-0.169357278	-0.133868474	-0.097134972	-0.064772450	-0.043667773	-0.024859678	-0.012885219	-0.007805838	-0.006605415	-0.014395148	-0.023907990	-0.040466691	-0.063916423	-0.091405133	-0.128044106	-0.161790485	-0.186728536	-0.191119645	
-0.132656471	-0.100448224	-0.068840213	-0.044596631	-0.023082819	-0.009414312	0.002551412	0.008343743	0.006502706	0.001914398	-0.011958419	-0.028538260	-0.050367030	-0.078107403	-0.105830498	-0.135721506	-0.152767172	-0.151642805	
-0.084102847	-0.055009642	-0.026379127	-0.000652452	0.015585888	0.030314442	0.038967881	0.041938109	0.041743860	0.031754003	0.018990909	0.000209315	-0.021916471	-0.043420092	-0.070240525	-0.092296262	-0.106578395	-0.105005471	
-0.039741382	-0.008609493	0.022646403	0.046717553	0.066478457	0.076208043	0.083345450	0.084897712	0.079486587	0.070905322	0.052674962	0.033397647	0.012811050	-0.009143222	-0.028385523	-0.049999043	-0.061386459	-0.058203971	
-0.007363466	0.024064406	0.057151373	0.086529514	0.102729464	0.113452263	0.116355345	0.113990017	0.109227176	0.094199993	0.075568377	0.052164636	0.029737784	0.013603339	-0.004507676	-0.018934751	-0.029658562	-0.028072435	
-0.004224069	0.030010554	0.067089273	0.095694767	0.115460958	0.120779998	0.121812469	0.117999125	0.108024394	0.093593361	0.067366169	0.040843561	0.018802869	0.003711911	-0.003821017	-0.015727546	-0.023706493	-0.021856465	
-0.025681105	0.008939885	0.047245543	0.079802621	0.094655911	0.100359677	0.097576714	0.090926930	0.082527997	0.061708403	0.034323652	0.003206407	-0.019805786	-0.027125325	-0.031931956	-0.036568646	-0.044896509	-0.045482141	
-0.058327124	-0.021187520	0.018476322	0.046679587	0.062501816	0.062402109	0.059407287	0.054013312	0.043282320	0.026171008	-0.004899101	-0.034965056	-0.055253403	-0.062998987	-0.062032585	-0.069174483	-0.077019015	-0.076554818	
-0.073135830	-0.037783578	-0.001797391	0.025374753	0.033648555	0.034576561	0.031022023	0.027207423	0.023111484	0.006269258	-0.017476499	-0.044687973	-0.064366361	-0.070643484	-0.077330992	-0.085053153	-0.095029637	-0.094865131	
-0.064380697	-0.030586143	0.001568652	0.020862799	0.029829117	0.027824524	0.028520257	0.030498464	0.028831826	0.022101976	0.002605295	-0.017748532	-0.035524383	-0.050032682	-0.060676858	-0.076586900	-0.086396215	-0.083703747	
-0.036032802	-0.007557483	0.018396639	0.037100228	0.042227216	0.046484630	0.050875923	0.056434891	0.062159121	0.057040454	0.046822276	0.029825680	0.009982672	-0.007868587	-0.030054481	-0.047651563	-0.058911540	-0.056598136	
-0.010622157	0.015476348	0.038801588	0.053831440	0.066004736	0.072991797	0.083689603	0.093042599	0.097074682	0.097769665	0.087877536	0.074150134	0.053744998	0.027366253	0.002825618	-0.021056422	-0.031468519	-0.027386621	
0.001034014	0.023940930	0.045447950	0.065858295	0.079972274	0.096181991	0.109246495	0.117462492	0.122948776	0.119525374	0.113807646	0.099898098	0.076908816	0.049808505	0.017278582	-0.006576633	-0.019143836	-0.016857690	
-0.015825039	0.009260632	0.035306138	0.058382556	0.082345990	0.100005402	0.115427439	0.122941797	0.122888412	0.121983899	0.113814096	0.101899474	0.079816698	0.047815209	0.015848105	-0.014774115	-0.030207534	-0.029838892	
-0.057791478	-0.029540256	0.003304642	0.037054922	0.062514141	0.085203317	0.098872600	0.103236998	0.104047449	0.098308772	0.093158892	0.080854720	0.058195906	0.028882800	-0.009221285	-0.042280973	-0.066021370	-0.072924811	
-0.117186452	-0.081135342	-0.038348595	-0.000669476	0.031462186	0.051285369	0.065226877	0.069595446	0.066291009	0.063087410	0.054109742	0.042778731	0.021874180	-0.010158059	-0.046579113	-0.088233039	-0.118798906	-0.130233700	
-0.165146052	-0.125417737	-0.079079987	-0.036304891	-0.007962297	0.014031719	0.026445454	0.029837484	0.029411281	0.021653296	0.014227917	0.000711034	-0.021582475	-0.050510029	-0.091731627	-0.133536519	-0.168755244	-0.182906256	
-0.185486666	-0.144408015	-0.099647171	-0.063482372	-0.034465963	-0.016917167	-0.003269913	0.002098554	-0.000500653	-0.004742286	-0.016355488	-0.030239997	-0.052165096	-0.083934156	-0.120530051	-0.163392963	-0.194481965	-0.203613190	
