0.394506459	0.394720546	0.407639839	0.425356573	0.440320597	0.449777545	0.454841333	0.458129496	0.462554342	0.469724040	0.477822790	0.482332159	0.480266332	0.472734613	0.462061750	0.447882013	0.428860597	0.408234874	
1.162137123	1.167494197	1.181387146	1.197078538	1.209651409	1.217580165	1.221219575	1.222206910	1.223495621	1.227192277	1.231701474	1.232806032	1.228286514	1.219857228	1.209743762	1.197501516	1.182489786	1.168373739	
1.538571150	1.547373461	1.560364795	1.572685708	1.582210073	1.588656464	1.591664240	1.591545954	1.590474846	1.590520767	1.590712921	1.588007421	1.581309238	1.572647408	1.563924056	1.554737097	1.545008783	1.538081444	
1.539093868	1.548463859	1.559317875	1.568519249	1.575967659	1.582240582	1.586361511	1.587211221	1.585615529	1.583171054	1.579708206	1.573806542	1.565636704	1.557347637	1.550282709	1.543787841	1.537870198	1.535304134	
1.327341451	1.335366172	1.344050104	1.351323960	1.358039540	1.365150464	1.371356976	1.374517290	1.374058200	1.370697140	1.364761793	1.356456077	1.347362684	1.339790082	1.334295021	1.329495444	1.325094541	1.323551344	
1.044994231	1.051396669	1.058687256	1.065322063	1.072232479	1.080253295	1.088043811	1.093167005	1.094133271	1.090693925	1.083272788	1.073382437	1.063892878	1.057195508	1.052939925	1.048924487	1.044620978	1.042503286	
0.748312786	0.753480672	0.760098261	0.767048515	0.774851947	0.783655861	0.791967360	0.797582541	0.798907174	0.795271945	0.787159933	0.776838638	0.767751331	0.761947257	0.758292125	0.754278551	0.749594843	0.746811828	
0.449910395	0.454001420	0.460252325	0.468128154	0.477538400	0.487411747	0.495663862	0.500463108	0.500894571	0.496754668	0.488822826	0.479457719	0.471660712	0.466626005	0.462766084	0.458000239	0.452672644	0.449348298	
0.155372425	0.158468686	0.164631480	0.173829181	0.185219387	0.196330079	0.204321510	0.207772295	0.206819840	0.202214782	0.195155390	0.187642409	0.181598517	0.177115491	0.172426868	0.166293714	0.159902450	0.155786555	
-0.141643483	-0.138980953	-0.132145163	-0.121253327	-0.108139553	-0.096327146	-0.088890349	-0.086677741	-0.088727737	-0.093593574	-0.099721942	-0.105424109	-0.109821032	-0.113893058	-0.119564911	-0.127285973	-0.135086284	-0.140322280	
-0.454609531	-0.451561079	-0.443119763	-0.430309247	-0.416174102	-0.404582197	-0.397969919	-0.396498886	-0.399034274	-0.404071350	-0.409761096	-0.414342882	-0.417578194	-0.421330402	-0.427755453	-0.436808019	-0.446006146	-0.452482594	
-0.780638129	-0.776980746	-0.766825136	-0.752541957	-0.738298617	-0.727627228	-0.721754758	-0.720276955	-0.722509264	-0.727416489	-0.732976079	-0.737148534	-0.739938333	-0.743652063	-0.750492374	-0.760212058	-0.770327780	-0.777920197	
-1.101582446	-1.098080429	-1.087356333	-1.072884459	-1.059550000	-1.050207983	-1.044810351	-1.042532877	-1.043359317	-1.047057871	-1.051903417	-1.055867205	-1.058904070	-1.063016434	-1.069931901	-1.079389398	-1.089543897	-1.097902740	
-1.397908207	-1.395946476	-1.386279757	-1.372942882	-1.361267322	-1.353547673	-1.348621412	-1.345103694	-1.343409420	-1.344308685	-1.347081828	-1.350308552	-1.353785585	-1.358550167	-1.365330699	-1.373898672	-1.383507856	-1.392573112	
-1.619035755	-1.619828177	-1.611912964	-1.599731388	-1.589343754	-1.582969834	-1.578538481	-1.573808669	-1.569141404	-1.566151222	-1.565461377	-1.566778403	-1.570035239	-1.575275562	-1.582074436	-1.590166663	-1.599955215	-1.610809710	
-1.634676851	-1.638432751	-1.631344057	-1.618706232	-1.607879454	-1.601543413	-1.597102684	-1.591468174	-1.584440953	-1.577747623	-1.572978436	-1.571246799	-1.573280754	-1.578681041	-1.586101597	-1.595209034	-1.607269962	-1.622019651	
-1.282858504	-1.288180974	-1.280077396	-1.265196046	-1.252214649	-1.244415061	-1.239280341	-1.233338420	-1.225453899	-1.216494397	-1.208354430	-1.203627642	-1.204296176	-1.209952406	-1.218679255	-1.230225300	-1.246316346	-1.266110463	
-0.535245879	-0.539251269	-0.528727360	-0.511475668	-0.496440784	-0.487039776	-0.481361978	-0.476147671	-0.469220790	-0.460086362	-0.450609108	-0.444658734	-0.445171215	-0.451584503	-0.461678591	-0.475505334	-0.494816508	-0.517528034	
