-0.381117792	-0.387107295	-0.353584062	-0.304075351	-0.263578784	-0.243285649	-0.241036753	-0.248855029	-0.256493955	-0.253880136	-0.237313706	-0.212518914	-0.188294056	-0.169798860	-0.161859249	-0.174368724	-0.215528481	-0.278050456	
-0.366444936	-0.356976165	-0.316884875	-0.268609134	-0.232443942	-0.216820314	-0.219893811	-0.234219947	-0.248765369	-0.252591590	-0.242034880	-0.223066396	-0.204336779	-0.190775658	-0.186752379	-0.200510935	-0.237509788	-0.288932762	
-0.287612093	-0.264482087	-0.221973592	-0.179155426	-0.150623191	-0.141849838	-0.151042627	-0.171333130	-0.191846234	-0.201965449	-0.198289925	-0.186264589	-0.173697651	-0.165219435	-0.164638875	-0.177821824	-0.206869465	-0.242244479	
-0.200700700	-0.171449205	-0.130394377	-0.093512517	-0.071599096	-0.068075441	-0.080787622	-0.103287013	-0.125699303	-0.138723016	-0.139437931	-0.132241113	-0.123488108	-0.117449357	-0.118108054	-0.130131273	-0.153175948	-0.177083044	
-0.139810889	-0.110262445	-0.071747328	-0.039037086	-0.021330645	-0.020435438	-0.033189552	-0.053484673	-0.073266733	-0.085455895	-0.087925980	-0.083611636	-0.076639031	-0.070662105	-0.070872526	-0.082672169	-0.104588440	-0.125210372	
-0.098608443	-0.070078665	-0.033254507	-0.003020895	0.012146294	0.012143557	0.001529234	-0.013976015	-0.028649677	-0.038162302	-0.041334825	-0.039343015	-0.033624154	-0.027077587	-0.026595117	-0.039245428	-0.063111660	-0.085155210	
-0.052461006	-0.025087658	0.010099545	0.038394699	0.052026261	0.052148619	0.044300446	0.033753585	0.024086939	0.017142919	0.013340442	0.013105610	0.017201755	0.023293754	0.023364851	0.009422818	-0.016223489	-0.039645366	
0.007529814	0.032497663	0.065128689	0.091956795	0.105662932	0.107348518	0.102505454	0.095965829	0.089964517	0.084848410	0.080730789	0.078971270	0.081248578	0.085457245	0.083766515	0.068816866	0.043304919	0.020532970	
0.070781255	0.092403775	0.122567498	0.149428111	0.165317217	0.169953215	0.167961549	0.163842890	0.159426627	0.154875406	0.150683374	0.148420587	0.149270253	0.150954759	0.146884023	0.131414008	0.107442051	0.086549761	
0.121107229	0.140206586	0.169820765	0.198876813	0.218310502	0.225899717	0.225329453	0.220993259	0.215111024	0.209016447	0.204486495	0.202851153	0.203585238	0.203563073	0.197541434	0.181726580	0.159088138	0.139546771	
0.143265236	0.161405512	0.192769778	0.225616749	0.248664210	0.257975444	0.256759827	0.249582802	0.239689246	0.230697880	0.226336475	0.227271271	0.230291976	0.230655578	0.223949247	0.207831094	0.185376331	0.165588449	
0.132722855	0.150189633	0.183562235	0.219532371	0.244633214	0.253974041	0.250807206	0.240034864	0.226203429	0.215424211	0.213027350	0.218386030	0.225323987	0.227462954	0.220968229	0.204530337	0.181233112	0.159566751	
0.098760576	0.114781008	0.148132955	0.184261818	0.208711275	0.216709458	0.211911412	0.199519254	0.184964001	0.175637011	0.176977501	0.186667133	0.196593948	0.199961013	0.193834894	0.177549454	0.153683060	0.129824842	
0.056136211	0.069566333	0.100253778	0.133519136	0.155261385	0.161497291	0.156452991	0.145569168	0.134257978	0.129239848	0.134516938	0.146506098	0.157084536	0.160607788	0.155298862	0.140494819	0.117390756	0.091966785	
0.006890646	0.015085644	0.041399989	0.071588774	0.091500406	0.097187900	0.093288422	0.085653396	0.079201269	0.078984386	0.087302500	0.100284247	0.111057036	0.115571701	0.112665543	0.100611450	0.078251706	0.049754734	
-0.069323743	-0.070122039	-0.047588385	-0.016610200	0.006045674	0.014436516	0.013062054	0.008537674	0.005910756	0.009504634	0.021011290	0.036778223	0.050733484	0.059426322	0.061137799	0.051835773	0.027303952	-0.009353941	
-0.184208537	-0.194807722	-0.172832408	-0.135910620	-0.105698175	-0.091533020	-0.089657360	-0.092553620	-0.093803110	-0.087844514	-0.072363787	-0.051233900	-0.031123279	-0.016094067	-0.009286140	-0.017734107	-0.048636593	-0.098517329	
-0.307656484	-0.321637155	-0.295548896	-0.250764893	-0.212778873	-0.193290011	-0.189472785	-0.193261950	-0.196151360	-0.190147578	-0.172007399	-0.146518069	-0.121668049	-0.102361280	-0.093031009	-0.103106906	-0.141445668	-0.202874135	
