195348.344184906^66895.9559991597,189163.925801821^66895.2659991597,182979.438418736^66895.5419991597,176794.675035651^66895.4729991597,170610.187652566^66895.4729991597,164425.700269482^66895.5419991597,158240.798886397^66895.5419991597,152056.242503312^66895.5419991597,145871.548120227^66895.4039991597,139686.853737143^66895.4039991597,133502.159354058^66895.3349991597,127317.533970973^66895.3349991597,121132.701587888^66895.1279991597,114948.076204804^66895.2659991597,108763.381821719^66895.1969991597,102578.825438634^66895.1279991597,96394.2000555491^66894.9899991597,90209.4366724643^66894.8519991597
90209.2296724643^55921.8959990762,96393.8550555491^55921.9649990762,102578.480438634^55921.9649990762,108763.105821719^55921.8959990762,114947.800204804^55922.0339990762,121132.425587888^55922.1029990762,127317.050970973^55922.1719990762,133501.676354058^55922.0339990762,139686.301737143^55922.0339990762,145871.065120227^55922.1719990762,152055.828503312^55922.2409990762,158240.315886397^55922.1029990762,164425.148269482^55922.0339990762,170609.773652566^55922.1719990762,176794.330035651^55922.1029990762,182979.024418736^55922.1719990762,189163.580801821^55922.1719990762,195348.206184906^55922.7239990762
195347.999184906^44949.4919989928,189163.442801821^44949.0779989928,182979.024418736^44948.8019989928,176794.192035651^44948.9399989928,170609.566652566^44949.0089989928,164425.010269482^44948.8709989928,158240.246886397^44948.8709989928,152055.690503312^44948.9399989928,145870.789120227^44948.8019989928,139686.232737143^44948.8019989928,133501.676354058^44948.8019989928,127316.912970973^44948.8019989928,121132.149587888^44948.8019989928,114947.593204804^44948.7329989928,108762.829821719^44948.6639989928,102578.204438634^44948.6639989928,96393.6480555491^44948.6639989928,90208.9536724643^44948.6639989928
90208.5396724643^33975.2939989093,96393.3030555491^33975.5009989093,102577.859438634^33975.5699989093,108762.415821719^33975.5009989093,114947.110204804^33975.5699989093,121131.804587888^33975.5699989093,127316.498970973^33975.6389989093,133501.193354058^33975.6389989093,139685.818737143^33975.5699989093,145870.444120227^33975.7079989093,152055.207503312^33975.7079989093,158239.832886397^33975.7079989093,164424.527269482^33975.7079989093,170609.152652566^33975.7079989093,176793.847035651^33975.7079989093,182978.472418736^33975.7769989093,189163.097801821^33975.7769989093,195347.723184906^33976.3289989093
195347.378184906^23003.0279988259,189162.890801821^23002.6829988259,182978.265418736^23002.4759988259,176793.640035651^23002.6139988259,170609.014652566^23002.6139988259,164424.389269482^23002.4759988259,158239.694886397^23002.4759988259,152055.138503312^23002.6139988259,145870.375120227^23002.4759988259,139685.611737143^23002.3379988259,133500.917354058^23002.5449988259,127316.291970973^23002.4069988259,121131.528587888^23002.3379988259,114946.903204804^23002.3379988259,108762.208821719^23002.3379988259,102577.583438634^23002.3379988259,96392.9580555491^23002.2689988259,90208.2636724643^23002.1999988259
90207.9186724643^12028.8299987424,96392.6130555491^12028.9679987424,102577.238438634^12029.0369987424,108761.863821719^12029.0369987424,114946.420204804^12028.9679987424,121131.183587888^12029.1059987424,127315.877970973^12029.0369987424,133500.503354058^12029.0369987424,139685.197737143^12029.0369987424,145869.892120227^12029.2439987424,152054.655503312^12029.1059987424,158239.280886397^12029.0369987424,164423.906269482^12029.1059987424,170608.600652566^12029.1059987424,176793.226035651^12029.1059987424,182977.851418736^12029.1059987424,189162.545801821^12029.1059987424,195347.171184906^12029.6579987424
195346.895184906^1056.01199865897,189162.338801821^1055.73599865897,182977.713418736^1055.73599865897,176793.019035651^1055.73599865897,170608.393652566^1055.87399865897,164423.699269482^1055.59799865897,158239.004886397^1055.59799865897,152054.379503312^1055.59799865897,145869.892120227^1055.32199865897,139685.059737143^1055.52899865897,133500.365354058^1055.66699865897,127315.601970973^1055.45999865897,121130.907587888^1055.45999865897,114946.282204804^1055.45999865897,108761.656821719^1055.45999865897,102577.031438634^1055.32199865897,96392.3370555491^1055.39099865897,90207.6426724643^1055.32199865897
90207.3666724643^-9917.97900142448,96391.9230555491^-9917.91000142448,102576.617438634^-9917.91000142448,108761.311821719^-9917.91000142448,114945.937204804^-9917.91000142448,121130.700587888^-9917.84100142448,127315.256970973^-9917.77200142448,133500.020354058^-9917.70300142448,139684.714737143^-9917.70300142448,145869.340120227^-9917.77200142448,152054.103503312^-9917.77200142448,158238.728886397^-9917.77200142448,164423.354269482^-9917.77200142448,170608.048652566^-9917.77200142448,176792.743035651^-9917.97900142448,182977.368418736^-9917.77200142448,189161.993801821^-9917.70300142448,195346.619184906^-9917.22000142448
195346.481184906^-20890.3830015079,189161.786801821^-20890.9350015079,182977.161418736^-20890.7280015079,176792.536035651^-20890.8660015079,170607.910652566^-20890.8660015079,164423.354269482^-20891.0040015079,158238.590886397^-20891.0730015079,152053.896503312^-20891.0040015079,145869.133120227^-20891.0730015079,139684.438737143^-20891.0040015079,133499.813354058^-20891.0040015079,127315.118970973^-20891.1420015079,121130.355587888^-20891.1420015079,114945.730204804^-20891.2800015079,108761.035821719^-20891.3490015079,102576.410438634^-20891.2800015079,96391.7160555491^-20891.3490015079,90207.0216724643^-20891.3490015079
90206.8146724643^-31864.6500015914,96391.5090555491^-31864.5120015914,102576.065438634^-31864.5810015914,108760.690821719^-31864.4430015914,114945.385204804^-31864.5120015914,121130.010587888^-31864.3740015914,127314.911970973^-31864.5120015914,133499.399354058^-31864.4430015914,139684.231737143^-31864.2360015914,145868.857120227^-31864.3050015914,152053.551503312^-31864.3740015914,158238.176886397^-31864.3050015914,164423.009269482^-31864.3740015914,170607.565652566^-31864.3740015914,176792.260035651^-31864.2360015914,182976.885418736^-31864.3740015914,189161.510801821^-31864.2360015914,195346.205184906^-31863.6840015914
195345.860184906^-42837.0540016748,189161.234801821^-42837.4680016748,182976.609418736^-42837.4680016748,176791.984035651^-42837.4680016748,170607.358652566^-42837.4680016748,164422.733269482^-42837.5370016748,158238.038886397^-42837.6060016748,152053.344503312^-42837.3990016748,145868.719120227^-42837.5370016748,139683.955737143^-42837.4680016748,133499.261354058^-42837.6060016748,127314.497970973^-42837.6060016748,121129.872587888^-42837.6750016748,114945.178204804^-42837.7440016748,108760.552821719^-42837.8820016748,102575.858438634^-42837.7440016748,96391.1640555491^-42838.0200016748,90206.5386724643^-42837.8820016748
