189234.472161071^77857.2139999851,183049.489912973^77857.2139999851,176864.507664875^77857.2139999851,170679.525416777^77857.2139999851,164494.543168678^77857.2139999851,158309.56092058^77857.2139999851,152124.578672482^77857.2139999851,145939.596424384^77857.2139999851,139754.614176286^77857.2139999851,133569.631928188^77857.2139999851,127384.649680089^77857.2139999851,121199.667431991^77857.2139999851,115014.685183893^77857.2139999851,108829.702935795^77857.2139999851,102644.720687697^77857.2139999851,96459.7384395987^77857.2139999851,90274.7561915006^77857.2139999851,84089.7739434024^77857.2139999851
84089.7739434024^66884.2619999741,90274.7561915006^66884.2619999741,96459.7384395987^66884.2619999741,102644.720687697^66884.2619999741,108829.702935795^66884.2619999741,115014.685183893^66884.2619999741,121199.667431991^66884.2619999741,127384.649680089^66884.2619999741,133569.631928188^66884.2619999741,139754.614176286^66884.2619999741,145939.596424384^66884.2619999741,152124.578672482^66884.2619999741,158309.56092058^66884.2619999741,164494.543168678^66884.2619999741,170679.525416777^66884.2619999741,176864.507664875^66884.2619999741,183049.489912973^66884.2619999741,189234.472161071^66884.2619999741
189234.472161071^55911.3099999632,183049.489912973^55911.3099999632,176864.507664875^55911.3099999632,170679.525416777^55911.3099999632,164494.543168678^55911.3099999632,158309.56092058^55911.3099999632,152124.578672482^55911.3099999632,145939.596424384^55911.3099999632,139754.614176286^55911.3099999632,133569.631928188^55911.3099999632,127384.649680089^55911.3099999632,121199.667431991^55911.3099999632,115014.685183893^55911.3099999632,108829.702935795^55911.3099999632,102644.720687697^55911.3099999632,96459.7384395987^55911.3099999632,90274.7561915006^55911.3099999632,84089.7739434024^55911.3099999632
84089.7739434024^44938.3579999523,90274.7561915006^44938.3579999523,96459.7384395987^44938.3579999523,102644.720687697^44938.3579999523,108829.702935795^44938.3579999523,115014.685183893^44938.3579999523,121199.667431991^44938.3579999523,127384.649680089^44938.3579999523,133569.631928188^44938.3579999523,139754.614176286^44938.3579999523,145939.596424384^44938.3579999523,152124.578672482^44938.3579999523,158309.56092058^44938.3579999523,164494.543168678^44938.3579999523,170679.525416777^44938.3579999523,176864.507664875^44938.3579999523,183049.489912973^44938.3579999523,189234.472161071^44938.3579999523
189234.472161071^33965.4059999413,183049.489912973^33965.4059999413,176864.507664875^33965.4059999413,170679.525416777^33965.4059999413,164494.543168678^33965.4059999413,158309.56092058^33965.4059999413,152124.578672482^33965.4059999413,145939.596424384^33965.4059999413,139754.614176286^33965.4059999413,133569.631928188^33965.4059999413,127384.649680089^33965.4059999413,121199.667431991^33965.4059999413,115014.685183893^33965.4059999413,108829.702935795^33965.4059999413,102644.720687697^33965.4059999413,96459.7384395987^33965.4059999413,90274.7561915006^33965.4059999413,84089.7739434024^33965.4059999413
84089.7739434024^22992.4539999304,90274.7561915006^22992.4539999304,96459.7384395987^22992.4539999304,102644.720687697^22992.4539999304,108829.702935795^22992.4539999304,115014.685183893^22992.4539999304,121199.667431991^22992.4539999304,127384.649680089^22992.4539999304,133569.631928188^22992.4539999304,139754.614176286^22992.4539999304,145939.596424384^22992.4539999304,152124.578672482^22992.4539999304,158309.56092058^22992.4539999304,164494.543168678^22992.4539999304,170679.525416777^22992.4539999304,176864.507664875^22992.4539999304,183049.489912973^22992.4539999304,189234.472161071^22992.4539999304
189234.472161071^12019.5019999195,183049.489912973^12019.5019999195,176864.507664875^12019.5019999195,170679.525416777^12019.5019999195,164494.543168678^12019.5019999195,158309.56092058^12019.5019999195,152124.578672482^12019.5019999195,145939.596424384^12019.5019999195,139754.614176286^12019.5019999195,133569.631928188^12019.5019999195,127384.649680089^12019.5019999195,121199.667431991^12019.5019999195,115014.685183893^12019.5019999195,108829.702935795^12019.5019999195,102644.720687697^12019.5019999195,96459.7384395987^12019.5019999195,90274.7561915006^12019.5019999195,84089.7739434024^12019.5019999195
84089.7739434024^1046.54999990854,90274.7561915006^1046.54999990854,96459.7384395987^1046.54999990854,102644.720687697^1046.54999990854,108829.702935795^1046.54999990854,115014.685183893^1046.54999990854,121199.667431991^1046.54999990854,127384.649680089^1046.54999990854,133569.631928188^1046.54999990854,139754.614176286^1046.54999990854,145939.596424384^1046.54999990854,152124.578672482^1046.54999990854,158309.56092058^1046.54999990854,164494.543168678^1046.54999990854,170679.525416777^1046.54999990854,176864.507664875^1046.54999990854,183049.489912973^1046.54999990854,189234.472161071^1046.54999990854
189234.472161071^-9926.40200010239,183049.489912973^-9926.40200010239,176864.507664875^-9926.40200010239,170679.525416777^-9926.40200010239,164494.543168678^-9926.40200010239,158309.56092058^-9926.40200010239,152124.578672482^-9926.40200010239,145939.596424384^-9926.40200010239,139754.614176286^-9926.40200010239,133569.631928188^-9926.40200010239,127384.649680089^-9926.40200010239,121199.667431991^-9926.40200010239,115014.685183893^-9926.40200010239,108829.702935795^-9926.40200010239,102644.720687697^-9926.40200010239,96459.7384395987^-9926.40200010239,90274.7561915006^-9926.40200010239,84089.7739434024^-9926.40200010239
84089.7739434024^-20899.3540001133,90274.7561915006^-20899.3540001133,96459.7384395987^-20899.3540001133,102644.720687697^-20899.3540001133,108829.702935795^-20899.3540001133,115014.685183893^-20899.3540001133,121199.667431991^-20899.3540001133,127384.649680089^-20899.3540001133,133569.631928188^-20899.3540001133,139754.614176286^-20899.3540001133,145939.596424384^-20899.3540001133,152124.578672482^-20899.3540001133,158309.56092058^-20899.3540001133,164494.543168678^-20899.3540001133,170679.525416777^-20899.3540001133,176864.507664875^-20899.3540001133,183049.489912973^-20899.3540001133,189234.472161071^-20899.3540001133
189234.472161071^-31872.3060001243,183049.489912973^-31872.3060001243,176864.507664875^-31872.3060001243,170679.525416777^-31872.3060001243,164494.543168678^-31872.3060001243,158309.56092058^-31872.3060001243,152124.578672482^-31872.3060001243,145939.596424384^-31872.3060001243,139754.614176286^-31872.3060001243,133569.631928188^-31872.3060001243,127384.649680089^-31872.3060001243,121199.667431991^-31872.3060001243,115014.685183893^-31872.3060001243,108829.702935795^-31872.3060001243,102644.720687697^-31872.3060001243,96459.7384395987^-31872.3060001243,90274.7561915006^-31872.3060001243,84089.7739434024^-31872.3060001243
