-879244|1824776,-929245|1824776,-979245|1824776,-1029245|1824776,-1079245|1824777,-1129245|1824777,-1179245|1824777,-1229245|1824778,-1279245|1824778,-1329245|1824778,-1379245|1824778,-1429245|1824778,-1479245|1824778,-1529245|1824778,-1579245|1824778,-1629246|1824778,-1679246|1824778,-1729246|1824778,-1779247|1824778,-1829248|1824779,-1879248|1824779,-1929249|1824779,-1979249|1824779,-2029250|1824779,-2079250|1824779,-2129250|1824779,-2179250|1824779,-2229251|1824779,-2279251|1824779,-2329251|1824779,-2379251|1824779,-2429251|1824779
-879249|1774776,-929249|1774776,-979249|1774776,-1029249|1774776,-1079249|1774776,-1129249|1774776,-1179249|1774776,-1229249|1774776,-1279249|1774776,-1329249|1774776,-1379249|1774776,-1429249|1774776,-1479249|1774776,-1529249|1774776,-1579249|1774776,-1629249|1774776,-1679249|1774776,-1729249|1774776,-1779248|1774776,-1829248|1774776,-1879248|1774776,-1929249|1774776,-1979249|1774776,-2029249|1774776,-2079249|1774776,-2129250|1774776,-2179250|1774776,-2229250|1774776,-2279251|1774776,-2329251|1774775,-2379251|1774775,-2429251|1774775
-879249|1724776,-929249|1724777,-979249|1724777,-1029248|1724777,-1079248|1724777,-1129248|1724778,-1179248|1724778,-1229248|1724778,-1279248|1724777,-1329248|1724777,-1379248|1724777,-1429248|1724777,-1479247|1724777,-1529247|1724778,-1579247|1724778,-1629247|1724778,-1679248|1724778,-1729248|1724778,-1779248|1724779,-1829248|1724779,-1879248|1724779,-1929248|1724780,-1979249|1724780,-2029249|1724780,-2079249|1724779,-2129249|1724779,-2179249|1724779,-2229249|1724779,-2279249|1724779,-2329250|1724779,-2379250|1724779,-2429250|1724780
-879242|1674778,-929242|1674778,-979242|1674778,-1029242|1674778,-1079243|1674779,-1129243|1674779,-1179243|1674778,-1229243|1674778,-1279243|1674778,-1329243|1674778,-1379243|1674778,-1429244|1674778,-1479244|1674778,-1529244|1674778,-1579245|1674778,-1629245|1674778,-1679246|1674778,-1729246|1674778,-1779246|1674778,-1829247|1674777,-1879247|1674777,-1929247|1674777,-1979247|1674777,-2029247|1674777,-2079247|1674777,-2129247|1674777,-2179247|1674777,-2229248|1674777,-2279249|1674777,-2329249|1674777,-2379249|1674777,-2429250|1674777
-879242|1624778,-929242|1624778,-979242|1624778,-1029242|1624778,-1079242|1624778,-1129242|1624778,-1179242|1624778,-1229242|1624778,-1279242|1624778,-1329242|1624778,-1379243|1624778,-1429243|1624779,-1479243|1624778,-1529244|1624778,-1579244|1624778,-1629245|1624778,-1679245|1624778,-1729245|1624778,-1779245|1624778,-1829245|1624778,-1879245|1624778,-1929245|1624778,-1979245|1624779,-2029245|1624780,-2079245|1624780,-2129245|1624780,-2179245|1624780,-2229245|1624781,-2279246|1624781,-2329246|1624781,-2379247|1624781,-2429247|1624781
-879244|1574779,-929245|1574779,-979245|1574779,-1029245|1574779,-1079245|1574779,-1129245|1574779,-1179245|1574779,-1229245|1574779,-1279245|1574779,-1329245|1574779,-1379245|1574779,-1429245|1574779,-1479246|1574779,-1529246|1574779,-1579246|1574779,-1629246|1574778,-1679246|1574778,-1729246|1574778,-1779246|1574778,-1829246|1574778,-1879246|1574778,-1929246|1574779,-1979246|1574779,-2029247|1574779,-2079247|1574779,-2129247|1574779,-2179247|1574779,-2229247|1574779,-2279247|1574779,-2329248|1574779,-2379248|1574779,-2429248|1574779
-879244|1524778,-929244|1524777,-979244|1524777,-1029244|1524777,-1079244|1524777,-1129244|1524777,-1179244|1524777,-1229244|1524777,-1279244|1524777,-1329244|1524777,-1379245|1524777,-1429245|1524777,-1479245|1524777,-1529245|1524777,-1579245|1524777,-1629245|1524777,-1679245|1524777,-1729245|1524777,-1779245|1524777,-1829245|1524778,-1879245|1524778,-1929245|1524778,-1979245|1524778,-2029245|1524778,-2079245|1524778,-2129245|1524778,-2179246|1524778,-2229246|1524778,-2279246|1524778,-2329247|1524778,-2379247|1524778,-2429248|1524778
-879243|1474778,-929243|1474778,-979243|1474778,-1029243|1474778,-1079243|1474778,-1129243|1474778,-1179243|1474778,-1229243|1474778,-1279243|1474778,-1329243|1474778,-1379243|1474778,-1429243|1474778,-1479243|1474778,-1529243|1474778,-1579243|1474778,-1629244|1474778,-1679244|1474778,-1729245|1474778,-1779246|1474778,-1829246|1474778,-1879246|1474778,-1929247|1474778,-1979247|1474778,-2029247|1474778,-2079247|1474778,-2129247|1474778,-2179247|1474777,-2229247|1474777,-2279247|1474777,-2329247|1474777,-2379248|1474777,-2429248|1474777
-879243|1424778,-929243|1424778,-979243|1424778,-1029244|1424778,-1079244|1424779,-1129244|1424779,-1179244|1424779,-1229244|1424779,-1279244|1424779,-1329244|1424779,-1379244|1424779,-1429244|1424779,-1479245|1424779,-1529245|1424779,-1579245|1424779,-1629245|1424779,-1679246|1424779,-1729246|1424779,-1779246|1424779,-1829246|1424779,-1879246|1424780,-1929246|1424780,-1979247|1424780,-2029247|1424781,-2079247|1424781,-2129247|1424781,-2179247|1424781,-2229247|1424781,-2279247|1424781,-2329248|1424781,-2379248|1424781,-2429248|1424781
-879245|1374782,-929245|1374782,-979245|1374782,-1029245|1374781,-1079245|1374781,-1129245|1374781,-1179245|1374781,-1229246|1374781,-1279246|1374781,-1329246|1374781,-1379246|1374781,-1429246|1374781,-1479246|1374780,-1529246|1374780,-1579246|1374780,-1629246|1374780,-1679246|1374780,-1729246|1374780,-1779246|1374780,-1829246|1374780,-1879246|1374780,-1929246|1374780,-1979246|1374780,-2029247|1374780,-2079248|1374780,-2129248|1374780,-2179248|1374780,-2229248|1374780,-2279248|1374780,-2329248|1374779,-2379248|1374779,-2429248|1374779
