-839966|1813179,-889967|1813157,-939966|1813091,-989966|1812985,-1039967|1812837,-1089966|1812646,-1139966|1812415,-1189967|1812140,-1239966|1811825,-1289966|1811467,-1339966|1811068,-1389966|1810627,-1439966|1810143,-1489966|1809619,-1539966|1809051,-1589966|1808442,-1639967|1807791,-1689967|1807099,-1739966|1806364,-1789966|1805588,-1839966|1804768,-1889966|1803909,-1939967|1803007,-1989968|1802063,-2039966|1801076,-2089966|1800049,-2139966|1798980,-2189966|1797867,-2239966|1796714,-2289966|1795518,-2339967|1794281,-2389966|1793002
-839966|1763236,-889966|1763261,-939966|1763237,-989965|1763173,-1039966|1763066,-1089967|1762917,-1139966|1762727,-1189966|1762495,-1239966|1762223,-1289966|1761908,-1339967|1761550,-1389967|1761152,-1439967|1760710,-1489965|1760228,-1539966|1759704,-1589966|1759138,-1639966|1758530,-1689966|1757880,-1739966|1757189,-1789965|1756456,-1839967|1755680,-1889966|1754862,-1939967|1754005,-1989966|1753103,-2039966|1752161,-2089967|1751177,-2139967|1750151,-2189966|1749083,-2239966|1747973,-2289965|1746823,-2339966|1745629,-2389966|1744394
-839966|1713282,-889966|1713350,-939966|1713371,-989967|1713351,-1039966|1713289,-1089966|1713185,-1139967|1713038,-1189966|1712849,-1239966|1712619,-1289968|1712347,-1339968|1712034,-1389966|1711678,-1439967|1711281,-1489966|1710842,-1539967|1710361,-1589966|1709838,-1639966|1709273,-1689967|1708666,-1739966|1708018,-1789966|1707327,-1839967|1706594,-1889966|1705820,-1939966|1705003,-1989966|1704145,-2039967|1703244,-2089967|1702302,-2139966|1701317,-2189966|1700292,-2239966|1699224,-2289967|1698113,-2339966|1696961,-2389966|1695768
-839964|1663289,-889967|1663367,-939966|1663398,-989966|1663389,-1039966|1663339,-1089966|1663247,-1139966|1663115,-1189967|1662941,-1239966|1662727,-1289967|1662471,-1339966|1662176,-1389967|1661839,-1439967|1661462,-1489967|1661042,-1539967|1660582,-1589966|1660081,-1639966|1659539,-1689966|1658957,-1739966|1658333,-1789966|1657668,-1839966|1656962,-1889966|1656215,-1939966|1655428,-1989966|1654598,-2039967|1653729,-2089966|1652819,-2139966|1651867,-2189966|1650874,-2239966|1649840,-2289967|1648765,-2339967|1647650,-2389966|1646493
-839965|1613310,-889966|1613408,-939966|1613461,-989964|1613474,-1039966|1613444,-1089966|1613374,-1139967|1613263,-1189966|1613112,-1239966|1612919,-1289966|1612687,-1339966|1612413,-1389967|1612099,-1439966|1611743,-1489967|1611346,-1539966|1610910,-1589966|1610433,-1639966|1609915,-1689966|1609355,-1739967|1608755,-1789966|1608116,-1839966|1607434,-1889966|1606711,-1939966|1605948,-1989966|1605143,-2039966|1604299,-2089967|1603414,-2139967|1602488,-2189966|1601521,-2239966|1600513,-2289966|1599464,-2339966|1598374,-2389966|1597244
-839966|1563335,-889966|1563459,-939967|1563539,-989967|1563576,-1039966|1563572,-1089967|1563529,-1139966|1563446,-1189967|1563322,-1239966|1563156,-1289966|1562952,-1339966|1562704,-1389966|1562417,-1439966|1562091,-1489966|1561724,-1539967|1561316,-1589967|1560867,-1639967|1560378,-1689966|1559850,-1739966|1559279,-1789966|1558670,-1839966|1558019,-1889966|1557327,-1939967|1556595,-1989967|1555822,-2039967|1555009,-2089966|1554156,-2139966|1553262,-2189966|1552328,-2239966|1551352,-2289967|1550336,-2339967|1549280,-2389966|1548183
-839965|1513360,-889966|1513507,-939966|1513611,-989966|1513673,-1039966|1513695,-1089967|1513676,-1139966|1513617,-1189966|1513518,-1239966|1513378,-1289966|1513199,-1339966|1512978,-1389966|1512716,-1439966|1512415,-1489966|1512074,-1539966|1511692,-1589966|1511270,-1639966|1510809,-1689966|1510305,-1739967|1509762,-1789966|1509180,-1839967|1508555,-1889966|1507891,-1939966|1507186,-1989966|1506441,-2039967|1505655,-2089966|1504829,-2139966|1503963,-2189966|1503057,-2239966|1502109,-2289966|1501122,-2339967|1500094,-2389966|1499026
-839966|1463379,-889966|1463548,-939966|1463671,-989967|1463756,-1039966|1463799,-1089967|1463802,-1139966|1463767,-1189967|1463690,-1239966|1463576,-1289967|1463420,-1339966|1463225,-1389967|1462990,-1439967|1462714,-1489967|1462399,-1539966|1462046,-1589966|1461650,-1639966|1461216,-1689966|1460743,-1739967|1460229,-1789966|1459675,-1839966|1459081,-1889967|1458448,-1939966|1457774,-1989967|1457062,-2039967|1456309,-2089966|1455517,-2139967|1454683,-2189966|1453812,-2239967|1452900,-2289966|1451946,-2339966|1450955,-2389967|1449923
-839966|1413419,-889966|1413630,-939966|1413794,-989967|1413918,-1039967|1414004,-1089966|1414049,-1139967|1414052,-1189966|1414017,-1239966|1413942,-1289967|1413827,-1339966|1413673,-1389966|1413478,-1439967|1413243,-1489967|1412970,-1539966|1412656,-1589967|1412302,-1639967|1411909,-1689966|1411475,-1739966|1411001,-1789966|1410489,-1839966|1409935,-1889966|1409343,-1939967|1408708,-1989967|1408037,-2039967|1407323,-2089967|1406571,-2139966|1405779,-2189966|1404948,-2239966|1404076,-2289966|1403163,-2339967|1402213,-2389966|1401220
-839966|1363439,-889966|1363671,-939966|1363858,-989966|1364003,-1039967|1364112,-1089967|1364181,-1139966|1364210,-1189967|1364200,-1239966|1364151,-1289967|1364063,-1339967|1363935,-1389967|1363769,-1439967|1363564,-1489967|1363320,-1539967|1363037,-1589966|1362713,-1639966|1362351,-1689967|1361951,-1739967|1361512,-1789967|1361033,-1839966|1360515,-1889966|1359958,-1939966|1359362,-1989966|1358726,-2039967|1358052,-2089966|1357339,-2139966|1356586,-2189967|1355795,-2239967|1354963,-2289967|1354093,-2339967|1353185,-2389967|1352237
-839966|1313479,-889966|1313750,-939967|1313977,-989967|1314164,-1039967|1314312,-1089967|1314421,-1139965|1314492,-1189968|1314523,-1239966|1314514,-1289966|1314468,-1339967|1314382,-1389966|1314257,-1439966|1314093,-1489966|1313892,-1539967|1313650,-1589966|1313370,-1639967|1313052,-1689966|1312693,-1739966|1312295,-1789967|1311861,-1839967|1311385,-1889966|1310871,-1939967|1310318,-1989966|1309727,-2039967|1309095,-2089967|1308427,-2139966|1307718,-2189966|1306970,-2239966|1306184,-2289966|1305360,-2339967|1304496,-2389967|1303591
-839966|1263507,-889967|1263807,-939966|1264062,-989966|1264280,-1039966|1264458,-1089966|1264597,-1139966|1264698,-1189967|1264759,-1239966|1264782,-1289966|1264768,-1339966|1264715,-1389966|1264622,-1439967|1264493,-1489966|1264323,-1539966|1264115,-1589967|1263871,-1639967|1263586,-1689966|1263263,-1739966|1262903,-1789967|1262501,-1839967|1262062,-1889966|1261586,-1939967|1261071,-1989967|1260516,-2039966|1259923,-2089966|1259292,-2139966|1258623,-2189966|1257916,-2239966|1257168,-2289966|1256384,-2339966|1255561,-2389967|1254698
-839965|1213536,-889966|1213866,-939966|1214151,-989967|1214397,-1039966|1214605,-1089966|1214776,-1139967|1214908,-1189966|1215003,-1239966|1215059,-1289966|1215075,-1339967|1215055,-1389966|1214997,-1439966|1214900,-1489967|1214766,-1539967|1214594,-1589967|1214383,-1639967|1214135,-1689967|1213847,-1739966|1213522,-1789963|1213159,-1839966|1212758,-1889966|1212318,-1939966|1211841,-1989967|1211325,-2039966|1210773,-2089966|1210181,-2139966|1209551,-2189966|1208884,-2239967|1208178,-2289966|1207434,-2339967|1206652,-2389966|1205832
-839965|1163561,-889967|1163916,-939967|1164226,-989966|1164501,-1039967|1164737,-1089966|1164935,-1139967|1165096,-1189966|1165220,-1239966|1165304,-1289967|1165353,-1339965|1165362,-1389966|1165335,-1439966|1165270,-1489966|1165168,-1539966|1165028,-1589967|1164850,-1639967|1164636,-1689967|1164382,-1739966|1164092,-1789966|1163765,-1839967|1163401,-1889966|1162997,-1939966|1162556,-1989967|1162078,-2039966|1161562,-2089967|1161009,-2139966|1160419,-2189966|1159791,-2239966|1159125,-2289967|1158422,-2339967|1157680,-2389967|1156902
-839965|1113593,-889966|1113977,-939966|1114320,-989967|1114624,-1039967|1114892,-1089967|1115122,-1139966|1115313,-1189967|1115469,-1239966|1115587,-1289966|1115667,-1339966|1115710,-1389966|1115715,-1439966|1115683,-1489966|1115613,-1539967|1115506,-1589967|1115362,-1639965|1115181,-1689967|1114963,-1739966|1114707,-1789967|1114413,-1839967|1114081,-1889967|1113714,-1939967|1113308,-1989967|1112865,-2039966|1112383,-2089966|1111866,-2139966|1111310,-2189966|1110717,-2239966|1110087,-2289966|1109421,-2339967|1108715,-2389967|1107973
-839965|1063606,-889967|1064009,-939966|1064368,-989966|1064690,-1039966|1064975,-1089967|1065222,-1139966|1065433,-1189966|1065607,-1239966|1065744,-1289966|1065844,-1339966|1065907,-1389967|1065932,-1439966|1065921,-1489966|1065874,-1539967|1065789,-1589967|1065667,-1639967|1065509,-1689966|1065313,-1739966|1065082,-1789966|1064812,-1839966|1064506,-1889966|1064163,-1939966|1063783,-1989967|1063367,-2039966|1062913,-2089967|1062422,-2139966|1061893,-2189967|1061330,-2239966|1060729,-2289966|1060091,-2339966|1059416,-2389967|1058704
-839966|1013636,-889966|1014065,-939966|1014450,-989965|1014798,-1039967|1015110,-1089966|1015384,-1139966|1015621,-1189966|1015821,-1239966|1015984,-1289966|1016109,-1339966|1016198,-1389967|1016249,-1439966|1016261,-1489967|1016238,-1539966|1016177,-1589967|1016080,-1639967|1015946,-1689967|1015774,-1739966|1015565,-1789966|1015320,-1839966|1015036,-1889967|1014716,-1939967|1014359,-1989967|1013964,-2039967|1013532,-2089966|1013064,-2139966|1012557,-2189966|1012014,-2239966|1011435,-2289966|1010818,-2339966|1010162,-2389966|1009471
-839965|963652,-889965|964101,-939967|964504,-989967|964875,-1039967|965206,-1089966|965503,-1139967|965763,-1189967|965987,-1239966|966174,-1289967|966326,-1339966|966440,-1389967|966520,-1439967|966560,-1489967|966565,-1539967|966535,-1589966|966468,-1639966|966365,-1689967|966226,-1739966|966051,-1789966|965839,-1839966|965591,-1889967|965308,-1939966|964987,-1989966|964631,-2039966|964237,-2089966|963808,-2139966|963343,-2189967|962841,-2239967|962302,-2289968|961728,-2339967|961118,-2389966|960471
-839966|913684,-889966|914163,-939966|914598,-989967|914999,-1039966|915361,-1089966|915688,-1139967|915978,-1189966|916231,-1239967|916449,-1289966|916630,-1339966|916775,-1389966|916884,-1439967|916955,-1489967|916991,-1539966|916989,-1589966|916952,-1639966|916878,-1689966|916768,-1739967|916623,-1789967|916438,-1839967|916221,-1889967|915965,-1939966|915672,-1989967|915345,-2039966|914981,-2089966|914580,-2139967|914143,-2189967|913669,-2239966|913160,-2289967|912613,-2339967|912030,-2389966|911411
-839966|863704,-889966|864204,-939967|864662,-989967|865085,-1039967|865472,-1089966|865824,-1139967|866139,-1189967|866420,-1239966|866663,-1289966|866873,-1339966|867046,-1389966|867184,-1439967|867286,-1489967|867354,-1539967|867384,-1589966|867379,-1639966|867339,-1689967|867264,-1739966|867152,-1789966|867006,-1839966|866824,-1889966|866606,-1939965|866353,-1989966|866065,-2039967|865741,-2089966|865380,-2139966|864985,-2189967|864554,-2239966|864088,-2289966|863586,-2339966|863048,-2389966|862475
-839965|813747,-889967|814290,-939966|814790,-989966|815253,-1039966|815682,-1089966|816074,-1139967|816429,-1189966|816750,-1239967|817034,-1289967|817282,-1339967|817495,-1389966|817670,-1439967|817810,-1489966|817915,-1539966|817983,-1589966|818014,-1639966|818009,-1689966|817970,-1739966|817893,-1789966|817781,-1839967|817634,-1889967|817450,-1939966|817230,-1989966|816974,-2039966|816683,-2089967|816355,-2139967|815991,-2189967|815592,-2239967|815156,-2289967|814685,-2339966|814177,-2389966|813634
-839965|763764,-889966|764325,-939966|764843,-989966|765327,-1039966|765776,-1089966|766190,-1139967|766569,-1189967|766912,-1239966|767221,-1289967|767494,-1339967|767732,-1389966|767936,-1439966|768104,-1489966|768236,-1539966|768336,-1589966|768398,-1639966|768426,-1689966|768418,-1739966|768375,-1789966|768299,-1839966|768187,-1889967|768039,-1939966|767857,-1989966|767639,-2039966|767388,-2089966|767100,-2139965|766778,-2189966|766421,-2239966|766028,-2289966|765601,-2339967|765137,-2389966|764641
-839966|713803,-889966|714403,-939967|714962,-989966|715484,-1039967|715972,-1089966|716425,-1139966|716843,-1189966|717226,-1239966|717574,-1289967|717887,-1339966|718165,-1389967|718408,-1439966|718615,-1489966|718788,-1539966|718925,-1589966|719027,-1639967|719094,-1689966|719126,-1739966|719123,-1789966|719085,-1839966|719012,-1889967|718904,-1939966|718760,-1989966|718583,-2039966|718371,-2089966|718123,-2139966|717840,-2189967|717521,-2239966|717167,-2289966|716780,-2339967|716357,-2389966|715900
