ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FBprime,Fbprime/NB,NSCprime
4065,-662,11927,13138,14882,15026,2937,0.8,0.87,11945.8,0.795008652,49.9134833
4065,-676,12077,12960,15006,14815,2939,0.8,0.87,11704.5,0.790043874,99.56125548
4065,-668,11995,13052,14947,14919,2942,0.8,0.87,11827.7,0.792794423,72.05576781
4065,-681,11968,12959,14973,14799,2943,0.8,0.88,11698.7,0.790506115,94.93884722
4065,-680,11995,12895,14893,14746,2943,0.81,0.87,11618.8,0.78792893,220.7107012
4065,-664,11904,12707,14881,14515,2944,0.8,0.88,11361.5,0.782741991,172.5800896
4065,-655,12167,13020,15078,14894,2945,0.81,0.87,11788.2,0.791473076,185.2692359
4065,-649,12119,12961,15000,14812,2945,0.81,0.88,11704.6,0.79021064,197.8935998
4065,-656,11844,13026,14743,14906,2946,0.8,0.87,11797.8,0.791479941,85.20059037
4065,-667,12142,12979,15026,14845,2946,0.81,0.87,11732.5,0.790333446,196.665544
4065,-664,12096,13053,15002,14933,2953,0.81,0.87,11832.9,0.792399384,176.0061609
4065,-651,12098,13084,15034,14957,2960,0.8,0.87,11871.1,0.793681888,63.18111921
4065,-656,12124,13063,15060,14945,2966,0.81,0.87,11846.5,0.792673135,173.2686517
4065,-653,12129,13023,15055,14902,2966,0.81,0.87,11793.6,0.791410549,185.8945108
4065,-666,12082,13060,15016,14934,2966,0.8,0.87,11840.2,0.792835141,71.64858712
4065,-672,12051,13101,15049,14983,2961,0.8,0.87,11895.9,0.793959821,60.40178869
4065,-649,12116,13040,15065,14913,2956,0.8,0.87,11813.9,0.792188024,78.11976128
4065,-668,12094,13010,15045,14873,2950,0.8,0.87,11771.9,0.791494655,85.05345257
4065,-658,12052,13125,15017,15017,2950,0.8,0.87,11930.1,0.794439635,55.6036492
4065,-659,12108,12864,14994,14695,2949,0.81,0.88,11572.5,0.787512759,224.8724056
4065,-671,12119,12998,15027,14858,2943,0.81,0.87,11755.4,0.791183201,188.1679903
4065,-664,12059,13059,14994,14940,2936,0.8,0.87,11841,0.792570281,74.29718876
4065,-663,12041,13052,15003,14925,2931,0.8,0.87,11829.5,0.792596315,74.03685092
4065,-657,12116,12962,15046,14824,2931,0.81,0.87,11709.2,0.789881274,201.1872639
4065,-664,12134,13047,15074,14925,2930,0.8,0.87,11824.5,0.792261307,77.38693467
4065,-659,12157,12809,15048,14633,2926,0.81,0.88,11498.9,0.785819723,241.8027746
4065,-661,12034,13090,14992,14976,2922,0.8,0.87,11882.8,0.793456197,65.43803419
4065,-669,12106,13016,15000,14883,2920,0.81,0.87,11780.9,0.79156756,184.324397
4065,-657,12056,12841,14922,14661,2920,0.81,0.88,11539.3,0.787074552,229.2544847
4065,-668,12078,12910,14948,14747,2925,0.81,0.88,11634.1,0.788912999,210.8700075
4065,-657,12049,13116,15018,15000,2935,0.8,0.87,11916,0.7944,56
4065,-649,12078,13046,15034,14928,2945,0.8,0.87,11824.4,0.792095391,79.04608789
4065,-655,12096,12805,14980,14618,2949,0.81,0.88,11490.4,0.786044603,239.5539746
4065,-658,11773,13110,14668,14999,2949,0.8,0.87,11909.7,0.794032936,59.67064471
4065,-667,12058,12880,14974,14709,2946,0.81,0.88,11592.7,0.788136515,218.6348494
4065,-668,12055,13087,15046,14966,2941,0.8,0.87,11876.8,0.79358546,64.14539623
4065,-681,11956,13007,14904,14857,2936,0.8,0.88,11764.1,0.791822037,81.7796325
4065,-643,12054,12823,14930,14672,2935,0.81,0.87,11524.6,0.785482552,245.174482
4065,-662,12159,12796,15061,14631,2934,0.81,0.87,11485.3,0.784997608,250.0239218
4065,-656,12166,12944,15061,14799,2936,0.81,0.87,11683.7,0.789492533,205.0746672
4065,-650,11947,13014,14764,14887,2938,0.81,0.87,11780.1,0.791301135,186.9886478
4065,-658,12101,12961,14978,14810,2939,0.81,0.88,11704,0.79027684,197.2316003
4065,-655,12126,12800,15012,14618,2940,0.81,0.88,11485.4,0.785702558,242.9744151
4065,-649,12137,13002,15026,14881,2940,0.81,0.87,11766.3,0.79069283,193.0717022
4064,-657,12147,13018,15048,14893,2938,0.81,0.87,11785.9,0.791371785,186.282146
4065,-651,12096,13035,14996,14916,2936,0.81,0.87,11809.8,0.791753821,182.461786
4065,-643,12133,13076,15028,14952,2935,0.81,0.87,11861.6,0.793311932,166.8806849
4065,-667,12078,13103,15019,14986,2934,0.8,0.87,11898.8,0.793994395,60.05605232
4065,-663,12117,12969,15016,14824,2934,0.81,0.87,11716.2,0.790353481,196.4651916
4065,-672,12138,12927,15032,14772,2930,0.81,0.88,11658.6,0.789236393,207.6360682
4065,-661,11978,13065,14937,14933,2927,0.8,0.87,11844.9,0.793202973,67.97026719
4065,-663,12072,13114,15061,15009,2924,0.8,0.87,11916.7,0.793970284,60.29715504
4065,-652,12056,12989,14983,14848,2924,0.8,0.87,11743.4,0.790907866,90.92133621
4065,-653,12115,13062,15062,14926,2925,0.8,0.88,11839.8,0.793233284,67.66715798
4065,-653,11984,13031,14862,14904,2932,0.81,0.87,11802.2,0.791881374,181.1862587
4064,-695,12049,13081,14996,14968,2939,0.8,0.87,11871.4,0.793118653,68.81346873
4065,-654,12114,12804,14997,14618,2945,0.81,0.88,11489.4,0.785976194,240.2380627
4065,-658,12088,12804,14973,14625,2945,0.81,0.88,11491.5,0.78574359,242.5641026
4065,-668,11962,13102,14957,14989,2945,0.8,0.87,11898.7,0.793828808,61.71192208
4065,-670,11919,13207,14759,15109,2944,0.81,0.87,12039.7,0.796856178,131.4382156
4065,-675,12013,13078,14917,14962,2942,0.81,0.87,11866.6,0.793115894,168.841064
4081,-654,12160,12948,15048,14784,2942,0.81,0.88,11683.2,0.79025974,197.4025974
4123,-652,11817,12987,14577,14805,2942,0.81,0.88,11728.5,0.792198582,178.0141844
4191,-662,12274,12971,15080,14684,2944,0.81,0.88,11676.2,0.795164805,148.3519477
4276,-708,12239,13128,15055,14768,2948,0.81,0.89,11858.4,0.802979415,70.20585049
4357,-756,12094,13452,15034,15169,2951,0.8,0.89,12302.7,0.811042257,-110.4225724
4437,-721,12222,12933,15150,14580,2953,0.81,0.89,11607,0.796090535,139.0946502
4506,-690,12432,13233,15230,14905,2953,0.82,0.89,12004.5,0.805400872,145.9912781
4569,-755,12396,13183,15208,14762,3673,0.82,0.89,11911.6,0.806909633,130.9036716
4623,-755,12360,13315,15155,14929,4875,0.82,0.89,12093.7,0.81008105,99.18949695
4670,-744,12230,13457,15022,15104,6076,0.81,0.89,12288.2,0.813572564,-35.72563559
4710,-723,12444,13446,15272,15083,6556,0.81,0.89,12270.9,0.813558311,-35.58310681
4743,-720,12415,13491,15219,15115,6556,0.82,0.89,12325.5,0.81544823,45.51769765
4773,-750,12500,13411,15271,14981,7097,0.82,0.9,12205.3,0.814718644,52.81356385
4798,-763,12376,13552,15231,15137,7766,0.81,0.9,12393.1,0.818728942,-87.28942327
4821,-770,12456,13620,15287,15187,8435,0.81,0.9,12476.1,0.82149865,-114.9865016
4841,-796,12399,13732,15282,15307,8563,0.81,0.9,12624.1,0.824727249,-147.2724897
4859,-805,12369,13688,15252,15257,8563,0.81,0.9,12565.1,0.823562955,-135.6295471
4875,-797,12381,13607,15196,15162,8663,0.81,0.9,12455.6,0.821501121,-115.0112122
4889,-789,12545,13565,15353,15104,8789,0.82,0.9,12396.2,0.820722987,-7.229872881
4901,-815,12378,13602,15244,15163,8913,0.81,0.9,12450.9,0.821136978,-111.3697817
4912,-781,12460,13655,15246,15228,8938,0.82,0.9,12523.4,0.82239296,-23.92960336
4921,-785,12470,13638,15316,15210,8938,0.81,0.9,12501,0.821893491,-118.9349112
4929,-797,12283,13319,15121,14842,8976,0.81,0.9,12071.6,0.81334052,-33.40520146
4936,-753,12532,13581,15298,15144,9014,0.82,0.9,12424.2,0.82040412,-4.041204437
4943,-744,12536,13454,15289,14990,9051,0.82,0.9,12251,0.817278185,27.21814543
4948,-749,12580,13349,15321,14879,9051,0.82,0.9,12112.7,0.814080247,59.19752672
4953,-740,12558,13606,15320,15186,9051,0.82,0.9,12461.8,0.820611089,-6.110891611
4957,-741,12578,13645,15357,15236,9071,0.82,0.9,12515.8,0.821462326,-14.6232607
4960,-738,12584,13411,15307,14954,9091,0.82,0.9,12197.2,0.815647987,43.52012839
4965,-714,12655,13547,15379,15130,9111,0.82,0.9,12386,0.818638467,13.61533377
4968,-717,12602,13425,15323,14967,9111,0.82,0.9,12215.1,0.816135498,38.64501904
4970,-725,12548,13707,15343,15312,9113,0.82,0.9,12600.6,0.822923197,-29.23197492
4972,-717,12544,13647,15336,15242,9120,0.82,0.9,12519.6,0.821388269,-13.88269256
4974,-719,12593,13421,15304,14965,9127,0.82,0.9,12210.5,0.815937187,40.62813231
4976,-711,12536,13630,15309,15220,9132,0.82,0.9,12496,0.821024967,-10.24967148
4978,-710,12539,13666,15252,15276,9132,0.82,0.89,12548.8,0.821471589,-14.71589421
4978,-745,12577,13603,15325,15200,9133,0.82,0.89,12463,0.819934211,0.657894737
4980,-714,12552,13652,15296,15252,9138,0.82,0.9,12527.6,0.821374246,-13.74246001
4981,-715,12625,13528,15341,15085,9141,0.82,0.9,12353.5,0.818926086,10.73914485
4982,-709,12610,13625,15348,15215,9145,0.82,0.9,12489.5,0.820867565,-8.675649031
4982,-719,12605,13353,15426,14893,9145,0.82,0.9,12120.9,0.813865574,61.34425569
4984,-701,12664,13567,15371,15143,9146,0.82,0.9,12409.9,0.819513967,4.860331506
4985,-702,12476,13448,15142,15003,9150,0.82,0.9,12248.9,0.816430047,35.69952676
4985,-699,12391,13726,15075,15329,9153,0.82,0.9,12624.7,0.823582752,-35.82751647
4985,-706,12516,13635,15219,15223,9154,0.82,0.9,12501.9,0.821250739,-12.50739013
4986,-719,12536,13722,15370,15326,9154,0.82,0.9,12619.8,0.823424246,-34.24246379
4987,-714,12459,13302,15277,14859,9154,0.82,0.9,12059.7,0.811609126,83.90874218
4987,-706,12588,13204,15284,14725,9155,0.82,0.9,11921.5,0.809609508,103.9049236
4987,-713,12635,13389,15338,14926,9156,0.82,0.9,12166.8,0.815141364,48.58635937
4988,-723,12443,13620,15131,15213,9156,0.82,0.9,12483.9,0.820607375,-6.073752711
4987,-716,12434,13275,15215,14804,9156,0.82,0.9,12016.2,0.811686031,83.13969198
4988,-700,12667,13562,15376,15138,9157,0.82,0.9,12403.4,0.819355265,6.447351037
4988,-726,12522,13596,15241,15180,9158,0.82,0.9,12450,0.820158103,-1.581027668
4988,-699,12576,13671,15332,15266,9159,0.82,0.9,12550.8,0.822140705,-21.40704834
4989,-703,12577,13723,15310,15326,9160,0.82,0.9,12620.8,0.823489495,-34.89494976
4989,-698,12635,13679,15331,15278,9160,0.82,0.9,12562.4,0.822254222,-22.54221757
4989,-704,12599,13507,15300,15067,9159,0.82,0.9,12327.1,0.818152253,18.47746731
4989,-704,12626,13650,15350,15239,9158,0.82,0.9,12521.7,0.821687775,-16.87774788
4990,-708,12529,13629,15289,15212,9156,0.82,0.9,12492.6,0.821233237,-12.33236918
4989,-709,12607,13666,15352,15269,9156,0.82,0.9,12546.7,0.821710656,-17.10655577
4989,-704,12587,13634,15271,15237,9155,0.82,0.89,12505.1,0.820706176,-7.061757564
4990,-718,12591,13673,15339,15269,9150,0.82,0.9,12553.7,0.822169101,-21.69100792
4989,-714,12540,13674,15311,15275,9142,0.82,0.9,12556.5,0.82202946,-20.29459902
4990,-730,12613,13517,15333,15077,9136,0.82,0.9,12340.1,0.818471845,15.28155469
4989,-700,12611,13663,15349,15265,9134,0.82,0.9,12542.5,0.821650835,-16.50835244
4990,-726,12636,13445,15337,14990,9134,0.82,0.9,12242,0.816677785,33.2221481
4990,-701,12596,13663,15331,15258,9141,0.82,0.9,12540.4,0.821890156,-18.90155984
4990,-695,12657,13602,15376,15183,9150,0.82,0.9,12456.9,0.820450504,-4.50503853
4990,-696,12602,13515,15293,15085,9159,0.82,0.9,12340.5,0.818064302,19.35697713
4991,-710,12591,13516,15287,15081,9162,0.82,0.9,12340.3,0.818268019,17.31980638
4990,-714,12565,13496,15291,15062,9162,0.82,0.9,12314.6,0.817593945,24.06054973
4990,-705,12479,13681,15276,15279,9166,0.82,0.9,12564.7,0.822350939,-23.50939198
4990,-701,12669,13445,15366,14996,9170,0.82,0.9,12243.8,0.816471059,35.28941051
4990,-721,12578,13703,15312,15310,9175,0.82,0.9,12596,0.822730242,-27.30241672
4991,-710,12512,13748,15313,15360,9175,0.82,0.9,12656,0.823958333,-39.58333333
4991,-715,12614,13601,15332,15183,9175,0.82,0.9,12455.9,0.820384641,-3.846407166
4990,-715,12605,13643,15322,15236,9173,0.82,0.9,12513.8,0.821331058,-13.3105802
4991,-701,12622,13498,15323,15051,9170,0.82,0.9,12313.3,0.818105109,18.94890705
4991,-708,12499,13647,15284,15237,9168,0.82,0.9,12518.1,0.821559362,-15.59362079
4991,-725,12576,13687,15370,15289,9168,0.82,0.9,12573.7,0.822401727,-24.01726732
4991,-698,12663,13647,15357,15237,9168,0.82,0.9,12518.1,0.821559362,-15.59362079
4991,-713,12545,13703,15303,15305,9168,0.82,0.9,12594.5,0.822901013,-29.01012741
4990,-702,12583,13700,15385,15296,9167,0.82,0.9,12588.8,0.823012552,-30.12552301
4991,-716,12593,13627,15297,15211,9167,0.82,0.9,12490.3,0.82113602,-11.36019986
4991,-701,12530,13398,15200,14933,9167,0.82,0.9,12177.9,0.815502578,44.97421817
4991,-707,12447,13699,15236,15301,9167,0.82,0.9,12589.3,0.822776289,-27.76289131
4992,-719,12514,13495,15240,15051,9167,0.82,0.9,12310.3,0.817905787,20.94213009
4991,-719,12518,13485,15273,15036,9166,0.82,0.9,12295.8,0.817757382,22.42617717
4992,-695,12661,13581,15363,15176,9166,0.82,0.89,12433.8,0.8193068,6.931997891
4991,-701,12532,13531,15268,15112,9166,0.82,0.9,12364.6,0.818197459,18.02541027
4991,-693,12710,13565,15426,15152,9166,0.82,0.9,12410.6,0.81907339,9.266103485
4991,-707,12354,13310,15120,14841,9166,0.82,0.9,12062.3,0.812768681,72.31318644
4991,-689,12440,13562,15105,15140,9166,0.82,0.9,12404,0.819286658,7.1334214
4991,-719,12619,13408,15313,14953,9166,0.82,0.9,12193.9,0.815481843,45.18156892
4992,-718,12606,13569,15328,15147,9166,0.82,0.9,12413.1,0.819508814,4.911863735
4992,-702,12569,13574,15291,15158,9164,0.82,0.9,12421.4,0.81946167,5.383295949
4992,-706,12667,13675,15404,15276,9161,0.82,0.9,12557.8,0.822060749,-20.60748887
4992,-712,12569,13612,15288,15194,9157,0.82,0.9,12470.2,0.820731868,-7.318678426
4991,-704,12657,13451,15357,14998,9155,0.82,0.9,12250.4,0.81680224,31.97759701
4991,-705,12599,13652,15355,15242,9155,0.82,0.9,12524.6,0.82171631,-17.16310196
4992,-712,12607,13607,15303,15205,9156,0.82,0.89,12468.5,0.820026307,-0.263071358
4991,-719,12568,13648,15326,15237,9156,0.82,0.9,12519.1,0.821624992,-16.24991796
4992,-699,12620,13484,15344,15045,9157,0.82,0.9,12297.5,0.81738119,26.18810236
4992,-712,12581,13674,15354,15279,9157,0.82,0.89,12557.7,0.821892794,-18.92794031
4992,-698,12638,13453,15323,15001,9157,0.82,0.9,12253.3,0.816832211,31.67788814
4992,-702,12589,13495,15270,15050,9160,0.82,0.9,12310,0.817940199,20.59800664
4992,-716,12626,13670,15362,15267,9164,0.82,0.9,12550.1,0.822041003,-20.41003472
4992,-710,12589,13629,15316,15217,9168,0.82,0.9,12494.1,0.82106197,-10.61970165
4992,-704,12534,13676,15278,15277,9169,0.82,0.9,12559.1,0.822092034,-20.92033776
4991,-720,12504,13698,15332,15300,9169,0.82,0.9,12588,0.822745098,-27.45098039
4992,-723,12582,13616,15311,15208,9170,0.82,0.9,12478.4,0.820515518,-5.155181483
4992,-728,12540,13626,15327,15215,9170,0.82,0.9,12490.5,0.82093329,-9.332895169
4992,-722,12623,13585,15338,15171,9171,0.82,0.9,12436.3,0.819741612,2.583877134
4992,-707,12652,13386,15354,14919,9171,0.82,0.9,12161.7,0.815181983,48.18017293
4993,-715,12621,13355,15319,14890,9171,0.82,0.9,12122,0.814103425,58.96574882
4992,-707,12376,13659,15060,15249,9165,0.82,0.9,12533.7,0.821935865,-19.35864647
4993,-732,12514,13363,15318,14895,9159,0.82,0.9,12131.5,0.814467942,55.32057737
4992,-685,12586,13377,15275,14916,9153,0.82,0.9,12151.8,0.81468222,53.17779566
4993,-718,12589,13712,15334,15307,9153,0.82,0.9,12604.1,0.823420657,-34.20657216
4992,-710,12578,13653,15338,15250,9156,0.82,0.9,12528,0.821508197,-15.08196721
4993,-715,12563,13656,15324,15237,9162,0.82,0.9,12527.1,0.82215003,-21.50029533
4993,-721,12639,13451,15341,14998,9167,0.82,0.9,12250.4,0.81680224,31.97759701
4993,-747,12636,13593,15357,15176,9169,0.82,0.9,12445.8,0.820097522,-0.975224038
4993,-720,12517,13671,15256,15266,9169,0.82,0.9,12550.8,0.822140705,-21.40704834
4993,-703,12606,13473,15287,15022,9166,0.82,0.9,12279.6,0.817441086,25.58913593
4993,-715,12438,13606,15092,15197,9162,0.82,0.9,12465.1,0.820234257,-2.342567612
4993,-692,12580,13653,15298,15255,9159,0.82,0.89,12529.5,0.821337266,-13.3726647
4994,-714,12375,13673,15133,15277,9159,0.82,0.9,12556.1,0.82189566,-18.95660143
4994,-708,12579,13631,15316,15212,9160,0.82,0.9,12494.6,0.821364712,-13.64712069
4993,-721,12650,13621,15386,15218,9162,0.82,0.9,12486.4,0.820502037,-5.020370614
4993,-715,12594,13598,15300,15179,9164,0.82,0.9,12451.7,0.820324132,-3.241320245
4994,-713,12657,13430,15360,14969,9165,0.82,0.9,12220.7,0.816400561,35.9943884
4994,-718,12575,13545,15275,15127,9165,0.82,0.9,12383.1,0.81860911,13.90890461
4995,-707,12687,13606,15410,15192,9166,0.82,0.9,12463.6,0.820405477,-4.054765666
4995,-708,12635,13550,15323,15120,9168,0.82,0.9,12386,0.819179894,8.201058201
4995,-696,12497,13616,15189,15206,9170,0.82,0.9,12477.8,0.82058398,-5.839800079
4995,-726,12605,13501,15284,15057,9170,0.82,0.9,12318.1,0.818097895,19.02105333
4995,-712,12567,13605,15332,15184,9170,0.82,0.9,12460.2,0.820613804,-6.138040042
4996,-721,12627,13529,15343,15094,9170,0.82,0.9,12357.2,0.81868292,13.17079634
4996,-707,12509,13632,15253,15221,9170,0.82,0.9,12498.3,0.821122134,-11.22133894
4997,-714,12600,13665,15367,15259,9169,0.82,0.9,12542.7,0.821987024,-19.87024051
4997,-692,12605,13496,15297,15061,9169,0.82,0.9,12314.3,0.817628312,23.71688467
4997,-721,12535,13663,15281,15262,9174,0.82,0.9,12541.6,0.821753374,-17.53374394
4997,-723,12441,13737,15212,15334,9179,0.82,0.9,12637.2,0.824129386,-41.29385679
4997,-696,12581,13507,15275,15061,9185,0.82,0.9,12325.3,0.818358675,16.41325277
4998,-700,12482,13611,15190,15204,9186,0.82,0.9,12472.2,0.820323599,-3.235990529
4998,-707,12612,13653,15348,15241,9186,0.82,0.9,12525.3,0.821816154,-18.16153796
4999,-720,12294,13346,15042,14874,9182,0.82,0.9,12108.2,0.814051365,59.48635202
4999,-698,12262,13174,14916,14684,9178,0.82,0.9,11879.2,0.808989376,110.1062381
4999,-693,12612,13457,15300,15002,9175,0.82,0.9,12257.6,0.817064391,29.35608586
4999,-724,12545,13694,15307,15291,9176,0.82,0.9,12581.3,0.822791184,-27.91184357
