ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FBprime,Fbprime/NB,NSCprime
4065,111,14835,14842,18722,18824,2942,0.79,0.79,14789.2,0.785656609,43.43391415
4065,125,14908,14803,18790,18777,2942,0.79,0.79,14736.1,0.784795228,52.04771795
4065,133,15021,14655,18798,18579,2942,0.8,0.79,14528.7,0.781995802,180.0419829
4065,134,14990,14737,18749,18701,2941,0.8,0.79,14647.3,0.783236191,167.6380942
4065,139,15024,14695,18785,18640,2941,0.8,0.79,14587,0.782564378,174.3562232
4065,116,14965,14743,18734,18696,2941,0.8,0.79,14651.8,0.78368635,163.1364998
4065,123,14878,14775,18686,18740,2943,0.8,0.79,14697,0.784258271,157.4172892
4065,104,14721,14453,18527,18280,2947,0.79,0.79,14237,0.778829322,111.7067834
4065,111,14866,14794,18732,18759,2950,0.79,0.79,14721.7,0.784780639,52.19361373
4065,110,14997,14737,18784,18681,2952,0.8,0.79,14641.3,0.783753546,162.4645362
4065,123,14904,14765,18733,18716,2952,0.8,0.79,14679.8,0.784344946,156.550545
4065,123,15045,14673,18798,18605,2954,0.8,0.79,14554.5,0.782289707,177.1029293
4065,120,14842,14846,18703,18842,2957,0.79,0.79,14798.6,0.785404946,45.95053604
4065,118,15041,14471,18803,18308,2961,0.8,0.79,14263.4,0.779080184,209.1981647
4065,102,14937,14766,18736,18733,2961,0.8,0.79,14685.9,0.783958789,160.412107
4065,109,15033,14597,18797,18474,2961,0.8,0.79,14439.2,0.781595756,184.042438
4065,113,14947,14786,18767,18742,2956,0.8,0.79,14708.6,0.784793512,152.064881
4065,120,14970,14806,18774,18796,2951,0.8,0.79,14744.8,0.78446478,155.3522026
4065,123,14909,14831,18743,18810,2946,0.8,0.79,14774,0.78543328,145.6671983
4065,123,15028,14619,18792,18538,2946,0.8,0.79,14480.4,0.781119862,188.8013809
4065,118,14883,14877,18733,18872,2947,0.79,0.79,14838.6,0.786275964,37.24035608
4065,115,14937,14840,18763,18835,2950,0.8,0.79,14790.5,0.785266791,147.3320945
4065,124,14998,14710,18772,18645,2953,0.8,0.79,14603.5,0.783239474,167.6052561
4065,122,14883,14830,18744,18809,2955,0.79,0.79,14772.7,0.785405923,45.94077303
4065,136,14921,14818,18743,18801,2955,0.8,0.79,14758.3,0.784974203,150.257965
4065,109,14982,14835,18770,18820,2955,0.8,0.79,14781,0.785387885,146.1211477
4065,109,14905,14819,18745,18800,2954,0.8,0.79,14759,0.785053191,149.4680851
4065,114,14804,14789,18660,18762,2952,0.79,0.79,14717.6,0.784436627,55.63372775
4065,116,14816,14611,18493,18509,2952,0.8,0.79,14463.7,0.781441461,185.5853909
4065,126,15103,14804,18898,18772,2951,0.8,0.79,14735.6,0.784977626,150.2237375
4065,138,14933,14779,18738,18746,2951,0.8,0.79,14702.8,0.784316654,156.8334578
4065,125,14879,14506,18609,18367,2950,0.8,0.79,14316.1,0.779446834,205.53166
4065,99,15043,14549,18817,18407,2948,0.8,0.79,14371.1,0.780741022,192.5897756
4065,121,14897,14864,18759,18862,2948,0.79,0.79,14822.6,0.785844555,41.5544481
4065,113,14888,14644,18700,18556,2948,0.8,0.79,14510.8,0.782000431,179.9956887
4065,120,14872,14226,18753,18061,2946,0.79,0.79,13944.3,0.772066884,179.3311555
4065,102,14916,14455,18796,18312,2942,0.79,0.79,14248.6,0.778101791,118.9820882
4065,122,14891,14793,18697,18755,2939,0.8,0.79,14719.5,0.784830712,151.6928819
4065,122,14950,14823,18802,18809,2937,0.8,0.79,14765.7,0.78503376,149.6623957
4065,112,15006,14522,18766,18386,2937,0.8,0.79,14337.8,0.779821603,201.7839661
4065,112,14987,14541,18741,18393,2941,0.8,0.79,14358.9,0.780671995,193.2800522
4065,109,14849,14493,18714,18343,2946,0.79,0.79,14295.9,0.779365426,106.345745
4065,128,15000,14690,18761,18616,2953,0.8,0.79,14574.8,0.78291792,170.8207993
4065,123,15052,14636,18811,18550,2954,0.8,0.79,14501,0.781725067,182.7493261
4065,120,15046,14729,18853,18687,2954,0.8,0.79,14635.1,0.783170118,168.2988174
4065,135,15003,14755,18810,18720,2955,0.8,0.79,14671,0.783707265,162.9273504
4065,105,14962,14503,18709,18354,2957,0.8,0.79,14309.2,0.77962297,203.7702953
4065,111,14997,14753,18803,18706,2959,0.8,0.79,14664.8,0.783962365,160.3763498
4065,123,15035,14721,18831,18654,2959,0.8,0.79,14617.2,0.783596012,164.0398842
4065,127,14983,14719,18761,18668,2959,0.8,0.79,14619.4,0.783126205,168.7379473
4065,132,14961,14736,18738,18690,2956,0.8,0.79,14643,0.783467095,165.329053
4065,120,14962,14790,18781,18763,2953,0.8,0.79,14718.9,0.784464105,155.3589511
4065,125,14972,14805,18763,18777,2950,0.8,0.79,14738.1,0.784901741,150.9825851
4065,127,15037,14641,18802,18544,2949,0.8,0.79,14504.2,0.782150561,178.4943917
4065,131,14991,14712,18794,18663,2950,0.8,0.79,14610.9,0.782880566,171.1943417
4065,125,14922,14809,18762,18779,2952,0.8,0.79,14742.7,0.785063102,149.368976
4065,105,14986,14722,18793,18664,2954,0.8,0.79,14621.2,0.783390484,166.0951565
4065,107,14984,14812,18806,18791,2956,0.8,0.79,14749.3,0.78491299,150.8700974
4065,120,15060,14551,18830,18413,2956,0.8,0.79,14374.9,0.780692989,193.0701135
4065,123,14940,14807,18787,18779,2957,0.8,0.79,14740.7,0.7849566,150.4339954
4065,136,14990,14816,18727,18791,2959,0.8,0.79,14753.3,0.785125858,148.7414188
4065,125,14975,14673,18738,18584,2962,0.8,0.79,14548.2,0.782834697,171.6530349
4065,117,14738,14742,18545,18692,2963,0.79,0.79,14649.6,0.783736358,62.636422
4065,99,14420,14696,18224,18636,2963,0.79,0.79,14586.8,0.782721614,72.7838592
4065,132,14752,14742,18459,18676,2962,0.8,0.79,14644.8,0.784150782,158.4921825
4065,127,14949,14789,18756,18763,2957,0.8,0.79,14717.9,0.784410809,155.8919149
4065,134,15004,14648,18767,18585,2952,0.8,0.79,14523.5,0.781463546,185.3645413
4065,120,15008,14541,18763,18403,2950,0.8,0.79,14361.9,0.780410803,195.8919741
4065,119,14885,14797,18747,18766,2950,0.79,0.79,14726.8,0.784759672,52.40328253
4065,112,14871,14782,18704,18750,2950,0.8,0.79,14707,0.784373333,156.2666667
4065,138,14922,14729,18655,18676,2951,0.8,0.79,14631.8,0.783454701,165.4529878
4065,121,15040,14529,18805,18384,2952,0.8,0.79,14344.2,0.780254569,197.4543081
4065,117,14957,14687,18705,18608,2952,0.8,0.79,14569.4,0.782964316,170.3568358
4065,117,14973,14478,18711,18325,2952,0.8,0.79,14275.5,0.779017735,209.8226467
4065,115,14932,14769,18730,18729,2953,0.8,0.79,14687.7,0.784222329,157.7767099
4065,125,14985,14782,18763,18729,2953,0.8,0.79,14700.7,0.78491644,150.8356025
4065,117,14978,14779,18733,18754,2954,0.8,0.79,14705.2,0.784110057,158.8994348
4065,112,14922,14754,18745,18704,2955,0.8,0.79,14665.2,0.784067579,159.3242087
4065,92,14792,14413,18650,18244,2955,0.79,0.79,14186.2,0.777581671,124.1832931
4065,128,14997,14831,18835,18810,2955,0.8,0.79,14774,0.78543328,145.6671983
4065,136,14952,14768,18768,18723,2955,0.8,0.79,14684.9,0.784324093,156.7590664
4065,119,14943,14712,18698,18645,2954,0.8,0.79,14605.5,0.783346742,166.5325825
4065,126,14882,14795,18704,18758,2954,0.8,0.79,14722.4,0.784859793,151.4020685
4065,117,14901,14761,18708,18718,2954,0.8,0.79,14676.4,0.784079496,159.2050433
4065,113,14946,14817,18778,18801,2949,0.8,0.79,14757.3,0.784921015,150.7898516
4065,126,15042,14700,18801,18631,2943,0.8,0.79,14589.3,0.783065858,169.3414202
4065,119,14936,14759,18734,18730,2939,0.8,0.79,14678,0.783662573,163.3742659
4065,126,15075,14585,18841,18464,2938,0.8,0.79,14424.2,0.781206672,187.9332756
4065,118,15027,14454,18779,18281,2938,0.8,0.79,14238.3,0.778857831,211.4216947
4065,100,14835,14484,18692,18321,2944,0.79,0.79,14280.3,0.779449812,105.5018831
4065,120,15034,14502,18800,18344,2949,0.8,0.79,14305.2,0.779829917,201.7008286
4065,114,15028,14460,18792,18294,2955,0.8,0.79,14248.2,0.778845523,211.5447688
4065,120,14966,14748,18770,18710,2955,0.8,0.79,14661,0.783591662,164.0833779
4065,117,14924,14808,18758,18771,2954,0.8,0.79,14739.3,0.785216557,147.8344254
4065,111,14977,14606,18721,18488,2952,0.8,0.79,14452.4,0.781717871,182.8212895
4065,118,14947,14836,18770,18824,2949,0.8,0.79,14783.2,0.785337867,146.6213345
4065,124,14963,14795,18740,18769,2948,0.8,0.79,14725.7,0.78457563,154.2436997
4065,120,14636,14715,18359,18636,2948,0.8,0.79,14605.8,0.783741146,162.5885383
4065,133,14981,14662,18736,18550,2948,0.8,0.79,14527,0.783126685,168.7331536
4065,109,14887,14776,18774,18723,2947,0.79,0.79,14692.9,0.784751375,52.48624686
4065,115,14811,14368,18671,18196,2946,0.79,0.79,14126.8,0.776368433,136.3156738
4065,123,15045,14475,18812,18320,2945,0.8,0.79,14271,0.778984716,210.1528384
4065,119,14879,14470,18754,18356,2945,0.79,0.79,14276.8,0.777772935,122.2706472
4065,134,14930,14660,18664,18577,2946,0.8,0.79,14533.1,0.782316843,176.8315659
4065,128,14991,14726,18741,18678,2948,0.8,0.79,14629.4,0.783242317,167.5768284
4065,123,15054,14629,18807,18529,2951,0.8,0.79,14487.7,0.781893248,181.0675158
4065,121,15004,14579,18749,18474,2952,0.8,0.79,14421.2,0.780621414,193.7858612
4065,121,14984,14800,18824,18775,2952,0.8,0.79,14732.5,0.784687084,153.1291611
4066,132,14908,14741,18697,18701,2953,0.8,0.79,14651.3,0.783450083,165.4991712
4065,123,15004,14723,18803,18663,2953,0.8,0.79,14621.9,0.783469967,165.3003268
4065,120,14946,14814,18735,18795,2954,0.8,0.79,14752.5,0.784916201,150.8379888
4065,128,14923,14748,18720,18702,2954,0.8,0.79,14658.6,0.783798524,162.0147578
4065,124,15004,14511,18761,18358,2954,0.8,0.79,14318.4,0.779954243,200.4575662
4065,114,14940,14733,18694,18687,2955,0.8,0.79,14639.1,0.783384171,166.1582919
4065,136,14918,14783,18732,18744,2955,0.8,0.79,14706.2,0.784581733,154.1826718
4065,109,14907,14446,18790,18270,2955,0.79,0.79,14227,0.778708265,112.9173508
4065,121,15027,14559,18786,18429,2956,0.8,0.79,14387.7,0.780709751,192.9024906
4064,104,14944,14615,18654,18520,2956,0.8,0.79,14471,0.78137149,186.2850972
4070,137,15061,14535,18826,18389,2955,0.8,0.79,14351.7,0.780450269,195.4973082
4104,119,15026,14807,18796,18743,2954,0.8,0.79,14729.9,0.785888065,141.1193512
4162,111,15168,14924,18909,18784,2953,0.8,0.79,14859.2,0.791056218,89.43781942
4244,75,15199,15195,18912,18928,2954,0.8,0.8,15173.4,0.801637785,-16.37785292
4327,20,15166,15032,18869,18662,2954,0.8,0.81,14930.6,0.800053585,-0.535848248
4409,19,15162,15176,18965,18909,3023,0.8,0.8,15148.7,0.801137025,-11.37024697
4483,55,15331,15217,19030,18919,3092,0.81,0.8,15192.7,0.803039273,69.60727311
4547,30,15340,15313,19023,18942,3162,0.81,0.81,15295.6,0.807496568,25.03431528
4604,-12,15313,15363,19020,18967,3162,0.81,0.81,15353.1,0.809463806,5.36194443
4652,-17,15334,15461,19103,19100,3494,0.8,0.81,15491,0.81104712,-110.4712042
4695,13,15522,15446,19180,19073,5081,0.81,0.81,15467.9,0.810984114,-9.841136685
4730,16,15118,15478,18758,19099,6668,0.81,0.81,15507.7,0.811963977,-19.63977172
4761,2,15508,15180,19137,18654,7922,0.81,0.81,15076.2,0.808201994,17.9800579
4789,-28,15112,15644,18797,19210,7922,0.8,0.81,15707,0.817647059,-176.4705882
4812,-50,15343,15274,19059,18689,7981,0.81,0.82,15180.7,0.812279951,-22.79950773
4835,-56,15500,15369,19163,18797,8275,0.81,0.82,15308.1,0.814390594,-43.90594244
4852,-68,15538,15243,19221,18646,8569,0.81,0.82,15136.8,0.811798777,-17.98777218
4869,-101,15357,15175,19150,18524,8804,0.8,0.82,15032.2,0.811498596,-114.9859642
4884,-100,15368,15544,19085,19024,8804,0.81,0.82,15551.2,0.81745164,-74.51640034
4897,-78,15575,15303,19242,18701,8831,0.81,0.82,15213.3,0.813501952,-35.01951767
4908,-64,15555,15468,19262,18925,8896,0.81,0.82,15445.5,0.816142668,-61.42668428
4917,-65,15605,15292,19248,18693,8961,0.81,0.82,15199.9,0.813133258,-31.33258439
4926,-71,15628,15236,19258,18631,9000,0.81,0.82,15125.3,0.811835114,-18.3511352
4933,-49,15538,15551,19219,19056,8999,0.81,0.82,15567.8,0.816950042,-69.50041982
4941,-50,15498,15214,19228,18616,9010,0.81,0.82,15098.8,0.81106575,-10.65749893
4946,-16,15584,15564,19217,19084,9036,0.81,0.82,15589.2,0.816872773,-68.72773004
4951,-29,15634,15286,19219,18700,9063,0.81,0.82,15196,0.812620321,-26.20320856
4955,-9,15679,15492,19251,18990,9078,0.81,0.82,15489,0.81563981,-56.39810427
4960,-28,15487,15183,19179,18587,9078,0.81,0.82,15059.1,0.810195298,-1.952977888
4964,-11,15704,15524,19279,19035,9088,0.81,0.82,15534.5,0.816101918,-61.0191752
4966,-3,15517,15669,19188,19212,9104,0.81,0.82,15732.6,0.818894441,-88.94440974
4969,-7,15605,15463,19132,18943,9120,0.82,0.82,15445.9,0.81538827,46.11729927
4971,-1,15603,15586,19209,19114,9126,0.81,0.82,15620.2,0.817212514,-72.12514387
4973,4,15716,15429,19279,18915,9126,0.82,0.82,15403.5,0.814353688,56.4631245
4975,1,15646,15583,19311,19113,9131,0.81,0.82,15616.9,0.817082614,-70.82613928
4978,22,15704,15447,19250,18929,9139,0.82,0.82,15425.7,0.81492419,50.75809604
4979,4,15682,15381,19241,18832,9148,0.82,0.82,15330.6,0.814071793,59.28207307
4979,1,15579,15599,19180,19132,9151,0.81,0.82,15638.6,0.817405394,-74.05394104
4981,0,15595,15626,19264,19153,9151,0.81,0.82,15671.9,0.818247794,-82.47794079
4981,21,15704,15435,19254,18914,9148,0.82,0.82,15409.2,0.814698107,53.01892778
4983,3,15538,15640,19207,19175,9143,0.81,0.82,15692.5,0.818383312,-83.83311604
4983,11,15646,15641,19265,19173,9139,0.81,0.82,15692.9,0.818489543,-84.89542586
4984,9,15621,15593,19239,19120,9138,0.81,0.82,15629,0.817416318,-74.16317992
4985,17,15562,15629,19224,19164,9138,0.81,0.82,15678.2,0.818106867,-81.06867042
4985,-12,15598,15601,19219,19117,9143,0.81,0.82,15636.1,0.817915991,-79.15991003
4986,9,15724,15492,19267,18982,9149,0.82,0.82,15486.6,0.815857128,41.42872195
4986,1,15626,15569,19228,19086,9155,0.81,0.82,15594.8,0.817080583,-70.80582626
4987,9,15703,15222,19249,18624,9155,0.82,0.82,15109.2,0.811275773,87.24226804
4986,-5,15650,15601,19261,19119,9155,0.81,0.82,15636.7,0.817861813,-78.61812856
4987,9,15584,15620,19198,19139,9152,0.81,0.82,15661.7,0.818313392,-83.13391504
4987,4,15663,15616,19255,19155,9149,0.81,0.82,15662.5,0.817671626,-76.71626207
4988,-3,15584,15297,19240,18727,9147,0.81,0.82,15215.1,0.812468628,-24.68628184
4989,26,15383,15257,18851,18661,9147,0.82,0.82,15155.3,0.812137613,78.62386796
4988,13,15254,15601,18864,19123,9147,0.81,0.82,15637.9,0.817753491,-77.53490561
4989,16,15645,15602,19220,19120,9152,0.81,0.82,15638,0.817887029,-78.87029289
4988,12,15707,15488,19276,18982,9158,0.81,0.82,15482.6,0.815646402,-56.46401854
4989,13,15544,15565,19090,19079,9164,0.81,0.82,15588.7,0.817060643,-70.60642591
4989,3,15605,15509,19219,19017,9164,0.81,0.82,15514.1,0.815801651,-58.01651154
4989,13,15738,15295,19282,18732,9165,0.82,0.82,15214.6,0.812225069,77.749306
4989,10,15644,15467,19156,18941,9167,0.82,0.82,15449.3,0.815653873,43.46127448
4990,10,15782,15413,19328,18874,9169,0.82,0.82,15375.2,0.814623291,53.767087
4990,5,15628,15627,19203,19139,9170,0.81,0.82,15668.7,0.818679137,-86.79136841
4989,2,15675,15409,19198,18869,9170,0.82,0.82,15369.7,0.814547671,54.52329217
4990,-9,15478,15247,19085,18657,9170,0.81,0.82,15144.1,0.811711422,-17.11421986
4990,11,15755,15245,19300,18649,9165,0.82,0.82,15139.7,0.81182369,81.76309722
4990,14,15691,15532,19232,19048,9161,0.82,0.82,15546.4,0.816169677,38.30323394
4990,10,15592,15641,19189,19169,9158,0.81,0.82,15691.7,0.818597736,-85.97735928
4989,19,15657,15591,19273,19107,9157,0.81,0.82,15623.1,0.817663683,-76.63683467
4990,20,15706,15572,19271,19082,9159,0.82,0.82,15596.6,0.81734619,26.53809873
4990,21,15614,15647,19239,19176,9164,0.81,0.82,15699.8,0.818721318,-87.21318315
4990,-5,15537,15550,19111,19054,9169,0.81,0.82,15566.2,0.816951821,-69.5182114
4990,6,15672,15576,19301,19084,9172,0.81,0.82,15601.2,0.817501572,-75.01571997
4990,17,15732,15514,19283,19029,9172,0.82,0.82,15522.7,0.815739135,42.60864996
4990,0,15622,15614,19210,19135,9171,0.81,0.82,15654.5,0.818108179,-81.0817873
4990,7,15673,15369,19200,18802,9167,0.82,0.82,15309.6,0.814253803,57.46197213
4990,12,15616,15609,19194,19126,9164,0.81,0.82,15646.8,0.818090557,-80.90557356
4990,14,15683,15633,19288,19164,9162,0.81,0.82,15682.2,0.818315592,-83.15591735
4991,13,15759,15218,19311,18612,9162,0.82,0.82,15101.6,0.811390501,86.09499248
4991,11,15706,15570,19309,19086,9165,0.81,0.82,15595.8,0.817132977,-71.32977051
4990,10,15586,15558,19171,19069,9169,0.81,0.82,15578.7,0.816964707,-69.64707116
4991,11,15773,15466,19330,18931,9174,0.82,0.82,15445.3,0.815873435,41.26564894
4990,7,15590,15446,19110,18912,9175,0.82,0.82,15419.6,0.815334179,46.65820643
4991,23,15598,15533,19150,19028,9175,0.81,0.82,15541.4,0.816764768,-67.64767711
4991,4,15787,15311,19338,18738,9175,0.82,0.82,15232.4,0.812914932,70.85067777
4991,21,15687,15551,19232,19057,9174,0.82,0.82,15568.1,0.816922915,30.77084536
4991,12,15707,15593,19271,19111,9173,0.82,0.82,15626.3,0.817659986,23.40013605
4991,19,15655,15630,19225,19154,9173,0.81,0.82,15676.2,0.818429571,-84.29570847
4991,9,15696,15570,19266,19095,9173,0.81,0.82,15598.5,0.816889238,-68.8923802
4991,2,15661,15508,19265,18993,9172,0.81,0.82,15505.9,0.816400779,-64.00779234
4991,13,15726,15343,19266,18780,9171,0.82,0.82,15277,0.813471778,65.28221512
4991,14,15541,15685,19145,19224,9169,0.81,0.82,15752.2,0.81940283,-94.02829796
4992,1,15617,15651,19243,19190,9169,0.81,0.82,15708,0.818551329,-85.51328817
4991,22,15693,15604,19263,19129,9169,0.81,0.82,15642.7,0.817747922,-77.47922003
4992,5,15752,15363,19295,18788,9168,0.82,0.82,15299.4,0.81431765,56.82350436
4991,23,15758,15306,19308,18733,9166,0.82,0.82,15225.9,0.812784925,72.15075001
4992,12,15658,15603,19265,19120,9164,0.81,0.82,15639,0.817939331,-79.39330544
4992,11,14986,15582,18448,19104,9164,0.81,0.82,15613.2,0.817273869,-72.73869347
4991,2,14959,15594,18508,19110,9165,0.81,0.82,15627,0.817739403,-77.39403454
4991,14,15715,15452,19289,18905,9164,0.81,0.82,15423.5,0.81584237,-58.42369743
4991,17,15750,15270,19282,18682,9163,0.82,0.82,15174.6,0.812257788,77.42211755
4992,-1,15487,15215,19129,18611,9163,0.81,0.82,15098.3,0.811256784,-12.56783623
4992,1,15637,14819,19226,18130,9163,0.81,0.82,14558,0.802978489,70.21511307
4991,5,15131,15054,18686,18441,9163,0.81,0.82,14886.3,0.807239304,27.60696275
4992,5,15628,15568,19174,19091,9169,0.82,0.82,15595.3,0.816892777,31.07223299
4992,17,15394,15611,18879,19137,9175,0.82,0.82,15652.1,0.817897267,21.02732926
4992,19,15734,15369,19270,18807,9180,0.82,0.82,15311.1,0.814117084,58.82915936
4991,1,15748,15348,19284,18778,9180,0.82,0.82,15281.4,0.813792736,62.07263819
4991,7,15694,15435,19234,18901,9179,0.82,0.82,15405.3,0.815052114,49.47886355
4992,11,15716,15553,19279,19067,9173,0.82,0.82,15573.1,0.8167567,32.43299942
4992,10,15595,15496,19164,18995,9167,0.81,0.82,15494.5,0.815714662,-57.14661753
4992,19,15599,15434,19132,18905,9162,0.82,0.82,15405.5,0.814890241,51.09759323
4992,10,15714,15308,19247,18720,9162,0.82,0.82,15224,0.813247863,67.52136752
4992,-1,15625,15584,19234,19107,9162,0.81,0.82,15616.1,0.817297326,-72.97325587
4992,14,15587,15594,19205,19129,9162,0.81,0.82,15632.7,0.817225156,-72.25155523
4992,0,15727,15484,19277,18980,9163,0.82,0.82,15478,0.815489989,45.10010537
4992,11,15674,15407,19192,18857,9163,0.82,0.82,15364.1,0.814769051,52.30948719
4992,24,15649,15632,19252,19170,9163,0.81,0.82,15683,0.8181012,-81.01199791
4992,17,15506,15584,19045,19103,9165,0.81,0.82,15614.9,0.817405643,-74.05643093
4993,6,15545,15266,19179,18679,9166,0.81,0.82,15169.7,0.812125917,-21.25916805
4993,6,15700,15255,19208,18660,9167,0.82,0.82,15153,0.812057878,79.42122186
4993,12,15662,15565,19255,19078,9168,0.81,0.82,15588.4,0.817087745,-70.87745047
4993,12,15702,15543,19286,19046,9168,0.81,0.82,15556.8,0.816801428,-68.01428121
4993,6,15624,15648,19239,19173,9167,0.81,0.82,15699.9,0.818854639,-88.54639337
4993,18,15721,15538,19287,19048,9166,0.82,0.82,15552.4,0.81648467,35.15329693
4993,10,15651,15623,19258,19152,9165,0.81,0.82,15668.6,0.818118212,-81.18212197
4993,4,15652,15315,19188,18735,9165,0.82,0.82,15235.5,0.813210568,67.89431545
4993,20,15614,15593,19245,19120,9171,0.81,0.82,15629,0.817416318,-74.16317992
4993,1,15569,15416,19065,18886,9180,0.82,0.82,15381.8,0.814455152,55.44848036
4994,31,15702,15344,19236,18798,9189,0.82,0.82,15283.4,0.813033301,69.66698585
4994,17,15408,15301,18851,18716,9192,0.82,0.82,15215.8,0.812983543,70.16456508
4994,21,15767,15296,19298,18719,9191,0.82,0.82,15211.7,0.812634222,73.65778086
4994,16,15719,15498,19243,18985,9185,0.82,0.82,15493.5,0.816091651,39.08348696
4994,-4,15615,15560,19164,19071,9179,0.81,0.82,15581.3,0.817015364,-70.15363641
4995,27,15655,15578,19181,19094,9174,0.82,0.82,15606.2,0.817335289,26.64711428
4995,7,15674,15552,19286,19047,9174,0.81,0.82,15566.1,0.817246811,-72.46810521
4995,14,15511,15641,19112,19178,9171,0.81,0.82,15694.4,0.818354364,-83.54364376
4995,15,15677,15517,19230,19016,9165,0.82,0.82,15521.8,0.816249474,37.50525873
4996,9,15153,15633,18686,19162,9160,0.81,0.82,15681.6,0.81836969,-83.69690011
4996,26,15667,15435,19196,18901,9158,0.82,0.82,15405.3,0.815052114,49.47886355
4996,23,15685,15449,19194,18926,9158,0.82,0.82,15426.8,0.815111487,48.88513157
4996,12,15635,15328,19117,18746,9163,0.82,0.82,15251.8,0.813602902,63.97098048
4997,12,15720,15435,19242,18877,9169,0.82,0.82,15398.1,0.815706945,42.93055041
4997,13,15708,15564,19262,19059,9175,0.82,0.82,15581.7,0.817550763,24.49236581
4998,9,15529,15527,19082,19022,9175,0.81,0.82,15533.6,0.816612344,-66.12343602
4998,-3,15503,15266,19137,18668,9172,0.81,0.82,15166.4,0.812427684,-24.27683737
4998,3,15615,15689,19246,19217,9164,0.81,0.82,15754.1,0.819800177,-98.00176927
4998,23,15681,15630,19238,19155,9156,0.82,0.82,15676.5,0.818402506,15.97494127
4998,13,15593,15438,19090,18894,9152,0.82,0.82,15406.2,0.815401715,45.9828517
4999,10,15736,14699,19288,17975,9151,0.82,0.82,14391.5,0.800639777,193.6022253
4999,13,15695,15604,19296,19112,9159,0.81,0.82,15637.6,0.818208455,-82.08455421
5000,18,15688,15569,19275,19075,9166,0.81,0.82,15591.5,0.817378768,-73.78768021
5000,19,15686,15593,19261,19112,9174,0.81,0.82,15626.6,0.817632901,-76.32900795
5001,-14,15703,15579,19277,19085,9174,0.81,0.82,15604.5,0.817631648,-76.31647891
5001,-1,15637,15605,19222,19125,9174,0.81,0.82,15642.5,0.817908497,-79.08496732
5001,-5,15674,15594,19264,19095,9174,0.81,0.82,15622.5,0.818146112,-81.46111548
