ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FBprime,Fbprime/NB,NSCprime
4065,-1010,10788,12176,13281,13288,2948,0.81,0.92,10462.4,0.787357014,226.4298615
4065,-1048,10730,12032,13350,13133,2954,0.8,0.92,10271.9,0.782144217,178.5578314
4065,-1023,10824,12256,13338,13390,2960,0.81,0.92,10573,0.789619119,203.8088125
4065,-1019,10837,12243,13350,13374,2961,0.81,0.92,10555.2,0.78923284,207.6716016
4065,-1033,10740,12334,13321,13474,2961,0.81,0.92,10676.2,0.792355648,176.4435209
4065,-1039,10755,12365,13332,13508,2958,0.81,0.92,10717.4,0.793411312,165.8868818
4065,-1027,10819,12114,13312,13222,2954,0.81,0.92,10380.6,0.78510059,248.9941007
4065,-1023,10708,12333,13280,13469,2950,0.81,0.92,10673.7,0.792464177,175.35823
4065,-1022,10784,12320,13366,13463,2949,0.81,0.92,10658.9,0.791718042,182.8195796
4065,-1022,10662,12309,13280,13444,2949,0.8,0.92,10642.2,0.791594763,84.05236537
4081,-1041,10833,12080,13337,13181,2953,0.81,0.92,10334.3,0.784030043,259.6995676
4122,-1053,10760,12366,13318,13473,2958,0.81,0.92,10707.9,0.794767312,152.326876
4192,-1027,10748,12000,13152,12987,2962,0.82,0.92,10196.1,0.785100485,348.995149
4277,-1089,10847,12386,13251,13314,2962,0.82,0.93,10680.2,0.802178158,178.2184167
4358,-1127,10814,12595,13371,13560,2990,0.81,0.93,10963,0.808480826,15.19174041
4437,-1092,10927,12528,13449,13500,3131,0.81,0.93,10878,0.805777778,42.22222222
4507,-1083,10976,12658,13460,13599,3273,0.82,0.93,11037.7,0.811655269,83.4473123
4569,-1123,11000,12457,13408,13336,3386,0.82,0.93,10757.8,0.806673665,133.2633473
4623,-1135,11002,12546,13487,13428,3386,0.82,0.93,10874.4,0.809830206,101.6979446
4668,-1138,10960,12403,13481,13259,3695,0.81,0.94,10680.7,0.805543404,44.5659552
4710,-1107,11052,12513,13437,13382,5236,0.82,0.94,10827.6,0.809116724,108.8327604
4743,-1117,11107,12560,13489,13414,6777,0.82,0.94,10884.2,0.811405994,85.94006262
4773,-1152,11108,12710,13534,13562,8009,0.82,0.94,11078.6,0.816885415,31.14584869
4798,-1151,11161,12567,13563,13378,8010,0.82,0.94,10880.4,0.813305427,66.9457318
4821,-1174,11158,12705,13579,13521,8115,0.82,0.94,11061.3,0.818082982,19.17017972
4842,-1175,11062,12847,13552,13672,8379,0.82,0.94,11248.6,0.822747221,-27.47220597
4859,-1176,11120,12773,13572,13578,8642,0.82,0.94,11146.4,0.820916188,-9.161879511
4875,-1184,11150,12840,13626,13647,8801,0.82,0.94,11234.1,0.82319191,-31.9191031
4889,-1192,11081,12790,13549,13603,8800,0.82,0.94,11170.9,0.821208557,-12.08556936
4901,-1192,11059,12918,13571,13746,8845,0.81,0.94,11341.8,0.82509821,-150.9821039
4912,-1191,11165,12815,13624,13628,8919,0.82,0.94,11203.4,0.82208688,-20.86879953
4921,-1144,11157,12787,13573,13604,8993,0.82,0.94,11168.2,0.820949721,-9.497206704
4929,-1163,11165,12794,13597,13624,9023,0.82,0.94,11181.2,0.820698767,-6.98766882
4935,-1140,11113,12827,13533,13656,9022,0.82,0.94,11223.8,0.821895138,-18.95137668
4943,-1124,11219,12855,13649,13698,9036,0.82,0.94,11264.4,0.822339028,-23.39027595
4948,-1128,11259,12592,13626,13388,9058,0.83,0.94,10908.4,0.814789364,152.1063639
4954,-1126,11169,12866,13630,13705,9081,0.82,0.94,11277.5,0.822874863,-28.74863189
4957,-1146,11153,12831,13579,13658,9089,0.82,0.94,11228.4,0.822111583,-21.11582955
4962,-1120,11180,12835,13557,13668,9090,0.82,0.94,11235.4,0.822022242,-20.22241733
4965,-1103,11101,12920,13530,13765,9097,0.82,0.94,11349.5,0.824518707,-45.18706865
4967,-1120,11182,12850,13565,13687,9108,0.82,0.94,11256.1,0.822393512,-23.93512092
4970,-1123,11307,12658,13660,13480,9117,0.83,0.94,11002,0.816172107,138.2789318
4972,-1097,11203,12770,13553,13602,9119,0.83,0.94,11150.6,0.819776503,102.2349654
4974,-1107,11225,12883,13638,13723,9119,0.82,0.94,11299.9,0.823427822,-34.27821905
4976,-1099,11270,12746,13613,13572,9125,0.83,0.94,11117.6,0.819157088,108.4291188
4978,-1110,11196,12895,13622,13743,9131,0.82,0.94,11317.9,0.823539256,-35.39256349
4979,-1095,11205,12851,13608,13686,9138,0.82,0.94,11256.8,0.822504749,-25.04749379
4981,-1106,11262,12765,13626,13593,9139,0.83,0.94,11142.9,0.819752814,102.4718605
4982,-1088,11152,12874,13565,13712,9139,0.82,0.94,11287.6,0.823191365,-31.91365228
4982,-1093,11252,12831,13566,13668,9147,0.83,0.94,11231.4,0.821729587,82.70412643
4982,-1109,11303,12680,13636,13491,9154,0.83,0.94,11027.3,0.817381958,126.1804166
4984,-1096,11207,12853,13631,13687,9162,0.82,0.94,11259.1,0.822612698,-26.12698181
4984,-1107,11244,12836,13624,13672,9161,0.83,0.94,11237.6,0.821942657,80.57343476
4986,-1084,10977,12828,13280,13658,9161,0.83,0.94,11225.4,0.821891931,81.08068531
4986,-1083,11269,12575,13588,13379,9161,0.83,0.94,10888.7,0.813865012,161.3498767
4986,-1099,11151,12868,13542,13709,9161,0.82,0.94,11280.7,0.822868189,-28.68188781
4987,-1096,11277,12610,13603,13419,9162,0.83,0.94,10935.7,0.814941501,150.5849914
4986,-1097,11275,12593,13594,13402,9162,0.83,0.94,10913.6,0.81432622,156.7378003
4987,-1085,11235,12664,13561,13491,9162,0.83,0.94,11011.3,0.816195983,138.0401749
4988,-1107,11156,12491,13596,13306,9159,0.82,0.94,10782.8,0.810371261,96.28738915
4988,-1095,11203,12750,13546,13574,9156,0.83,0.94,11122.2,0.819375276,106.2472374
4988,-1091,11273,12693,13600,13501,9154,0.83,0.94,11043.3,0.817961632,120.3836753
4988,-1111,11270,12762,13607,13584,9154,0.83,0.94,11137.2,0.819876325,101.2367491
4988,-1115,11208,12814,13623,13641,9154,0.82,0.94,11206.3,0.821516018,-15.16017887
4989,-1112,11263,12615,13586,13422,9158,0.83,0.94,10941.6,0.815198927,148.0107287
4989,-1101,11284,12579,13614,13382,9162,0.83,0.94,10893.6,0.814048722,159.5127784
4989,-1090,11272,12897,13656,13739,9165,0.83,0.94,11318.7,0.823837252,61.62748381
