189234.47216107^77857.4899999851,183048.799912973^77698.2379999851,176863.541664875^77857.4899999851,170678.076416776^77857.4899999851,164492.749168678^77857.6279999851,158307.21492058^77857.6279999851,152121.818672482^77857.6279999851,145936.077424384^77857.7659999851,139750.543176286^77857.9039999851,133565.146928188^77857.9039999851,127379.474680089^77857.9039999851,121194.078431991^77857.9039999851,115008.475183893^77857.9039999851,108823.147935795^77857.8349999851,102637.475687697^77857.8349999851,96452.0104395987^77857.9039999851,90266.4761915006^77857.9039999851,84080.9419434024^77857.9039999851
84081.4939434024^66884.6069999741,90266.8901915006^66884.5379999741,96452.4934395987^66884.6759999741,102637.889687697^66884.5379999741,108823.354935795^66884.6759999741,115008.820183893^66884.6759999741,121194.423431991^66884.6759999741,127379.957680089^66884.8139999741,133565.560928188^66884.6759999741,139750.957176286^66884.6759999741,145936.284424384^66884.5379999741,152122.094672482^66884.6759999741,158307.55992058^66884.6069999741,164493.163168678^66884.3999999741,170678.559416776^66884.3309999741,176864.093664875^66884.3999999741,183049.489912973^66884.3309999741,189235.16216107^66884.4689999741
189234.74816107^55911.1029999632,183049.558912973^55911.2409999632,176864.024664875^55911.3099999632,170678.559416776^55911.3099999632,164493.094168678^55911.4479999632,158307.49092058^55911.4479999632,152122.094672482^55911.4479999632,145936.629424384^55911.4479999632,139750.957176286^55911.5169999632,133565.353928188^55911.4479999632,127379.888680089^55911.5859999632,121194.423431991^55911.5859999632,115008.958183893^55911.5169999632,108823.354935795^55911.5859999632,102637.889687697^55911.5859999632,96452.3554395987^55911.5859999632,90266.8211915006^55911.6549999632,84081.3559434024^55911.5169999632
84081.0799434024^44938.3579999523,90266.5451915006^44938.2889999523,96452.0104395987^44938.3579999523,102637.544687697^44938.3579999523,108823.009935795^44938.3579999523,115008.613183893^44938.3579999523,121194.009431991^44938.3579999523,127379.681680089^44938.3579999523,133565.215928188^44938.2199999523,139750.612176286^44938.0819999523,145936.146424384^44938.2199999523,152121.818672482^44938.3579999523,158307.14592058^44938.2199999523,164492.749168678^44938.0819999523,170678.214416776^44938.0819999523,176863.679664875^44938.0819999523,183049.282912973^44937.8059999523,189234.67916107^44937.9439999523
189234.47216107^33964.7159999413,183049.075912973^33964.7159999413,176863.748664875^33965.1299999413,170678.145416776^33964.9919999413,164492.680168678^33965.1299999413,158307.14592058^33965.0609999413,152121.680672482^33965.1299999413,145936.008424384^33965.0609999413,139750.543176286^33965.1299999413,133565.008928188^33965.1989999413,127379.474680089^33965.2679999413,121194.009431991^33965.1989999413,115008.406183893^33965.1989999413,108822.940935795^33965.2679999413,102637.406687697^33965.1989999413,96451.9414395987^33965.2679999413,90266.3381915006^33965.2679999413,84080.8729434024^33965.2679999413
84080.5969434024^22992.0399999304,90266.0621915006^22992.1779999304,96451.6654395987^22992.1779999304,102637.061687697^22992.1089999304,108822.526935795^22992.0399999304,115008.130183893^22992.0399999304,121193.664431991^22992.0399999304,127379.060680089^22992.0399999304,133564.663928188^22992.0399999304,139750.267176286^22992.0399999304,145935.732424384^22991.8329999304,152121.335672482^22991.8329999304,158306.80092058^22991.8329999304,164492.404168678^22991.7639999304,170677.869416776^22991.7639999304,176863.265664875^22991.7639999304,183048.868912973^22991.6259999304,189234.26516107^22991.6259999304
189234.05816107^12018.3979999195,183048.661912973^12018.3979999195,176863.196664875^12018.5359999195,170677.800416776^12018.5359999195,164492.266168678^12018.5359999195,158306.66292058^12018.8119999195,152121.197672482^12018.6739999195,145935.594424384^12018.7429999195,139750.129176286^12018.8119999195,133564.525928188^12018.6049999195,127378.991680089^12018.8119999195,121193.457431991^12018.6739999195,115007.923183893^12018.8119999195,108822.457935795^12018.8119999195,102636.923687697^12018.8119999195,96451.4584395987^12018.8809999195,90265.9241915006^12018.8809999195,84080.3209434024^12018.8119999195
84080.1829434024^1045.37699990854,90265.5791915006^1045.44599990854,96451.1134395987^1045.44599990854,102636.716687697^1045.37699990854,108822.112935795^1045.30799990854,115007.647183893^1045.30799990854,121193.181431991^1045.30799990854,127378.715680089^1045.23899990854,133564.249928188^1045.30799990854,139749.853176286^1045.16999990854,145935.456424384^1044.89399990854,152120.921672482^1045.16999990854,158306.38692058^1045.03199990854,164491.990168678^1045.10099990854,170677.455416776^1045.03199990854,176862.989664875^1045.03199990854,183048.523912973^1045.03199990854,189233.92016107^1044.96299990854
189233.71316107^-9928.40300010239,183048.247912973^-9928.26500010239,176862.920664875^-9928.33400010239,170677.386416776^-9928.12700010239,164491.783168678^-9928.05800010239,158306.24892058^-9927.98900010239,152120.783672482^-9928.05800010239,145935.249424384^-9928.05800010239,139749.715176286^-9927.92000010239,133564.249928188^-9927.92000010239,127378.577680089^-9927.85100010239,121193.181431991^-9927.78200010239,115007.509183893^-9927.92000010239,108822.043935795^-9927.92000010239,102636.578687697^-9927.78200010239,96450.9754395987^-9927.78200010239,90265.5101915006^-9927.78200010239,84079.9759434024^-9927.78200010239
84079.6999434024^-20900.9410001133,90265.2341915006^-20900.9410001133,96450.7684395987^-20900.9410001133,102636.302687697^-20900.8720001133,108821.767935795^-20900.8720001133,115007.233183893^-20901.0100001133,121192.767431991^-20901.0100001133,127378.301680089^-20901.1480001133,133563.973928188^-20901.0790001133,139749.439176286^-20901.1480001133,145935.042424384^-20901.0790001133,152120.576672482^-20901.2170001133,158306.04192058^-20901.4240001133,164491.645168678^-20901.2860001133,170677.110416776^-20901.3550001133,176862.575664875^-20901.2860001133,183048.109912973^-20901.4240001133,189233.57516107^-20901.4240001133
189233.43716107^-31874.6520001243,183048.040912973^-31874.6520001243,176862.575664875^-31874.5140001243,170676.972416776^-31874.5140001243,164491.507168678^-31874.5140001243,158305.97292058^-31874.4450001243,152120.369672482^-31874.3760001243,145934.973424384^-31874.3760001243,139749.439176286^-31874.3070001243,133563.766928188^-31874.2380001243,127378.301680089^-31874.3760001243,121192.629431991^-31874.3070001243,115007.164183893^-31874.2380001243,108821.560935795^-31874.2380001243,102636.095687697^-31874.2380001243,96450.6304395987^-31874.2380001243,90265.0271915006^-31874.2380001243,84079.4929434024^-31874.1690001243
84079.2859434024^-42847.3280001352,90264.8201915006^-42847.3280001352,96450.3544395987^-42847.3970001352,102635.819687697^-42847.4660001352,108821.422935795^-42847.3970001352,115006.888183893^-42847.3280001352,121192.353431991^-42847.3280001352,127377.956680089^-42847.3970001352,133563.490928188^-42847.4660001352,139749.094176286^-42847.4660001352,145934.697424384^-42847.4660001352,152120.162672482^-42847.6040001352,158305.69692058^-42847.6040001352,164491.300168678^-42847.6730001352,170676.765416776^-42847.8800001352,176862.230664875^-42847.6040001352,183047.764912973^-42847.8800001352,189233.23016107^-42847.8800001352
189232.95416107^-53821.1080001461,183047.557912973^-53821.1080001461,176862.092664875^-53820.9010001461,170676.627416776^-53820.8320001461,164491.093168678^-53820.9700001461,158305.48992058^-53820.8320001461,152120.024672482^-53820.8320001461,145934.421424384^-53820.6250001461,139748.818176286^-53820.6940001461,133563.283928188^-53820.6250001461,127377.749680089^-53820.6250001461,121192.215431991^-53820.6940001461,115006.750183893^-53820.6940001461,108821.215935795^-53820.5560001461,102635.612687697^-53820.4870001461,96450.1474395987^-53820.8320001461,90264.6131915006^-53820.6940001461,84079.0099434024^-53820.5560001461
84078.7339434024^-64793.9220001571,90264.2681915006^-64793.8530001571,96449.7334395987^-64793.7840001571,102635.267687697^-64793.8530001571,108820.870935795^-64793.7840001571,115006.267183893^-64793.9220001571,121191.939431991^-64794.0600001571,127377.473680089^-64793.9220001571,133563.007928188^-64794.0600001571,139748.542176286^-64793.9220001571,145934.145424384^-64793.9220001571,152119.748672482^-64794.0600001571,158305.28292058^-64794.1290001571,164490.817168678^-64794.3360001571,170676.351416776^-64794.1980001571,176861.816664875^-64794.1980001571,183047.350912973^-64794.3360001571,189232.74716107^-64794.1980001571
189232.67816107^-75767.702000168,183047.143912973^-75767.564000168,176861.609664875^-75767.564000168,170676.144416776^-75767.426000168,164490.610168678^-75767.426000168,158304.86892058^-75767.150000168,152119.472672482^-75767.288000168,145933.938424384^-75767.288000168,139748.404176286^-75767.288000168,133562.869928188^-75767.288000168,127377.197680089^-75767.219000168,121191.663431991^-75767.219000168,115006.129183893^-75767.150000168,108820.594935795^-75767.012000168,102635.060687697^-75767.081000168,96449.5264395987^-75767.012000168,90263.9921915006^-75767.150000168,84078.3889434024^-75767.150000168
84078.1819434024^-86740.4470001789,90263.7851915006^-86740.5160001789,96449.2504395987^-86740.4470001789,102634.922687697^-86740.5160001789,108820.318935795^-86740.5850001789,115005.922183893^-86740.5160001789,121191.525431991^-86740.6540001789,127376.921680089^-86740.5850001789,133562.593928188^-86740.5160001789,139748.059176286^-86740.5850001789,145933.662424384^-86740.5850001789,152119.265672482^-86740.6540001789,158304.79992058^-86740.6540001789,164490.334168678^-86740.8610001789,170675.868416776^-86740.7920001789,176861.471664875^-86740.8610001789,183046.867912973^-86740.7920001789,189232.54016107^-86741.0680001789
189232.12616107^-97714.5720001898,183046.660912973^-97714.1580001898,176861.195664875^-97714.2270001898,170675.592416776^-97714.0200001898,164490.058168678^-97714.0200001898,158304.59292058^-97714.0200001898,152118.989672482^-97714.0200001898,145933.455424384^-97713.8820001898,139747.852176286^-97714.0200001898,133562.248928188^-97713.8820001898,127376.645680089^-97713.8130001898,121191.042431991^-97713.8130001898,115005.577183893^-97713.8130001898,108820.111935795^-97713.8820001898,102634.439687697^-97713.8130001898,96448.9744395987^-97713.8820001898,90263.4401915006^-97713.7440001898,84077.9059434024^-97713.7440001898
