189234.33416107^77858.3179999851,183048.799912973^77719.0759999851,176863.472664875^77858.4559999851,170678.076416776^77858.5249999851,164492.680168678^77858.5939999851,158307.07692058^77858.5939999851,152121.818672482^77858.5939999851,145936.077424384^77858.7319999851,139750.474176286^77858.7319999851,133565.077928188^77858.8699999851,127379.336680089^77858.8699999851,121193.940431991^77858.8699999851,115008.406183893^77858.9389999851,108823.009935795^77858.7319999851,102637.406687697^77858.7319999851,96451.9414395987^77858.8009999851,90266.4761915006^77858.8009999851,84081.0799434024^77858.7319999851
84081.3559434024^66885.5039999741,90266.8211915006^66885.5039999741,96452.4244395987^66885.5039999741,102637.820687697^66885.5039999741,108823.216935795^66885.5039999741,115008.751183893^66885.6419999741,121194.285431991^66885.5039999741,127379.888680089^66885.5039999741,133565.422928188^66885.4349999741,139750.819176286^66885.5039999741,145936.422424384^66885.5039999741,152121.956672482^66885.5039999741,158307.49092058^66885.5039999741,164493.025168678^66885.2279999741,170678.490416776^66885.2279999741,176863.955664875^66885.2279999741,183049.420912973^66885.1589999741,189234.74816107^66884.9519999741
189234.74816107^55911.9999999632,183049.351912973^55911.9999999632,176863.817664875^55911.9999999632,170678.421416776^55911.9999999632,164492.887168678^55912.0689999632,158307.49092058^55912.2069999632,152121.956672482^55912.2759999632,145936.422424384^55912.1379999632,139750.888176286^55912.4139999632,133565.284928188^55912.2069999632,127379.819680089^55912.2759999632,121194.285431991^55912.2759999632,115008.751183893^55912.2759999632,108823.216935795^55912.2759999632,102637.751687697^55912.2759999632,96452.1484395987^55912.2759999632,90266.7521915006^55912.2759999632,84081.1489434024^55912.2759999632
84081.0109434024^44939.0479999523,90266.4761915006^44939.0479999523,96451.9414395987^44939.1169999523,102637.406687697^44939.1169999523,108822.871935795^44938.9099999523,115008.406183893^44938.9099999523,121193.871431991^44939.0479999523,127379.474680089^44939.0479999523,133565.008928188^44938.9099999523,139750.474176286^44938.9099999523,145935.870424384^44938.9099999523,152121.611672482^44938.9099999523,158307.07692058^44938.7719999523,164492.611168678^44938.6339999523,170678.145416776^44938.7719999523,176863.541664875^44938.6339999523,183049.075912973^44938.4959999523,189234.47216107^44938.5649999523
189234.26516107^33965.3369999413,183048.937912973^33965.4059999413,176863.472664875^33965.5439999413,170677.938416776^33965.5439999413,164492.542168678^33965.6819999413,158306.93892058^33965.6819999413,152121.404672482^33965.6819999413,145935.870424384^33965.6819999413,139750.336176286^33965.6819999413,133564.801928188^33965.7509999413,127379.198680089^33965.7509999413,121193.871431991^33965.8199999413,115008.199183893^33965.6819999413,108822.802935795^33965.8199999413,102637.199687697^33965.8199999413,96451.7344395987^33965.8199999413,90266.1311915006^33965.8199999413,84080.7349434024^33965.8199999413
84080.3899434024^22992.5919999304,90265.8551915006^22992.5919999304,96451.3894395987^22992.5919999304,102636.923687697^22992.6609999304,108822.319935795^22992.5919999304,115007.923183893^22992.5919999304,121193.388431991^22992.5919999304,127378.853680089^22992.4539999304,133564.387928188^22992.5229999304,139749.991176286^22992.5229999304,145935.525424384^22992.4539999304,152121.128672482^22992.3159999304,158306.59392058^22992.3159999304,164492.128168678^22992.1779999304,170677.731416776^22992.4539999304,176863.058664875^22992.1779999304,183048.592912973^22992.0399999304,189234.05816107^22992.1779999304
189233.78216107^12018.8119999195,183048.385912973^12018.9499999195,176862.989664875^12018.8119999195,170677.524416776^12018.9499999195,164492.059168678^12019.0879999195,158306.45592058^12019.0879999195,152120.990672482^12019.1569999195,145935.318424384^12019.2259999195,139749.853176286^12019.2259999195,133564.249928188^12019.0879999195,127378.784680089^12019.2259999195,121193.250431991^12019.2259999195,115007.647183893^12019.2259999195,108822.250935795^12019.2259999195,102636.716687697^12019.2949999195,96451.1824395987^12019.2949999195,90265.6481915006^12019.2949999195,84080.0449434024^12019.2259999195
84079.9759434024^1045.79099990854,90265.3721915006^1045.79099990854,96450.9064395987^1045.79099990854,102636.440687697^1045.79099990854,108821.905935795^1045.72199990854,115007.371183893^1045.72199990854,121192.905431991^1045.72199990854,127378.508680089^1045.58399990854,133563.973928188^1045.65299990854,139749.508176286^1045.58399990854,145935.180424384^1045.23899990854,152120.576672482^1045.58399990854,158306.11092058^1045.37699990854,164491.645168678^1045.37699990854,170677.179416776^1045.30799990854,176862.713664875^1045.44599990854,183048.178912973^1045.23899990854,189233.57516107^1045.16999990854
189233.36816107^-9928.19600010239,183047.971912973^-9927.98900010239,176862.575664875^-9927.92000010239,170677.110416776^-9927.78200010239,164491.507168678^-9927.78200010239,158305.97292058^-9927.71300010239,152120.507672482^-9927.64400010239,145934.904424384^-9927.85100010239,139749.439176286^-9927.57500010239,133563.904928188^-9927.64400010239,127378.301680089^-9927.50600010239,121192.905431991^-9927.64400010239,115007.233183893^-9927.78200010239,108821.767935795^-9927.64400010239,102636.233687697^-9927.50600010239,96450.6994395987^-9927.50600010239,90265.1651915006^-9927.50600010239,84079.6999434024^-9927.50600010239
84079.4239434024^-20900.8720001133,90264.9581915006^-20900.7340001133,96450.4234395987^-20900.7340001133,102635.957687697^-20900.7340001133,108821.422935795^-20900.7340001133,115006.957183893^-20900.9410001133,121192.491431991^-20900.8720001133,127378.025680089^-20901.0100001133,133563.628928188^-20900.8720001133,139749.094176286^-20900.9410001133,145934.697424384^-20901.0100001133,152120.231672482^-20901.0100001133,158305.69692058^-20901.1480001133,164491.300168678^-20901.1480001133,170676.765416776^-20901.1480001133,176862.230664875^-20901.0100001133,183047.764912973^-20901.4240001133,189233.23016107^-20901.2860001133
189233.09216107^-31874.5140001243,183047.695912973^-31874.5140001243,176862.161664875^-31874.3760001243,170676.627416776^-31874.3760001243,164491.162168678^-31874.5140001243,158305.55892058^-31874.2380001243,152120.024672482^-31874.2380001243,145934.559424384^-31874.1690001243,139749.094176286^-31874.2380001243,133563.421928188^-31874.1000001243,127377.956680089^-31874.1000001243,121192.284431991^-31874.2380001243,115006.819183893^-31874.2380001243,108821.215935795^-31874.1690001243,102635.750687697^-31874.1000001243,96450.2854395987^-31874.1000001243,90264.6821915006^-31874.2380001243,84079.1479434024^-31874.0310001243
84078.9409434024^-42847.3280001352,90264.5441915006^-42847.3280001352,96450.0094395987^-42847.3280001352,102635.474687697^-42847.3280001352,108821.077935795^-42847.3280001352,115006.543183893^-42847.3280001352,121192.077431991^-42847.3280001352,127377.611680089^-42847.3970001352,133563.145928188^-42847.4660001352,139748.680176286^-42847.3280001352,145934.352424384^-42847.3970001352,152119.817672482^-42847.4660001352,158305.35192058^-42847.6730001352,164490.955168678^-42847.7420001352,170676.420416776^-42847.8110001352,176861.885664875^-42847.7420001352,183047.350912973^-42847.8110001352,189232.81616107^-42847.8110001352
189232.60916107^-53821.1080001461,183047.143912973^-53820.8320001461,176861.678664875^-53820.8320001461,170676.213416776^-53820.9700001461,164490.748168678^-53820.9700001461,158305.07592058^-53820.8320001461,152119.610672482^-53820.8320001461,145934.076424384^-53820.7630001461,139748.473176286^-53820.6940001461,133562.869928188^-53820.6940001461,127377.335680089^-53820.7630001461,121191.870431991^-53820.6940001461,115006.405183893^-53820.6250001461,108820.732935795^-53820.5560001461,102635.267687697^-53820.5560001461,96449.8024395987^-53820.8320001461,90264.1991915006^-53820.6940001461,84078.6649434024^-53820.6940001461
84078.3889434024^-64793.9220001571,90263.8541915006^-64793.9220001571,96449.3194395987^-64793.9220001571,102634.922687697^-64793.9220001571,108820.456935795^-64793.8530001571,115005.991183893^-64794.0600001571,121191.525431991^-64794.0600001571,127377.059680089^-64794.0600001571,133562.524928188^-64793.9910001571,139748.128176286^-64794.1290001571,145933.731424384^-64794.0600001571,152119.334672482^-64794.1980001571,158304.86892058^-64794.3360001571,164490.472168678^-64794.4050001571,170675.937416776^-64794.3360001571,176861.402664875^-64794.3360001571,183046.936912973^-64794.4740001571,189232.40216107^-64794.4740001571
