-921683|1809052,-971661|1809045,-1021639|1809061,-1071617|1809058,-1121595|1809057,-1171551|1809057,-1221529|1809060,-1271507|1809064,-1321463|1809070,-1371441|1809057,-1421397|1809069,-1471375|1809080,-1521353|1809074,-1571331|1809091,-1621331|1809109,-1671309|1809108,-1721287|1809107,-1771265|1809111,-1821243|1809115,-1871199|1809122,-1921177|1809108,-1971155|1809118,-2021111|1809130,-2071089|1809123,-2121045|1809118,-2171023|1809114,-2221001|1809112,-2271001|1809113,-2320979|1809115,-2370934|1809097,-2420913|1809102,-2470891|1809090
-921684|1759089,-971661|1759074,-1021639|1759084,-1071617|1759093,-1121573|1759083,-1171551|1759096,-1221529|1759089,-1271485|1759083,-1321463|1759081,-1371419|1759100,-1421397|1759099,-1471375|1759101,-1521354|1759123,-1571331|1759127,-1621331|1759133,-1671309|1759141,-1721287|1759149,-1771265|1759137,-1821243|1759149,-1871199|1759140,-1921177|1759155,-1971133|1759148,-2021111|1759144,-2071067|1759141,-2121045|1759162,-2171022|1759142,-2221001|1759144,-2270979|1759147,-2320957|1759131,-2370935|1759136,-2420913|1759123,-2470891|1759133
-921661|1709098,-971639|1709092,-1021617|1709112,-1071595|1709109,-1121573|1709110,-1171551|1709111,-1221507|1709113,-1271485|1709117,-1321440|1709101,-1371419|1709106,-1421396|1709115,-1471353|1709126,-1521352|1709137,-1571331|1709151,-1621308|1709143,-1671287|1709159,-1721265|1709155,-1771243|1709151,-1821221|1709171,-1871199|1709172,-1921155|1709174,-1971133|1709177,-2021089|1709182,-2071067|1709166,-2121045|1709173,-2171023|1709183,-2221001|1709171,-2270978|1709161,-2320957|1709153,-2370935|1709146,-2420913|1709163,-2470891|1709137
-921661|1659112,-971639|1659097,-1021617|1659131,-1071595|1659121,-1121551|1659112,-1171529|1659126,-1221507|1659122,-1271463|1659118,-1321441|1659116,-1371396|1659115,-1421375|1659138,-1471352|1659140,-1521331|1659144,-1571331|1659149,-1621309|1659178,-1671287|1659165,-1721265|1659174,-1771243|1659186,-1821221|1659178,-1871177|1659192,-1921155|1659187,-1971112|1659183,-2021089|1659180,-2071045|1659179,-2121023|1659179,-2171001|1659182,-2220979|1659184,-2270957|1659168,-2320935|1659175,-2370913|1659162,-2420891|1659172,-2470869|1659161
-921639|1609124,-971617|1609123,-1021595|1609123,-1071573|1609125,-1121551|1609128,-1171529|1609132,-1221485|1609140,-1271463|1609126,-1321419|1609135,-1371397|1609147,-1421375|1609136,-1471331|1609151,-1521309|1609167,-1571309|1609160,-1621287|1609179,-1671265|1609178,-1721243|1609177,-1771221|1609200,-1821199|1609180,-1871155|1609187,-1921133|1609191,-1971111|1609197,-2021067|1609208,-2071045|1609194,-2121023|1609207,-2171001|1609199,-2220979|1609191,-2270957|1609185,-2320935|1609180,-2370913|1609178,-2420869|1609178,-2470847|1609178
-921639|1559119,-971617|1559134,-1021594|1559151,-1071573|1559148,-1121529|1559147,-1171507|1559147,-1221485|1559149,-1271441|1559130,-1321441|1559137,-1371374|1559144,-1421353|1559153,-1471331|1559164,-1521309|1559155,-1571287|1559169,-1621287|1559186,-1671265|1559182,-1721242|1559201,-1771221|1559201,-1821178|1559202,-1871155|1559205,-1921133|1559210,-1971089|1559194,-2021067|1559203,-2071045|1559212,-2121001|1559202,-2170979|1559216,-2220957|1559210,-2270935|1559205,-2320913|1559202,-2370891|1559200,-2420869|1559179,-2470848|1559181
-921617|1509131,-971595|1509138,-1021573|1509146,-1071551|1509156,-1121529|1509145,-1171506|1509158,-1221463|1509151,-1271441|1509168,-1321397|1509164,-1371375|1509162,-1421353|1509162,-1471309|1509163,-1521287|1509189,-1571287|1509193,-1621265|1509200,-1671243|1509208,-1721221|1509219,-1771199|1509209,-1821177|1509222,-1871133|1509216,-1921111|1509211,-1971090|1509230,-2021045|1509228,-2071024|1509228,-2121001|1509230,-2170979|1509233,-2220957|1509217,-2270935|1509224,-2320913|1509211,-2370891|1509200,-2420869|1509212,-2470847|1509203
-921616|1459167,-971595|1459166,-1021573|1459166,-1071551|1459168,-1121529|1459171,-1171485|1459176,-1221463|1459185,-1271419|1459172,-1321397|1459183,-1371353|1459175,-1421331|1459192,-1471309|1459186,-1521287|1459206,-1571265|1459204,-1621265|1459225,-1671243|1459228,-1721221|1459233,-1771199|1459238,-1821177|1459245,-1871133|1459235,-1921111|1459246,-1971067|1459238,-2021045|1459253,-2071023|1459248,-2120979|1459245,-2170957|1459244,-2220935|1459244,-2270935|1459248,-2320891|1459229,-2370869|1459236,-2420847|1459222,-2470825|1459234
-921617|1409189,-971573|1409187,-1021551|1409186,-1071529|1409186,-1121507|1409188,-1171484|1409191,-1221441|1409198,-1271419|1409204,-1321375|1409193,-1371353|1409203,-1421331|1409195,-1471287|1409209,-1521265|1409225,-1571265|1409243,-1621243|1409241,-1671221|1409241,-1721199|1409241,-1771199|1409244,-1821155|1409249,-1871133|1409255,-1921089|1409263,-1971067|1409252,-2021045|1409263,-2071001|1409255,-2120979|1409270,-2170956|1409265,-2220935|1409261,-2270912|1409260,-2320892|1409260,-2370869|1409239,-2420847|1409243,-2470825|1409247
-921595|1359211,-971573|1359211,-1021551|1359212,-1071529|1359216,-1121485|1359222,-1171463|1359230,-1221441|1359218,-1271397|1359231,-1321375|1359223,-1371331|1359218,-1421309|1359237,-1471287|1359237,-1521265|1359260,-1571242|1359263,-1621220|1359270,-1671221|1359278,-1721199|1359267,-1771177|1359279,-1821177|1359272,-1871111|1359289,-1921089|1359285,-1971045|1359286,-2021023|1359288,-2071001|1359292,-2120958|1359298,-2170935|1359284,-2220913|1359295,-2270912|1359285,-2320891|1359278,-2370847|1359274,-2420825|1359271,-2470803|1359271
