-921771|1809203,-971750|1809203,-1021728|1809225,-1071706|1809225,-1121662|1809225,-1171640|1809225,-1221619|1809225,-1271574|1809225,-1321553|1809225,-1371508|1809225,-1421487|1809226,-1471464|1809247,-1521441|1809247,-1571420|1809247,-1621398|1809269,-1671398|1809269,-1721375|1809269,-1771332|1809269,-1821310|1809269,-1871288|1809269,-1921244|1809269,-1971223|1809269,-2021178|1809269,-2071156|1809269,-2121112|1809268,-2171091|1809269,-2221090|1809269,-2271068|1809269,-2321024|1809247,-2371002|1809247,-2420980|1809247,-2470958|1809247
-921772|1759247,-971750|1759247,-1021728|1759247,-1071684|1759247,-1121662|1759247,-1171640|1759269,-1221596|1759270,-1271573|1759247,-1321529|1759247,-1371508|1759247,-1421486|1759269,-1471442|1759269,-1521420|1759269,-1571398|1759291,-1621398|1759291,-1671376|1759292,-1721354|1759292,-1771332|1759291,-1821311|1759291,-1871266|1759291,-1921244|1759313,-1971200|1759291,-2021178|1759313,-2071134|1759291,-2121113|1759291,-2171090|1759291,-2221068|1759291,-2271046|1759292,-2321024|1759291,-2371002|1759291,-2420980|1759269,-2470958|1759269
-921751|1709269,-971728|1709269,-1021706|1709269,-1071684|1709269,-1121663|1709291,-1171618|1709291,-1221595|1709291,-1271552|1709291,-1321530|1709291,-1371486|1709291,-1421464|1709291,-1471442|1709291,-1521420|1709313,-1571398|1709313,-1621376|1709313,-1671377|1709335,-1721355|1709335,-1771310|1709335,-1821287|1709335,-1871263|1709335,-1921222|1709335,-1971200|1709335,-2021156|1709313,-2071134|1709336,-2121111|1709335,-2171090|1709335,-2221068|1709313,-2271046|1709313,-2321023|1709313,-2371002|1709313,-2420958|1709291,-2470936|1709291
-921729|1659269,-971706|1659291,-1021684|1659291,-1071662|1659291,-1121640|1659313,-1171618|1659313,-1221574|1659313,-1271551|1659313,-1321507|1659291,-1371464|1659291,-1421442|1659291,-1471420|1659313,-1521398|1659313,-1571376|1659336,-1621376|1659335,-1671354|1659335,-1721332|1659335,-1771310|1659357,-1821266|1659335,-1871244|1659357,-1921200|1659358,-1971178|1659335,-2021156|1659358,-2071112|1659358,-2121090|1659335,-2171068|1659335,-2221046|1659335,-2271024|1659335,-2321002|1659335,-2370980|1659313,-2420958|1659313,-2470915|1659313
-921728|1609291,-971727|1609291,-1021684|1609313,-1071640|1609314,-1121618|1609313,-1171597|1609313,-1221552|1609313,-1271530|1609313,-1321486|1609313,-1371464|1609313,-1421442|1609313,-1471420|1609313,-1521398|1609335,-1571377|1609335,-1621354|1609357,-1671332|1609357,-1721310|1609357,-1771288|1609357,-1821266|1609357,-1871222|1609357,-1921200|1609357,-1971178|1609357,-2021134|1609357,-2071112|1609357,-2121068|1609357,-2171043|1609357,-2221024|1609357,-2271002|1609335,-2320980|1609335,-2370958|1609335,-2420936|1609335,-2470915|1609313
-921706|1559313,-971684|1559313,-1021684|1559313,-1071640|1559313,-1121618|1559335,-1171574|1559335,-1221552|1559335,-1271529|1559335,-1321486|1559335,-1371441|1559335,-1421420|1559335,-1471398|1559335,-1521376|1559357,-1571354|1559357,-1621354|1559357,-1671332|1559380,-1721309|1559379,-1771288|1559380,-1821243|1559379,-1871222|1559379,-1921178|1559379,-1971157|1559379,-2021133|1559379,-2071089|1559379,-2121068|1559379,-2171046|1559379,-2221024|1559379,-2271002|1559357,-2320980|1559357,-2370958|1559358,-2420936|1559357,-2470893|1559335
-921706|1509335,-971684|1509335,-1021662|1509335,-1071618|1509335,-1121596|1509335,-1171574|1509335,-1221530|1509335,-1271508|1509357,-1321463|1509335,-1371442|1509335,-1421420|1509357,-1471376|1509358,-1521355|1509357,-1571354|1509379,-1621332|1509379,-1671310|1509379,-1721288|1509379,-1771266|1509379,-1821244|1509401,-1871200|1509401,-1921178|1509401,-1971134|1509379,-2021113|1509401,-2071068|1509401,-2121046|1509379,-2171023|1509402,-2221002|1509380,-2270980|1509379,-2320957|1509379,-2370937|1509357,-2420915|1509357,-2470893|1509357
-921684|1459336,-971684|1459335,-1021641|1459357,-1071618|1459357,-1121597|1459357,-1171552|1459357,-1221530|1459357,-1271485|1459357,-1321464|1459357,-1371420|1459357,-1421398|1459357,-1471376|1459379,-1521354|1459379,-1571333|1459401,-1621332|1459401,-1671310|1459401,-1721289|1459401,-1771244|1459401,-1821222|1459402,-1871201|1459402,-1921156|1459401,-1971134|1459401,-2021090|1459401,-2071068|1459401,-2121046|1459424,-2171024|1459401,-2221002|1459401,-2270980|1459401,-2320958|1459401,-2370914|1459379,-2420892|1459379,-2470870|1459379
-921684|1409357,-971640|1409357,-1021640|1409380,-1071618|1409379,-1121574|1409380,-1171551|1409379,-1221508|1409378,-1271486|1409379,-1321442|1409379,-1371420|1409379,-1421376|1409379,-1471354|1409379,-1521332|1409401,-1571310|1409401,-1621310|1409424,-1671287|1409423,-1721266|1409423,-1771244|1409423,-1821222|1409423,-1871178|1409423,-1921134|1409423,-1971112|1409423,-2021090|1409423,-2071046|1409423,-2121024|1409423,-2171002|1409423,-2220980|1409423,-2270958|1409423,-2320936|1409401,-2370914|1409401,-2420892|1409402,-2470870|1409401
-921663|1359379,-971640|1359401,-1021618|1359401,-1071596|1359401,-1121552|1359401,-1171552|1359401,-1221508|1359402,-1271464|1359402,-1321420|1359401,-1371398|1359401,-1421376|1359401,-1471354|1359423,-1521310|1359423,-1571310|1359445,-1621288|1359445,-1671266|1359445,-1721244|1359445,-1771222|1359445,-1821200|1359445,-1871178|1359467,-1921134|1359467,-1971112|1359467,-2021068|1359467,-2071046|1359467,-2121002|1359467,-2171002|1359467,-2220958|1359468,-2270936|1359445,-2320914|1359445,-2370892|1359445,-2420871|1359423,-2470848|1359423
