-921683|1809118,-971683|1809177,-1021683|1809237,-1071683|1809300,-1121683|1809365,-1171683|1809432,-1221683|1809500,-1271683|1809571,-1321683|1809644,-1371683|1809718,-1421683|1809795,-1471683|1809873,-1521683|1809954,-1571683|1810037,-1621683|1810121,-1671683|1810208,-1721683|1810296,-1771683|1810387,-1821683|1810479,-1871683|1810574,-1921683|1810670,-1971683|1810769,-2021683|1810869,-2071683|1810971,-2121683|1811076,-2171683|1811182,-2221683|1811290,-2271683|1811401,-2321683|1811513,-2371683|1811627,-2421683|1811744,-2471683|1811862
-921683|1759155,-971683|1759250,-1021683|1759347,-1071683|1759445,-1121683|1759545,-1171683|1759647,-1221683|1759750,-1271683|1759854,-1321683|1759960,-1371683|1760068,-1421683|1760177,-1471683|1760288,-1521683|1760400,-1571683|1760514,-1621683|1760630,-1671683|1760747,-1721683|1760865,-1771683|1760985,-1821683|1761107,-1871683|1761230,-1921683|1761355,-1971683|1761481,-2021683|1761609,-2071683|1761738,-2121683|1761869,-2171683|1762002,-2221683|1762136,-2271683|1762272,-2321683|1762409,-2371683|1762547,-2421683|1762688,-2471683|1762829
-921683|1709187,-971683|1709314,-1021683|1709442,-1071683|1709572,-1121683|1709704,-1171683|1709837,-1221683|1709971,-1271683|1710107,-1321683|1710245,-1371683|1710384,-1421683|1710524,-1471683|1710666,-1521683|1710810,-1571683|1710955,-1621683|1711101,-1671683|1711249,-1721683|1711399,-1771683|1711550,-1821683|1711702,-1871683|1711856,-1921683|1712012,-1971683|1712169,-2021683|1712328,-2071683|1712488,-2121683|1712650,-2171683|1712813,-2221683|1712977,-2271683|1713143,-2321683|1713311,-2371683|1713480,-2421683|1713651,-2471683|1713823
-921683|1659200,-971683|1659341,-1021683|1659483,-1071683|1659627,-1121683|1659773,-1171683|1659920,-1221683|1660068,-1271683|1660218,-1321683|1660370,-1371683|1660523,-1421683|1660678,-1471683|1660834,-1521683|1660992,-1571683|1661151,-1621683|1661312,-1671683|1661475,-1721683|1661639,-1771683|1661805,-1821683|1661972,-1871683|1662141,-1921683|1662311,-1971683|1662483,-2021683|1662656,-2071683|1662831,-2121683|1663008,-2171683|1663186,-2221683|1663365,-2271683|1663547,-2321683|1663729,-2371683|1663914,-2421683|1664100,-2471683|1664287
-921683|1609212,-971683|1609365,-1021683|1609519,-1071683|1609675,-1121683|1609833,-1171683|1609992,-1221683|1610152,-1271683|1610314,-1321683|1610477,-1371683|1610642,-1421683|1610809,-1471683|1610977,-1521683|1611146,-1571683|1611317,-1621683|1611490,-1671683|1611664,-1721683|1611840,-1771683|1612017,-1821683|1612195,-1871683|1612376,-1921683|1612557,-1971683|1612740,-2021683|1612925,-2071683|1613111,-2121683|1613299,-2171683|1613488,-2221683|1613679,-2271683|1613872,-2321683|1614065,-2371683|1614261,-2421683|1614458,-2471683|1614656
-921683|1559229,-971683|1559398,-1021683|1559569,-1071683|1559742,-1121683|1559917,-1171683|1560093,-1221683|1560271,-1271683|1560451,-1321683|1560633,-1371683|1560816,-1421683|1561001,-1471683|1561188,-1521683|1561377,-1571683|1561567,-1621683|1561760,-1671683|1561954,-1721683|1562149,-1771683|1562347,-1821683|1562546,-1871683|1562747,-1921683|1562950,-1971683|1563154,-2021683|1563361,-2071683|1563569,-2121683|1563779,-2171683|1563990,-2221683|1564204,-2271683|1564419,-2321683|1564636,-2371683|1564854,-2421683|1565075,-2471683|1565297
-921683|1509242,-971683|1509424,-1021683|1509608,-1071683|1509794,-1121683|1509981,-1171683|1510170,-1221683|1510361,-1271683|1510554,-1321683|1510748,-1371683|1510944,-1421683|1511142,-1471683|1511341,-1521683|1511543,-1571683|1511746,-1621683|1511950,-1671683|1512157,-1721683|1512365,-1771683|1512575,-1821683|1512786,-1871683|1513000,-1921683|1513215,-1971683|1513432,-2021683|1513650,-2071683|1513870,-2121683|1514092,-2171683|1514316,-2221683|1514541,-2271683|1514768,-2321683|1514997,-2371683|1515228,-2421683|1515460,-2471683|1515694
-921683|1459256,-971683|1459452,-1021683|1459650,-1071683|1459850,-1121683|1460052,-1171683|1460256,-1221683|1460462,-1271683|1460669,-1321683|1460878,-1371683|1461090,-1421683|1461303,-1471683|1461518,-1521683|1461735,-1571683|1461953,-1621683|1462174,-1671683|1462396,-1721683|1462620,-1771683|1462846,-1821683|1463074,-1871683|1463304,-1921683|1463536,-1971683|1463769,-2021683|1464005,-2071683|1464242,-2121683|1464481,-2171683|1464722,-2221683|1464965,-2271683|1465209,-2321683|1465456,-2371683|1465704,-2421683|1465955,-2471683|1466207
-921683|1409277,-971683|1409494,-1021683|1409713,-1071683|1409933,-1121683|1410156,-1171683|1410380,-1221683|1410606,-1271683|1410833,-1321683|1411063,-1371683|1411294,-1421683|1411527,-1471683|1411761,-1521683|1411997,-1571683|1412235,-1621683|1412475,-1671683|1412717,-1721683|1412960,-1771683|1413205,-1821683|1413451,-1871683|1413700,-1921683|1413950,-1971683|1414202,-2021683|1414455,-2071683|1414711,-2121683|1414968,-2171683|1415227,-2221683|1415487,-2271683|1415750,-2321683|1416014,-2371683|1416279,-2421683|1416547,-2471683|1416816
-921683|1359300,-971683|1359541,-1021683|1359785,-1071683|1360030,-1121683|1360278,-1171683|1360528,-1221683|1360780,-1271683|1361035,-1321683|1361292,-1371683|1361550,-1421683|1361812,-1471683|1362075,-1521683|1362340,-1571683|1362608,-1621683|1362878,-1671683|1363150,-1721683|1363425,-1771683|1363701,-1821683|1363980,-1871683|1364261,-1921683|1364545,-1971683|1364830,-2021683|1365118,-2071683|1365408,-2121683|1365700,-2171683|1365994,-2221683|1366291,-2271683|1366590,-2321683|1366891,-2371683|1367194,-2421683|1367499,-2471683|1367807
-921683|1309327,-971683|1309595,-1021683|1309865,-1071683|1310138,-1121683|1310413,-1171683|1310690,-1221683|1310970,-1271683|1311252,-1321683|1311536,-1371683|1311822,-1421683|1312111,-1471683|1312402,-1521683|1312695,-1571683|1312990,-1621683|1313288,-1671683|1313588,-1721683|1313890,-1771683|1314195,-1821683|1314502,-1871683|1314811,-1921683|1315122,-1971683|1315436,-2021683|1315752,-2071683|1316070,-2121683|1316391,-2171683|1316713,-2221683|1317039,-2271683|1317366,-2321683|1317696,-2371683|1318027,-2421683|1318362,-2471683|1318698
-921683|1259360,-971683|1259660,-1021683|1259962,-1071683|1260267,-1121683|1260573,-1171683|1260881,-1221683|1261191,-1271683|1261504,-1321683|1261818,-1371683|1262134,-1421683|1262452,-1471683|1262772,-1521683|1263094,-1571683|1263418,-1621683|1263744,-1671683|1264071,-1721683|1264401,-1771683|1264733,-1821683|1265067,-1871683|1265402,-1921683|1265740,-1971683|1266080,-2021683|1266421,-2071683|1266765,-2121683|1267110,-2171683|1267457,-2221683|1267807,-2271683|1268158,-2321683|1268511,-2371683|1268866,-2421683|1269224,-2471683|1269583
-921683|1209383,-971683|1209707,-1021683|1210032,-1071683|1210360,-1121683|1210690,-1171683|1211022,-1221683|1211355,-1271683|1211691,-1321683|1212029,-1371683|1212369,-1421683|1212711,-1471683|1213055,-1521683|1213401,-1571683|1213748,-1621683|1214098,-1671683|1214450,-1721683|1214804,-1771683|1215160,-1821683|1215518,-1871683|1215878,-1921683|1216240,-1971683|1216603,-2021683|1216969,-2071683|1217337,-2121683|1217707,-2171683|1218079,-2221683|1218453,-2271683|1218829,-2321683|1219207,-2371683|1219587,-2421683|1219969,-2471683|1220353
-921683|1159397,-971683|1159735,-1021683|1160076,-1071683|1160419,-1121683|1160765,-1171683|1161113,-1221683|1161464,-1271683|1161818,-1321683|1162174,-1371683|1162533,-1421683|1162894,-1471683|1163257,-1521683|1163624,-1571683|1163992,-1621683|1164364,-1671683|1164737,-1721683|1165114,-1771683|1165493,-1821683|1165874,-1871683|1166258,-1921683|1166644,-1971683|1167033,-2021683|1167425,-2071683|1167819,-2121683|1168216,-2171683|1168615,-2221683|1169017,-2271683|1169421,-2321683|1169828,-2371683|1170237,-2421683|1170649,-2471683|1171064
-921683|1109422,-971683|1109785,-1021683|1110151,-1071683|1110519,-1121683|1110889,-1171683|1111262,-1221683|1111637,-1271683|1112014,-1321683|1112394,-1371683|1112776,-1421683|1113160,-1471683|1113547,-1521683|1113936,-1571683|1114328,-1621683|1114721,-1671683|1115117,-1721683|1115516,-1771683|1115916,-1821683|1116320,-1871683|1116725,-1921683|1117133,-1971683|1117543,-2021683|1117955,-2071683|1118370,-2121683|1118787,-2171683|1119206,-2221683|1119628,-2271683|1120052,-2321683|1120479,-2371683|1120908,-2421683|1121339,-2471683|1121772
-921683|1059426,-971683|1059795,-1021683|1060166,-1071683|1060541,-1121683|1060919,-1171683|1061300,-1221683|1061683,-1271683|1062070,-1321683|1062460,-1371683|1062853,-1421683|1063249,-1471683|1063649,-1521683|1064051,-1571683|1064456,-1621683|1064864,-1671683|1065276,-1721683|1065690,-1771683|1066108,-1821683|1066529,-1871683|1066952,-1921683|1067379,-1971683|1067809,-2021683|1068242,-2071683|1068678,-2121683|1069117,-2171683|1069559,-2221683|1070004,-2271683|1070452,-2321683|1070904,-2371683|1071358,-2421683|1071816,-2471683|1072276
-921683|1009449,-971683|1009839,-1021683|1010233,-1071683|1010629,-1121683|1011027,-1171683|1011429,-1221683|1011833,-1271683|1012240,-1321683|1012649,-1371683|1013062,-1421683|1013477,-1471683|1013895,-1521683|1014315,-1571683|1014738,-1621683|1015164,-1671683|1015593,-1721683|1016024,-1771683|1016459,-1821683|1016895,-1871683|1017335,-1921683|1017777,-1971683|1018222,-2021683|1018670,-2071683|1019121,-2121683|1019574,-2171683|1020030,-2221683|1020488,-2271683|1020950,-2321683|1021414,-2371683|1021881,-2421683|1022350,-2471683|1022823
-921683|959462,-971683|959867,-1021683|960274,-1071683|960685,-1121683|961099,-1171683|961515,-1221683|961935,-1271683|962358,-1321683|962784,-1371683|963213,-1421683|963646,-1471683|964081,-1521683|964519,-1571683|964961,-1621683|965405,-1671683|965853,-1721683|966304,-1771683|966757,-1821683|967214,-1871683|967674,-1921683|968137,-1971683|968604,-2021683|969073,-2071683|969545,-2121683|970021,-2171683|970499,-2221683|970981,-2271683|971466,-2321683|971953,-2371683|972444,-2421683|972938,-2471683|973435
-921683|909472,-971683|909886,-1021683|910304,-1071683|910726,-1121683|911151,-1171683|911580,-1221683|912013,-1271683|912449,-1321683|912889,-1371683|913332,-1421683|913779,-1471683|914230,-1521683|914685,-1571683|915143,-1621683|915605,-1671683|916070,-1721683|916539,-1771683|917012,-1821683|917488,-1871683|917969,-1921683|918452,-1971683|918940,-2021683|919431,-2071683|919925,-2121683|920423,-2171683|920925,-2221683|921431,-2271683|921940,-2321683|922453,-2371683|922970,-2421683|923490,-2471683|924014
-921683|859491,-971683|859925,-1021683|860363,-1071683|860804,-1121683|861249,-1171683|861699,-1221683|862152,-1271683|862608,-1321683|863069,-1371683|863534,-1421683|864002,-1471683|864474,-1521683|864950,-1571683|865429,-1621683|865913,-1671683|866400,-1721683|866891,-1771683|867386,-1821683|867885,-1871683|868388,-1921683|868894,-1971683|869404,-2021683|869919,-2071683|870436,-2121683|870958,-2171683|871484,-2221683|872013,-2271683|872546,-2321683|873083,-2371683|873624,-2421683|874168,-2471683|874717
-921683|809522,-971683|809988,-1021683|810457,-1071683|810930,-1121683|811407,-1171683|811888,-1221683|812373,-1271683|812862,-1321683|813354,-1371683|813851,-1421683|814351,-1471683|814856,-1521683|815364,-1571683|815877,-1621683|816393,-1671683|816913,-1721683|817437,-1771683|817965,-1821683|818497,-1871683|819033,-1921683|819572,-1971683|820116,-2021683|820664,-2071683|821215,-2121683|821770,-2171683|822330,-2221683|822893,-2271683|823460,-2321683|824031,-2371683|824606,-2421683|825185,-2471683|825768
-921683|759552,-971683|760047,-1021683|760546,-1071683|761048,-1121683|761555,-1171683|762065,-1221683|762579,-1271683|763097,-1321683|763618,-1371683|764144,-1421683|764673,-1471683|765206,-1521683|765743,-1571683|766284,-1621683|766829,-1671683|767377,-1721683|767930,-1771683|768486,-1821683|769046,-1871683|769610,-1921683|770177,-1971683|770749,-2021683|771324,-2071683|771903,-2121683|772486,-2171683|773073,-2221683|773663,-2271683|774258,-2321683|774856,-2371683|775458,-2421683|776064,-2471683|776674
-921683|709579,-971683|710101,-1021683|710627,-1071683|711157,-1121683|711691,-1171683|712230,-1221683|712772,-1271683|713318,-1321683|713869,-1371683|714424,-1421683|714982,-1471683|715545,-1521683|716112,-1571683|716683,-1621683|717258,-1671683|717837,-1721683|718421,-1771683|719008,-1821683|719599,-1871683|720195,-1921683|720795,-1971683|721398,-2021683|722006,-2071683|722618,-2121683|723234,-2171683|723854,-2221683|724478,-2271683|725106,-2321683|725738,-2371683|726375,-2421683|727015,-2471683|727660
-921683|659613,-971683|660169,-1021683|660729,-1071683|661294,-1121683|661862,-1171683|662435,-1221683|663012,-1271683|663593,-1321683|664178,-1371683|664768,-1421683|665361,-1471683|665959,-1521683|666561,-1571683|667167,-1621683|667777,-1671683|668391,-1721683|669010,-1771683|669633,-1821683|670259,-1871683|670890,-1921683|671526,-1971683|672165,-2021683|672808,-2071683|673456,-2121683|674108,-2171683|674764,-2221683|675424,-2271683|676088,-2321683|676756,-2371683|677429,-2421683|678106,-2471683|678786
-921683|609643,-971683|610230,-1021683|610821,-1071683|611416,-1121683|612016,-1171683|612620,-1221683|613228,-1271683|613841,-1321683|614459,-1371683|615080,-1421683|615706,-1471683|616337,-1521683|616972,-1571683|617611,-1621683|618254,-1671683|618902,-1721683|619555,-1771683|620212,-1821683|620873,-1871683|621538,-1921683|622208,-1971683|622883,-2021683|623561,-2071683|624245,-2121683|624932,-2171683|625624,-2221683|626320,-2271683|627021,-2321683|627726,-2371683|628436,-2421683|629149,-2471683|629868
-921683|559673,-971683|560289,-1021683|560910,-1071683|561535,-1121683|562164,-1171683|562798,-1221683|563436,-1271683|564078,-1321683|564725,-1371683|565375,-1421683|566031,-1471683|566690,-1521683|567354,-1571683|568022,-1621683|568695,-1671683|569372,-1721683|570053,-1771683|570739,-1821683|571429,-1871683|572123,-1921683|572821,-1971683|573524,-2021683|574232,-2071683|574943,-2121683|575659,-2171683|576379,-2221683|577104,-2271683|577833,-2321683|578566,-2371683|579303,-2421683|580045,-2471683|580791
-921683|509699,-971683|510342,-1021683|510989,-1071683|511641,-1121683|512297,-1171683|512959,-1221683|513625,-1271683|514295,-1321683|514970,-1371683|515650,-1421683|516334,-1471683|517023,-1521683|517717,-1571683|518415,-1621683|519118,-1671683|519826,-1721683|520538,-1771683|521255,-1821683|521976,-1871683|522702,-1921683|523433,-1971683|524168,-2021683|524908,-2071683|525653,-2121683|526402,-2171683|527156,-2221683|527914,-2271683|528677,-2321683|529445,-2371683|530218,-2421683|530995,-2471683|531776
-921683|459725,-971683|460393,-1021683|461065,-1071683|461742,-1121683|462423,-1171683|463108,-1221683|463797,-1271683|464491,-1321683|465189,-1371683|465892,-1421683|466599,-1471683|467310,-1521683|468025,-1571683|468745,-1621683|469469,-1671683|470197,-1721683|470930,-1771683|471667,-1821683|472408,-1871683|473154,-1921683|473903,-1971683|474658,-2021683|475416,-2071683|476179,-2121683|476946,-2171683|477717,-2221683|478493,-2271683|479273,-2321683|480057,-2371683|480846,-2421683|481639,-2471683|482436
-921683|409742,-971683|410427,-1021683|411117,-1071683|411811,-1121683|412511,-1171683|413214,-1221683|413923,-1271683|414636,-1321683|415354,-1371683|416076,-1421683|416803,-1471683|417535,-1521683|418271,-1571683|419012,-1621683|419757,-1671683|420508,-1721683|421262,-1771683|422022,-1821683|422786,-1871683|423555,-1921683|424328,-1971683|425106,-2021683|425889,-2071683|426676,-2121683|427468,-2171683|428265,-2221683|429066,-2271683|429872,-2321683|430682,-2371683|431497,-2421683|432317,-2471683|433141
-921683|359765,-971683|360473,-1021683|361186,-1071683|361904,-1121683|362627,-1171683|363354,-1221683|364086,-1271683|364822,-1321683|365564,-1371683|366309,-1421683|367060,-1471683|367815,-1521683|368575,-1571683|369340,-1621683|370109,-1671683|370884,-1721683|371662,-1771683|372446,-1821683|373234,-1871683|374027,-1921683|374824,-1971683|375626,-2021683|376433,-2071683|377245,-2121683|378061,-2171683|378882,-2221683|379708,-2271683|380538,-2321683|381373,-2371683|382213,-2421683|383057,-2471683|383906
-921683|309788,-971683|310521,-1021683|311258,-1071683|311999,-1121683|312746,-1171683|313497,-1221683|314252,-1271683|315013,-1321683|315778,-1371683|316548,-1421683|317322,-1471683|318102,-1521683|318886,-1571683|319675,-1621683|320468,-1671683|321266,-1721683|322069,-1771683|322877,-1821683|323689,-1871683|324506,-1921683|325328,-1971683|326154,-2021683|326986,-2071683|327821,-2121683|328662,-2171683|329507,-2221683|330357,-2271683|331212,-2321683|332072,-2371683|332936,-2421683|333805,-2471683|334678
-921683|259817,-971683|260578,-1021683|261344,-1071683|262114,-1121683|262888,-1171683|263667,-1221683|264451,-1271683|265239,-1321683|266032,-1371683|266829,-1421683|267631,-1471683|268437,-1521683|269248,-1571683|270063,-1621683|270883,-1671683|271707,-1721683|272536,-1771683|273370,-1821683|274208,-1871683|275050,-1921683|275897,-1971683|276749,-2021683|277605,-2071683|278465,-2121683|279331,-2171683|280200,-2221683|281075,-2271683|281953,-2321683|282837,-2371683|283725,-2421683|284617,-2471683|285514
