-921816|1809159,-971816|1809159,-1021816|1809159,-1071816|1809159,-1121816|1809159,-1171816|1809159,-1221816|1809159,-1271816|1809159,-1321816|1809159,-1371816|1809159,-1421816|1809159,-1471816|1809159,-1521816|1809159,-1571816|1809159,-1621816|1809159,-1671816|1809159,-1721816|1809159,-1771816|1809159,-1821816|1809159,-1871816|1809159,-1921816|1809159,-1971816|1809159,-2021816|1809159,-2071816|1809159,-2121816|1809159,-2171816|1809159,-2221816|1809159,-2271816|1809159,-2321816|1809159,-2371816|1809159,-2421816|1809159,-2471816|1809159
-921816|1759159,-971816|1759159,-1021816|1759159,-1071816|1759159,-1121816|1759159,-1171816|1759159,-1221816|1759159,-1271816|1759159,-1321816|1759159,-1371816|1759159,-1421816|1759159,-1471816|1759159,-1521816|1759159,-1571816|1759159,-1621816|1759159,-1671816|1759159,-1721816|1759159,-1771816|1759159,-1821816|1759159,-1871816|1759159,-1921816|1759159,-1971816|1759159,-2021816|1759159,-2071816|1759159,-2121816|1759159,-2171816|1759159,-2221816|1759159,-2271816|1759159,-2321816|1759159,-2371816|1759159,-2421816|1759159,-2471816|1759159
-921816|1709159,-971816|1709159,-1021816|1709159,-1071816|1709159,-1121816|1709159,-1171816|1709159,-1221816|1709159,-1271816|1709159,-1321816|1709159,-1371816|1709159,-1421816|1709159,-1471816|1709159,-1521816|1709159,-1571816|1709159,-1621816|1709159,-1671816|1709159,-1721816|1709159,-1771816|1709159,-1821816|1709159,-1871816|1709159,-1921816|1709159,-1971816|1709159,-2021816|1709159,-2071816|1709159,-2121816|1709159,-2171816|1709159,-2221816|1709159,-2271816|1709159,-2321816|1709159,-2371816|1709159,-2421816|1709159,-2471816|1709159
-921816|1659159,-971816|1659159,-1021816|1659159,-1071816|1659159,-1121816|1659159,-1171816|1659159,-1221816|1659159,-1271816|1659159,-1321816|1659159,-1371816|1659159,-1421816|1659159,-1471816|1659159,-1521816|1659159,-1571816|1659159,-1621816|1659159,-1671816|1659159,-1721816|1659159,-1771816|1659159,-1821816|1659159,-1871816|1659159,-1921816|1659159,-1971816|1659159,-2021816|1659159,-2071816|1659159,-2121816|1659159,-2171816|1659159,-2221816|1659159,-2271816|1659159,-2321816|1659159,-2371816|1659159,-2421816|1659159,-2471816|1659159
-921816|1609159,-971816|1609159,-1021816|1609159,-1071816|1609159,-1121816|1609159,-1171816|1609159,-1221816|1609159,-1271816|1609159,-1321816|1609159,-1371816|1609159,-1421816|1609159,-1471816|1609159,-1521816|1609159,-1571816|1609159,-1621816|1609159,-1671816|1609159,-1721816|1609159,-1771816|1609159,-1821816|1609159,-1871816|1609159,-1921816|1609159,-1971816|1609159,-2021816|1609159,-2071816|1609159,-2121816|1609159,-2171816|1609159,-2221816|1609159,-2271816|1609159,-2321816|1609159,-2371816|1609159,-2421816|1609159,-2471816|1609159
-921816|1559159,-971816|1559159,-1021816|1559159,-1071816|1559159,-1121816|1559159,-1171816|1559159,-1221816|1559159,-1271816|1559159,-1321816|1559159,-1371816|1559159,-1421816|1559159,-1471816|1559159,-1521816|1559159,-1571816|1559159,-1621816|1559159,-1671816|1559159,-1721816|1559159,-1771816|1559159,-1821816|1559159,-1871816|1559159,-1921816|1559159,-1971816|1559159,-2021816|1559159,-2071816|1559159,-2121816|1559159,-2171816|1559159,-2221816|1559159,-2271816|1559159,-2321816|1559159,-2371816|1559159,-2421816|1559159,-2471816|1559159
-921816|1509159,-971816|1509159,-1021816|1509159,-1071816|1509159,-1121816|1509159,-1171816|1509159,-1221816|1509159,-1271816|1509159,-1321816|1509159,-1371816|1509159,-1421816|1509159,-1471816|1509159,-1521816|1509159,-1571816|1509159,-1621816|1509159,-1671816|1509159,-1721816|1509159,-1771816|1509159,-1821816|1509159,-1871816|1509159,-1921816|1509159,-1971816|1509159,-2021816|1509159,-2071816|1509159,-2121816|1509159,-2171816|1509159,-2221816|1509159,-2271816|1509159,-2321816|1509159,-2371816|1509159,-2421816|1509159,-2471816|1509159
-921816|1459159,-971816|1459159,-1021816|1459159,-1071816|1459159,-1121816|1459159,-1171816|1459159,-1221816|1459159,-1271816|1459159,-1321816|1459159,-1371816|1459159,-1421816|1459159,-1471816|1459159,-1521816|1459159,-1571816|1459159,-1621816|1459159,-1671816|1459159,-1721816|1459159,-1771816|1459159,-1821816|1459159,-1871816|1459159,-1921816|1459159,-1971816|1459159,-2021816|1459159,-2071816|1459159,-2121816|1459159,-2171816|1459159,-2221816|1459159,-2271816|1459159,-2321816|1459159,-2371816|1459159,-2421816|1459159,-2471816|1459159
-921816|1409159,-971816|1409159,-1021816|1409159,-1071816|1409159,-1121816|1409159,-1171816|1409159,-1221816|1409159,-1271816|1409159,-1321816|1409159,-1371816|1409159,-1421816|1409159,-1471816|1409159,-1521816|1409159,-1571816|1409159,-1621816|1409159,-1671816|1409159,-1721816|1409159,-1771816|1409159,-1821816|1409159,-1871816|1409159,-1921816|1409159,-1971816|1409159,-2021816|1409159,-2071816|1409159,-2121816|1409159,-2171816|1409159,-2221816|1409159,-2271816|1409159,-2321816|1409159,-2371816|1409159,-2421816|1409159,-2471816|1409159
-921816|1359159,-971816|1359159,-1021816|1359159,-1071816|1359159,-1121816|1359159,-1171816|1359159,-1221816|1359159,-1271816|1359159,-1321816|1359159,-1371816|1359159,-1421816|1359159,-1471816|1359159,-1521816|1359159,-1571816|1359159,-1621816|1359159,-1671816|1359159,-1721816|1359159,-1771816|1359159,-1821816|1359159,-1871816|1359159,-1921816|1359159,-1971816|1359159,-2021816|1359159,-2071816|1359159,-2121816|1359159,-2171816|1359159,-2221816|1359159,-2271816|1359159,-2321816|1359159,-2371816|1359159,-2421816|1359159,-2471816|1359159
