-921683|1809052,-971684|1809177,-1021684|1809238,-1071684|1809301,-1121684|1809366,-1171684|1809432,-1221684|1809501,-1271683|1809572,-1321684|1809644,-1371683|1809719,-1421684|1809797,-1471683|1809875,-1521683|1809956,-1571684|1810038,-1621684|1810122,-1671683|1810209,-1721683|1810297,-1771683|1810389,-1821684|1810480,-1871684|1810576,-1921684|1810671,-1971683|1810770,-2021683|1810870,-2071683|1810972,-2121683|1811078,-2171684|1811183,-2221684|1811292,-2271683|1811403,-2321684|1811515,-2371684|1811629,-2421683|1811745,-2471683|1811865
-921682|1759150,-971684|1759251,-1021683|1759348,-1071684|1759447,-1121683|1759546,-1171684|1759649,-1221684|1759752,-1271683|1759856,-1321683|1759962,-1371684|1760069,-1421684|1760179,-1471684|1760290,-1521683|1760402,-1571684|1760516,-1621683|1760632,-1671683|1760749,-1721683|1760867,-1771684|1760987,-1821684|1761109,-1871684|1761232,-1921684|1761357,-1971684|1761482,-2021683|1761611,-2071683|1761741,-2121684|1761871,-2171684|1762005,-2221684|1762138,-2271684|1762272,-2321684|1762411,-2371684|1762550,-2421683|1762689,-2471683|1762831
-921682|1709182,-971684|1709314,-1021684|1709444,-1071684|1709573,-1121684|1709705,-1171683|1709838,-1221684|1709973,-1271683|1710109,-1321684|1710247,-1371684|1710385,-1421683|1710526,-1471683|1710668,-1521683|1710811,-1571684|1710957,-1621683|1711103,-1671683|1711251,-1721684|1711400,-1771684|1711551,-1821683|1711705,-1871683|1711859,-1921684|1712014,-1971684|1712171,-2021683|1712330,-2071683|1712490,-2121684|1712651,-2171684|1712815,-2221684|1712979,-2271683|1713145,-2321684|1713314,-2371684|1713483,-2421683|1713653,-2471683|1713825
-921682|1659195,-971684|1659342,-1021683|1659485,-1071684|1659629,-1121683|1659774,-1171684|1659921,-1221683|1660070,-1271683|1660220,-1321683|1660372,-1371684|1660525,-1421684|1660679,-1471684|1660836,-1521684|1660994,-1571684|1661153,-1621683|1661314,-1671683|1661477,-1721684|1661641,-1771684|1661806,-1821683|1661974,-1871684|1662143,-1921684|1662314,-1971684|1662485,-2021683|1662658,-2071684|1662833,-2121684|1663010,-2171684|1663188,-2221683|1663368,-2271684|1663549,-2321683|1663731,-2371683|1663917,-2421683|1664102,-2471684|1664290
-921682|1609208,-971683|1609366,-1021683|1609521,-1071683|1609678,-1121684|1609834,-1171684|1609993,-1221684|1610154,-1271683|1610317,-1321684|1610479,-1371684|1610645,-1421684|1610811,-1471683|1610979,-1521683|1611148,-1571684|1611319,-1621684|1611492,-1671684|1611666,-1721683|1611842,-1771684|1612019,-1821683|1612198,-1871683|1612377,-1921683|1612558,-1971684|1612743,-2021684|1612928,-2071683|1613113,-2121683|1613301,-2171683|1613490,-2221683|1613681,-2271683|1613874,-2321683|1614067,-2371684|1614263,-2421684|1614461,-2471684|1614659
-921683|1559224,-971683|1559400,-1021683|1559571,-1071683|1559743,-1121684|1559920,-1171683|1560095,-1221684|1560273,-1271683|1560453,-1321683|1560636,-1371684|1560818,-1421683|1561003,-1471683|1561190,-1521683|1561379,-1571684|1561569,-1621684|1561762,-1671684|1561957,-1721683|1562151,-1771683|1562349,-1821683|1562548,-1871684|1562749,-1921684|1562952,-1971684|1563156,-2021683|1563363,-2071684|1563571,-2121683|1563781,-2171684|1563993,-2221684|1564207,-2271684|1564422,-2321684|1564639,-2371684|1564857,-2421683|1565077,-2471683|1565300
-921682|1509237,-971683|1509425,-1021683|1509609,-1071684|1509795,-1121683|1509983,-1171684|1510172,-1221683|1510363,-1271683|1510556,-1321683|1510751,-1371683|1510946,-1421683|1511144,-1471684|1511343,-1521683|1511545,-1571684|1511748,-1621684|1511952,-1671684|1512159,-1721683|1512367,-1771683|1512577,-1821683|1512788,-1871684|1513002,-1921683|1513217,-1971683|1513434,-2021684|1513652,-2071683|1513873,-2121683|1514094,-2171684|1514318,-2221684|1514543,-2271684|1514770,-2321683|1514999,-2371683|1515230,-2421683|1515462,-2471684|1515697
-921682|1459251,-971684|1459453,-1021683|1459652,-1071684|1459852,-1121683|1460054,-1171683|1460258,-1221684|1460463,-1271683|1460671,-1321684|1460880,-1371683|1461092,-1421683|1461305,-1471683|1461520,-1521683|1461737,-1571684|1461955,-1621684|1462176,-1671683|1462397,-1721683|1462623,-1771683|1462849,-1821683|1463076,-1871684|1463307,-1921683|1463538,-1971683|1463772,-2021683|1464006,-2071683|1464245,-2121683|1464484,-2171684|1464726,-2221684|1464966,-2271683|1465212,-2321683|1465459,-2371683|1465708,-2421683|1465958,-2471684|1466208
-921682|1409271,-971683|1409496,-1021684|1409715,-1071684|1409935,-1121684|1410158,-1171683|1410382,-1221684|1410608,-1271683|1410836,-1321683|1411066,-1371684|1411297,-1421684|1411529,-1471683|1411764,-1521684|1412000,-1571683|1412237,-1621683|1412476,-1671683|1412717,-1721683|1412962,-1771684|1413207,-1821683|1413454,-1871683|1413702,-1921684|1413954,-1971684|1414205,-2021684|1414456,-2071683|1414713,-2121684|1414970,-2171683|1415229,-2221684|1415488,-2271683|1415751,-2321684|1416017,-2371683|1416280,-2421684|1416549,-2471684|1416819
-921683|1359295,-971683|1359543,-1021683|1359787,-1071683|1360032,-1121683|1360280,-1171684|1360530,-1221684|1360782,-1271683|1361037,-1321683|1361293,-1371684|1361553,-1421684|1361813,-1471684|1362077,-1521683|1362343,-1571683|1362611,-1621684|1362881,-1671684|1363153,-1721683|1363427,-1771684|1363703,-1821684|1363983,-1871683|1364263,-1921683|1364547,-1971683|1364832,-2021683|1365121,-2071684|1365411,-2121684|1365703,-2171683|1365997,-2221684|1366293,-2271683|1366593,-2321684|1366893,-2371684|1367197,-2421683|1367502,-2471683|1367809
-921682|1309322,-971683|1309597,-1021683|1309868,-1071683|1310140,-1121683|1310415,-1171683|1310693,-1221683|1310972,-1271683|1311254,-1321684|1311538,-1371683|1311824,-1421684|1312114,-1471684|1312404,-1521683|1312698,-1571683|1312992,-1621683|1313290,-1671684|1313591,-1721683|1313893,-1771683|1314198,-1821684|1314505,-1871683|1314814,-1921684|1315125,-1971683|1315439,-2021684|1315755,-2071684|1316074,-2121683|1316394,-2171684|1316716,-2221683|1317040,-2271684|1317369,-2321684|1317699,-2371683|1318030,-2421684|1318365,-2471683|1318702
-921682|1259355,-971683|1259662,-1021684|1259964,-1071684|1260269,-1121683|1260576,-1171683|1260884,-1221684|1261194,-1271683|1261506,-1321684|1261821,-1371684|1262137,-1421683|1262455,-1471683|1262775,-1521684|1263097,-1571683|1263421,-1621684|1263746,-1671684|1264073,-1721683|1264402,-1771683|1264736,-1821684|1265069,-1871684|1265405,-1921683|1265743,-1971683|1266082,-2021684|1266423,-2071684|1266768,-2121684|1267113,-2171684|1267460,-2221683|1267810,-2271684|1268161,-2321684|1268514,-2371683|1268869,-2421683|1269226,-2471684|1269586
-921682|1209378,-971683|1209708,-1021683|1210035,-1071684|1210363,-1121683|1210693,-1171683|1211024,-1221684|1211358,-1271683|1211694,-1321683|1212031,-1371684|1212372,-1421684|1212714,-1471683|1213058,-1521683|1213404,-1571683|1213751,-1621684|1214101,-1671684|1214453,-1721684|1214807,-1771684|1215163,-1821683|1215521,-1871684|1215881,-1921684|1216243,-1971684|1216606,-2021683|1216973,-2071684|1217340,-2121684|1217710,-2171684|1218082,-2221683|1218456,-2271683|1218832,-2321683|1219209,-2371684|1219590,-2421684|1219972,-2471683|1220356
-921682|1159391,-971683|1159737,-1021683|1160078,-1071684|1160421,-1121684|1160768,-1171683|1161116,-1221683|1161467,-1271683|1161821,-1321684|1162177,-1371684|1162535,-1421683|1162896,-1471684|1163260,-1521684|1163625,-1571684|1163995,-1621683|1164366,-1671684|1164740,-1721683|1165116,-1771684|1165494,-1821683|1165878,-1871684|1166260,-1921683|1166647,-1971683|1167036,-2021683|1167429,-2071683|1167823,-2121684|1168220,-2171684|1168617,-2221684|1169019,-2271684|1169424,-2321683|1169832,-2371683|1170241,-2421683|1170652,-2471684|1171068
-921682|1109417,-971683|1109787,-1021683|1110154,-1071683|1110522,-1121684|1110892,-1171684|1111265,-1221684|1111640,-1271684|1112017,-1321683|1112397,-1371684|1112778,-1421684|1113162,-1471684|1113550,-1521683|1113939,-1571683|1114329,-1621683|1114723,-1671684|1115120,-1721683|1115518,-1771683|1115918,-1821683|1116324,-1871684|1116727,-1921684|1117135,-1971684|1117547,-2021683|1117958,-2071684|1118372,-2121683|1118791,-2171684|1119208,-2221683|1119632,-2271683|1120056,-2321683|1120481,-2371684|1120910,-2421683|1121343,-2471683|1121774
-921682|1059422,-971684|1059797,-1021684|1060169,-1071684|1060544,-1121683|1060922,-1171683|1061302,-1221683|1061685,-1271684|1062072,-1321684|1062463,-1371684|1062855,-1421684|1063252,-1471684|1063651,-1521684|1064054,-1571684|1064460,-1621683|1064867,-1671683|1065279,-1721683|1065693,-1771683|1066111,-1821684|1066531,-1871684|1066955,-1921684|1067381,-1971683|1067812,-2021684|1068245,-2071683|1068681,-2121684|1069120,-2171684|1069562,-2221683|1070007,-2271683|1070455,-2321683|1070907,-2371684|1071360,-2421683|1071818,-2471683|1072279
-921682|1009444,-971683|1009841,-1021684|1010235,-1071683|1010632,-1121684|1011030,-1171684|1011432,-1221683|1011836,-1271684|1012243,-1321684|1012652,-1371684|1013065,-1421684|1013480,-1471684|1013898,-1521684|1014318,-1571683|1014741,-1621683|1015167,-1671683|1015596,-1721684|1016027,-1771683|1016461,-1821683|1016898,-1871684|1017338,-1921684|1017780,-1971683|1018225,-2021683|1018673,-2071684|1019124,-2121684|1019577,-2171684|1020033,-2221684|1020491,-2271683|1020953,-2321684|1021418,-2371684|1021885,-2421683|1022353,-2471684|1022826
-921682|959458,-971683|959869,-1021684|960277,-1071683|960687,-1121684|961101,-1171683|961518,-1221683|961938,-1271684|962361,-1321684|962787,-1371683|963216,-1421683|963649,-1471684|964084,-1521683|964522,-1571683|964964,-1621683|965408,-1671683|965856,-1721683|966306,-1771683|966760,-1821683|967218,-1871683|967677,-1921684|968140,-1971683|968606,-2021684|969075,-2071684|969547,-2121684|970023,-2171684|970503,-2221684|970982,-2271684|971467,-2321683|971957,-2371684|972448,-2421684|972941,-2471683|973439
-921683|909468,-971683|909889,-1021684|910306,-1071683|910728,-1121684|911155,-1171683|911583,-1221684|912016,-1271683|912451,-1321684|912892,-1371684|913336,-1421684|913783,-1471683|914234,-1521684|914688,-1571684|915146,-1621683|915607,-1671684|916074,-1721683|916543,-1771684|917016,-1821684|917492,-1871684|917972,-1921683|918456,-1971683|918943,-2021683|919434,-2071683|919929,-2121684|920427,-2171684|920929,-2221683|921434,-2271683|921943,-2321684|922457,-2371683|922974,-2421683|923493,-2471684|924017
-921683|859486,-971683|859928,-1021683|860365,-1071684|860807,-1121684|861252,-1171683|861702,-1221684|862155,-1271684|862611,-1321684|863073,-1371684|863536,-1421684|864004,-1471683|864477,-1521684|864953,-1571683|865433,-1621684|865916,-1671683|866403,-1721684|866895,-1771684|867389,-1821684|867888,-1871683|868391,-1921684|868897,-1971684|869407,-2021683|869922,-2071684|870439,-2121684|870961,-2171683|871487,-2221684|872016,-2271684|872550,-2321683|873086,-2371683|873628,-2421684|874171,-2471684|874720
-921683|809517,-971683|809991,-1021683|810460,-1071684|810933,-1121684|811410,-1171683|811891,-1221683|812375,-1271683|812865,-1321683|813357,-1371684|813855,-1421684|814354,-1471684|814859,-1521684|815367,-1571684|815880,-1621684|816396,-1671684|816916,-1721683|817440,-1771684|817968,-1821684|818500,-1871684|819036,-1921684|819575,-1971683|820118,-2021684|820666,-2071683|821217,-2121683|821774,-2171684|822333,-2221684|822897,-2271683|823463,-2321683|824034,-2371684|824609,-2421683|825188,-2471684|825771
-921683|759548,-971684|760050,-1021684|760549,-1071684|761051,-1121683|761557,-1171684|762068,-1221683|762582,-1271684|763100,-1321683|763621,-1371684|764148,-1421684|764677,-1471683|765209,-1521684|765746,-1571684|766287,-1621683|766832,-1671684|767380,-1721684|767934,-1771684|768490,-1821684|769050,-1871683|769613,-1921683|770180,-1971684|770753,-2021683|771327,-2071684|771906,-2121684|772489,-2171684|773076,-2221683|773667,-2271684|774262,-2321684|774859,-2371683|775461,-2421684|776068,-2471684|776678
