-921771|1809203,-971817|1809158,-1021816|1809159,-1071816|1809159,-1121816|1809159,-1171817|1809159,-1221816|1809159,-1271817|1809159,-1321817|1809159,-1371816|1809158,-1421815|1809159,-1471817|1809158,-1521816|1809159,-1571816|1809159,-1621816|1809159,-1671816|1809159,-1721816|1809159,-1771816|1809159,-1821817|1809159,-1871817|1809159,-1921816|1809159,-1971816|1809159,-2021817|1809159,-2071816|1809159,-2121816|1809158,-2171818|1809159,-2221817|1809159,-2271816|1809159,-2321817|1809159,-2371816|1809158,-2421816|1809159,-2471816|1809159
-921815|1759154,-971816|1759160,-1021817|1759159,-1071816|1759159,-1121817|1759159,-1171818|1759160,-1221816|1759160,-1271816|1759158,-1321816|1759159,-1371816|1759159,-1421816|1759159,-1471817|1759159,-1521816|1759159,-1571817|1759159,-1621817|1759159,-1671817|1759159,-1721816|1759159,-1771817|1759159,-1821817|1759159,-1871817|1759159,-1921817|1759159,-1971816|1759159,-2021816|1759159,-2071816|1759159,-2121817|1759159,-2171816|1759159,-2221816|1759159,-2271816|1759159,-2321816|1759159,-2371816|1759159,-2421816|1759159,-2471817|1759159
-921814|1709155,-971817|1709159,-1021816|1709159,-1071817|1709159,-1121817|1709159,-1171817|1709159,-1221816|1709159,-1271816|1709158,-1321816|1709159,-1371817|1709159,-1421817|1709158,-1471817|1709159,-1521816|1709159,-1571817|1709159,-1621817|1709159,-1671816|1709159,-1721815|1709159,-1771816|1709158,-1821817|1709159,-1871816|1709159,-1921816|1709159,-1971816|1709159,-2021817|1709159,-2071816|1709159,-2121817|1709159,-2171816|1709159,-2221816|1709159,-2271817|1709158,-2321815|1709159,-2371816|1709159,-2421816|1709159,-2471816|1709159
-921817|1659155,-971816|1659159,-1021817|1659159,-1071816|1659159,-1121817|1659159,-1171816|1659159,-1221816|1659159,-1271816|1659159,-1321817|1659159,-1371817|1659159,-1421817|1659159,-1471816|1659159,-1521817|1659158,-1571817|1659159,-1621817|1659159,-1671817|1659159,-1721817|1659159,-1771817|1659159,-1821817|1659159,-1871817|1659159,-1921816|1659159,-1971816|1659159,-2021817|1659158,-2071816|1659158,-2121817|1659159,-2171817|1659159,-2221817|1659159,-2271817|1659159,-2321816|1659159,-2371818|1659159,-2421816|1659159,-2471817|1659159
-921815|1609154,-971816|1609159,-1021817|1609159,-1071817|1609159,-1121816|1609159,-1171816|1609159,-1221817|1609159,-1271816|1609159,-1321816|1609159,-1371817|1609159,-1421816|1609158,-1471817|1609159,-1521817|1609159,-1571816|1609159,-1621816|1609159,-1671816|1609159,-1721815|1609159,-1771816|1609159,-1821817|1609159,-1871817|1609159,-1921817|1609159,-1971816|1609159,-2021816|1609159,-2071817|1609159,-2121816|1609159,-2171817|1609159,-2221816|1609158,-2271817|1609159,-2321816|1609159,-2371816|1609159,-2421816|1609159,-2471815|1609160
-921816|1559155,-971816|1559159,-1021816|1559159,-1071816|1559159,-1121816|1559159,-1171816|1559159,-1221817|1559158,-1271816|1559159,-1321816|1559159,-1371815|1559159,-1421817|1559159,-1471816|1559159,-1521816|1559159,-1571817|1559159,-1621816|1559159,-1671817|1559159,-1721816|1559159,-1771817|1559159,-1821816|1559159,-1871817|1559159,-1921817|1559159,-1971816|1559159,-2021817|1559158,-2071817|1559159,-2121817|1559159,-2171816|1559159,-2221816|1559159,-2271816|1559159,-2321816|1559159,-2371816|1559159,-2421817|1559159,-2471816|1559159
-921816|1509155,-971816|1509159,-1021817|1509159,-1071816|1509159,-1121816|1509158,-1171816|1509159,-1221817|1509159,-1271817|1509159,-1321817|1509159,-1371817|1509160,-1421816|1509158,-1471816|1509159,-1521816|1509158,-1571816|1509159,-1621816|1509159,-1671816|1509159,-1721817|1509159,-1771817|1509159,-1821817|1509159,-1871816|1509158,-1921816|1509160,-1971817|1509158,-2021817|1509159,-2071816|1509158,-2121817|1509159,-2171818|1509159,-2221816|1509159,-2271817|1509158,-2321816|1509159,-2371817|1509159,-2421816|1509159,-2471816|1509159
-921815|1459155,-971817|1459160,-1021817|1459158,-1071818|1459160,-1121816|1459158,-1171816|1459158,-1221817|1459158,-1271816|1459159,-1321816|1459158,-1371816|1459158,-1421817|1459158,-1471817|1459158,-1521817|1459159,-1571818|1459159,-1621816|1459158,-1671816|1459160,-1721817|1459160,-1771817|1459159,-1821816|1459160,-1871816|1459158,-1921816|1459160,-1971817|1459160,-2021817|1459158,-2071816|1459159,-2121817|1459158,-2171816|1459159,-2221817|1459160,-2271817|1459159,-2321817|1459158,-2371817|1459160,-2421817|1459158,-2471816|1459158
-921816|1409154,-971816|1409160,-1021816|1409160,-1071816|1409159,-1121816|1409158,-1171817|1409158,-1221817|1409158,-1271817|1409160,-1321816|1409158,-1371817|1409159,-1421816|1409158,-1471817|1409160,-1521816|1409158,-1571817|1409158,-1621816|1409160,-1671817|1409159,-1721817|1409158,-1771817|1409159,-1821817|1409158,-1871817|1409159,-1921817|1409158,-1971817|1409159,-2021817|1409158,-2071816|1409159,-2121817|1409158,-2171817|1409160,-2221817|1409160,-2271816|1409160,-2321816|1409159,-2371816|1409159,-2421816|1409160,-2471817|1409159
-921816|1359155,-971817|1359159,-1021816|1359159,-1071817|1359158,-1121817|1359159,-1171816|1359159,-1221817|1359158,-1271817|1359159,-1321816|1359159,-1371816|1359159,-1421817|1359158,-1471816|1359159,-1521817|1359159,-1571816|1359159,-1621817|1359159,-1671816|1359158,-1721816|1359159,-1771817|1359159,-1821816|1359159,-1871816|1359159,-1921817|1359159,-1971816|1359159,-2021816|1359158,-2071817|1359159,-2121817|1359159,-2171817|1359160,-2221817|1359159,-2271817|1359159,-2321817|1359159,-2371816|1359159,-2421817|1359160,-2471817|1359160
