182899.680864631^66964.1850000019,176715.250864631^66964.1850000019,170530.820864631^66964.1850000019,164346.390864631^66964.1850000019,158161.960864631^66964.1850000019,151977.530864631^66964.1850000019,145793.100864631^66964.1850000019,139608.670864631^66964.1850000019,133424.240864631^66964.1850000019,127239.810864631^66964.1850000019,121055.380864631^66964.1850000019,114870.950864631^66964.1850000019,108686.520864631^66964.1850000019,102502.090864631^66964.1850000019,96317.6608646307^66964.1850000019,90133.2308646307^66964.1850000019,83948.8008646307^66964.1850000019,77764.3708646307^66964.1850000019
182899.680864631^55990.8850000019,176715.250864631^55990.8850000019,170530.820864631^55990.8850000019,164346.390864631^55990.8850000019,158161.960864631^55990.8850000019,151977.530864631^55990.8850000019,145793.100864631^55990.8850000019,139608.670864631^55990.8850000019,133424.240864631^55990.8850000019,127239.810864631^55990.8850000019,121055.380864631^55990.8850000019,114870.950864631^55990.8850000019,108686.520864631^55990.8850000019,102502.090864631^55990.8850000019,96317.6608646307^55990.8850000019,90133.2308646307^55990.8850000019,83948.8008646307^55990.8850000019,77764.3708646307^55990.8850000019
182899.680864631^45017.5850000019,176715.250864631^45017.5850000019,170530.820864631^45017.5850000019,164346.390864631^45017.5850000019,158161.960864631^45017.5850000019,151977.530864631^45017.5850000019,145793.100864631^45017.5850000019,139608.670864631^45017.5850000019,133424.240864631^45017.5850000019,127239.810864631^45017.5850000019,121055.380864631^45017.5850000019,114870.950864631^45017.5850000019,108686.520864631^45017.5850000019,102502.090864631^45017.5850000019,96317.6608646307^45017.5850000019,90133.2308646307^45017.5850000019,83948.8008646307^45017.5850000019,77764.3708646307^45017.5850000019
182899.680864631^34044.2850000019,176715.250864631^34044.2850000019,170530.820864631^34044.2850000019,164346.390864631^34044.2850000019,158161.960864631^34044.2850000019,151977.530864631^34044.2850000019,145793.100864631^34044.2850000019,139608.670864631^34044.2850000019,133424.240864631^34044.2850000019,127239.810864631^34044.2850000019,121055.380864631^34044.2850000019,114870.950864631^34044.2850000019,108686.520864631^34044.2850000019,102502.090864631^34044.2850000019,96317.6608646307^34044.2850000019,90133.2308646307^34044.2850000019,83948.8008646307^34044.2850000019,77764.3708646307^34044.2850000019
182899.680864631^23070.9850000019,176715.250864631^23070.9850000019,170530.820864631^23070.9850000019,164346.390864631^23070.9850000019,158161.960864631^23070.9850000019,151977.530864631^23070.9850000019,145793.100864631^23070.9850000019,139608.670864631^23070.9850000019,133424.240864631^23070.9850000019,127239.810864631^23070.9850000019,121055.380864631^23070.9850000019,114870.950864631^23070.9850000019,108686.520864631^23070.9850000019,102502.090864631^23070.9850000019,96317.6608646307^23070.9850000019,90133.2308646307^23070.9850000019,83948.8008646307^23070.9850000019,77764.3708646307^23070.9850000019
182899.680864631^12097.6850000019,176715.250864631^12097.6850000019,170530.820864631^12097.6850000019,164346.390864631^12097.6850000019,158161.960864631^12097.6850000019,151977.530864631^12097.6850000019,145793.100864631^12097.6850000019,139608.670864631^12097.6850000019,133424.240864631^12097.6850000019,127239.810864631^12097.6850000019,121055.380864631^12097.6850000019,114870.950864631^12097.6850000019,108686.520864631^12097.6850000019,102502.090864631^12097.6850000019,96317.6608646307^12097.6850000019,90133.2308646307^12097.6850000019,83948.8008646307^12097.6850000019,77764.3708646307^12097.6850000019
182899.680864631^1124.38500000194,176715.250864631^1124.38500000194,170530.820864631^1124.38500000194,164346.390864631^1124.38500000194,158161.960864631^1124.38500000194,151977.530864631^1124.38500000194,145793.100864631^1124.38500000194,139608.670864631^1124.38500000194,133424.240864631^1124.38500000194,127239.810864631^1124.38500000194,121055.380864631^1124.38500000194,114870.950864631^1124.38500000194,108686.520864631^1124.38500000194,102502.090864631^1124.38500000194,96317.6608646307^1124.38500000194,90133.2308646307^1124.38500000194,83948.8008646307^1124.38500000194,77764.3708646307^1124.38500000194
182899.680864631^-9848.91499999806,176715.250864631^-9848.91499999806,170530.820864631^-9848.91499999806,164346.390864631^-9848.91499999806,158161.960864631^-9848.91499999806,151977.530864631^-9848.91499999806,145793.100864631^-9848.91499999806,139608.670864631^-9848.91499999806,133424.240864631^-9848.91499999806,127239.810864631^-9848.91499999806,121055.380864631^-9848.91499999806,114870.950864631^-9848.91499999806,108686.520864631^-9848.91499999806,102502.090864631^-9848.91499999806,96317.6608646307^-9848.91499999806,90133.2308646307^-9848.91499999806,83948.8008646307^-9848.91499999806,77764.3708646307^-9848.91499999806
182899.680864631^-20822.2149999981,176715.250864631^-20822.2149999981,170530.820864631^-20822.2149999981,164346.390864631^-20822.2149999981,158161.960864631^-20822.2149999981,151977.530864631^-20822.2149999981,145793.100864631^-20822.2149999981,139608.670864631^-20822.2149999981,133424.240864631^-20822.2149999981,127239.810864631^-20822.2149999981,121055.380864631^-20822.2149999981,114870.950864631^-20822.2149999981,108686.520864631^-20822.2149999981,102502.090864631^-20822.2149999981,96317.6608646307^-20822.2149999981,90133.2308646307^-20822.2149999981,83948.8008646307^-20822.2149999981,77764.3708646307^-20822.2149999981
182899.680864631^-31795.5149999981,176715.250864631^-31795.5149999981,170530.820864631^-31795.5149999981,164346.390864631^-31795.5149999981,158161.960864631^-31795.5149999981,151977.530864631^-31795.5149999981,145793.100864631^-31795.5149999981,139608.670864631^-31795.5149999981,133424.240864631^-31795.5149999981,127239.810864631^-31795.5149999981,121055.380864631^-31795.5149999981,114870.950864631^-31795.5149999981,108686.520864631^-31795.5149999981,102502.090864631^-31795.5149999981,96317.6608646307^-31795.5149999981,90133.2308646307^-31795.5149999981,83948.8008646307^-31795.5149999981,77764.3708646307^-31795.5149999981
182899.680864631^-42768.8149999981,176715.250864631^-42768.8149999981,170530.820864631^-42768.8149999981,164346.390864631^-42768.8149999981,158161.960864631^-42768.8149999981,151977.530864631^-42768.8149999981,145793.100864631^-42768.8149999981,139608.670864631^-42768.8149999981,133424.240864631^-42768.8149999981,127239.810864631^-42768.8149999981,121055.380864631^-42768.8149999981,114870.950864631^-42768.8149999981,108686.520864631^-42768.8149999981,102502.090864631^-42768.8149999981,96317.6608646307^-42768.8149999981,90133.2308646307^-42768.8149999981,83948.8008646307^-42768.8149999981,77764.3708646307^-42768.8149999981
182899.680864631^-53742.1149999981,176715.250864631^-53742.1149999981,170530.820864631^-53742.1149999981,164346.390864631^-53742.1149999981,158161.960864631^-53742.1149999981,151977.530864631^-53742.1149999981,145793.100864631^-53742.1149999981,139608.670864631^-53742.1149999981,133424.240864631^-53742.1149999981,127239.810864631^-53742.1149999981,121055.380864631^-53742.1149999981,114870.950864631^-53742.1149999981,108686.520864631^-53742.1149999981,102502.090864631^-53742.1149999981,96317.6608646307^-53742.1149999981,90133.2308646307^-53742.1149999981,83948.8008646307^-53742.1149999981,77764.3708646307^-53742.1149999981
