182899.61186463^66964.1850000019,176715.31986463^66964.3230000019,170531.02786463^66964.3230000019,164346.45986463^66957.1470000019,158162.236864631^66964.3920000019,151977.806864631^66964.4610000019,145793.376864631^66964.4610000019,139609.084864631^66964.4610000019,133424.654864631^66964.3920000019,127240.086864631^66964.4610000019,121055.725864631^66964.3230000019,114871.226864631^66964.3230000019,108686.865864631^66964.3230000019,102502.504864631^66964.2540000019,96318.2128646307^66964.3230000019,90133.7138646307^66964.1850000019,83949.2838646307^66964.3230000019,77764.8538646307^66964.3230000019
182899.68086463^55990.8850000019,176715.38886463^55990.8850000019,170531.16586463^55991.1610000019,164346.80486463^55991.0920000019,158162.305864631^55991.1610000019,151978.013864631^55991.2990000019,145793.514864631^55991.1610000019,139609.084864631^55991.0920000019,133424.654864631^55991.2300000019,127240.224864631^55991.1610000019,121055.794864631^55991.2300000019,114871.433864631^55991.1610000019,108687.072864631^55991.0920000019,102502.642864631^55991.2300000019,96318.2128646307^55991.2300000019,90133.8518646307^55991.1610000019,83949.3528646307^55991.0920000019,77764.9918646307^55991.0230000019
182899.95686463^45017.2400000019,176715.59586463^45017.7230000019,170531.23486463^45017.9990000019,164346.94286463^45017.8610000019,158162.512864631^45017.9300000019,151978.082864631^45017.9990000019,145793.652864631^45017.8610000019,139609.222864631^45017.9990000019,133424.861864631^45017.9990000019,127240.362864631^45017.9990000019,121055.932864631^45018.0680000019,114871.640864631^45017.9990000019,108687.210864631^45017.9300000019,102502.711864631^45018.0680000019,96318.4198646307^45017.9990000019,90134.0588646307^45017.9990000019,83949.5598646307^45017.8610000019,77765.1298646307^45017.9990000019
182900.09486463^34044.4230000019,176715.80286463^34044.6300000019,170531.37286463^34044.6990000019,164346.94286463^34044.7680000019,158162.650864631^34044.7680000019,151978.151864631^34044.8370000019,145793.721864631^34044.6990000019,139609.360864631^34044.7680000019,133424.792864631^34044.6990000019,127240.500864631^34044.8370000019,121056.070864631^34044.8370000019,114871.640864631^34044.8370000019,108687.348864631^34044.7680000019,102502.780864631^34044.6990000019,96318.4888646307^34044.8370000019,90134.1278646307^34044.6990000019,83949.6288646307^34044.6990000019,77765.1988646307^34044.7680000019
182900.16386463^23071.1230000019,176715.87186463^23071.3990000019,170531.51086463^23071.3990000019,164347.08086463^23071.5370000019,158162.650864631^23071.5370000019,151978.358864631^23071.6060000019,145793.928864631^23071.5370000019,139609.429864631^23071.5370000019,133425.068864631^23071.6750000019,127240.569864631^23071.6060000019,121056.208864631^23071.6750000019,114871.778864631^23071.6060000019,108687.348864631^23071.6060000019,102502.987864631^23071.6060000019,96318.6268646307^23071.6060000019,90134.1968646307^23071.6750000019,83949.7668646307^23071.5370000019,77765.2678646307^23071.5370000019
182900.37086463^12097.9610000019,176716.00986463^12098.1680000019,170531.71786463^12098.2370000019,164347.21886463^12098.2370000019,158162.857864631^12098.3750000019,151978.496864631^12098.3750000019,145794.066864631^12098.3060000019,139609.636864631^12098.3750000019,133425.206864631^12098.1680000019,127240.776864631^12098.3750000019,121056.277864631^12098.3060000019,114871.847864631^12098.3060000019,108687.555864631^12098.3750000019,102503.125864631^12098.3750000019,96318.7648646307^12098.3750000019,90134.2658646307^12098.3060000019,83949.8358646307^12098.2370000019,77765.3368646307^12098.2370000019
182900.50886463^1124.59200000194,176716.14786463^1124.66100000194,170531.78686463^1124.66100000194,164347.35686463^1124.79900000194,158162.995864631^1124.79900000194,151978.634864631^1124.79900000194,145794.204864631^1123.62600000194,139609.774864631^1124.79900000194,133425.344864631^1124.79900000194,127240.845864631^1124.79900000194,121056.484864631^1124.79900000194,114871.985864631^1124.79900000194,108687.624864631^1124.79900000194,102503.194864631^1124.79900000194,96318.8338646307^1124.86800000194,90134.4038646307^1124.79900000194,83949.9738646307^1124.79900000194,77765.4748646307^1124.79900000194
182900.64686463^-9848.77699999806,176716.35486463^-9848.84599999806,170531.99386463^-9848.50099999806,164347.49486463^-9848.50099999806,158163.133864631^-9848.36299999806,151978.772864631^-9848.50099999806,145794.342864631^-9848.50099999806,139609.912864631^-9848.50099999806,133425.413864631^-9848.43199999806,127240.983864631^-9848.36299999806,121056.553864631^-9848.50099999806,114872.123864631^-9848.63899999806,108687.762864631^-9848.63899999806,102503.332864631^-9848.43199999806,96318.9718646307^-9848.43199999806,90134.5418646307^-9848.36299999806,83950.1118646307^-9848.50099999806,77765.6818646307^-9848.56999999806
182900.85386463^-20821.9389999981,176716.49286463^-20821.8009999981,170532.13186463^-20821.6629999981,164347.77086463^-20821.7319999981,158163.202864631^-20821.8009999981,151978.910864631^-20821.5249999981,145794.411864631^-20821.8009999981,139609.981864631^-20821.5939999981,133425.620864631^-20821.5939999981,127241.121864631^-20821.6629999981,121056.691864631^-20821.5939999981,114872.330864631^-20821.8699999981,108687.900864631^-20821.8009999981,102503.470864631^-20821.6629999981,96319.0408646307^-20821.7319999981,90134.6108646307^-20821.5939999981,83950.1808646307^-20821.6629999981,77765.7508646307^-20821.7319999981
182901.06086463^-31795.2389999981,176716.69986463^-31795.0319999981,170532.26986463^-31795.0319999981,164347.90886463^-31794.9629999981,158163.478864631^-31794.8939999981,151979.048864631^-31794.8939999981,145794.618864631^-31794.8249999981,139610.257864631^-31794.9629999981,133425.689864631^-31795.0319999981,127241.397864631^-31794.9629999981,121056.829864631^-31795.0319999981,114872.399864631^-31795.1699999981,108688.038864631^-31794.8939999981,102503.539864631^-31795.0319999981,96319.1788646307^-31794.9629999981,90134.7488646307^-31794.8939999981,83950.3188646307^-31794.9629999981,77765.9578646307^-31794.9629999981
182901.19886463^-42768.3319999981,176716.76886463^-42768.1939999981,170532.47686463^-42768.2629999981,164348.04686463^-42768.1249999981,158163.616864631^-42768.1249999981,151979.186864631^-42768.1249999981,145794.756864631^-42767.9869999981,139610.326864631^-42768.0559999981,133425.896864631^-42767.9869999981,127241.466864631^-42768.0559999981,121057.036864631^-42768.1249999981,114872.606864631^-42768.1249999981,108688.176864631^-42768.1249999981,102503.746864631^-42768.1939999981,96319.3168646307^-42768.3319999981,90134.8868646307^-42768.1249999981,83950.4568646307^-42768.1249999981,77766.0268646307^-42768.0559999981
182901.33686463^-53741.7009999981,176716.90686463^-53741.5629999981,170532.54586463^-53741.4939999981,164348.25386463^-53741.5629999981,158163.685864631^-53741.5629999981,151979.324864631^-53741.4249999981,145794.756864631^-53741.3559999981,139610.395864631^-53741.3559999981,133425.896864631^-53741.3559999981,127241.466864631^-53741.2869999981,121057.105864631^-53741.2869999981,114872.675864631^-53741.4249999981,108688.314864631^-53741.3559999981,102503.884864631^-53741.3559999981,96319.4548646307^-53741.4249999981,90134.9558646307^-53741.4249999981,83950.5258646307^-53741.4939999981,77766.0268646307^-53741.4249999981
182901.47486463^-64715.000999998,176717.11386463^-64714.793999998,170532.75286463^-64714.724999998,164348.32286463^-64714.862999998,158163.892864631^-64714.724999998,151979.393864631^-64714.724999998,145794.963864631^-64714.655999998,139610.464864631^-64714.586999998,133426.034864631^-64714.586999998,127241.535864631^-64714.586999998,121057.174864631^-64717.070999998,114872.675864631^-64714.586999998,108688.245864631^-64714.586999998,102503.884864631^-64714.724999998,96319.4548646307^-64714.586999998,90134.9558646307^-64714.724999998,83950.5948646307^-64714.655999998,77766.1648646307^-64714.655999998
182901.61286463^-75688.3699999981,176717.18286463^-75688.1629999981,170532.82186463^-75688.1629999981,164348.39186463^-75688.1629999981,158163.892864631^-75688.0249999981,151979.462864631^-75687.9559999981,145795.032864631^-75688.0249999981,139610.602864631^-75687.9559999981,133426.103864631^-75688.0249999981,127241.673864631^-75688.0249999981,121057.243864631^-75687.9559999981,114872.813864631^-75687.8869999981,108688.383864631^-75687.8869999981,102504.022864631^-75687.9559999981,96319.4548646307^-75688.0249999981,90135.0248646307^-75688.1629999981,83950.5258646307^-75688.0939999981,77766.1648646307^-75688.0249999981
182901.75086463^-86661.600999998,176717.32086463^-86661.738999998,170532.89086463^-86661.531999998,164348.46086463^-86661.324999998,158164.030864631^-86661.393999998,151979.669864631^-86661.324999998,145795.239864631^-86661.324999998,139610.740864631^-86661.324999998,133426.310864631^-86661.255999998,127241.880864631^-86661.324999998,121057.381864631^-86661.393999998,114872.882864631^-86661.324999998,108688.452864631^-86661.324999998,102504.091864631^-86661.324999998,96319.5928646307^-86661.393999998,90135.1628646307^-86661.462999998,83950.7328646307^-86661.324999998,77766.3028646307^-86661.324999998
182901.88886463^-97635.1769999981,176717.45886463^-97637.5919999981,170532.95986463^-97634.9009999981,164348.59886463^-97634.8319999981,158164.168864631^-97634.7629999981,151979.669864631^-97634.7629999981,145795.308864631^-97634.7629999981,139610.878864631^-97634.6939999981,133426.310864631^-97634.6939999981,127241.880864631^-97634.6249999981,121057.312864631^-97634.7629999981,114872.951864631^-97634.6249999981,108688.590864631^-97634.7629999981,102504.022864631^-97634.6939999981,96319.6618646307^-97634.6939999981,90135.1628646307^-97634.6249999981,83950.8018646307^-97634.7629999981,77766.3028646307^-97634.8319999981
182902.02686463^-108608.545999998,176717.59686463^-108608.407999998,170533.16686463^-108608.338999998,164348.73686463^-108610.546999998,158164.237864631^-108608.131999998,151979.807864631^-108608.062999998,145795.308864631^-108608.062999998,139610.878864631^-108608.062999998,133426.448864631^-108608.062999998,127241.949864631^-108608.200999998,121057.450864631^-108608.062999998,114873.158864631^-108607.993999998,108688.590864631^-108608.062999998,102504.160864631^-108608.062999998,96319.7308646307^-108608.062999998,90135.3008646307^-108608.062999998,83950.8018646307^-108608.062999998,77766.3028646307^-108608.131999998
182902.16486463^-119581.707999998,176717.73486463^-119581.707999998,170533.23586463^-119581.569999998,164348.87486463^-119581.500999998,158164.444864631^-119581.638999998,151979.945864631^-119581.707999998,145795.446864631^-119581.362999998,139611.016864631^-119581.362999998,133426.448864631^-119581.431999998,127241.880864631^-119581.362999998,121057.450864631^-119581.362999998,114873.089864631^-119581.362999998,108688.728864631^-119581.362999998,102504.298864631^-119581.362999998,96319.8688646307^-119581.500999998,90135.3698646307^-119581.500999998,83950.9398646307^-119581.569999998,77766.4408646307^-119581.500999998
