ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,Fbprime,Fbprime/NB,NSCprime
6666,-1800,10512,13117,12513,12895,9707,0.84,1.02,8379.6325,0.649835789,1901.642109
6666,-1813,10409,12905,12501,12692,9710,0.83,1.02,8158.802,0.642830287,1871.697132
6666,-1792,10470,13166,12478,12954,9714,0.84,1.02,8431.199,0.650856801,1891.43199
6666,-1802,10457,13239,12477,13036,9718,0.84,1.02,8507.766,0.652636238,1873.637619
6666,-1804,10485,13225,12520,13013,9719,0.84,1.02,8492.7655,0.652637017,1873.629832
6666,-1807,10450,12934,12439,12713,9718,0.84,1.02,8188.7155,0.644121411,1958.785888
6666,-1810,10493,13037,12491,12807,9717,0.84,1.02,8295.8045,0.647755485,1922.445147
6666,-1803,10478,13176,12513,12957,9715,0.84,1.02,8441.3295,0.65148796,1885.120398
6666,-1812,10319,13141,12267,12922,9713,0.84,1.02,8404.807,0.650426172,1895.738276
6666,-1809,10375,13249,12450,13027,9713,0.83,1.02,8517.3745,0.65382471,1761.752898
6666,-1812,10342,13306,12435,13088,9714,0.83,1.02,8577.028,0.655335269,1746.647311
6666,-1811,10307,13225,12354,12999,9711,0.83,1.02,8492.1565,0.653293061,1767.06939
6666,-1804,10489,13060,12485,12824,9707,0.84,1.02,8319.544,0.648747973,1912.520274
6666,-1823,10450,13149,12483,12905,9704,0.84,1.02,8412.0675,0.651845602,1881.543975
6667,-1821,10461,13197,12479,12953,9705,0.84,1.02,8462.1555,0.653296958,1867.030418
6666,-1836,10261,12765,12245,12525,9705,0.84,1.02,8011.5375,0.639643713,2003.562874
6666,-1841,10495,13177,12518,12921,9710,0.84,1.02,8440.7635,0.653259307,1867.406934
6666,-1841,10516,13185,12542,12929,9714,0.84,1.02,8449.1115,0.653500773,1864.992265
6666,-1832,10471,13219,12490,12964,9717,0.84,1.02,8484.634,0.65447655,1855.234496
6666,-1830,10428,13242,12440,12986,9717,0.84,1.02,8508.591,0.655212614,1847.873864
6666,-1834,10456,13317,12493,13061,9716,0.84,1.02,8586.8535,0.657442271,1825.577291
6666,-1835,10433,13248,12459,12992,9715,0.84,1.02,8514.852,0.655391933,1846.080665
6666,-1837,10490,13152,12501,12893,9715,0.84,1.02,8414.5455,0.652644497,1873.55503
6666,-1858,10457,13235,12490,12975,9714,0.84,1.02,8501.1125,0.655191715,1848.082852
6666,-1841,10437,13222,12462,12960,9714,0.84,1.02,8487.46,0.654896605,1851.033951
6666,-1857,10451,13081,12455,12819,9712,0.84,1.02,8340.3265,0.65062224,1893.777596
6666,-1834,10337,13262,12350,13006,9710,0.84,1.02,8529.461,0.655809703,1841.902968
6666,-1856,10500,13242,12533,12990,9707,0.84,1.02,8508.765,0.655024249,1849.757506
6666,-1851,10488,13036,12492,12788,9706,0.84,1.02,8293.978,0.64857507,1914.249296
6665,-1832,10444,13269,12477,13024,9705,0.84,1.02,8537.244,0.655500921,1844.990786
6666,-1821,10432,13177,12421,12941,9707,0.84,1.02,8441.6335,0.652316938,1876.830616
6666,-1812,10463,12970,12453,12734,9710,0.84,1.02,8225.629,0.645957986,1940.420135
6666,-1811,10512,13095,12510,12854,9713,0.84,1.02,8355.849,0.65005827,1899.417302
6666,-1807,10484,13258,12503,13021,9715,0.84,1.02,8526.1135,0.654797135,1852.028646
6666,-1822,10524,13239,12557,13003,9715,0.84,1.02,8506.3305,0.65418215,1858.178497
6666,-1824,10400,13314,12449,13079,9715,0.84,1.02,8584.6365,0.656367956,1836.320437
6666,-1818,10471,13205,12482,12969,9714,0.84,1.02,8470.8515,0.653161501,1868.384995
6666,-1815,10516,13122,12513,12899,9715,0.84,1.02,8384.8065,0.65003539,1899.646097
6666,-1801,10500,13203,12493,12973,9714,0.84,1.02,8469.0255,0.652819356,1871.806444
6666,-1800,10390,13147,12370,12921,9714,0.84,1.02,8410.7635,0.650937505,1890.624952
6666,-1790,10399,13282,12428,13066,9709,0.84,1.02,8552.071,0.654528624,1854.713761
6666,-1809,10315,13265,12308,13036,9703,0.84,1.02,8533.766,0.654630715,1853.692851
6666,-1801,10109,13072,12125,12841,9698,0.83,1.02,8332.2835,0.648881201,1811.187992
6666,-1818,10396,13291,12465,13076,9698,0.83,1.02,8561.506,0.654749618,1752.503824
6666,-1800,10420,13241,12486,13023,9698,0.83,1.02,8509.2005,0.653397873,1766.02127
6666,-1798,10535,13033,12524,12811,9703,0.84,1.02,8291.9785,0.647254586,1927.454141
6666,-1793,10451,13097,12482,12874,9708,0.84,1.02,8358.719,0.649271322,1907.28678
6666,-1782,10558,13142,12539,12924,9713,0.84,1.02,8405.894,0.650409626,1895.903745
6666,-1795,10318,13272,12309,13051,9713,0.84,1.02,8541.4185,0.654464677,1855.35323
6666,-1795,10385,13127,12336,12903,9714,0.84,1.02,8389.9805,0.650234868,1897.651321
6667,-1787,10525,13183,12540,12971,9717,0.84,1.02,8448.9385,0.651371405,1886.285946
6666,-1791,10443,13186,12449,12972,9720,0.84,1.02,8451.982,0.651555813,1884.441875
6666,-1779,10487,13217,12472,13009,9723,0.84,1.02,8484.5915,0.652209355,1877.906449
6666,-1774,10515,13122,12479,12909,9723,0.84,1.02,8385.2415,0.649565536,1904.344643
6666,-1767,10467,13248,12465,13036,9722,0.84,1.02,8516.766,0.653326634,1866.733661
6666,-1761,10491,13215,12462,13008,9717,0.84,1.02,8482.548,0.652102399,1878.976015
6666,-1750,10452,13204,12428,13010,9713,0.84,1.01,8471.635,0.651163336,1888.366641
6666,-1754,10474,13191,12458,12996,9709,0.84,1.02,8458.026,0.650817636,1891.823638
6666,-1736,10465,13173,12430,12979,9709,0.84,1.01,8439.2865,0.65022625,1897.737499
6666,-1739,10513,13231,12486,13043,9709,0.84,1.01,8500.0705,0.651695967,1883.040328
6666,-1752,10459,13199,12421,13013,9709,0.84,1.01,8466.7655,0.650639015,1893.609852
6666,-1736,10524,13260,12520,13076,9709,0.84,1.01,8530.506,0.652378862,1876.21138
6666,-1722,10498,13211,12448,13036,9708,0.84,1.01,8479.766,0.65048834,1895.1166
6666,-1725,10484,13196,12421,13023,9708,0.84,1.01,8464.2005,0.649942448,1900.57552
6666,-1717,10560,13217,12512,13045,9710,0.84,1.01,8486.1575,0.650529513,1894.704868
6666,-1707,10539,13163,12498,12991,9713,0.84,1.01,8429.8085,0.648896043,1911.039566
6666,-1713,10501,13197,12458,13041,9717,0.84,1.01,8465.9835,0.64918208,1908.179204
6666,-1704,10568,13006,12512,12843,9718,0.84,1.01,8266.3705,0.643647941,1963.520595
6666,-1708,10472,13191,12454,13028,9718,0.84,1.01,8459.418,0.649325913,1906.740866
6666,-1707,10542,13194,12500,13035,9718,0.84,1.01,8462.7225,0.649230725,1907.69275
6666,-1698,10575,13169,12504,13005,9718,0.85,1.01,8436.4175,0.64870569,2012.943099
6666,-1699,10571,13059,12506,12892,9717,0.85,1.01,8321.502,0.645477971,2045.220292
6666,-1712,10587,12969,12509,12806,9717,0.85,1.01,8227.761,0.64249266,2075.073403
6667,-1704,10551,13241,12525,13080,9717,0.84,1.01,8511.68,0.650740061,1892.599388
6666,-1709,10543,13134,12509,12963,9714,0.84,1.01,8399.5905,0.647966559,1920.334413
6666,-1718,10294,12912,12263,12734,9710,0.84,1.01,8167.629,0.641403251,1985.967489
6663,-1822,10303,13341,12468,13002,9706,0.83,1.03,8608.287,0.662074066,1679.259345
6640,-2808,9339,14160,12519,12835,9705,0.75,1.1,9420.0225,0.733932411,160.6758862
6597,-5815,6652,16673,12438,12946,9704,0.53,1.29,11937.851,0.922126603,-3921.266028
6527,-9381,5381,17670,12521,12920,9703,0.43,1.37,12933.72,1.00106192,-5710.619195
6431,-6167,9112,13919,12396,12963,9702,0.74,1.07,9184.5905,0.708523529,314.764715
6313,-2666,8816,14016,12405,12924,9701,0.71,1.08,9279.894,0.718035747,-80.35747447
6179,-4575,8836,14214,12375,12906,9701,0.71,1.1,9477.111,0.734318224,-243.1822408
6042,-3226,8902,13932,12368,12878,9701,0.72,1.08,9193.893,0.713922426,60.77574157
5911,-4337,8401,14337,12171,12837,9700,0.69,1.12,9597.1095,0.747613111,-576.1311054
5789,-3730,8961,13758,12266,12778,9699,0.73,1.08,9015.543,0.705551964,244.4803569
5683,-3495,8985,13821,12358,12783,9698,0.73,1.08,9078.7605,0.710221427,197.785731
5594,-3586,8890,13542,12326,12470,9697,0.72,1.09,8786.145,0.704582598,154.1740176
5518,-3691,8761,14015,12226,12832,9691,0.72,1.09,9274.892,0.722793953,-27.93952618
5452,-3824,8758,14029,12259,12789,9655,0.71,1.1,9287.0215,0.726172609,-161.7260927
5395,-3803,8852,13890,12318,12704,9619,0.72,1.09,9144.324,0.719798804,2.011964736
5345,-3705,8896,13863,12306,12740,9591,0.72,1.09,9118.89,0.715768446,42.3155416
5303,-3649,8834,13894,12252,12796,9591,0.72,1.09,9152.326,0.715248984,47.51015942
5263,-3629,8914,13613,12290,12524,9580,0.73,1.09,8859.494,0.707401309,225.9869051
5230,-3692,8827,13565,12249,12438,9529,0.72,1.09,8807.753,0.708132578,118.6742242
5199,-3760,8723,13932,12240,12755,9478,0.71,1.09,9188.5425,0.720387495,-103.874951
5174,-3810,8744,13769,12273,12582,9437,0.71,1.09,9018.017,0.716739549,-67.39548561
5151,-3836,8738,13736,12241,12547,9436,0.71,1.09,8983.4945,0.715987447,-59.87447199
5130,-3835,8713,13881,12247,12687,9421,0.71,1.09,9134.5845,0.719995625,-99.95625443
5113,-3838,8741,13904,12273,12708,9383,0.71,1.09,9158.498,0.720687598,-106.8759836
5098,-3801,8780,13633,12248,12479,9345,0.72,1.09,8877.5365,0.711398069,86.01931244
5085,-3784,8722,13924,12214,12755,9322,0.71,1.09,9180.5425,0.71976029,-97.60290082
5073,-3769,8732,13896,12239,12750,9322,0.71,1.09,9152.325,0.717829412,-78.29411765
5063,-3762,8793,13657,12213,12525,9309,0.72,1.09,8903.5375,0.710861277,91.38722555
5053,-3720,8806,13773,12244,12648,9287,0.72,1.09,9024.888,0.713542694,64.57305503
5046,-3726,8763,13811,12228,12689,9265,0.72,1.09,9064.6715,0.714372409,56.27590827
5039,-3703,8836,13553,12239,12453,9257,0.72,1.09,8796.4055,0.706368385,136.3161487
5032,-3700,8818,13826,12238,12712,9257,0.72,1.09,9080.672,0.714338578,56.61422278
5026,-3696,8785,13782,12198,12669,9248,0.72,1.09,9034.8015,0.713142434,68.57565712
5021,-3693,8838,13602,12244,12502,9233,0.72,1.09,8847.537,0.70768973,123.1027036
5018,-3671,8809,13800,12213,12707,9218,0.72,1.09,9054.4545,0.712556426,74.43574408
5014,-3682,8825,13631,12206,12542,9212,0.72,1.09,8878.277,0.707883671,121.1632913
5011,-3681,8796,13875,12258,12766,9212,0.72,1.09,9132.021,0.715339261,46.60739464
5008,-3691,8900,13808,12344,12713,9204,0.72,1.09,9062.7155,0.712869936,71.30063714
5005,-3682,8505,13826,11835,12729,9194,0.72,1.09,9081.4115,0.713442651,65.5734936
5003,-3687,8727,13683,12172,12591,9184,0.72,1.09,8932.4085,0.709428044,105.7195616
5001,-3688,8714,13847,12178,12752,9182,0.72,1.09,9103.412,0.713881117,61.18883312
5000,-3688,8753,13653,12203,12562,9182,0.72,1.09,8901.147,0.708577217,114.22783
4998,-3701,8642,13358,12113,12297,9187,0.71,1.09,8594.6195,0.698920021,110.7997886
4997,-3682,8743,13267,12206,12211,9195,0.72,1.09,8499.8785,0.696083736,239.1626402
4996,-3672,8821,13815,12250,12719,9202,0.72,1.09,9069.9765,0.713104529,68.95471342
4994,-3682,8706,13608,12058,12522,9203,0.72,1.09,8854.407,0.70710805,128.9195017
4994,-3661,8556,13871,11984,12769,9203,0.71,1.09,9128.1515,0.714868157,-48.68157256
4993,-3644,8842,13726,12239,12639,9199,0.72,1.09,8977.4965,0.710301171,96.98829021
4992,-3671,8767,13811,12179,12715,9194,0.72,1.09,9065.8025,0.71300059,69.99410145
4991,-3677,8855,13538,12252,12455,9190,0.72,1.09,8781.4925,0.705057607,149.4239261
4991,-3672,8838,13756,12257,12666,9190,0.72,1.09,9008.671,0.711248303,87.51697458
4991,-3677,8754,13771,12190,12682,9190,0.72,1.09,9024.367,0.71158863,84.11370446
4990,-3674,8765,13784,12141,12689,9185,0.72,1.09,9037.6715,0.712244582,77.55418079
4990,-3677,8807,13828,12253,12734,9180,0.72,1.09,9083.629,0.713336658,66.63342233
4990,-3672,8791,13735,12216,12648,9174,0.72,1.09,8986.888,0.710538267,94.6173308
4990,-3672,8786,13838,12204,12738,9175,0.72,1.09,9093.803,0.713911368,60.88632438
4989,-3684,8426,13446,11826,12383,9175,0.71,1.09,8686.3605,0.701474643,85.25357345
4989,-3676,8862,13714,12273,12627,9174,0.72,1.09,8964.9745,0.709984517,100.154827
4988,-3691,8798,13733,12227,12643,9174,0.72,1.09,8984.6705,0.710643874,93.56125919
4989,-3673,8845,13609,12242,12527,9174,0.72,1.09,8855.6245,0.706923006,130.7699369
4988,-3676,8849,13530,12244,12452,9174,0.72,1.09,8773.362,0.704574526,154.2547382
4989,-3682,8852,13559,12249,12479,9174,0.72,1.09,8803.5365,0.705468106,145.3189358
4988,-3672,8840,13532,12224,12458,9172,0.72,1.09,8775.623,0.70441668,155.8331996
4989,-3678,8716,13742,12110,12652,9171,0.72,1.09,8994.062,0.710880651,91.1934872
4989,-3680,8774,13817,12210,12716,9171,0.72,1.09,9071.846,0.713419786,65.80213904
4988,-3684,8729,13804,12184,12710,9170,0.72,1.09,9058.585,0.712713218,72.86782061
4988,-3681,8770,13788,12212,12699,9169,0.72,1.09,9042.1065,0.712032955,79.67044649
4988,-3678,8864,13601,12286,12514,9165,0.72,1.09,8847.059,0.70697291,130.2708966
4989,-3689,8823,13650,12208,12566,9162,0.72,1.09,8898.321,0.708126771,118.7322935
4988,-3671,8830,13751,12240,12669,9160,0.72,1.09,9003.8015,0.710695517,93.04483385
4989,-3685,8831,13777,12256,12691,9160,0.72,1.09,9030.7585,0.711587621,84.12378851
4989,-3670,8807,13783,12227,12692,9162,0.72,1.09,9036.802,0.712007721,79.92278601
4988,-3683,8844,13669,12253,12575,9166,0.72,1.09,8917.7125,0.709162028,108.3797217
4988,-3683,8835,13730,12237,12640,9169,0.72,1.09,8981.54,0.710564873,94.35126582
4988,-3700,8740,13513,12213,12433,9171,0.72,1.09,8755.5355,0.704217446,157.8255449
4989,-3674,8804,13667,12216,12578,9171,0.72,1.09,8915.843,0.708844252,111.5574813
4989,-3681,8775,13834,12205,12741,9170,0.72,1.09,9089.9335,0.713439565,65.60434817
4989,-3685,8839,13696,12249,12614,9168,0.72,1.09,8946.409,0.709244411,107.5558903
4989,-3674,8861,13887,12342,12779,9166,0.72,1.09,9144.5865,0.715594843,44.05156898
4988,-3684,8797,13840,12224,12746,9164,0.72,1.09,9096.151,0.713647497,63.52502746
4989,-3679,8751,13509,12100,12431,9164,0.72,1.09,8751.4485,0.704001971,159.9802912
4988,-3677,8691,13812,12177,12717,9166,0.71,1.09,9066.8895,0.712973933,-29.73932531
4988,-3676,8754,13828,12199,12732,9168,0.72,1.09,9083.542,0.713441879,65.58121269
4988,-3681,8788,13678,12200,12590,9170,0.72,1.09,8927.365,0.709083797,109.1620334
4988,-3690,8768,13286,12218,12229,9170,0.72,1.09,8519.6615,0.696676875,233.2312536
4989,-3703,8780,13220,12228,12167,9170,0.72,1.09,8450.9645,0.694580792,254.1920769
4989,-3669,8717,13664,12071,12576,9170,0.72,1.09,8912.756,0.708711514,112.8848601
4988,-3679,8653,13784,12018,12691,9170,0.72,1.09,9037.7585,0.712139193,78.60806871
4989,-3665,8851,13488,12257,12411,9170,0.72,1.09,8729.5785,0.703374305,166.2569495
4988,-3681,8845,13571,12241,12493,9170,0.72,1.09,8816.1455,0.705686825,143.1317538
4989,-3680,8814,13617,12195,12529,9170,0.72,1.09,8863.7115,0.707455623,125.4437705
4988,-3660,8866,13690,12295,12607,9172,0.72,1.09,8940.1045,0.709138138,108.6186246
4989,-3679,8839,13757,12266,12667,9176,0.72,1.09,9009.7145,0.711274532,87.25467751
4989,-3678,8826,13681,12221,12588,9179,0.72,1.09,8930.278,0.709427868,105.7213219
4989,-3667,8815,13830,12223,12735,9179,0.72,1.09,9085.6725,0.713441107,65.58892815
4989,-3666,8710,13746,12087,12655,9179,0.72,1.09,8998.1925,0.711038522,89.61477677
4989,-3690,8593,13477,12023,12406,9174,0.71,1.09,8718.361,0.702753587,72.46413026
4989,-3660,8826,13808,12244,12716,9169,0.72,1.09,9062.846,0.712712016,72.87983643
4989,-3675,8815,13713,12242,12621,9163,0.72,1.09,8963.7135,0.71022213,97.77870216
4989,-3670,8800,13805,12233,12717,9163,0.72,1.09,9059.8895,0.712423488,75.76511756
4989,-3673,8803,13757,12231,12671,9163,0.72,1.09,9009.8885,0.711063728,89.36271802
4989,-3656,8837,13780,12242,12692,9167,0.72,1.09,9033.802,0.711771352,82.28647967
4989,-3676,8782,13812,12208,12716,9171,0.72,1.09,9066.846,0.713026581,69.73419314
4989,-3679,8857,13533,12261,12457,9175,0.72,1.09,8776.5795,0.704550012,154.4998796
4990,-3682,8838,13720,12242,12632,9175,0.72,1.09,8971.192,0.710195693,98.04306523
4989,-3689,8868,13598,12263,12513,9175,0.72,1.09,8844.0155,0.706786182,132.1381763
4990,-3685,8852,13640,12254,12556,9179,0.72,1.09,8887.886,0.707859669,121.4033132
4989,-3665,8861,13609,12261,12528,9182,0.72,1.09,8855.668,0.706870051,131.2994891
4989,-3666,8873,13705,12294,12621,9185,0.72,1.09,8955.7135,0.709588266,104.1173441
4989,-3675,8773,13859,12200,12763,9185,0.72,1.09,9115.8905,0.714243556,57.5644441
4989,-3681,8806,13794,12229,12706,9185,0.72,1.09,9048.411,0.712136864,78.63135527
4989,-3674,8855,13661,12251,12571,9180,0.72,1.09,8909.5385,0.708737451,112.6254872
4989,-3674,8808,13795,12228,12701,9176,0.72,1.09,9049.1935,0.712478821,75.21179435
4989,-3672,8838,13611,12232,12536,9172,0.72,1.09,8858.016,0.706606254,133.9374601
4990,-3687,8805,13726,12215,12639,9172,0.72,1.09,8977.4965,0.710301171,96.98829021
4989,-3693,8824,13700,12231,12611,9172,0.72,1.09,8950.2785,0.709719967,102.800333
4990,-3686,8869,13553,12279,12477,9171,0.72,1.09,8797.4495,0.705093332,149.0666827
4989,-3667,8715,13875,12144,12766,9169,0.72,1.09,9132.021,0.715339261,46.60739464
4990,-3703,8751,13850,12235,12750,9169,0.72,1.09,9106.325,0.714221569,57.78431373
4989,-3692,8825,13797,12245,12708,9168,0.72,1.09,9051.498,0.712267705,77.32294618
4990,-3670,8833,13665,12217,12571,9169,0.72,1.09,8913.5385,0.709055644,109.4435606
4989,-3673,8787,13870,12250,12774,9169,0.72,1.09,9127.369,0.714527086,54.72913731
4990,-3688,8789,13621,12153,12535,9170,0.72,1.09,8867.9725,0.707456921,125.4307938
4990,-3667,8770,13732,12181,12642,9170,0.72,1.09,8983.627,0.710617545,93.82455308
4990,-3684,8689,13874,12178,12776,9170,0.71,1.09,9131.456,0.714735128,-47.35128366
4990,-3680,8641,13853,12082,12755,9170,0.72,1.09,9109.5425,0.714193846,58.06154449
4990,-3670,8730,13827,12203,12728,9171,0.72,1.09,9082.368,0.713573853,64.26147077
4990,-3695,8789,13784,12199,12694,9172,0.72,1.09,9037.889,0.711981172,80.18827793
4990,-3671,8855,13737,12269,12640,9172,0.72,1.09,8988.54,0.711118671,88.81329114
4990,-3686,8833,13696,12253,12609,9173,0.72,1.09,8946.1915,0.709508407,104.9159331
4990,-3672,8785,13789,12198,12697,9171,0.72,1.09,9043.0195,0.71221702,77.82980232
4990,-3679,8849,13519,12243,12434,9166,0.72,1.09,8761.579,0.704646855,153.531446
4990,-3685,8788,13796,12216,12703,9161,0.72,1.09,9050.2805,0.712452216,75.47783988
4990,-3678,8845,13650,12233,12569,9159,0.72,1.09,8898.4515,0.707968136,120.3186411
4990,-3682,8751,13807,12155,12708,9159,0.72,1.09,9061.498,0.713054611,69.45388732
4991,-3658,8828,13684,12214,12605,9160,0.72,1.09,8934.0175,0.708767751,112.3224911
4991,-3676,8833,13665,12220,12575,9161,0.72,1.09,8913.7125,0.708843936,111.5606362
4990,-3676,8753,13733,12191,12646,9162,0.72,1.09,8984.801,0.710485608,95.14391903
4990,-3675,8776,13858,12202,12755,9162,0.72,1.09,9114.5425,0.714585849,54.14151313
4990,-3668,8805,13780,12223,12688,9162,0.72,1.09,9033.628,0.71198203,80.17969735
