ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,Fbprime,Fbprime/NB,NSCprime
6667,-1447,11494,13873,13738,14151,9714,0.84,0.98,9190.2685,0.649443043,1905.569571
6666,-1433,11328,13952,13526,14233,9714,0.84,0.98,9272.8355,0.651502529,1884.974707
6666,-1441,11491,13803,13709,14082,9714,0.84,0.98,9117.267,0.647441202,1925.587985
6666,-1439,11506,13921,13734,14219,9714,0.84,0.98,9241.2265,0.649920986,1900.79014
6666,-1443,11487,13898,13709,14202,9718,0.84,0.98,9217.487,0.649027391,1909.726095
6666,-1430,11422,13960,13662,14267,9721,0.84,0.98,9282.3145,0.65061432,1893.856802
6666,-1414,11517,13727,13726,14021,9724,0.84,0.98,9038.6135,0.644648278,1953.517224
6666,-1407,11471,13905,13673,14223,9724,0.84,0.98,9225.4005,0.648625501,1913.744991
6666,-1409,11410,13944,13621,14270,9722,0.84,0.98,9266.445,0.649365452,1906.34548
6667,-1415,11563,13703,13760,14007,9719,0.84,0.98,9014.0045,0.643535696,1964.643036
6666,-1393,11539,13891,13735,14219,9714,0.84,0.98,9211.2265,0.647811133,1921.88867
6666,-1393,11469,14007,13692,14338,9712,0.84,0.98,9332.403,0.650885967,1891.140326
6667,-1388,11487,13932,13684,14272,9712,0.84,0.98,9254.532,0.648439742,1915.602578
6666,-1397,11549,13973,13770,14301,9711,0.84,0.98,9296.7935,0.650079959,1899.200406
6666,-1394,11479,13983,13722,14309,9710,0.84,0.98,9307.1415,0.650439688,1895.603117
6666,-1418,11412,13995,13682,14311,9708,0.83,0.98,9319.2285,0.651193383,1788.066173
6666,-1410,11550,13686,13748,13997,9707,0.84,0.98,8996.5695,0.642749839,1972.501607
6666,-1409,11475,13965,13697,14281,9707,0.84,0.98,9287.9235,0.650369267,1896.307331
6666,-1423,11453,13947,13670,14271,9708,0.84,0.98,9269.4885,0.649533214,1904.667858
6667,-1410,11552,13809,13757,14109,9709,0.84,0.98,9124.4415,0.646710717,1932.892834
6666,-1428,11517,13593,13820,13876,9711,0.83,0.98,8898.306,0.641273133,1887.268665
6666,-1410,11213,13802,13350,14103,9712,0.84,0.98,9117.1805,0.646470999,1935.290009
6666,-1422,11445,13946,13683,14251,9711,0.84,0.98,9267.6185,0.650313557,1896.864431
6665,-1437,11477,13794,13696,14074,9714,0.84,0.98,9107.919,0.647145019,1928.549808
6666,-1429,11437,14000,13736,14316,9719,0.83,0.98,9324.446,0.6513304,1786.696004
6666,-1430,11373,13615,13666,13908,9723,0.83,0.98,8921.698,0.64147958,1885.204199
6666,-1418,11529,13892,13725,14192,9724,0.84,0.98,9211.052,0.649031285,1909.687148
6666,-1423,11478,13751,13675,14040,9724,0.84,0.98,9063.44,0.64554416,1944.558405
6666,-1422,11446,13788,13620,14079,9723,0.84,0.98,9102.1365,0.646504475,1934.955253
6666,-1430,11370,13659,13645,13943,9722,0.83,0.98,8967.2205,0.643134225,1868.657749
6666,-1428,11451,13889,13665,14195,9720,0.84,0.98,9208.1825,0.648691969,1913.08031
6666,-1428,11528,13877,13740,14176,9720,0.84,0.98,9195.356,0.648656603,1913.433973
6666,-1426,11431,13941,13658,14246,9720,0.84,0.98,9262.401,0.650175558,1898.244419
6666,-1432,11477,13720,13676,14002,9718,0.84,0.98,9030.787,0.644964077,1950.359234
6666,-1425,11497,13917,13730,14210,9716,0.84,0.98,9236.835,0.650023575,1899.764251
6666,-1446,11411,13942,13632,14237,9714,0.84,0.98,9263.0095,0.650629311,1893.70689
6666,-1426,11491,13677,13688,13965,9714,0.84,0.98,8986.1775,0.643478518,1965.214823
6666,-1419,11506,13981,13737,14295,9714,0.84,0.98,9304.5325,0.650894194,1891.058062
6666,-1418,11416,14019,13651,14327,9715,0.84,0.98,9343.9245,0.652189886,1878.101138
6666,-1436,11509,13897,13740,14199,9716,0.84,0.98,9216.3565,0.6490849,1909.150997
6666,-1430,11551,13935,13749,14240,9716,0.84,0.98,9256.14,0.650009831,1899.901685
6666,-1433,11502,13884,13707,14186,9716,0.84,0.98,9202.791,0.64872346,1912.765403
6666,-1421,11512,13946,13740,14245,9716,0.84,0.98,9267.3575,0.650569147,1894.308529
6666,-1430,11446,13948,13689,14244,9716,0.84,0.98,9269.314,0.650752176,1892.478236
6666,-1426,11471,13814,13673,14104,9716,0.84,0.98,9129.224,0.64727907,1927.209302
6666,-1443,11427,13953,13692,14254,9716,0.83,0.98,9274.749,0.650676933,1793.230672
6666,-1424,11465,14017,13713,14327,9716,0.84,0.98,9341.9245,0.65205029,1879.497103
6666,-1434,11502,13896,13711,14186,9714,0.84,0.98,9214.791,0.649569364,1904.306358
6666,-1424,11442,14022,13675,14326,9711,0.84,0.98,9346.881,0.652441784,1875.582158
6666,-1419,11528,13835,13722,14126,9708,0.84,0.98,9151.181,0.647825357,1921.746425
6666,-1403,11507,13946,13729,14253,9707,0.84,0.98,9267.7055,0.650228408,1897.715919
6666,-1413,11514,13771,13693,14065,9707,0.84,0.98,9084.5275,0.645896018,1941.039815
6666,-1418,11420,14004,13684,14309,9711,0.83,0.98,9328.1415,0.651907296,1780.927039
6666,-1422,11335,13880,13595,14181,9717,0.83,0.98,9198.5735,0.648654785,1813.452154
6666,-1401,11543,13807,13739,14115,9723,0.84,0.98,9122.7025,0.646312611,1936.873893
6666,-1418,11561,13786,13758,14092,9725,0.84,0.98,9100.702,0.645806273,1941.937269
6666,-1415,11483,13918,13702,14222,9725,0.84,0.98,9238.357,0.649582126,1904.178737
6666,-1414,11487,13864,13688,14175,9722,0.84,0.98,9182.3125,0.647782187,1922.178131
6666,-1414,11405,13912,13594,14211,9720,0.84,0.98,9231.8785,0.649629055,1903.70945
6666,-1431,11482,13878,13705,14190,9717,0.84,0.98,9196.965,0.648130021,1918.699789
6666,-1418,11520,13788,13706,14073,9717,0.84,0.98,9101.8755,0.646761565,1932.384353
6666,-1427,11522,13908,13730,14207,9717,0.84,0.98,9227.7045,0.64951816,1904.818399
6666,-1429,11455,14022,13685,14324,9715,0.84,0.98,9346.794,0.652526808,1874.731918
6666,-1438,11318,13993,13533,14278,9713,0.84,0.98,9315.793,0.652457837,1875.421628
6666,-1429,11393,14003,13613,14299,9711,0.84,0.98,9326.7065,0.652262851,1877.371495
6666,-1430,11411,13974,13639,14266,9711,0.84,0.98,9296.271,0.651638231,1883.617692
6666,-1433,11501,13737,13707,14015,9711,0.84,0.98,9048.3525,0.645619158,1943.80842
6666,-1436,11473,13867,13693,14143,9721,0.84,0.98,9183.9205,0.649361557,1906.38443
6666,-1432,11425,13921,13686,14213,9731,0.83,0.98,9240.9655,0.650176986,1798.230141
6666,-1447,11467,13989,13708,14275,9741,0.84,0.98,9311.6625,0.652305604,1876.943958
6666,-1451,11510,13667,13728,13933,9740,0.84,0.98,8974.7855,0.644138771,1958.612287
6666,-1455,11466,13969,13722,14248,9739,0.84,0.98,9290.488,0.652055587,1879.444133
6665,-1468,11498,13665,13714,13931,9732,0.84,0.98,8972.6985,0.644081437,1959.185629
6666,-1442,11496,13777,13710,14061,9725,0.84,0.98,9090.3535,0.646494097,1935.059029
6666,-1448,11520,13666,13738,13940,9720,0.84,0.98,8974.09,0.643765423,1962.345768
6667,-1445,11402,13968,13640,14261,9720,0.84,0.98,9290.0535,0.65143072,1885.692799
6666,-1447,11483,13743,13725,14004,9722,0.84,0.98,9053.874,0.646520566,1934.794344
6666,-1477,11443,13968,13708,14247,9729,0.83,0.98,9289.4445,0.652028111,1779.718888
6666,-1478,11455,14031,13714,14304,9735,0.84,0.98,9354.924,0.65400755,1859.924497
6666,-1488,11460,13913,13728,14182,9739,0.83,0.98,9231.617,0.650939007,1790.609928
6666,-1481,11422,13924,13696,14191,9739,0.83,0.98,9243.0085,0.651328906,1786.710944
6665,-1479,11452,13973,13738,14255,9737,0.83,0.98,9294.7925,0.652037355,1779.626447
6666,-1463,11453,13971,13715,14253,9734,0.84,0.98,9292.7055,0.651982425,1880.175752
6666,-1466,11515,13955,13796,14241,9731,0.83,0.98,9276.1835,0.651371638,1786.283618
6667,-1462,11219,13868,13411,14144,9729,0.84,0.98,9184.964,0.649389423,1906.105769
6666,-1464,11201,14030,13387,14309,9729,0.84,0.98,9354.1415,0.653724334,1862.756657
6666,-1479,11315,14040,13608,14311,9729,0.83,0.98,9364.2285,0.654337817,1756.621829
6666,-1479,11444,13800,13675,14057,9730,0.84,0.98,9113.1795,0.648301878,1916.981219
6666,-1468,11447,13696,13674,13963,9730,0.84,0.98,9005.0905,0.644925195,1950.748048
6666,-1479,11430,13673,13664,13931,9730,0.84,0.98,8980.6985,0.644655696,1953.443041
6666,-1470,11190,13979,13425,14254,9730,0.83,0.98,9300.749,0.652500982,1774.990178
6666,-1474,11461,13915,13720,14182,9730,0.84,0.98,9233.617,0.651080031,1889.19969
6666,-1483,11382,13866,13623,14131,9730,0.84,0.98,9182.3985,0.649805286,1901.947137
6666,-1493,11450,13801,13689,14062,9730,0.84,0.98,9114.397,0.648157943,1918.420566
6666,-1485,11405,13867,13645,14129,9730,0.84,0.98,9183.3115,0.649961887,1900.381131
6666,-1474,11502,13838,13745,14100,9730,0.84,0.98,9153.05,0.649152482,1908.475177
6666,-1476,11386,13978,13650,14241,9728,0.83,0.98,9299.1835,0.652986693,1770.133066
6666,-1479,11468,13856,13699,14116,9724,0.84,0.98,9171.746,0.649741145,1902.588552
6666,-1487,11364,13935,13600,14196,9720,0.84,0.98,9254.226,0.651889687,1881.103128
6665,-1482,11382,14004,13653,14277,9719,0.83,0.98,9326.7495,0.65327096,1767.290397
6666,-1482,11474,13692,13705,13948,9719,0.84,0.98,9000.438,0.645285202,1947.147978
6666,-1469,11440,13950,13695,14222,9718,0.84,0.98,9270.357,0.651832161,1881.678386
6666,-1473,11460,14048,13728,14325,9717,0.83,0.98,9372.8375,0.654299302,1757.006981
6666,-1485,11390,14007,13674,14289,9716,0.83,0.98,9330.2715,0.652968822,1770.311778
6666,-1488,11537,13779,13774,14034,9716,0.84,0.98,9091.179,0.647796708,1922.03292
6666,-1477,11434,13995,13704,14273,9717,0.83,0.98,9317.5755,0.652811287,1771.88713
6666,-1470,11426,13824,13642,14083,9718,0.84,0.98,9138.3105,0.648889477,1911.105233
6666,-1472,11218,13626,13430,13887,9721,0.84,0.98,8931.7845,0.643175956,1968.240441
6666,-1481,11268,13973,13480,14242,9722,0.84,0.98,9294.227,0.652592824,1874.07176
6662,-1559,11281,13913,13709,13978,9723,0.82,1,9222.743,0.659804192,1601.958077
6640,-2602,10029,15363,13716,14295,9721,0.73,1.07,10686.5325,0.747571354,-175.7135362
6597,-5695,7177,17954,13682,14199,9715,0.52,1.26,13273.3565,0.934809247,-4148.092471
6526,-9211,5812,18625,13749,13967,9709,0.42,1.33,13934.2645,0.997656225,-5776.562254
6431,-5763,10106,14661,13682,14229,9705,0.74,1.03,9981.6615,0.701501265,384.9873498
6312,-2332,9637,14739,13668,14010,9705,0.71,1.05,10050.135,0.71735439,-73.54389722
6178,-4257,9640,15093,13574,14200,9705,0.71,1.06,10412.4,0.733267606,-232.6760563
6041,-2910,9710,14832,13589,14150,9704,0.71,1.05,10149.225,0.717259717,-72.59717314
5910,-4038,9314,15160,13591,14012,9704,0.69,1.08,10471.222,0.747303882,-573.0388239
5789,-3386,9675,14674,13302,14104,9703,0.73,1.04,9989.224,0.70825468,217.4532048
5682,-3145,9831,14613,13488,14004,9703,0.73,1.04,9923.874,0.708645673,213.5432734
5594,-3214,9751,14776,13506,14096,9691,0.72,1.05,10090.876,0.715868048,41.31952327
5518,-3366,9622,14842,13529,14054,9662,0.71,1.06,10155.049,0.722573573,-125.7357336
5451,-3505,9548,14446,13513,13625,9633,0.71,1.06,9740.3875,0.714890826,-48.90825688
5393,-3481,9636,14591,13485,13796,9616,0.71,1.06,9892.826,0.717079298,-70.79298347
5343,-3359,9789,14583,13540,13862,9616,0.72,1.05,9887.697,0.713295123,67.04876641
5301,-3287,9639,14641,13311,13949,9590,0.72,1.05,9949.4815,0.713275611,67.24388845
5262,-3291,9720,14625,13501,13918,9545,0.72,1.05,9932.133,0.713617833,63.82166978
5229,-3377,9478,13689,13345,13013,9501,0.71,1.05,8956.7655,0.688293668,217.0633213
5198,-3425,9597,14476,13457,13706,9483,0.71,1.06,9773.911,0.713111849,-31.11848825
5174,-3497,9583,14549,13470,13752,9484,0.71,1.06,9848.912,0.716180337,-61.80337405
5150,-3498,9574,14706,13466,13900,9451,0.71,1.06,10012.35,0.72031295,-103.1294964
5131,-3528,9536,14677,13443,13876,9409,0.71,1.06,9982.306,0.719393629,-93.93629288
5112,-3504,9581,14655,13496,13861,9366,0.71,1.06,9959.6535,0.718537876,-85.37876055
5098,-3469,9541,14739,13428,13965,9357,0.71,1.06,10048.1775,0.719525779,-95.25778733
5084,-3448,9583,14664,13453,13904,9357,0.71,1.05,9970.524,0.717097526,-70.97525892
5072,-3420,9572,14586,13388,13841,9334,0.71,1.05,9889.7835,0.714528105,-45.28104906
5062,-3416,9608,14620,13454,13884,9305,0.71,1.05,9925.654,0.714898732,-48.98732354
5053,-3399,9366,14693,13158,13962,9276,0.71,1.05,10002.047,0.716376379,-63.76378742
5045,-3388,9650,14485,13450,13771,9270,0.72,1.05,9785.7385,0.710604785,93.95214581
5038,-3368,9619,14541,13413,13829,9270,0.72,1.05,9844.2615,0.711856353,81.43647408
5032,-3361,9611,14700,13448,13982,9259,0.71,1.05,10009.917,0.715914533,-59.14532971
5027,-3347,9624,14633,13415,13932,9248,0.72,1.05,9940.742,0.713518662,64.81337927
5021,-3345,9630,14532,13398,13832,9237,0.72,1.05,9835.392,0.711060729,89.39271255
5018,-3353,9638,14710,13430,14006,9237,0.72,1.05,10020.961,0.715476296,45.23704127
5014,-3368,9579,14637,13387,13943,9237,0.72,1.05,9945.2205,0.713276949,67.23050993
5011,-3357,9623,14667,13434,13967,9228,0.72,1.05,9976.2645,0.714273967,57.26032792
5008,-3336,9631,14476,13418,13786,9219,0.72,1.05,9777.391,0.709226099,107.7390106
5005,-3340,9671,14254,13439,13570,9210,0.72,1.05,9545.995,0.703463154,165.3684598
5003,-3331,9686,14552,13450,13861,9210,0.72,1.05,9856.6535,0.711106955,88.93045235
5001,-3340,9655,14467,13426,13773,9208,0.72,1.05,9767.8255,0.709201009,107.9899078
5000,-3329,9568,14542,13328,13854,9203,0.72,1.05,9846.349,0.710722463,92.77537173
4998,-3336,9645,14388,13412,13703,9197,0.72,1.05,9685.7805,0.706836496,131.6350434
4997,-3328,9653,14504,13420,13812,9192,0.72,1.05,9806.522,0.710000145,99.99855198
4996,-3349,9565,14590,13369,13907,9192,0.72,1.05,9896.6545,0.711631157,83.68843029
4996,-3364,9545,14303,13397,13619,9191,0.71,1.05,9597.1265,0.704686578,53.13422425
4994,-3326,9630,14697,13426,14005,9189,0.72,1.05,10007.9175,0.714596037,54.0396287
4992,-3329,9641,14581,13412,13901,9187,0.72,1.05,9887.3935,0.711272103,87.27897274
4993,-3326,9493,14580,13199,13888,9185,0.72,1.05,9885.828,0.711825173,81.74827189
4992,-3320,9635,14497,13414,13814,9185,0.72,1.05,9799.609,0.709396916,106.0308383
4992,-3333,9536,14344,13245,13667,9185,0.72,1.05,9640.2145,0.705364345,146.3565523
4991,-3343,9474,14578,13314,13894,9183,0.71,1.05,9884.089,0.711392616,-13.92615517
4990,-3348,9284,14350,12952,13665,9181,0.72,1.05,9646.1275,0.705900293,140.9970728
4991,-3331,9673,14377,13440,13700,9180,0.72,1.05,9674.65,0.706178832,138.2116788
4990,-3359,9535,14283,13389,13607,9180,0.71,1.05,9576.6045,0.703799846,62.00154332
4990,-3336,9669,14504,13455,13812,9178,0.72,1.05,9806.522,0.710000145,99.99855198
4989,-3331,9624,14536,13389,13847,9172,0.72,1.05,9840.0445,0.710626453,93.73546617
4989,-3328,9588,14430,13320,13758,9167,0.72,1.05,9730.173,0.707237462,127.6253816
4988,-3341,9561,14680,13376,13989,9163,0.71,1.05,9990.2215,0.714148367,-41.48366574
4989,-3342,9596,14400,13365,13720,9163,0.72,1.05,9698.52,0.706889213,131.1078717
4988,-3329,9654,14604,13426,13913,9162,0.72,1.05,9910.9155,0.712349278,76.50722346
4989,-3335,9638,14603,13439,13911,9161,0.72,1.05,9909.8285,0.712373553,76.26446697
4989,-3343,9651,14524,13432,13842,9159,0.72,1.05,9827.827,0.710000506,99.99494293
4988,-3331,9613,14554,13403,13870,9159,0.72,1.05,9859.045,0.710817952,91.82047585
4989,-3335,9672,14476,13440,13787,9159,0.72,1.05,9777.4345,0.709177812,108.2218757
4988,-3339,9660,14595,13450,13906,9164,0.72,1.05,9901.611,0.71203876,79.61239753
4988,-3346,9597,14609,13410,13917,9170,0.72,1.05,9916.0895,0.712516311,74.83689013
4989,-3326,9649,14613,13436,13928,9177,0.72,1.05,9920.568,0.712275129,77.24870764
4988,-3331,9620,14516,13395,13827,9178,0.72,1.05,9819.1745,0.71014497,98.55030014
4989,-3342,9632,14569,13405,13889,9178,0.72,1.05,9874.8715,0.71098506,90.1493988
4989,-3343,9551,14665,13365,13972,9175,0.71,1.05,9974.482,0.713890782,-38.90781563
4989,-3341,9649,14406,13409,13719,9173,0.72,1.05,9704.4765,0.707374918,126.25082
4988,-3328,9616,14527,13421,13848,9170,0.72,1.05,9831.088,0.709928365,100.7163489
4989,-3333,9662,14368,13423,13682,9170,0.72,1.05,9664.867,0.706392852,136.0714808
4988,-3344,9693,14393,13469,13703,9170,0.72,1.05,9690.7805,0.707201379,127.9862074
4988,-3345,9656,14397,13414,13717,9163,0.72,1.05,9695.3895,0.706815594,131.8440621
4989,-3347,9617,14476,13396,13783,9157,0.72,1.05,9777.2605,0.709371001,106.2899949
4989,-3329,9585,14624,13371,13940,9150,0.72,1.05,9932.09,0.712488522,75.11477762
4989,-3332,9682,14518,13473,13832,9151,0.72,1.05,9821.392,0.710048583,99.51417004
4988,-3338,9690,14384,13480,13696,9150,0.72,1.05,9681.476,0.70688347,131.1653037
4989,-3338,9661,14582,13446,13896,9157,0.72,1.05,9888.176,0.711584341,84.15659182
4988,-3329,9656,14362,13419,13670,9163,0.72,1.05,9658.345,0.706535845,134.6415508
4989,-3327,9650,14561,13400,13872,9169,0.72,1.05,9866.132,0.711226355,87.73644752
4988,-3337,9605,14643,13382,13953,9169,0.72,1.05,9951.6555,0.71322694,67.73059557
4989,-3325,9633,14468,13384,13776,9169,0.72,1.05,9768.956,0.70912863,108.713705
4988,-3329,9623,14535,13381,13849,9170,0.72,1.05,9839.1315,0.710457903,95.42096902
4989,-3346,9591,14646,13430,13951,9171,0.71,1.05,9954.5685,0.71353799,-35.37990108
4989,-3344,9685,14385,13467,13695,9172,0.72,1.05,9682.4325,0.707004929,129.9507119
4989,-3337,9650,14497,13447,13815,9172,0.72,1.05,9799.6525,0.709348715,106.5128484
4989,-3340,9656,14441,13407,13747,9171,0.72,1.05,9740.6945,0.708568742,114.3125773
4989,-3332,9669,14410,13438,13725,9166,0.72,1.05,9708.7375,0.707376138,126.2386157
4989,-3336,9292,14630,12938,13938,9161,0.72,1.05,9938.003,0.713014995,69.85005022
4988,-3330,9615,14673,13362,13982,9157,0.72,1.05,9982.917,0.713983479,60.16521242
4988,-3345,9591,14584,13433,13893,9157,0.71,1.05,9890.0455,0.711872562,-18.72561722
4989,-3345,9583,14674,13402,13983,9158,0.72,1.05,9983.9605,0.714007044,59.92955732
4989,-3325,9659,14598,13410,13909,9161,0.72,1.05,9904.7415,0.712110252,78.89747645
4989,-3329,9664,14449,13437,13767,9164,0.72,1.05,9749.5645,0.708183664,118.1633617
4989,-3338,9525,14284,13375,13605,9166,0.71,1.05,9577.5175,0.703970415,60.29584712
4989,-3333,9568,14563,13309,13879,9166,0.72,1.05,9868.4365,0.711033684,89.66316017
4990,-3327,9639,14626,13477,13938,9167,0.72,1.05,9934.003,0.71272801,72.71990243
4989,-3334,9629,14564,13422,13871,9168,0.72,1.05,9869.0885,0.711490772,85.09227886
4989,-3329,9673,14324,13441,13637,9170,0.72,1.05,9618.9095,0.70535378,146.4621984
4989,-3342,9635,14460,13402,13776,9170,0.72,1.05,9760.956,0.708547909,114.5209059
4990,-3340,9662,14287,13424,13604,9171,0.72,1.05,9580.474,0.704239488,157.6051161
4989,-3327,9574,14655,13404,13965,9169,0.71,1.05,9964.1775,0.713510741,-35.10741139
4989,-3360,9633,14545,13416,13865,9165,0.72,1.05,9849.8275,0.710409484,95.90515687
4989,-3334,9702,14264,13488,13583,9160,0.72,1.05,9556.5605,0.703567732,164.3226828
4990,-3334,9623,14330,13371,13650,9158,0.72,1.05,9625.475,0.705163004,148.3699634
4989,-3328,9633,14608,13422,13929,9158,0.72,1.05,9915.6115,0.711868153,81.31847225
4990,-3344,9600,14625,13408,13934,9159,0.72,1.05,9932.829,0.712848357,71.51643462
4989,-3334,9645,14524,13431,13840,9161,0.72,1.05,9827.74,0.710096821,99.03179191
4989,-3354,9589,14649,13431,13964,9164,0.71,1.05,9958.134,0.713129046,-31.29046119
4989,-3330,9639,14371,13413,13686,9164,0.72,1.05,9668.041,0.706418311,135.8168932
4990,-3329,9661,14462,13445,13777,9165,0.72,1.05,9762.9995,0.708644807,113.5519344
4990,-3340,9645,14364,13410,13678,9165,0.72,1.05,9660.693,0.706294268,137.0573183
4989,-3356,9601,14681,13400,13982,9164,0.72,1.05,9990.917,0.714555643,54.4435703
4989,-3335,9673,14559,13468,13871,9164,0.72,1.05,9864.0885,0.711130308,88.69692164
4990,-3339,9673,14587,13498,13892,9164,0.72,1.05,9893.002,0.712136625,78.63374604
4990,-3344,9616,14491,13403,13803,9164,0.72,1.05,9793.1305,0.7094929,105.0709991
4990,-3340,9664,14356,13428,13672,9164,0.72,1.05,9652.432,0.706,140
4990,-3329,9647,14657,13453,13959,9164,0.72,1.05,9965.9165,0.713942009,60.5799126
4990,-3334,9645,14353,13400,13669,9164,0.72,1.05,9649.3015,0.705925927,140.7407272
4989,-3335,9620,14589,13414,13908,9164,0.72,1.05,9895.698,0.711511217,84.88783434
4990,-3353,9506,14293,13339,13613,9164,0.71,1.05,9586.8655,0.704243407,57.56592963
4990,-3346,9567,14260,13426,13583,9168,0.71,1.05,9552.5605,0.703273246,67.26754031
4990,-3328,9646,14590,13427,13906,9174,0.72,1.05,9896.611,0.711679203,83.20796778
4990,-3324,9623,14601,13400,13913,9178,0.72,1.05,9907.9155,0.712133652,78.6634802
4990,-3336,9587,14651,13403,13959,9178,0.72,1.05,9959.9165,0.713512179,64.87821477
4990,-3338,9673,14546,13444,13858,9178,0.72,1.05,9850.523,0.710818516,91.8148362
4990,-3334,9645,14611,13429,13918,9181,0.72,1.05,9918.133,0.712611941,73.88058629
4990,-3329,9682,14489,13463,13806,9184,0.72,1.05,9791.261,0.709203317,107.966826
4990,-3348,9637,14683,13469,13994,9187,0.72,1.05,9993.439,0.714123124,58.76875804
4990,-3328,9612,14590,13381,13905,9187,0.72,1.05,9896.5675,0.711727256,82.72743617
4991,-3340,9323,14656,12984,13972,9186,0.72,1.05,9965.482,0.713246636,67.53363871
4991,-3341,9531,14625,13382,13941,9181,0.71,1.05,9933.1335,0.712512266,-25.12265978
4990,-3337,9591,14734,13332,14032,9176,0.72,1.05,10046.092,0.715941562,40.58437856
4990,-3338,9587,14529,13362,13849,9172,0.72,1.05,9833.1315,0.710024659,99.7534118
4990,-3349,9522,14267,13367,13590,9172,0.71,1.05,9559.865,0.703448492,65.51508462
4991,-3331,9596,14592,13410,13904,9172,0.72,1.05,9898.524,0.71191916,80.80840046
4990,-3329,9635,14558,13403,13880,9173,0.72,1.05,9863.48,0.71062536,93.74639769
4990,-3350,9431,13957,13187,13294,9173,0.72,1.05,9236.989,0.694823906,251.7609448
