ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FAprime,FAprime/NA,FBprime,FBprime/NA,NACprime
5904,-2560,7348,9679,13551,13279,-1112,0.54,0.73,7339.74469,0.541638602,9589.54,0.722158295,-0.180519693
5904,-2557,7343,9693,13542,13299,-1112,0.54,0.73,7334.73272,0.541628468,9604.17,0.722172344,-0.180543875
5904,-2561,7348,9686,13550,13287,-1031,0.54,0.73,7339.74336,0.541678477,9596.792,0.722269286,-0.180590809
5904,-2559,7350,9681,13557,13285,-645,0.54,0.73,7341.75267,0.541546999,9591.729,0.721996914,-0.180449914
5905,-2559,7349,9686,13551,13295,-258,0.54,0.73,7340.74469,0.541712397,9597.044,0.721853629,-0.180141232
5905,-2566,7343,9685,13548,13284,127,0.54,0.73,7334.7407,0.541389187,9595.6975,0.722350008,-0.180960821
5905,-2563,7343,9687,13549,13289,433,0.54,0.73,7334.74203,0.541349327,9597.855,0.722240575,-0.180891248
5905,-2568,7337,9687,13544,13289,433,0.54,0.73,7328.73538,0.541105684,9597.855,0.722240575,-0.181134891
5905,-2567,7340,9686,13551,13283,433,0.54,0.73,7331.74469,0.541048239,9596.666,0.722477302,-0.181429063
5905,-2574,7337,9691,13552,13285,433,0.54,0.73,7328.74602,0.540787044,9601.729,0.722749642,-0.181962598
5905,-2572,7336,9684,13547,13282,433,0.54,0.73,7327.73937,0.540912333,9594.6345,0.722378746,-0.181466413
5904,-2574,7339,9692,13546,13291,433,0.54,0.73,7330.73804,0.541173634,9602.918,0.722512828,-0.181339195
5904,-2574,7339,9688,13550,13285,312,0.54,0.73,7330.74336,0.54101427,9598.729,0.722523824,-0.181509554
5904,-2571,7335,9686,13539,13285,-296,0.54,0.73,7326.72873,0.541157303,9596.729,0.722373278,-0.181215975
5904,-2578,7337,9694,13548,13292,-905,0.54,0.73,7328.7407,0.540946317,9604.9495,0.722611308,-0.181664991
5904,-2568,7341,9690,13549,13290,-1514,0.54,0.73,7332.74203,0.541201715,9600.8865,0.722414334,-0.18121262
5905,-2567,7337,9687,13544,13289,-2001,0.54,0.73,7328.73538,0.541105684,9597.855,0.722240575,-0.181134891
5905,-2566,7337,9687,13546,13287,-2001,0.54,0.73,7328.73804,0.541025988,9597.792,0.722344547,-0.181318559
5905,-2567,7344,9685,13552,13292,-2001,0.54,0.73,7335.74602,0.541303573,9595.9495,0.721934209,-0.180630636
5905,-2563,7344,9681,13550,13283,-2001,0.54,0.73,7335.74336,0.541383274,9591.666,0.722100881,-0.180717607
5905,-2563,7344,9686,13552,13287,-2001,0.54,0.73,7335.74602,0.541303573,9596.792,0.722269286,-0.180965713
5905,-2566,7343,9687,13550,13285,-2001,0.54,0.73,7334.74336,0.541309473,9597.729,0.722448551,-0.181139078
5905,-2564,7339,9680,13552,13282,-1927,0.54,0.73,7330.74602,0.540934624,9590.6345,0.722077586,-0.181142963
5905,-2561,7338,9682,13544,13287,-1559,0.54,0.73,7329.73538,0.541179517,9592.792,0.72196824,-0.180788723
5905,-2562,7339,9687,13547,13293,-1190,0.54,0.73,7330.73937,0.541133784,9597.981,0.722032724,-0.18089894
5905,-2561,7339,9679,13545,13287,-822,0.54,0.73,7330.73671,0.541213489,9589.792,0.721742455,-0.180528966
5904,-2563,7344,9683,13552,13288,-527,0.54,0.73,7335.74602,0.541303573,9593.8235,0.721991534,-0.180687961
5904,-2563,7340,9690,13546,13293,-527,0.54,0.73,7331.73804,0.541247456,9600.981,0.722258407,-0.181010951
5904,-2558,7348,9677,13553,13277,-527,0.54,0.73,7339.74735,0.541558869,9587.477,0.722111697,-0.180552828
5905,-2558,7344,9682,13549,13293,-527,0.54,0.73,7335.74203,0.541423133,9592.981,0.721656586,-0.180233453
5905,-2556,7347,9683,13551,13293,-527,0.54,0.73,7338.74469,0.541564806,9593.981,0.721731814,-0.180167007
5905,-2554,7346,9686,13548,13290,-527,0.54,0.73,7337.7407,0.541610621,9596.8865,0.722113356,-0.180502734
5905,-2556,7345,9682,13543,13289,-523,0.54,0.73,7336.73405,0.541736251,9592.855,0.721864324,-0.180128073
5905,-2555,7344,9681,13544,13290,-500,0.54,0.73,7335.73538,0.541622518,9591.8865,0.721737133,-0.180114615
5905,-2558,7345,9689,13548,13299,-478,0.54,0.73,7336.7407,0.54153681,9600.17,0.721871569,-0.180334759
5905,-2562,7339,9681,13539,13285,-455,0.54,0.73,7330.72873,0.541452746,9591.729,0.721996914,-0.180544168
5905,-2559,7340,9678,13551,13289,-435,0.54,0.73,7331.74469,0.541048239,9588.855,0.721563323,-0.180515084
5905,-2563,7343,9688,13549,13289,-435,0.54,0.73,7334.74203,0.541349327,9598.855,0.722315825,-0.180966498
5905,-2571,7342,9693,13561,13295,-435,0.54,0.73,7333.75799,0.540797728,9604.044,0.722380143,-0.181582415
5905,-2566,7339,9693,13548,13293,-435,0.54,0.73,7330.7407,0.54109394,9603.981,0.722484089,-0.181390149
5905,-2567,7341,9686,13551,13282,-435,0.54,0.73,7332.74469,0.541122035,9596.6345,0.722529325,-0.181407291
5905,-2572,7335,9693,13546,13287,-435,0.54,0.73,7326.73804,0.540878343,9603.792,0.722796117,-0.181917773
5905,-2572,7335,9697,13548,13297,-449,0.54,0.73,7326.7407,0.540798694,9608.107,0.722577047,-0.181778354
5905,-2572,7338,9697,13547,13297,-590,0.54,0.73,7329.73937,0.541059967,9608.107,0.722577047,-0.181517081
5905,-2569,7336,9690,13540,13290,-732,0.54,0.73,7327.73006,0.54119129,9600.8865,0.722414334,-0.181223045
5905,-2567,7338,9685,13551,13292,-873,0.54,0.73,7329.74469,0.540900649,9595.9495,0.721934209,-0.18103356
5904,-2569,7338,9692,13543,13295,-1001,0.54,0.73,7329.73405,0.541219379,9603.044,0.722304927,-0.181085548
5904,-2565,7338,9687,13540,13288,-1000,0.54,0.73,7329.73006,0.541339,9597.8235,0.722292557,-0.180953557
5904,-2563,7337,9683,13544,13284,-1000,0.54,0.73,7328.73538,0.541105684,9593.6975,0.72219945,-0.181093767
5905,-2562,7338,9690,13543,13295,-1000,0.54,0.73,7329.73405,0.541219379,9601.044,0.722154494,-0.180935115
5905,-2557,7350,9681,13554,13287,-1000,0.54,0.73,7341.74868,0.541666569,9591.792,0.721892978,-0.180226409
5905,-2552,7345,9683,13552,13292,-1000,0.54,0.73,7336.74602,0.541377363,9593.9495,0.721783742,-0.180406379
5905,-2553,7347,9684,13553,13298,-1000,0.54,0.73,7338.74735,0.541485084,9595.1385,0.721547488,-0.180062404
5905,-2553,7348,9681,13548,13286,-1000,0.54,0.73,7339.7407,0.541758245,9591.7605,0.721944942,-0.180186697
5905,-2557,7351,9691,13554,13297,-1000,0.54,0.73,7342.74868,0.541740348,9602.107,0.722125818,-0.18038547
5905,-2556,7342,9682,13544,13286,-1000,0.54,0.73,7333.73538,0.541474851,9592.7605,0.722020209,-0.180545358
5905,-2556,7348,9688,13545,13292,-1000,0.54,0.73,7339.73671,0.541877941,9598.9495,0.722159908,-0.180281967
5905,-2563,7346,9687,13555,13288,-1000,0.54,0.73,7337.75001,0.541331613,9597.8235,0.722292557,-0.180960945
5905,-2568,7335,9688,13542,13294,-1000,0.54,0.73,7326.73272,0.541037714,9599.0125,0.722056003,-0.181018289
5905,-2566,7338,9691,13548,13290,-1000,0.54,0.73,7329.7407,0.541020128,9601.8865,0.722489579,-0.18146945
5905,-2569,7340,9691,13553,13299,-1000,0.54,0.73,7331.74735,0.540968594,9602.17,0.722021957,-0.181053363
5905,-2570,7340,9687,13540,13293,-1000,0.54,0.73,7331.73006,0.54148671,9597.981,0.722032724,-0.180546014
5905,-2571,7337,9687,13551,13291,-1000,0.54,0.73,7328.74469,0.540826853,9597.918,0.722136634,-0.18130978
5905,-2569,7337,9693,13545,13294,-869,0.54,0.73,7328.73671,0.541065833,9604.0125,0.722432112,-0.181366279
5905,-2570,7335,9695,13548,13294,-738,0.54,0.73,7326.7407,0.540798694,9606.0125,0.722582556,-0.181783863
5905,-2567,7335,9688,13544,13290,-607,0.54,0.73,7326.73538,0.540958017,9598.8865,0.722263845,-0.181305828
5905,-2565,7338,9686,13554,13287,-477,0.54,0.73,7329.74868,0.540781222,9596.792,0.722269286,-0.181488064
5905,-2567,7334,9689,13544,13297,-477,0.54,0.73,7325.73538,0.540884183,9600.107,0.721975408,-0.181091225
5905,-2566,7334,9692,13550,13299,-477,0.54,0.73,7325.74336,0.540645266,9603.17,0.72209715,-0.181451884
5905,-2565,7338,9685,13545,13295,-477,0.54,0.73,7329.73671,0.541139661,9596.044,0.721778413,-0.180638752
5905,-2571,7334,9687,13545,13289,-477,0.54,0.73,7325.73671,0.540844349,9597.855,0.722240575,-0.181396226
5904,-2571,7329,9688,13548,13295,-477,0.54,0.73,7320.7407,0.540355824,9599.044,0.722004062,-0.181648238
5905,-2573,7332,9685,13555,13289,-477,0.54,0.73,7323.75001,0.540298783,9595.855,0.722090074,-0.181791291
5905,-2569,7333,9686,13551,13289,-358,0.54,0.73,7324.74469,0.540531672,9596.855,0.722165325,-0.181633653
5905,-2573,7333,9693,13546,13297,-239,0.54,0.73,7324.73804,0.540730698,9604.107,0.722276228,-0.181545529
5905,-2573,7327,9687,13541,13288,-120,0.54,0.73,7318.73139,0.540486773,9597.8235,0.722292557,-0.181805784
5905,-2576,7334,9699,13550,13299,0,0.54,0.73,7325.74336,0.540645266,9610.17,0.722623506,-0.181978239
5905,-2569,7341,9688,13560,13290,0,0.54,0.73,7332.75666,0.540763765,9598.8865,0.722263845,-0.18150008
5905,-2575,7336,9684,13548,13288,0,0.54,0.73,7327.7407,0.540872505,9594.8235,0.72206679,-0.181194284
5905,-2574,7334,9688,13548,13290,0,0.54,0.73,7325.7407,0.540724882,9598.8865,0.722263845,-0.181538963
5905,-2572,7335,9689,13539,13287,0,0.54,0.73,7326.72873,0.541157303,9599.792,0.72249507,-0.181337767
5905,-2575,7337,9688,13555,13292,0,0.54,0.73,7328.75001,0.540667651,9598.9495,0.722159908,-0.181492257
5905,-2577,7335,9687,13541,13289,0,0.54,0.73,7326.73139,0.541077571,9597.855,0.722240575,-0.181163004
5905,-2568,7337,9694,13544,13291,-109,0.54,0.73,7328.73538,0.541105684,9604.918,0.722663306,-0.181557622
5905,-2571,7337,9680,13544,13285,-218,0.54,0.73,7328.73538,0.541105684,9590.729,0.721921641,-0.180815957
5905,-2569,7346,9690,13558,13292,-326,0.54,0.73,7337.754,0.541212126,9600.9495,0.722310375,-0.181098249
5905,-2567,7343,9685,13549,13289,-435,0.54,0.73,7334.74203,0.541349327,9595.855,0.722090074,-0.180740748
5905,-2564,7337,9688,13546,13292,-435,0.54,0.73,7328.73804,0.541025988,9598.9495,0.722159908,-0.18113392
5905,-2566,7332,9688,13546,13289,-435,0.54,0.73,7323.73804,0.540656876,9598.855,0.722315825,-0.181658949
5905,-2564,7340,9683,13548,13293,-435,0.54,0.73,7331.7407,0.541167752,9593.981,0.721731814,-0.180564062
5905,-2566,7337,9692,13540,13296,-435,0.54,0.73,7328.73006,0.541265145,9603.0755,0.722252971,-0.180987826
5905,-2570,7334,9694,13538,13295,-435,0.54,0.73,7325.7274,0.541123312,9605.044,0.722455359,-0.181332047
5905,-2569,7342,9689,13556,13292,-435,0.54,0.73,7333.75134,0.540996706,9599.9495,0.722235141,-0.181238436
5906,-2567,7344,9689,13553,13290,-435,0.54,0.73,7335.74735,0.541263731,9599.8865,0.72233909,-0.181075358
5906,-2571,7340,9690,13550,13285,-435,0.54,0.73,7331.74336,0.541088071,9600.729,0.72267437,-0.181586299
5906,-2569,7349,9686,13564,13284,-435,0.54,0.73,7340.76198,0.541194484,9596.6975,0.722425286,-0.181230802
5906,-2566,7342,9689,13545,13288,-435,0.54,0.73,7333.73671,0.541434973,9599.8235,0.722443069,-0.181008096
5905,-2568,7343,9693,13547,13293,-435,0.54,0.73,7334.73937,0.541429052,9603.981,0.722484089,-0.181055037
5905,-2566,7345,9691,13552,13290,-435,0.54,0.73,7336.74602,0.541377363,9601.8865,0.722489579,-0.181112216
5905,-2564,7344,9688,13549,13293,-435,0.54,0.73,7335.74203,0.541423133,9598.981,0.722107952,-0.180684818
5905,-2563,7343,9690,13548,13287,-435,0.54,0.73,7334.7407,0.541389187,9600.792,0.722570332,-0.181181145
5905,-2560,7343,9688,13547,13293,-435,0.54,0.73,7334.73937,0.541429052,9598.981,0.722107952,-0.180678899
5905,-2557,7344,9687,13545,13288,-435,0.54,0.73,7335.73671,0.541582629,9597.8235,0.722292557,-0.180709928
5905,-2561,7351,9681,13557,13285,-519,0.54,0.73,7342.75267,0.541620762,9591.729,0.721996914,-0.180376152
5905,-2559,7349,9682,13551,13288,-603,0.54,0.73,7340.74469,0.541712397,9592.8235,0.721916278,-0.180203881
5905,-2556,7340,9688,13545,13296,-686,0.54,0.73,7331.73671,0.541287317,9599.0755,0.721952128,-0.180664811
5905,-2555,7345,9685,13550,13297,-770,0.54,0.73,7336.74336,0.541457075,9596.107,0.721674588,-0.180217514
5905,-2553,7344,9680,13548,13289,-770,0.54,0.73,7335.7407,0.541462998,9590.855,0.721713823,-0.180250825
5905,-2549,7339,9685,13546,13300,-770,0.54,0.73,7330.73804,0.541173634,9596.2015,0.72151891,-0.180345276
5905,-2549,7332,9681,13520,13295,-770,0.54,0.73,7323.70346,0.541694043,9592.044,0.721477548,-0.179783505
5906,-2548,7345,9667,13551,13280,-770,0.54,0.73,7336.74469,0.541417216,9577.5715,0.721202673,-0.179785457
5905,-2554,7335,9681,13541,13292,-770,0.54,0.73,7326.73139,0.541077571,9591.9495,0.721633276,-0.180555705
5901,-2512,7394,9628,13543,13271,-770,0.55,0.73,7385.73405,0.545354356,9538.288,0.718731671,-0.173377314
5890,-2293,7585,9484,13555,13255,-856,0.56,0.72,7576.75001,0.558963483,9393.784,0.708697397,-0.149733914
5871,-2020,7636,9372,13549,13233,-941,0.56,0.71,7627.74203,0.562974539,9281.091,0.701359556,-0.138385017
5842,-2206,7420,9491,13550,13195,-1027,0.55,0.72,7411.74336,0.54699213,9398.894,0.712307238,-0.165315108
5804,-2386,7460,9462,13534,13156,-1112,0.55,0.72,7451.72208,0.550592735,9368.6655,0.712121123,-0.161528388
5760,-2152,7576,9296,13543,13101,-1112,0.56,0.71,7567.73405,0.558793033,9200.933,0.702307686,-0.143514653
5713,-2086,7535,9251,13532,13061,-1112,0.56,0.71,7526.71942,0.556216333,9154.673,0.700916699,-0.144700365
5665,-2052,7568,9164,13526,13016,-1112,0.56,0.7,7559.71144,0.558902221,9066.2555,0.696546981,-0.13764476
5618,-1949,7586,9053,13553,12958,-1112,0.56,0.7,7577.74735,0.559119557,8953.4285,0.690957594,-0.131838037
5573,-1915,7547,8999,13483,12925,-1112,0.56,0.7,7538.65425,0.559122914,8898.389,0.688463366,-0.129340452
5531,-1879,7575,8954,13476,12894,-1112,0.56,0.69,7566.64494,0.561490423,8852.4125,0.686552854,-0.125062431
5493,-1811,7578,8885,13449,12853,-1158,0.56,0.69,7569.60903,0.562838057,8782.121,0.683274022,-0.120435965
5459,-1780,7553,8834,13433,12811,-1206,0.56,0.69,7544.58775,0.561645779,8729.798,0.681429865,-0.119784086
5427,-1787,7524,8803,13410,12779,-1255,0.56,0.69,7515.55716,0.560444233,8697.79,0.680631505,-0.120187272
5399,-1788,7521,8775,13401,12740,-1303,0.56,0.69,7512.54519,0.560595865,8668.5615,0.68042084,-0.119824975
5373,-1776,7517,8750,13378,12709,-1305,0.56,0.69,7508.5146,0.561258379,8642.585,0.680036588,-0.118778209
5349,-1762,7507,8731,13353,12687,-1305,0.56,0.69,7498.48135,0.561557803,8622.892,0.679663593,-0.118105789
5327,-1759,7498,8695,13337,12647,-1305,0.56,0.69,7489.46007,0.561555078,8585.632,0.678867083,-0.117312005
5306,-1765,7477,8677,13324,12627,-1305,0.56,0.69,7468.44278,0.560525576,8567.002,0.678466936,-0.11794136
5286,-1768,7452,8653,13304,12597,-1305,0.56,0.69,7443.41618,0.559487085,8542.057,0.678102485,-0.1186154
5267,-1759,7445,8626,13283,12572,-1305,0.56,0.69,7436.38825,0.559842524,8514.2695,0.677240654,-0.11739813
5250,-1735,7453,8586,13255,12541,-1408,0.56,0.68,7444.35101,0.561625878,8473.293,0.675647317,-0.114021439
5233,-1693,7471,8551,13245,12515,-1536,0.56,0.68,7462.33771,0.563407906,8437.474,0.674188893,-0.110780988
5217,-1651,7488,8524,13221,12493,-1665,0.57,0.68,7479.30579,0.565714075,8409.781,0.673159449,-0.107445374
5201,-1601,7505,8486,13208,12467,-1793,0.57,0.68,7496.2885,0.56755667,8370.962,0.671449587,-0.103892917
5186,-1565,7506,8464,13185,12450,-1819,0.57,0.68,7497.25791,0.568620243,8348.4265,0.670556345,-0.101936102
5172,-1543,7507,8441,13174,12428,-1819,0.57,0.68,7498.24328,0.569169825,8324.7335,0.669836941,-0.100667115
5159,-1537,7489,8419,13157,12405,-1819,0.57,0.68,7480.22067,0.568535431,8302.009,0.669246997,-0.100711566
5146,-1538,7483,8403,13143,12387,-1819,0.57,0.68,7474.20205,0.568683105,8285.442,0.668882054,-0.100198949
5134,-1546,7455,8393,13121,12373,-1819,0.57,0.68,7446.17279,0.567500403,8275.001,0.668795038,-0.101294634
5123,-1555,7438,8377,13104,12354,-1819,0.57,0.68,7429.15018,0.56693759,8258.4025,0.668480047,-0.101542457
5113,-1565,7428,8370,13095,12338,-1542,0.57,0.68,7419.13821,0.566562674,8250.8985,0.668738734,-0.10217606
5104,-1568,7421,8361,13087,12316,-1196,0.57,0.68,7412.12757,0.566373315,8241.2055,0.669146273,-0.102772958
5095,-1574,7413,8345,13072,12297,-850,0.57,0.68,7404.10762,0.566409702,8224.607,0.668830365,-0.102420663
5086,-1562,7414,8337,13064,12294,-504,0.57,0.68,7405.09698,0.566832286,8216.5125,0.668335163,-0.101502878
5077,-1562,7415,8330,13053,12271,-435,0.57,0.68,7406.08235,0.567385455,8208.788,0.668958357,-0.101572902
5070,-1555,7410,8321,13037,12262,-435,0.57,0.68,7401.06107,0.567696638,8199.5045,0.668692261,-0.100995623
5062,-1543,7412,8305,13022,12246,-435,0.57,0.68,7403.04112,0.56850262,8183.0005,0.668218235,-0.099715614
5055,-1531,7418,8290,13022,12228,-435,0.57,0.68,7409.04112,0.568963379,8167.4335,0.667928811,-0.098965432
5048,-1527,7420,8287,13016,12216,-435,0.57,0.68,7411.03314,0.569378699,8164.0555,0.668308407,-0.098929708
5042,-1515,7419,8275,12992,12213,-435,0.57,0.68,7410.00122,0.570351079,8151.961,0.667482273,-0.097131194
5036,-1507,7424,8262,12993,12195,-570,0.57,0.68,7415.00255,0.570692107,8138.394,0.667354982,-0.096662874
5031,-1496,7422,8254,12985,12192,-739,0.57,0.68,7412.99191,0.570888865,8130.2995,0.666855274,-0.095966409
5026,-1493,7421,8252,12979,12188,-909,0.57,0.68,7411.98393,0.571075116,8128.1735,0.666899696,-0.09582458
5021,-1489,7423,8241,12968,12175,-1078,0.57,0.68,7413.9693,0.571712623,8116.764,0.666674661,-0.094962038
5017,-1475,7418,8232,12968,12167,-1112,0.57,0.68,7408.9693,0.571327059,8107.512,0.666352593,-0.095025534
5013,-1480,7412,8233,12956,12164,-1112,0.57,0.68,7402.95334,0.571391891,8108.4175,0.666591376,-0.095199485
5009,-1473,7420,8223,12960,12156,-1112,0.57,0.68,7410.95866,0.57183323,8098.1655,0.666186698,-0.094353468
5005,-1469,7412,8215,12943,12153,-1112,0.57,0.68,7402.93605,0.571964463,8090.071,0.665685098,-0.093720635
5001,-1468,7412,8206,12936,12140,-1112,0.57,0.68,7402.92674,0.572273248,8080.6615,0.665622858,-0.09334961
4998,-1465,7410,8199,12932,12129,-1112,0.57,0.68,7400.92142,0.572295192,8073.315,0.665620826,-0.093325634
4995,-1468,7402,8197,12929,12129,-1071,0.57,0.68,7392.91743,0.571808913,8071.315,0.665455932,-0.09364702
4992,-1464,7399,8195,12926,12125,-1021,0.57,0.68,7389.91344,0.571709225,8069.189,0.665500124,-0.093790899
4989,-1460,7395,8190,12918,12117,-970,0.57,0.68,7385.9028,0.57175281,8063.937,0.665506066,-0.093753256
4987,-1465,7399,8186,12922,12111,-920,0.57,0.68,7389.90812,0.571885785,8059.748,0.665489885,-0.0936041
4984,-1463,7396,8179,12914,12106,-910,0.57,0.68,7386.89748,0.572006929,8052.5905,0.665173509,-0.09316658
4982,-1464,7395,8182,12908,12103,-910,0.57,0.68,7385.8895,0.572194724,8055.496,0.665578452,-0.093383727
4980,-1462,7390,8178,12907,12100,-910,0.57,0.68,7380.88817,0.571851567,8051.4015,0.665405083,-0.093553516
4978,-1463,7388,8182,12904,12099,-910,0.57,0.68,7378.88418,0.571829214,8055.37,0.665788082,-0.093958867
4976,-1463,7385,8171,12896,12091,-910,0.57,0.68,7375.87354,0.571950492,8044.118,0.66529799,-0.093347499
4974,-1462,7389,8172,12902,12095,-910,0.57,0.68,7379.88152,0.571995157,8045.244,0.665171062,-0.093175905
4973,-1459,7379,8168,12890,12091,-293,0.57,0.68,7369.86556,0.571750625,8041.118,0.665049872,-0.093299247
4971,-1462,7387,8164,12896,12081,477,0.57,0.68,7377.87354,0.572105578,8036.803,0.665243192,-0.093137613
4970,-1462,7378,8163,12889,12080,1248,0.57,0.68,7368.86423,0.571717296,8035.7715,0.665212873,-0.093495576
4969,-1460,7380,8168,12892,12087,2019,0.57,0.68,7370.86822,0.571739701,8040.992,0.665259535,-0.093519834
4967,-1457,7377,8163,12883,12082,2173,0.57,0.68,7367.85625,0.571905321,8035.8345,0.665107971,-0.09320265
4966,-1459,7374,8162,12875,12080,2173,0.57,0.68,7364.84561,0.572026843,8034.7715,0.665130091,-0.093103248
4965,-1463,7373,8151,12882,12071,2173,0.57,0.68,7363.85492,0.571639103,8023.488,0.664691243,-0.093052141
4964,-1465,7378,8161,12884,12076,2173,0.57,0.68,7368.85758,0.571938651,8033.6455,0.665257163,-0.093318512
4963,-1461,7373,8159,12881,12075,2173,0.57,0.68,7363.85359,0.571683378,8031.614,0.665144017,-0.093460639
4963,-1463,7375,8159,12879,12072,2173,0.57,0.68,7365.85093,0.57192724,8031.5195,0.665301483,-0.093374242
