ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,Fbprime,Fbprime/NB,NSCprime
6666,-1131,12777,14594,15296,15443,9729,0.84,0.95,9967.4705,0.645436152,1945.638477
6666,-1111,12748,14935,15284,15829,9729,0.83,0.94,10325.2615,0.652300303,1776.996968
6666,-1120,12728,14888,15364,15789,9729,0.83,0.94,10276.5215,0.650865888,1791.341124
6666,-1115,12682,14429,15277,15303,9728,0.83,0.94,9796.3805,0.640160785,1898.392145
6666,-1101,12788,14687,15329,15576,9727,0.83,0.94,10066.256,0.646267078,1837.329224
6666,-1101,12760,14619,15267,15496,9728,0.84,0.94,9994.776,0.644990707,1950.092927
6666,-1090,12791,14777,15341,15693,9721,0.83,0.94,10161.3455,0.647508157,1824.918435
6666,-1096,12819,14863,15377,15786,9713,0.83,0.94,10251.391,0.649397631,1806.023692
6665,-1097,12843,14779,15385,15690,9705,0.83,0.94,10163.215,0.647751115,1822.488846
6666,-1068,12842,14877,15384,15826,9703,0.83,0.94,10267.131,0.648750853,1812.49147
6666,-1059,12773,14842,15309,15790,9703,0.83,0.94,10230.565,0.647914186,1820.858138
6666,-1054,12832,14810,15359,15759,9703,0.84,0.94,10197.2165,0.647072562,1929.274383
6666,-1045,12885,14806,15396,15751,9703,0.84,0.94,10192.8685,0.647125167,1928.748333
6667,-1050,12873,14832,15391,15801,9703,0.84,0.94,10221.0435,0.646860547,1931.394532
6666,-1041,12920,14680,15414,15625,9703,0.84,0.94,10061.3875,0.6439288,1960.712
6666,-1040,12822,14785,15319,15747,9703,0.84,0.94,10171.6945,0.64594491,1940.550899
6666,-1046,12893,14767,15384,15729,9705,0.84,0.94,10152.9115,0.645489955,1945.100451
6666,-1055,12702,14494,15271,15405,9707,0.83,0.94,9865.8175,0.640429568,1895.704317
6666,-1043,12778,14799,15296,15741,9708,0.84,0.94,10185.4335,0.647063941,1929.360587
6666,-1064,12858,14776,15388,15716,9708,0.84,0.94,10161.346,0.646560575,1934.394248
6666,-1075,12863,14554,15371,15453,9709,0.84,0.94,9927.9055,0.642458131,1975.418689
6666,-1071,12888,14706,15424,15622,9713,0.84,0.94,10087.257,0.645708424,1942.91576
6666,-1063,12872,14770,15381,15708,9717,0.84,0.94,10154.998,0.64648574,1935.142602
6666,-1072,12860,14808,15412,15745,9719,0.83,0.94,10194.6075,0.647482217,1825.177834
6666,-1064,12841,14842,15384,15786,9719,0.83,0.94,10230.391,0.648067338,1819.326619
6666,-1073,12844,14652,15333,15577,9718,0.84,0.94,10031.2995,0.643981479,1960.185209
6666,-1056,12897,14778,15418,15731,9716,0.84,0.94,10163.9985,0.646112676,1938.873244
6666,-1044,12856,14685,15367,15616,9713,0.84,0.94,10065.996,0.644595031,1954.049693
6666,-1035,12883,14769,15400,15714,9712,0.84,0.94,10154.259,0.646191867,1938.081329
6666,-1054,12908,14607,15409,15528,9712,0.84,0.94,9984.168,0.642978362,1970.216383
6666,-1070,12951,14537,15469,15438,9713,0.84,0.94,9910.253,0.641938917,1980.61083
6666,-1066,12913,14664,15430,15561,9717,0.84,0.94,10042.6035,0.64537006,1946.299402
6666,-1074,12471,14860,14957,15798,9720,0.83,0.94,10248.913,0.6487475,1812.525003
6666,-1078,12702,14878,15264,15795,9722,0.83,0.94,10266.7825,0.650002058,1799.979424
6666,-1100,12775,14702,15322,15598,9722,0.83,0.94,10082.213,0.646378574,1836.214258
6665,-1085,12787,14875,15352,15805,9720,0.83,0.94,10264.2175,0.649428504,1805.714964
6666,-1082,12858,14569,15369,15457,9718,0.84,0.94,9943.0795,0.643273565,1967.264346
6666,-1090,12738,14391,15341,15262,9716,0.83,0.94,9756.597,0.639273817,1907.261827
6666,-1072,12897,14707,15436,15614,9716,0.84,0.94,10087.909,0.646081017,1939.18983
6666,-1083,12785,14809,15324,15715,9716,0.83,0.94,10194.3025,0.648698855,1813.011454
6666,-1076,12620,14835,15093,15757,9721,0.84,0.94,10222.1295,0.648735768,1912.642318
6666,-1080,12728,14633,15208,15504,9728,0.84,0.94,10009.124,0.645583333,1944.166667
6666,-1091,12842,14740,15351,15653,9734,0.84,0.94,10122.6055,0.646687887,1933.121127
6666,-1078,12727,14893,15287,15814,9735,0.83,0.94,10282.609,0.650221892,1797.78108
6667,-1094,12887,14767,15436,15677,9735,0.83,0.94,10150.6495,0.647486732,1825.132678
6666,-1098,12727,14860,15300,15773,9729,0.83,0.94,10247.8255,0.649706809,1802.931909
6666,-1101,12881,14749,15424,15649,9723,0.84,0.94,10131.4315,0.647417183,1925.828168
6666,-1085,12806,14867,15354,15773,9717,0.83,0.94,10254.8255,0.650150605,1798.493945
6666,-1094,12794,14830,15315,15729,9717,0.84,0.94,10215.9115,0.649495295,1905.047047
6666,-1094,12869,14849,15427,15763,9717,0.83,0.94,10236.3905,0.649393548,1806.064518
6666,-1095,12840,14848,15394,15760,9722,0.83,0.94,10235.26,0.649445431,1805.545685
6666,-1085,12783,14816,15328,15723,9728,0.83,0.94,10201.6505,0.648836132,1811.638682
6666,-1088,12790,14793,15322,15709,9734,0.83,0.94,10178.0415,0.647911484,1820.885161
6666,-1099,12900,14535,15414,15412,9734,0.84,0.94,9907.122,0.642818713,1971.812873
6666,-1073,12863,14731,15394,15639,9732,0.84,0.94,10112.9965,0.646652375,1933.476245
6667,-1084,12695,14817,15227,15735,9724,0.83,0.94,10203.1725,0.648438036,1815.619638
6666,-1100,12468,14342,15031,15239,9717,0.83,0.94,9706.5965,0.636957576,1930.42424
6666,-1057,12716,14627,15187,15524,9711,0.84,0.94,10003.994,0.644421154,1955.788457
6666,-1065,12833,14784,15369,15719,9711,0.83,0.94,10169.4765,0.646954418,1830.455818
6666,-1075,12874,14735,15393,15652,9713,0.84,0.94,10117.562,0.646406977,1935.930233
6666,-1056,12846,14774,15352,15704,9717,0.84,0.94,10158.824,0.64689404,1931.059603
6666,-1065,12850,14827,15351,15769,9720,0.84,0.94,10214.6515,0.647767867,1922.321327
6666,-1059,12932,14552,15435,15467,9722,0.84,0.94,9926.5145,0.641786675,1982.133251
6666,-1049,13011,14762,15548,15706,9722,0.84,0.94,10146.911,0.646053164,1939.468356
6666,-1037,12839,14787,15361,15733,9725,0.84,0.94,10173.0855,0.646608117,1933.918833
6666,-1033,12799,14684,15272,15632,9733,0.84,0.94,10065.692,0.643915814,1960.841863
6666,-1038,12408,14583,14907,15517,9740,0.83,0.94,9959.6895,0.641856641,1881.433589
6666,-1010,12850,14833,15372,15814,9745,0.84,0.94,10222.609,0.646427786,1935.722145
6666,-1022,12856,14723,15311,15689,9745,0.84,0.94,10107.1715,0.64422025,1957.797501
6666,-1010,12860,14637,15355,15612,9741,0.84,0.94,10017.822,0.641674481,1983.255188
6666,-1020,12740,14358,15281,15297,9735,0.83,0.94,9725.1195,0.635753383,1942.46617
6666,-1008,12858,14814,15357,15799,9729,0.84,0.94,10202.9565,0.645797614,1942.023862
6666,-995,12892,14784,15365,15778,9726,0.84,0.94,10172.043,0.64469787,1953.021295
6666,-988,12822,14765,15271,15766,9726,0.84,0.94,10152.521,0.643950336,1960.496638
6666,-981,12917,14541,15351,15521,9721,0.84,0.94,9917.8635,0.638996424,2010.035758
6666,-975,12849,14806,15337,15825,9713,0.84,0.94,10196.0875,0.644302528,1956.974724
6666,-974,12897,14732,15351,15744,9707,0.84,0.94,10118.564,0.642693343,1973.066565
6666,-973,12909,14729,15370,15745,9705,0.84,0.94,10115.6075,0.642464751,1975.352493
6666,-967,12946,14765,15413,15766,9706,0.84,0.94,10152.521,0.643950336,1960.496638
6666,-962,12833,14677,15221,15683,9704,0.84,0.94,10060.9105,0.641516961,1984.83039
6666,-970,12919,14810,15394,15837,9702,0.84,0.94,10200.6095,0.644099861,1959.001389
6666,-958,12908,14717,15327,15747,9700,0.84,0.93,10103.6945,0.641626627,1983.733727
6666,-961,12956,14652,15388,15688,9699,0.84,0.93,10036.128,0.639732789,2002.672106
6666,-940,12955,14696,15377,15737,9699,0.84,0.93,10082.2595,0.640672269,1993.277308
6667,-953,12894,14706,15325,15736,9700,0.84,0.93,10092.216,0.641345704,1986.542959
6666,-937,12889,14639,15311,15671,9701,0.84,0.93,10022.3885,0.639550029,2004.499713
6666,-949,12902,14670,15325,15692,9701,0.84,0.93,10054.302,0.640727887,1992.721132
6666,-954,12962,14650,15392,15651,9701,0.84,0.94,10032.5185,0.641014536,1989.854642
6666,-953,12941,14692,15366,15718,9701,0.84,0.93,10077.433,0.641139649,1988.603512
6666,-961,12912,14752,15388,15766,9705,0.84,0.94,10139.521,0.643125777,1968.74223
6666,-969,12882,14799,15375,15813,9709,0.84,0.94,10188.5655,0.644315784,1956.842155
6666,-962,12927,14747,15372,15757,9713,0.84,0.94,10134.1295,0.643150949,1968.490512
6666,-978,12910,14726,15375,15717,9713,0.84,0.94,10111.3895,0.643340937,1966.590634
6666,-970,12988,14798,15447,15804,9714,0.84,0.94,10187.174,0.64459466,1954.053404
6666,-998,12845,14461,15381,15404,9717,0.84,0.94,9832.774,0.638326019,2016.739808
6666,-1003,12965,14675,15437,15661,9720,0.84,0.94,10057.9535,0.642229328,1977.706724
6666,-986,12964,14526,15403,15467,9723,0.84,0.94,9900.5145,0.640105677,1998.943234
6666,-997,12910,14780,15393,15769,9724,0.84,0.94,10167.6515,0.644787336,1952.126641
6666,-1000,13010,14543,15468,15489,9722,0.84,0.94,9918.4715,0.640355833,1996.441668
6666,-1011,12857,14855,15359,15838,9719,0.84,0.94,10245.653,0.646903207,1930.967925
6666,-1016,12775,14840,15261,15815,9714,0.84,0.94,10229.6525,0.646832279,1931.677205
6666,-1015,12662,14805,15198,15778,9712,0.83,0.94,10193.043,0.646028838,1839.711624
6666,-1033,12735,14788,15292,15722,9712,0.83,0.94,10173.607,0.64709369,1829.063096
6666,-1039,12845,14617,15343,15542,9713,0.84,0.94,9994.777,0.643081778,1969.182216
6666,-1033,12897,14657,15361,15586,9714,0.84,0.94,10036.691,0.643955537,1960.44463
6666,-1052,12807,14348,15384,15233,9716,0.83,0.94,9712.3355,0.63758521,1924.147903
6666,-1044,12920,14780,15450,15719,9717,0.84,0.94,10165.4765,0.646699949,1933.000509
6666,-1046,12546,14756,15027,15693,9716,0.83,0.94,10140.3455,0.64616998,1838.300198
6666,-1033,12660,14764,15127,15714,9719,0.84,0.94,10149.259,0.64587368,1941.263205
6666,-1039,12893,14647,15365,15581,9722,0.84,0.94,10026.4735,0.643506418,1964.935819
6666,-1049,12899,14527,15380,15436,9725,0.84,0.94,9900.166,0.641368619,1986.313812
6666,-1047,12929,14588,15421,15514,9726,0.84,0.94,9964.559,0.642294637,1977.053629
6666,-1030,12879,14730,15367,15687,9726,0.84,0.94,10114.0845,0.644743068,1952.569325
6667,-1035,12869,14797,15408,15753,9723,0.84,0.94,10183.9555,0.646477211,1935.227893
6666,-1047,12752,14488,15227,15399,9718,0.84,0.94,9859.5565,0.640272518,1997.274823
6666,-1063,12894,14475,15400,15378,9713,0.84,0.94,9845.643,0.640242099,1997.579009
6666,-1069,12917,14818,15462,15763,9711,0.84,0.94,10205.3905,0.647426917,1925.730825
6666,-1060,12839,14804,15356,15760,9711,0.84,0.94,10191.26,0.646653553,1933.464467
6666,-1067,12793,14768,15337,15711,9712,0.83,0.94,10153.1285,0.646243301,1837.566991
6666,-1062,12873,14790,15400,15732,9712,0.84,0.94,10176.042,0.646837147,1931.628528
6666,-1056,12820,14691,15327,15620,9712,0.84,0.94,10072.17,0.644825224,1951.747759
6666,-1052,12888,14842,15406,15800,9712,0.84,0.94,10231,0.647531646,1924.683544
6666,-1060,12835,14669,15361,15584,9712,0.84,0.94,10048.604,0.644802618,1951.973819
6666,-1062,12931,14529,15444,15433,9711,0.84,0.94,9902.0355,0.64161443,1983.855699
6666,-1065,12518,14888,15020,15841,9710,0.83,0.94,10278.7835,0.648872136,1811.278644
6666,-1041,12853,14775,15376,15720,9709,0.84,0.94,10160.52,0.646343511,1936.564885
6656,-1383,12287,15119,15357,15504,9709,0.8,0.98,10495.124,0.676930083,1230.699174
6626,-3190,10138,17415,15349,15768,9709,0.66,1.1,12802.608,0.811936073,-1519.360731
6570,-7252,6459,20521,15389,15559,9713,0.42,1.32,15899.5165,1.0218855,-6018.855004
6487,-8586,7868,18820,15302,15600,9716,0.51,1.21,14200.3,0.910275641,-4002.75641
6382,-2918,12209,14336,15297,15469,9718,0.8,0.93,9710.6015,0.627745911,1722.540888
6255,-3195,9850,16779,15304,15528,9718,0.64,1.08,12156.168,0.782854714,-1428.547141
6120,-3183,11487,15092,15244,15412,9717,0.75,0.98,10464.122,0.678959382,710.406177
5984,-3044,10210,16410,15168,15673,9713,0.67,1.05,11793.4755,0.752470842,-824.7084157
5857,-3557,10430,16004,14717,15707,9709,0.71,1.02,11388.9545,0.725087827,-150.8782708
5742,-2822,10948,15546,15099,15519,9705,0.73,1,10922.7765,0.703832496,261.6750435
5644,-2816,10861,15762,15035,15661,9706,0.72,1.01,11144.9535,0.711637411,83.62588596
5561,-2913,10616,15922,14930,15738,9692,0.71,1.01,11308.303,0.718534947,-85.34947261
5489,-3068,10652,15846,15001,15538,9657,0.71,1.02,11223.603,0.72233254,-123.3253958
5427,-3154,10618,15808,14979,15497,9622,0.71,1.02,11183.8195,0.721676421,-116.7642124
5372,-3072,10614,15906,14891,15676,9602,0.71,1.01,11289.606,0.720184103,-101.8410309
5326,-2971,10790,15467,14964,15300,9602,0.72,1.01,10834.25,0.708120915,118.7908497
5284,-2925,10540,15664,14682,15511,9583,0.72,1.01,11040.4285,0.711780575,82.19424924
5248,-2950,10717,15601,14957,15412,9534,0.72,1.01,10973.122,0.711985596,80.1440436
5216,-3043,10578,15650,14868,15417,9486,0.71,1.02,11022.3395,0.714947104,-49.47103846
5187,-3093,10484,15804,14820,15544,9457,0.71,1.02,11181.864,0.719368502,-93.68502316
5162,-3133,10495,15628,14854,15349,9457,0.71,1.02,10997.3815,0.716488468,-64.88468304
5141,-3131,10475,15866,14831,15589,9434,0.71,1.02,11245.8215,0.721394669,-113.9466932
5122,-3142,10508,15811,14897,15538,9396,0.71,1.02,11188.603,0.720079997,-100.7999743
5105,-3112,10540,15746,14894,15490,9358,0.71,1.02,11121.515,0.71798031,-79.80309877
5091,-3105,10490,15757,14848,15510,9343,0.71,1.02,11133.385,0.717819794,-78.19793681
5079,-3073,10530,15688,14805,15466,9343,0.71,1.01,11062.471,0.715276801,-52.76800724
5068,-3050,10576,15632,14842,15417,9328,0.71,1.01,11004.3395,0.713779562,-37.79561523
5058,-3030,10524,15762,14793,15568,9304,0.71,1.01,11140.908,0.715628726,-56.28725591
5049,-3004,10457,15637,14663,15454,9280,0.71,1.01,11010.949,0.712498318,-24.98317588
5042,-2997,10563,15611,14785,15431,9270,0.71,1.01,10983.9485,0.711810544,-18.10543711
5035,-2990,10625,15671,14871,15511,9270,0.71,1.01,11047.4285,0.712231868,-22.31867707
5028,-3003,10521,15786,14807,15628,9258,0.71,1.01,11167.518,0.714583952,-45.83951881
5023,-2999,10518,15783,14772,15628,9242,0.71,1.01,11164.518,0.714391989,-43.91988738
5018,-2985,10520,15756,14758,15603,9226,0.71,1.01,11136.4305,0.713736493,-37.36492982
5015,-2964,10577,15706,14807,15562,9223,0.71,1.01,11084.647,0.712289359,-22.89358694
5012,-2972,10501,15737,14756,15594,9223,0.71,1.01,11117.039,0.712904899,-29.0489932
5009,-2988,10587,15626,14794,15475,9214,0.72,1.01,11000.8625,0.710879645,91.20355412
5006,-2961,10591,15588,14820,15439,9203,0.71,1.01,10961.2965,0.709974513,0.25487402
5004,-2975,10610,15761,14886,15617,9191,0.71,1.01,11142.0395,0.713455817,-34.55817378
5002,-2961,10569,15760,14814,15620,9189,0.71,1.01,11141.17,0.713263124,-32.631242
5000,-2970,10625,15533,14844,15385,9188,0.72,1.01,10903.9475,0.708738869,112.6113097
4998,-2978,10525,15771,14798,15635,9192,0.71,1.01,11152.8225,0.713324113,-33.24112568
4997,-2962,10642,15506,14857,15355,9196,0.72,1.01,10875.6425,0.708280202,117.1979811
4995,-2965,10545,15695,14801,15554,9200,0.71,1.01,11073.299,0.711926128,-19.26128327
4995,-2966,10622,15427,14838,15277,9200,0.72,1.01,10793.2495,0.706503207,134.9679256
4994,-2967,10516,15634,14760,15486,9198,0.71,1.01,11009.341,0.710922188,-9.221877825
4994,-3003,10532,15715,14785,15573,9189,0.71,1.01,11094.1255,0.712394882,-23.94882168
4993,-2970,10522,15731,14814,15598,9179,0.71,1.01,11111.213,0.71234857,-23.4857033
4992,-2954,10524,15741,14785,15605,9170,0.71,1.01,11121.5175,0.712689362,-26.89362384
4991,-2971,10581,15476,14792,15331,9171,0.72,1.01,10844.5985,0.707364066,126.3593373
4991,-2961,10415,15704,14561,15569,9171,0.72,1.01,11082.9515,0.711860203,81.39797033
4990,-2963,10573,15761,14776,15620,9173,0.72,1.01,11142.17,0.713327145,66.72855314
4990,-2967,10488,15739,14756,15596,9175,0.71,1.01,11119.126,0.712947294,-29.47294178
4989,-2988,10541,15679,14825,15548,9176,0.71,1.01,11057.038,0.711155004,-11.55003859
4990,-2969,10519,15639,14773,15501,9176,0.71,1.01,11014.9935,0.710598897,-5.988968454
4989,-2967,10594,15341,14804,15194,9176,0.72,1.01,10703.639,0.704464855,155.3514545
4989,-2963,10610,15650,14846,15518,9176,0.71,1.01,11026.733,0.710576943,-5.76942905
4989,-2979,10264,15130,14451,14994,9176,0.71,1.01,10483.939,0.69920895,107.9104975
4989,-2954,10587,15588,14796,15450,9176,0.72,1.01,10961.775,0.7095,105
4988,-2965,10519,15773,14770,15639,9176,0.71,1.01,11154.9965,0.713280677,-32.80676514
4989,-2995,10491,15747,14761,15610,9175,0.71,1.01,11127.735,0.712859385,-28.5938501
4988,-2972,10479,15665,14726,15534,9174,0.71,1.01,11042.429,0.710855478,-8.554783057
4988,-2963,10577,15665,14803,15525,9173,0.71,1.01,11042.0375,0.711242351,-12.42351047
4988,-2971,10599,15636,14833,15495,9172,0.71,1.01,11011.7325,0.710663601,-6.636011617
4989,-2973,10505,15809,14752,15670,9172,0.71,1.01,11192.345,0.714253031,-42.5303127
4988,-2966,10448,15654,14625,15518,9171,0.71,1.01,11030.733,0.710834708,-8.347080809
4988,-2956,10541,15669,14762,15532,9168,0.71,1.01,11046.342,0.711198944,-11.98944115
4988,-2959,10430,15687,14591,15545,9166,0.71,1.01,11064.9075,0.711798488,-17.9848826
4988,-2970,10506,15759,14768,15615,9165,0.71,1.01,11139.9525,0.713413545,-34.13544669
4989,-2982,10534,15714,14792,15582,9166,0.71,1.01,11093.517,0.711944359,-19.44358876
4988,-2987,10522,15694,14732,15561,9167,0.71,1.01,11072.6035,0.711561179,-15.61178587
4988,-2959,10531,15745,14806,15607,9168,0.71,1.01,11125.6045,0.712859903,-28.59902608
4988,-2979,10554,15760,14791,15623,9170,0.71,1.01,11141.3005,0.713134513,-31.34513218
4988,-2967,10570,15437,14769,15284,9171,0.72,1.01,10803.554,0.706853834,131.4616593
4989,-2969,10573,15431,14776,15284,9171,0.72,1.01,10797.554,0.706461267,135.3873332
4988,-2965,10540,15730,14790,15599,9172,0.71,1.01,11110.2565,0.712241586,-22.41585999
4988,-2973,10590,15677,14804,15532,9175,0.72,1.01,11054.342,0.71171401,82.85990214
4988,-2973,10520,15735,14781,15598,9177,0.71,1.01,11115.213,0.712605013,-26.05013463
4988,-2975,10502,15724,14726,15589,9178,0.71,1.01,11103.8215,0.712285682,-22.85682212
4988,-2965,10491,15715,14763,15574,9178,0.71,1.01,11094.169,0.712351933,-23.51932708
4988,-2968,10558,15667,14790,15524,9176,0.71,1.01,11043.994,0.711414197,-14.14197372
4989,-2964,10546,15783,14796,15648,9173,0.71,1.01,11165.388,0.713534509,-35.34509202
4988,-2962,10585,15704,14811,15572,9171,0.71,1.01,11083.082,0.711731441,-17.31441048
4988,-2963,10611,15547,14837,15398,9170,0.72,1.01,10918.513,0.70908644,109.135602
4988,-2964,10490,15752,14743,15615,9170,0.71,1.01,11132.9525,0.712965258,-29.65257765
4989,-2968,10615,15475,14839,15332,9172,0.72,1.01,10843.642,0.707255544,127.4445604
4988,-2991,10586,15714,14863,15582,9173,0.71,1.01,11093.517,0.711944359,-19.44358876
4988,-2977,10612,15456,14841,15306,9175,0.72,1.01,10823.511,0.707141709,128.5829087
4989,-2964,10527,15772,14779,15641,9175,0.71,1.01,11154.0835,0.713131098,-31.31097756
4988,-2972,10547,15428,14732,15279,9176,0.72,1.01,10794.3365,0.706481871,135.1812946
4989,-2995,10459,15311,14746,15167,9170,0.71,1.01,10672.4645,0.703663513,63.3648711
4988,-2967,10580,15728,14819,15591,9164,0.71,1.01,11107.9085,0.712456449,-24.56449234
4989,-2969,10562,15712,14820,15572,9159,0.71,1.01,11091.082,0.712245184,-22.45183663
4988,-2964,10460,15521,14619,15375,9159,0.72,1.01,10891.5125,0.708391057,116.0894309
4989,-2977,10429,15416,14690,15270,9159,0.71,1.01,10781.945,0.706086771,39.13228553
4989,-2961,10448,15733,14706,15591,9161,0.71,1.01,11112.9085,0.712777147,-27.77147072
4988,-2973,10506,15866,14687,15731,9163,0.72,1.01,11251.9985,0.715275475,47.24524824
4989,-2953,10579,15635,14795,15504,9166,0.72,1.01,11011.124,0.710211816,97.88183695
4988,-2981,10426,15282,14722,15146,9165,0.71,1.01,10642.551,0.702664136,73.35864255
4989,-2972,10459,15338,14768,15209,9165,0.71,1.01,10701.2915,0.703615721,63.84279045
4988,-2958,10578,15642,14810,15504,9164,0.71,1.01,11018.124,0.710663313,-6.633126935
4989,-2988,10481,15702,14765,15562,9163,0.71,1.01,11080.647,0.712032322,-20.32322324
4989,-2961,10390,15696,14540,15558,9162,0.71,1.01,11074.473,0.71181855,-18.18549942
4989,-2966,10579,15384,14786,15232,9162,0.72,1.01,10748.292,0.705638918,143.6108193
4989,-2972,10538,15655,14763,15519,9161,0.71,1.01,11031.7765,0.710856144,-8.561440814
4989,-2963,10603,15632,14858,15495,9159,0.71,1.01,11007.7325,0.710405453,-4.054533721
4989,-2961,10360,15714,14490,15585,9157,0.71,1.01,11093.6475,0.711815688,-18.15688162
4989,-2960,10537,15697,14790,15556,9155,0.71,1.01,11075.386,0.711968758,-19.68758035
4989,-2963,10513,15725,14781,15583,9155,0.71,1.01,11104.5605,0.712607361,-26.07360585
4989,-2969,10540,15738,14731,15602,9156,0.72,1.01,11118.387,0.712625753,73.74246891
4989,-2967,10490,15740,14783,15600,9158,0.71,1.01,11120.3,0.712839744,-28.3974359
4989,-2968,10353,15731,14558,15597,9160,0.71,1.01,11111.1695,0.712391453,-23.91453485
4990,-2969,10569,15710,14803,15563,9161,0.71,1.01,11088.6905,0.712503406,-25.03405513
4989,-2983,10581,15378,14784,15235,9160,0.72,1.01,10742.4225,0.705114703,148.8529701
4990,-2974,10561,15718,14812,15574,9162,0.71,1.01,11097.169,0.712544561,-25.44561449
4989,-2969,10669,15430,14909,15285,9164,0.72,1.01,10796.5975,0.70635247,136.4753026
4989,-2981,10491,15751,14742,15612,9167,0.71,1.01,11131.822,0.713029849,-30.29848834
4989,-2969,10550,15546,14732,15393,9167,0.72,1.01,10917.2955,0.709237673,107.6232703
4990,-2972,10588,15415,14793,15266,9167,0.72,1.01,10780.771,0.706194878,138.0512249
4990,-2967,10559,15570,14766,15435,9168,0.72,1.01,10943.1225,0.70898105,110.1895044
4989,-2970,10553,15706,14806,15566,9170,0.71,1.01,11084.821,0.7121175,-21.17499679
4989,-2980,10548,15684,14782,15538,9172,0.71,1.01,11061.603,0.711906487,-19.06487321
4989,-2967,10481,15702,14745,15567,9172,0.71,1.01,11080.8645,0.711817595,-18.17594912
4990,-2979,10548,15618,14760,15473,9172,0.71,1.01,10992.7755,0.710448879,-4.488786919
4989,-2959,10517,15710,14743,15580,9169,0.71,1.01,11089.43,0.711773427,-17.73427471
4990,-2962,10594,15506,14800,15358,9167,0.72,1.01,10875.773,0.708150345,118.496549
4989,-2965,10441,15711,14707,15576,9164,0.71,1.01,11090.256,0.712009245,-20.09244992
4990,-2965,10555,15603,14768,15455,9164,0.71,1.01,10976.9925,0.710255095,-2.550954384
4990,-2972,10579,15381,14783,15233,9164,0.72,1.01,10745.3355,0.70539851,146.0149019
4990,-2955,10595,15519,14815,15373,9166,0.72,1.01,10889.4255,0.70834746,116.5254017
4990,-2967,10532,15375,14720,15221,9167,0.72,1.01,10738.8135,0.705526148,144.7385192
4990,-2977,10573,15428,14764,15282,9168,0.72,1.01,10794.467,0.706351721,136.4827902
4990,-2971,10497,15643,14734,15500,9168,0.71,1.01,11018.95,0.7109,-9
4990,-2980,10467,15543,14738,15402,9168,0.71,1.01,10914.687,0.708653876,13.4612388
4990,-2995,10493,15195,14783,15047,9169,0.71,1.01,10551.2445,0.701219147,87.80853326
4990,-2974,10570,15334,14776,15188,9169,0.72,1.01,10696.378,0.704265078,157.3492231
4990,-2973,10535,15713,14798,15569,9170,0.71,1.01,11091.9515,0.712438275,-24.38274777
4991,-2976,10610,15378,14823,15229,9170,0.72,1.01,10742.1615,0.705375369,146.2463064
4990,-2978,10512,15650,14703,15513,9170,0.71,1.01,11026.5155,0.710791949,-7.919486882
4990,-2965,10558,15489,14747,15353,9169,0.72,1.01,10858.5555,0.707259526,127.4047417
