ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FAprime,FAprime/NA,FBprime,FBprime/NA,NACprime
5905,-2816,4993,6748,9127,8971,-1467,0.55,0.75,4978.86077,0.545509014,6522.838,0.727102664,-0.18159365
5906,-2818,4989,6753,9123,8973,-881,0.55,0.75,4974.85545,0.545309158,6527.901,0.727504848,-0.18219569
5906,-2816,4987,6754,9128,8976,-295,0.55,0.75,4972.8621,0.544792079,6528.9955,0.727383634,-0.182591555
5906,-2817,4990,6747,9125,8973,290,0.55,0.75,4975.85811,0.545299519,6521.901,0.726836175,-0.181536656
5906,-2818,4989,6752,9127,8972,525,0.55,0.75,4974.86077,0.545070754,6526.8695,0.727470965,-0.182400211
5906,-2817,4991,6754,9130,8975,525,0.55,0.75,4976.86476,0.545111146,6528.964,0.72746117,-0.182350024
5906,-2826,4988,6754,9125,8967,525,0.55,0.75,4973.85811,0.545080341,6528.712,0.728082079,-0.183001738
5906,-2818,4990,6750,9130,8969,525,0.55,0.75,4975.86476,0.545001617,6524.775,0.727480767,-0.18247915
5906,-2830,4982,6755,9120,8974,525,0.55,0.75,4967.85146,0.544720555,6529.9325,0.727650156,-0.182929601
5905,-2827,4984,6762,9117,8977,525,0.55,0.75,4969.84747,0.545118731,6537.027,0.728197282,-0.183078551
5905,-2829,4984,6754,9124,8971,525,0.55,0.75,4969.85678,0.544701532,6528.838,0.727771486,-0.183069954
5905,-2830,4983,6751,9127,8971,389,0.55,0.75,4968.86077,0.544413364,6525.838,0.727437075,-0.183023711
5905,-2827,4990,6752,9126,8973,49,0.55,0.75,4975.85944,0.545239912,6526.901,0.727393402,-0.18215349
5905,-2821,4989,6757,9126,8980,-290,0.55,0.75,4974.85944,0.545130335,6532.1215,0.727407739,-0.182277404
5906,-2821,4994,6752,9133,8974,-630,0.55,0.75,4979.86875,0.545261004,6526.9325,0.727315857,-0.182054853
5906,-2807,4996,6754,9124,8975,-834,0.55,0.75,4981.85678,0.546016745,6528.964,0.72746117,-0.181444425
5906,-2809,4995,6746,9133,8972,-834,0.55,0.75,4980.86875,0.545370497,6520.8695,0.726802218,-0.181431721
5906,-2799,5001,6746,9125,8974,-834,0.55,0.75,4986.85811,0.546504998,6520.9325,0.726647259,-0.18014226
5906,-2798,4997,6743,9127,8973,-834,0.55,0.75,4982.86077,0.545947274,6517.901,0.726390393,-0.180443119
5906,-2799,5001,6747,9125,8976,-834,0.55,0.75,4986.85811,0.546504998,6521.9955,0.726603777,-0.180098778
5906,-2793,4999,6742,9131,8971,-630,0.55,0.75,4984.86609,0.545927729,6516.838,0.726433842,-0.180506114
5905,-2792,5003,6744,9134,8973,-290,0.55,0.75,4988.87008,0.546186783,6518.901,0.726501839,-0.180315055
5905,-2795,4997,6748,9129,8977,49,0.55,0.75,4982.86343,0.545827958,6523.027,0.726637741,-0.180809783
5905,-2794,5000,6743,9128,8974,389,0.55,0.75,4985.8621,0.546216269,6517.9325,0.72631296,-0.180096691
5905,-2796,4996,6743,9130,8977,525,0.55,0.75,4981.86476,0.545658791,6518.027,0.726080762,-0.180421971
5905,-2792,4996,6744,9117,8975,525,0.55,0.75,4981.84747,0.546434953,6518.964,0.726346964,-0.17991201
5905,-2794,4996,6745,9127,8974,525,0.55,0.75,4981.86077,0.545837709,6519.9325,0.726535826,-0.180698117
5905,-2806,4991,6742,9125,8970,525,0.55,0.75,4976.85811,0.545409108,6516.8065,0.726511315,-0.181102208
5906,-2798,4991,6747,9124,8979,525,0.55,0.75,4976.85678,0.54546874,6522.09,0.726371534,-0.180902794
5906,-2804,4994,6745,9129,8974,525,0.55,0.75,4979.86343,0.545499335,6519.9325,0.726535826,-0.181036491
5906,-2809,4990,6746,9130,8973,419,0.55,0.75,4975.86476,0.545001617,6520.901,0.72672473,-0.181723113
5906,-2813,4987,6749,9126,8978,37,0.55,0.75,4972.85944,0.544911181,6524.0585,0.726671697,-0.181760516
5906,-2819,4984,6746,9117,8968,-344,0.55,0.75,4969.84747,0.545118731,6520.7435,0.727112344,-0.181993613
5905,-2820,4982,6750,9118,8971,-725,0.55,0.75,4967.8488,0.544839746,6524.838,0.727325605,-0.182485859
5905,-2816,4988,6743,9122,8969,-1000,0.55,0.75,4973.85412,0.545259167,6517.775,0.726700301,-0.181441134
5905,-2823,4986,6754,9124,8973,-1000,0.55,0.75,4971.85678,0.544920734,6528.901,0.727616293,-0.182695559
5905,-2819,4992,6751,9130,8973,-1001,0.55,0.75,4977.86476,0.545220675,6525.901,0.727281957,-0.182061282
5905,-2816,4989,6750,9124,8974,-1001,0.55,0.75,4974.85678,0.545249537,6524.9325,0.727092991,-0.181843453
5905,-2814,4989,6746,9121,8968,-1001,0.55,0.75,4974.85279,0.545428439,6520.7435,0.727112344,-0.181683905
5905,-2815,4990,6748,9126,8973,-1001,0.55,0.75,4975.85944,0.545239912,6522.901,0.726947621,-0.181707708
5906,-2819,4989,6748,9126,8972,-987,0.55,0.75,4974.85944,0.545130335,6522.8695,0.727025134,-0.181894798
5906,-2815,4983,6744,9122,8970,-964,0.55,0.75,4968.85412,0.544711041,6518.8065,0.726734281,-0.182023239
5906,-2817,4983,6748,9122,8971,-942,0.55,0.75,4968.85412,0.544711041,6522.838,0.727102664,-0.182391623
5905,-2811,4989,6748,9127,8975,-919,0.55,0.75,4974.86077,0.545070754,6522.964,0.726792646,-0.181721892
5905,-2811,4990,6746,9123,8971,-910,0.55,0.75,4975.85545,0.545418771,6520.838,0.726879724,-0.181460952
5905,-2810,4989,6745,9125,8975,-910,0.55,0.75,4974.85811,0.54518993,6519.964,0.726458384,-0.181268455
5905,-2809,4991,6747,9127,8975,-910,0.55,0.75,4976.86077,0.545289884,6521.964,0.726681226,-0.181391342
5905,-2805,4991,6746,9122,8976,-910,0.55,0.75,4976.85412,0.545588042,6520.9955,0.726492369,-0.180904326
5905,-2808,4989,6744,9121,8974,-910,0.55,0.75,4974.85279,0.545428439,6518.9325,0.726424393,-0.180995954
5905,-2803,4986,6740,9120,8968,-910,0.55,0.75,4971.85146,0.545159151,6514.7435,0.726443298,-0.181284147
5905,-2810,4989,6746,9124,8972,-819,0.55,0.75,4974.85678,0.545249537,6520.8695,0.726802218,-0.181552681
5905,-2811,4991,6741,9130,8971,-591,0.55,0.75,4976.86476,0.545111146,6515.838,0.726322372,-0.181211226
5905,-2805,4992,6742,9125,8968,-364,0.55,0.75,4977.85811,0.545518697,6516.7435,0.726666314,-0.181147617
5905,-2807,4983,6740,9125,8965,-137,0.55,0.75,4968.85811,0.544532396,6514.649,0.726675851,-0.182143455
5905,-2818,4984,6747,9124,8974,0,0.55,0.75,4969.85678,0.544701532,6521.9325,0.726758692,-0.18205716
5905,-2812,4991,6747,9125,8969,0,0.55,0.75,4976.85811,0.545409108,6521.775,0.727146282,-0.181737174
5905,-2818,4985,6751,9120,8971,0,0.55,0.75,4970.85146,0.545049502,6525.838,0.727437075,-0.182387573
5905,-2821,4984,6750,9126,8973,0,0.55,0.75,4969.85944,0.54458245,6524.901,0.727170512,-0.182588061
5905,-2827,4986,6747,9123,8969,0,0.55,0.75,4971.85545,0.544980319,6521.775,0.727146282,-0.182165963
5905,-2831,4982,6749,9124,8969,0,0.55,0.75,4967.85678,0.54448233,6523.775,0.727369272,-0.182886942
5905,-2829,4984,6746,9126,8971,-131,0.55,0.75,4969.85944,0.54458245,6520.838,0.726879724,-0.182297273
5905,-2830,4977,6752,9118,8972,-457,0.55,0.75,4962.8488,0.54429138,6526.8695,0.727470965,-0.183179586
5905,-2833,4981,6747,9124,8972,-783,0.55,0.75,4966.85678,0.544372729,6521.8695,0.726913676,-0.182540947
5905,-2837,4978,6756,9125,8969,-1109,0.55,0.75,4963.85811,0.54398445,6530.775,0.728149738,-0.184165288
5904,-2830,4981,6752,9128,8969,-1305,0.55,0.75,4966.8621,0.544134761,6526.775,0.727703757,-0.183568996
5904,-2831,4983,6751,9122,8973,-1305,0.55,0.75,4968.85412,0.544711041,6525.901,0.727281957,-0.182570916
5905,-2828,4977,6747,9115,8965,-1305,0.55,0.75,4962.84481,0.544470083,6521.649,0.727456665,-0.182986581
5905,-2829,4982,6747,9121,8971,-1305,0.55,0.75,4967.85279,0.544660979,6521.838,0.726991194,-0.182330215
5905,-2819,4989,6742,9120,8969,-1305,0.55,0.75,4974.85146,0.545488099,6516.775,0.726588806,-0.181100707
5905,-2813,4990,6749,9123,8969,-1305,0.55,0.75,4975.85545,0.545418771,6523.775,0.727369272,-0.181950501
5905,-2817,4990,6740,9127,8967,-1175,0.55,0.75,4975.86077,0.545180319,6514.712,0.726520798,-0.18134048
5905,-2812,4990,6748,9124,8976,-849,0.55,0.75,4975.85678,0.545359139,6522.9955,0.726715185,-0.181356046
5905,-2806,4992,6741,9132,8975,-522,0.55,0.75,4977.86742,0.545101557,6515.964,0.726012702,-0.180911145
5905,-2800,4992,6741,9124,8972,-196,0.55,0.75,4977.85678,0.545578341,6515.8695,0.726244929,-0.180666588
5905,-2793,4996,6746,9130,8978,0,0.55,0.75,4981.86476,0.545658791,6521.0585,0.726337547,-0.180678757
5905,-2792,4997,6736,9124,8972,0,0.55,0.75,4982.85678,0.546126346,6510.8695,0.725687639,-0.179561293
5905,-2783,5005,6737,9131,8978,0,0.55,0.75,4990.86609,0.546584831,6512.0585,0.725335097,-0.178750266
5905,-2785,5000,6736,9122,8976,0,0.55,0.75,4985.85412,0.546574668,6510.9955,0.725378287,-0.178803619
5905,-2789,4999,6738,9133,8970,0,0.55,0.75,4984.86875,0.545808469,6512.8065,0.726065385,-0.180256915
5904,-2795,4993,6742,9123,8968,0,0.55,0.75,4978.85545,0.54574761,6516.7435,0.726666314,-0.180918703
5904,-2786,4997,6738,9124,8971,0,0.55,0.75,4982.85678,0.546126346,6512.838,0.725987961,-0.179861615
5904,-2793,4998,6740,9125,8972,0,0.55,0.75,4983.85811,0.546176231,6514.8695,0.726133471,-0.17995724
5904,-2804,5000,6746,9130,8973,0,0.55,0.75,4985.86476,0.546096907,6520.901,0.72672473,-0.180627823
5905,-2800,4991,6742,9119,8971,0,0.55,0.75,4976.85013,0.545767094,6516.838,0.726433842,-0.180666748
5905,-2807,4992,6739,9131,8974,0,0.55,0.75,4977.86609,0.545161109,6513.9325,0.725867228,-0.180706118
5905,-2812,4993,6743,9123,8970,0,0.55,0.75,4978.85545,0.54574761,6517.8065,0.726622798,-0.180875188
5905,-2803,4996,6748,9132,8973,0,0.55,0.75,4981.86742,0.545539577,6522.901,0.726947621,-0.181408043
5905,-2805,4996,6740,9125,8969,0,0.55,0.75,4981.85811,0.545957053,6514.775,0.726365816,-0.180408762
5905,-2810,4989,6742,9124,8968,0,0.55,0.75,4974.85678,0.545249537,6516.7435,0.726666314,-0.181416776
5905,-2801,4998,6751,9134,8979,0,0.55,0.75,4983.87008,0.545639378,6526.09,0.726817017,-0.181177639
5905,-2808,4990,6743,9130,8971,-131,0.55,0.75,4975.86476,0.545001617,6517.838,0.726545313,-0.181543696
5902,-2807,5005,6732,9125,8962,-457,0.55,0.75,4990.85811,0.546943355,6506.5545,0.7260159,-0.179072546
5894,-2671,5098,6666,9121,8951,-783,0.56,0.74,5083.85279,0.557378883,6440.208,0.719495922,-0.162117039
5878,-2369,5198,6555,9114,8929,-1110,0.57,0.73,5183.84348,0.568778086,6328.515,0.70875966,-0.139981573
5852,-2345,5099,6569,9119,8899,-1305,0.56,0.74,5084.85013,0.557610498,6341.57,0.712616024,-0.155005526
5817,-2631,5038,6624,9113,8876,-1305,0.55,0.75,5023.84215,0.551283019,6395.8455,0.720577456,-0.169294437
5776,-2522,5134,6522,9105,8837,-1305,0.56,0.74,5119.83151,0.562309886,6292.617,0.712076157,-0.149766271
5730,-2363,5124,6461,9099,8806,-1305,0.56,0.73,5109.82353,0.561580781,6230.6405,0.707544913,-0.145964131
5681,-2355,5127,6422,9086,8775,-1305,0.56,0.73,5112.80624,0.562712551,6190.664,0.705488775,-0.142776224
5634,-2271,5140,6354,9078,8739,-1305,0.57,0.73,5125.7956,0.564639304,6121.53,0.700484037,-0.135844733
5588,-2215,5126,6302,9061,8705,-1375,0.57,0.72,5111.77299,0.564151086,6068.459,0.697123377,-0.132972291
5545,-2183,5131,6270,9050,8675,-1549,0.57,0.72,5116.75836,0.565387664,6035.514,0.695736484,-0.13034882
5505,-2128,5143,6230,9033,8652,-1723,0.57,0.72,5128.73575,0.567777676,5994.7895,0.692879045,-0.125101369
5469,-2085,5130,6192,9018,8624,-1897,0.57,0.72,5115.7158,0.56727831,5955.9075,0.690620072,-0.123341762
5437,-2073,5114,6160,9004,8596,-2001,0.57,0.72,5099.69718,0.566381295,5923.0255,0.689044381,-0.122663086
5407,-2082,5099,6144,8991,8569,-2001,0.57,0.72,5084.67989,0.565529962,5906.175,0.689249037,-0.123719075
5380,-2077,5101,6128,8977,8549,-2001,0.57,0.72,5086.66127,0.566632647,5889.545,0.688916248,-0.122283601
5355,-2060,5093,6108,8960,8527,-2001,0.57,0.72,5078.63866,0.56681235,5868.852,0.688266917,-0.121454566
5332,-2055,5087,6089,8951,8507,-2001,0.57,0.72,5072.62669,0.566710612,5849.222,0.687577524,-0.120866912
5311,-2049,5080,6077,8933,8492,-2001,0.57,0.72,5065.60275,0.567066243,5836.7495,0.687323304,-0.120257061
5291,-2065,5060,6059,8919,8474,-1801,0.57,0.72,5045.58413,0.565711866,5818.1825,0.686592223,-0.120880358
5272,-2060,5052,6047,8907,8456,-1301,0.57,0.72,5037.56817,0.565574062,5805.6155,0.686567585,-0.120993523
5254,-2046,5054,6027,8896,8439,-801,0.57,0.71,5039.55354,0.566496576,5785.08,0.685517241,-0.119020665
5237,-2010,5063,6002,8878,8417,-300,0.57,0.71,5048.5296,0.568656184,5759.387,0.684256505,-0.115600321
5221,-1969,5075,5974,8865,8395,0,0.57,0.71,5060.51231,0.570841772,5730.694,0.682631805,-0.111790033
5205,-1920,5086,5955,8850,8386,0,0.57,0.71,5071.49236,0.573049984,5711.4105,0.68106493,-0.108014945
5190,-1881,5090,5934,8838,8369,0,0.58,0.71,5075.4764,0.574278841,5689.875,0.679875134,-0.105596293
5175,-1857,5088,5913,8828,8350,0,0.58,0.71,5073.4631,0.574701303,5668.2765,0.678835509,-0.104134206
5161,-1853,5082,5905,8818,8339,0,0.58,0.71,5067.4498,0.574671105,5659.93,0.678730064,-0.104058959
5148,-1851,5073,5888,8807,8321,0,0.58,0.71,5058.43517,0.574365297,5642.363,0.678087129,-0.103721832
5136,-1853,5059,5879,8797,8310,46,0.58,0.71,5044.42187,0.573425244,5633.0165,0.677859988,-0.104434744
5125,-1867,5050,5877,8789,8297,165,0.57,0.71,5035.41123,0.572921974,5630.607,0.678631674,-0.1057097
5115,-1866,5040,5861,8775,8285,284,0.57,0.71,5025.39261,0.572694315,5614.229,0.677637779,-0.104943465
5105,-1882,5032,5864,8764,8279,403,0.57,0.71,5017.37798,0.572498628,5617.04,0.678468414,-0.105969786
5095,-1879,5028,5851,8755,8264,475,0.57,0.71,5013.36601,0.572628899,5603.5675,0.678069639,-0.10544074
5087,-1883,5027,5849,8747,8254,475,0.57,0.71,5012.35537,0.573037084,5601.2525,0.678610674,-0.10557359
5078,-1869,5026,5843,8743,8254,475,0.57,0.71,5011.35005,0.573184267,5595.2525,0.677883753,-0.104699486
5070,-1872,5023,5833,8731,8236,475,0.58,0.71,5008.33409,0.573626628,5584.6855,0.678082261,-0.104455633
5062,-1857,5022,5829,8723,8233,475,0.58,0.71,5007.32345,0.574036851,5580.591,0.677832017,-0.103795167
5055,-1845,5025,5820,8717,8226,475,0.58,0.71,5010.31547,0.574775206,5571.3705,0.677287929,-0.102512723
5048,-1848,5025,5815,8709,8215,427,0.58,0.71,5010.30483,0.575301967,5566.024,0.677544005,-0.102242038
5042,-1833,5024,5802,8706,8205,308,0.58,0.71,5009.30084,0.575384889,5552.709,0.676746984,-0.101362095
5036,-1827,5026,5802,8697,8201,189,0.58,0.71,5011.28887,0.576208908,5552.583,0.6770617,-0.100852792
5031,-1818,5020,5797,8691,8196,70,0.58,0.71,5005.28089,0.575915417,5547.4255,0.676845473,-0.100930056
5026,-1812,5024,5787,8688,8191,0,0.58,0.71,5009.2769,0.576574229,5537.268,0.676018557,-0.099444328
5021,-1808,5025,5782,8683,8180,0,0.58,0.71,5010.27025,0.577020644,5531.9215,0.676274022,-0.099253378
5016,-1799,5023,5778,8678,8178,0,0.58,0.71,5008.2636,0.577121871,5527.8585,0.67594259,-0.098820718
5012,-1791,5023,5774,8676,8174,0,0.58,0.71,5008.26094,0.577254604,5523.7325,0.675768596,-0.098513992
5008,-1799,5023,5771,8670,8167,0,0.58,0.71,5008.25296,0.577653167,5520.512,0.675953471,-0.098300304
5004,-1792,5021,5767,8670,8164,0,0.58,0.71,5006.25296,0.577422487,5516.4175,0.675700331,-0.098277844
5000,-1787,5018,5762,8662,8159,-131,0.58,0.71,5003.24232,0.577608211,5511.26,0.675482289,-0.097874079
4996,-1786,5022,5754,8664,8154,-457,0.58,0.71,5007.24498,0.577936863,5503.1025,0.674896063,-0.0969592
4993,-1788,5014,5754,8654,8154,-783,0.58,0.71,4999.23168,0.577678724,5503.1025,0.674896063,-0.097217339
4990,-1784,5007,5752,8645,8144,-1110,0.58,0.71,4992.21971,0.577469024,5500.7875,0.675440508,-0.097971485
4988,-1783,5010,5748,8644,8144,-1305,0.58,0.71,4995.21838,0.577882737,5496.7875,0.674949349,-0.097066612
4985,-1785,5013,5748,8642,8143,-1305,0.58,0.71,4998.21572,0.578363309,5496.756,0.675028368,-0.096665059
4983,-1783,5003,5750,8639,8140,-1305,0.58,0.71,4988.21173,0.57740615,5498.6615,0.675511241,-0.098105091
4980,-1785,5006,5746,8634,8138,-1305,0.58,0.71,4991.20508,0.578087223,5494.5985,0.675177992,-0.09709077
4978,-1781,5004,5746,8636,8139,-1305,0.58,0.71,4989.20774,0.577722063,5494.63,0.675098906,-0.097376843
4976,-1782,5006,5738,8637,8130,-1305,0.58,0.71,4991.20907,0.57788689,5486.3465,0.674827368,-0.096940478
4974,-1781,5005,5736,8634,8128,-1173,0.58,0.71,4990.20508,0.577971401,5484.2835,0.674739604,-0.096768202
4973,-1784,4998,5738,8634,8131,-847,0.58,0.71,4983.20508,0.577160653,5486.378,0.674748247,-0.097587594
4971,-1786,5001,5733,8628,8122,-521,0.58,0.71,4986.1971,0.577908797,5481.0945,0.67484542,-0.096936623
4970,-1782,4998,5731,8631,8120,-195,0.58,0.71,4983.20109,0.577360803,5479.0315,0.674757574,-0.097396771
4968,-1780,5002,5732,8631,8120,0,0.58,0.71,4987.20109,0.577824249,5480.0315,0.674880727,-0.097056478
4967,-1780,4997,5732,8624,8120,0,0.58,0.71,4982.19178,0.577712405,5480.0315,0.674880727,-0.097168322
4966,-1782,4996,5726,8625,8117,0,0.58,0.71,4981.19311,0.577529636,5473.937,0.674379327,-0.096849691
4964,-1783,4998,5730,8625,8120,0,0.58,0.71,4983.19311,0.57776152,5478.0315,0.674634421,-0.096872901
4963,-1782,4996,5732,8622,8120,0,0.58,0.71,4981.18912,0.577730123,5480.0315,0.674880727,-0.097150604
4962,-1785,4994,5724,8619,8114,0,0.58,0.71,4979.18513,0.577698704,5471.8425,0.674370532,-0.096671828
4962,-1781,4995,5724,8619,8115,-119,0.58,0.71,4980.18513,0.577814727,5471.874,0.674291312,-0.096476586
4961,-1780,4991,5726,8615,8113,-419,0.58,0.71,4976.17981,0.577618086,5473.811,0.67469629,-0.097078204
4960,-1780,4991,5725,8612,8113,-719,0.58,0.71,4976.17582,0.577818837,5472.811,0.674573031,-0.096754194
4959,-1780,4989,5723,8614,8111,-1019,0.58,0.71,4974.17848,0.577452807,5470.748,0.67448502,-0.097032213
