ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FAprime,FAprime/NA,FBprime,FBprime/NA,NACprime
5754,-2285,8581,11042,15064,15007,-400,0.57,0.74,8574.75698,0.569221786,11006.972,0.733455854,-0.164234068
5755,-2285,8549,11053,15028,15018,-400,0.57,0.74,8542.7091,0.568452828,11018.3185,0.733674158,-0.16522133
5756,-2288,8551,11043,15023,15008,-400,0.57,0.74,8544.70245,0.568774709,11008.0035,0.733475713,-0.164701004
5757,-2288,8555,11050,15029,15016,-400,0.57,0.74,8548.71043,0.568814321,11015.2555,0.733567894,-0.164753573
5758,-2285,8557,11045,15027,15020,-400,0.57,0.74,8550.70777,0.569022943,11010.3815,0.733048036,-0.164025093
5759,-2282,8552,11044,15019,15010,-426,0.57,0.74,8545.69713,0.568992418,11009.0665,0.733448801,-0.164456383
5760,-2278,8559,11043,15027,15014,-457,0.57,0.74,8552.70777,0.569156037,11008.1925,0.733195184,-0.164039147
5761,-2277,8559,11042,15020,15017,-489,0.57,0.74,8552.69846,0.56942067,11007.287,0.732988413,-0.163567743
5762,-2275,8567,11037,15030,15010,-520,0.57,0.74,8560.71176,0.569574967,11002.0665,0.732982445,-0.163407478
5763,-2269,8570,11044,15030,15023,-527,0.57,0.74,8563.71176,0.569774568,11009.476,0.732841377,-0.163066808
5764,-2267,8565,11040,15032,15018,-527,0.57,0.74,8558.71442,0.569366313,11005.3185,0.73280853,-0.163442217
5765,-2262,8577,11031,15028,15012,-527,0.57,0.73,8570.7091,0.570316017,10996.1295,0.732489309,-0.162173292
5765,-2251,8578,11025,15032,15017,-527,0.57,0.73,8571.71442,0.570231135,10990.287,0.731856363,-0.161625228
5766,-2249,8585,11034,15033,15020,-527,0.57,0.73,8578.71575,0.570658934,10999.3815,0.732315679,-0.161656745
5767,-2242,8587,11027,15028,15023,-527,0.57,0.73,8580.7091,0.570981441,10992.476,0.731709778,-0.160728337
5769,-2234,8592,11020,15038,15015,-621,0.57,0.73,8585.7224,0.570935124,10985.224,0.73161665,-0.160681526
5770,-2228,8591,11020,15029,15024,-740,0.57,0.73,8584.71043,0.57120969,10985.5075,0.731197251,-0.159987561
5771,-2222,8598,11021,15035,15024,-858,0.57,0.73,8591.71841,0.571447849,10986.5075,0.731263811,-0.159815962
5772,-2224,8599,11022,15033,15024,-977,0.57,0.73,8592.71575,0.571590218,10987.5075,0.731330371,-0.159740153
5773,-2214,8608,11013,15029,15018,-1000,0.57,0.73,8601.71043,0.572340836,10978.3185,0.731010687,-0.158669851
5774,-2213,8611,11013,15034,15025,-1000,0.57,0.73,8604.71708,0.572350478,10978.539,0.730684792,-0.158334314
5775,-2202,8605,11006,15030,15024,-1000,0.57,0.73,8598.71176,0.572103244,10971.5075,0.730265409,-0.158162165
5776,-2199,8614,11011,15036,15024,-1000,0.57,0.73,8607.71974,0.572474045,10976.5075,0.73059821,-0.158124165
5777,-2189,8619,11002,15032,15023,-1000,0.57,0.73,8612.71442,0.57295865,10967.476,0.730045663,-0.157087014
5778,-2179,8629,11006,15046,15034,-1000,0.57,0.73,8622.73304,0.573091389,10971.8225,0.729800619,-0.15670923
5779,-2174,8638,10998,15039,15034,-1061,0.57,0.73,8631.72373,0.573955963,10963.8225,0.729268491,-0.155312528
5780,-2166,8642,10998,15039,15038,-1138,0.57,0.73,8635.72373,0.574221938,10963.9485,0.72908289,-0.154860952
5780,-2158,8649,10993,15037,15036,-1214,0.58,0.73,8642.72107,0.574763654,10958.8855,0.728843143,-0.154079489
5781,-2149,8650,10981,15039,15030,-1290,0.58,0.73,8643.72373,0.574753889,10946.6965,0.72832312,-0.153569232
5782,-2140,8654,10981,15043,15040,-1305,0.58,0.73,8647.72905,0.574867317,10947.0115,0.727859807,-0.15299249
5784,-2128,8669,10986,15042,15039,-1305,0.58,0.73,8662.72772,0.575902654,10951.98,0.72823858,-0.152335926
5785,-2118,8668,10975,15038,15034,-1305,0.58,0.73,8661.7224,0.575988988,10940.8225,0.727738626,-0.151749638
5786,-2101,8686,10968,15043,15040,-1305,0.58,0.73,8679.72905,0.576994552,10934.0115,0.726995445,-0.150000893
5787,-2088,8693,10962,15041,15041,-1305,0.58,0.73,8686.72639,0.577536493,10928.043,0.726550296,-0.149013803
5788,-2083,8695,10956,15043,15039,-1305,0.58,0.73,8688.72905,0.577592837,10921.98,0.726243766,-0.148650929
5789,-2075,8699,10957,15044,15043,-1408,0.58,0.73,8692.73038,0.577820419,10923.106,0.726125507,-0.148305088
5790,-2064,8710,10958,15042,15048,-1536,0.58,0.73,8703.72772,0.578628355,10924.2635,0.725961158,-0.147332802
5791,-2053,8713,10947,15044,15042,-1665,0.58,0.73,8706.73038,0.578751022,10913.0745,0.725506881,-0.146755858
5792,-2047,8723,10943,15046,15039,-1793,0.58,0.73,8716.73304,0.579338897,10908.98,0.725379347,-0.14604045
5793,-2037,8725,10938,15041,15039,-1819,0.58,0.73,8718.72639,0.579664011,10903.98,0.725046878,-0.145382867
5794,-2026,8725,10937,15043,15047,-1819,0.58,0.73,8718.72905,0.57958712,10903.232,0.724611683,-0.145024563
5795,-2019,8743,10930,15050,15039,-1819,0.58,0.73,8736.73836,0.580514177,10895.98,0.724514928,-0.144000751
5796,-2011,8744,10930,15048,15039,-1819,0.58,0.73,8737.7357,0.580657609,10895.98,0.724514928,-0.143857319
5797,-2008,8743,10926,15047,15037,-1819,0.58,0.73,8736.73437,0.580629652,10891.917,0.724341092,-0.14371144
5798,-2001,8753,10923,15051,15042,-1819,0.58,0.73,8746.73969,0.581140103,10889.0745,0.723911348,-0.142771245
5799,-1993,8757,10925,15046,15045,-1561,0.58,0.73,8750.73304,0.581598634,10891.169,0.723906215,-0.142307581
5799,-1981,8765,10912,15048,15048,-1238,0.58,0.73,8758.7357,0.582053143,10878.2635,0.722904273,-0.14085113
5801,-1970,8773,10917,15041,15055,-914,0.58,0.73,8766.72639,0.582855288,10883.484,0.722914912,-0.140059624
5802,-1963,8782,10915,15055,15054,-591,0.58,0.73,8775.74501,0.582912322,10881.4525,0.722827986,-0.139915664
5803,-1953,8783,10904,15043,15041,-527,0.58,0.72,8776.72905,0.583442734,10870.043,0.722694169,-0.139251435
5804,-1941,8788,10901,15050,15048,-527,0.58,0.72,8781.73836,0.58350421,10867.2635,0.722173279,-0.138669069
5805,-1932,8798,10899,15044,15050,-527,0.58,0.72,8791.73038,0.584401115,10865.3265,0.721948605,-0.137547489
5806,-1920,8802,10886,15047,15045,-527,0.58,0.72,8795.73437,0.584550699,10852.169,0.721313991,-0.136763292
5807,-1915,8806,10891,15049,15046,-527,0.59,0.72,8799.73703,0.584738988,10857.2005,0.721600459,-0.136861471
5808,-1907,8815,10889,15051,15058,-527,0.59,0.72,8808.73969,0.585259431,10855.5785,0.720917685,-0.135658254
5808,-1905,8814,10889,15043,15057,-421,0.59,0.72,8807.72905,0.585503493,10855.547,0.720963472,-0.135459979
5809,-1895,8823,10885,15047,15053,-290,0.59,0.72,8816.73437,0.585946326,10851.421,0.720880954,-0.134934628
5810,-1884,8834,10883,15056,15051,-158,0.59,0.72,8827.74634,0.586327467,10849.358,0.720839678,-0.134512212
5812,-1876,8844,10878,15058,15053,-27,0.59,0.72,8837.749,0.586913866,10844.421,0.72041593,-0.133502064
5813,-1867,8845,10875,15051,15051,0,0.59,0.72,8838.73969,0.587252654,10841.358,0.720308152,-0.133055499
5814,-1865,8843,10874,15054,15054,0,0.59,0.72,8836.74368,0.587003034,10840.4525,0.720104457,-0.133101423
5815,-1857,8848,10865,15049,15048,0,0.59,0.72,8841.73703,0.587529871,10831.2635,0.719780934,-0.132251063
5816,-1857,8854,10875,15050,15055,0,0.59,0.72,8847.73836,0.587889592,10841.484,0.720125141,-0.132235549
5817,-1857,8853,10877,15045,15059,0,0.59,0.72,8846.73171,0.58801806,10843.61,0.720075038,-0.132056978
5818,-1851,8848,10879,15036,15066,0,0.59,0.72,8841.71974,0.588036695,10845.8305,0.71988786,-0.131851165
5819,-1852,8856,10882,15048,15056,200,0.59,0.72,8849.7357,0.588100459,10848.5155,0.720544334,-0.132443876
5820,-1850,8858,10878,15045,15064,450,0.59,0.72,8851.73171,0.588350396,10844.7675,0.719912872,-0.131562476
5821,-1855,8862,10878,15055,15063,700,0.59,0.72,8855.74501,0.588226171,10844.736,0.719958574,-0.131732403
5822,-1848,8866,10882,15053,15067,950,0.59,0.72,8859.74235,0.588569876,10848.862,0.720041282,-0.131471406
5823,-1849,8866,10874,15054,15067,999,0.59,0.72,8859.74368,0.588530868,10840.862,0.719510321,-0.130979453
5824,-1848,8865,10886,15059,15066,999,0.59,0.72,8858.75033,0.588269495,10852.8305,0.720352482,-0.132082987
5825,-1845,8868,10878,15054,15067,999,0.59,0.72,8861.74368,0.588663723,10844.862,0.719775801,-0.131112079
5826,-1843,8866,10882,15055,15066,999,0.59,0.72,8859.74501,0.588491864,10848.8305,0.720086984,-0.13159512
5827,-1844,8870,10885,15051,15066,999,0.59,0.72,8863.73969,0.588913673,10851.8305,0.720286108,-0.131372435
5828,-1842,8872,10885,15060,15070,999,0.59,0.72,8865.75166,0.588695329,10851.9565,0.720103285,-0.131407955
5829,-1844,8868,10885,15057,15070,783,0.59,0.72,8861.74767,0.588546701,10851.9565,0.720103285,-0.131556584
5830,-1845,8867,10887,15059,15066,425,0.59,0.72,8860.75033,0.588402306,10853.8305,0.720418857,-0.132016551
5831,-1846,8869,10887,15054,15069,66,0.59,0.72,8862.74368,0.58873015,10853.925,0.720281704,-0.131551554
5832,-1847,8871,10894,15058,15075,-292,0.59,0.72,8864.749,0.588706933,10861.114,0.720471907,-0.131764974
5833,-1850,8873,10887,15058,15071,-435,0.59,0.72,8866.749,0.588839753,10853.988,0.720190299,-0.131350546
5834,-1855,8861,10895,15056,15070,-435,0.59,0.72,8854.74634,0.588120772,10861.9565,0.720766855,-0.132646083
5835,-1859,8865,10895,15058,15075,-435,0.59,0.72,8858.749,0.588308474,10862.114,0.720538242,-0.132229768
5836,-1859,8863,10903,15056,15074,-435,0.59,0.72,8856.74634,0.588253609,10870.0825,0.721114668,-0.132861058
5837,-1867,8859,10904,15052,15073,-435,0.59,0.72,8852.74102,0.588143836,10871.051,0.721226763,-0.133082927
5838,-1876,8843,10909,15038,15086,-435,0.59,0.72,8836.7224,0.587626174,10876.4605,0.720963841,-0.133337667
5838,-1878,8841,10914,15037,15082,-428,0.59,0.72,8834.72107,0.587532159,10881.3345,0.721478219,-0.13394606
5839,-1883,8839,10916,15047,15083,-419,0.59,0.72,8832.73437,0.587009661,10883.366,0.721565073,-0.134555412
5840,-1891,8835,10923,15047,15089,-411,0.59,0.72,8828.73437,0.586743827,10890.555,0.721754589,-0.135010762
5841,-1897,8829,10928,15041,15085,-402,0.59,0.72,8822.72639,0.586578445,10895.429,0.722269075,-0.13569063
5843,-1905,8815,10932,15025,15090,-400,0.59,0.72,8808.70511,0.586269891,10899.5865,0.722305268,-0.136035378
5844,-1913,8821,10934,15037,15083,-400,0.59,0.72,8814.72107,0.586202106,10901.366,0.72275847,-0.136556364
5845,-1924,8815,10940,15044,15084,-400,0.59,0.73,8808.73038,0.585531134,10907.3975,0.723110415,-0.137579281
5846,-1932,8808,10944,15037,15083,-400,0.59,0.73,8801.72107,0.585337572,10911.366,0.723421468,-0.138083896
5847,-1946,8801,10952,15040,15087,-400,0.59,0.73,8794.72506,0.584755656,10919.492,0.723768277,-0.139012622
5847,-1951,8795,10953,15040,15081,-400,0.58,0.73,8788.72506,0.584356719,10920.303,0.724110006,-0.139753287
5848,-1963,8793,10969,15048,15096,-426,0.58,0.73,8786.7357,0.583913856,10936.7755,0.724481684,-0.140567828
5849,-1972,8781,10972,15045,15101,-553,0.58,0.73,8774.73171,0.583232417,10939.933,0.724450897,-0.141218481
5850,-1983,8779,10969,15049,15083,-680,0.58,0.73,8772.73703,0.582944849,10936.366,0.725078963,-0.142134114
5851,-2001,8772,10984,15053,15092,-808,0.58,0.73,8765.74235,0.582325274,10951.6495,0.725659257,-0.143333983
5852,-2012,8753,10988,15034,15089,-910,0.58,0.73,8746.71708,0.581795735,10955.555,0.726062363,-0.144266628
5854,-2024,8744,11005,15033,15099,-910,0.58,0.73,8737.71575,0.581235665,10972.87,0.72672826,-0.145492595
5855,-2042,8747,11012,15056,15092,-910,0.58,0.73,8740.74634,0.58054904,10979.6495,0.727514544,-0.146965505
5856,-2049,8737,11019,15057,15101,-910,0.58,0.73,8730.74767,0.579846428,10986.933,0.727563274,-0.147716846
5857,-2067,8729,11026,15040,15101,-910,0.58,0.73,8722.72506,0.579968422,10993.933,0.728026819,-0.148058398
5858,-2079,8715,11033,15045,15100,-910,0.58,0.73,8708.73171,0.578845577,11000.9015,0.728536523,-0.149690946
5858,-2096,8711,11041,15054,15100,-910,0.58,0.73,8704.74368,0.578234601,11008.9015,0.729066325,-0.150831724
5859,-2105,8706,11042,15060,15099,-910,0.58,0.73,8699.75166,0.577672753,11009.87,0.729178754,-0.151506001
5860,-2125,8697,11052,15062,15099,-910,0.58,0.73,8690.75432,0.576998693,11019.87,0.729841049,-0.152842356
5862,-2123,8692,11062,15063,15105,-910,0.58,0.73,8685.75565,0.576628537,11030.059,0.730225687,-0.15359715
5863,-2143,8695,11064,15079,15098,-910,0.58,0.73,8688.77693,0.576217052,11031.8385,0.73068211,-0.154465058
5864,-2156,8696,11061,15085,15094,-910,0.58,0.73,8689.78491,0.576054684,11028.7125,0.730668643,-0.154613959
5865,-2162,8683,11070,15080,15101,-910,0.58,0.73,8676.77826,0.575383174,11037.933,0.730940534,-0.15555736
5866,-2173,8676,11078,15076,15103,-909,0.58,0.73,8669.77294,0.575071169,11045.996,0.731377607,-0.156306438
5867,-2182,8669,11083,15081,15105,-910,0.57,0.73,8662.77959,0.574416789,11051.059,0.731615955,-0.157199166
5867,-2193,8660,11097,15080,15110,-910,0.57,0.73,8653.77826,0.573857975,11065.2165,0.732310821,-0.158452846
5868,-2203,8664,11097,15100,15104,-728,0.57,0.73,8657.80486,0.57336456,11065.0275,0.732589215,-0.159224655
5869,-2215,8645,11102,15077,15107,-501,0.57,0.73,8638.77427,0.572977003,11070.122,0.732780962,-0.15980396
5870,-2231,8635,11108,15075,15112,-273,0.57,0.74,8628.77161,0.572389493,11076.2795,0.73294597,-0.160556477
5871,-2246,8652,11112,15110,15105,-46,0.57,0.74,8645.81816,0.572191804,11080.059,0.733535849,-0.161344045
5872,-2257,8629,11125,15096,15111,0,0.57,0.74,8622.79954,0.571197638,11093.248,0.734117398,-0.16291976
5874,-2267,8613,11134,15076,15111,0,0.57,0.74,8606.77294,0.570892341,11102.248,0.734712991,-0.163820649
5875,-2286,8607,11142,15090,15105,0,0.57,0.74,8600.79156,0.569966306,11110.059,0.735521946,-0.16555564
5876,-2297,8593,11148,15073,15104,0,0.57,0.74,8586.76895,0.569678826,11116.0275,0.735965804,-0.166286977
5876,-2307,8593,11153,15079,15108,0,0.57,0.74,8586.77693,0.569452678,11121.1535,0.73611024,-0.166657562
5877,-2326,8574,11166,15071,15115,0,0.57,0.74,8567.76629,0.56849355,11134.374,0.736643996,-0.168150446
5878,-2338,8593,11166,15119,15109,-106,0.57,0.74,8586.83013,0.567949608,11134.185,0.736924019,-0.16897441
5879,-2350,8565,11177,15082,15108,-237,0.57,0.74,8558.78092,0.567483153,11145.1535,0.737698802,-0.170215649
5880,-2363,8551,11188,15080,15114,-369,0.57,0.74,8544.77826,0.566629858,11156.3425,0.738146255,-0.171516397
5882,-2375,8562,11193,15103,15114,-500,0.57,0.74,8555.80885,0.566497308,11161.3425,0.738477074,-0.171979766
5883,-2380,8563,11201,15110,15124,-527,0.57,0.74,8556.81816,0.566301665,11169.6575,0.738538581,-0.172236916
5884,-2391,8540,11200,15081,15114,-527,0.57,0.74,8533.77959,0.565862979,11168.3425,0.738940221,-0.173077242
5885,-2399,8533,11203,15080,15118,-527,0.57,0.74,8526.77826,0.565436224,11171.4685,0.738951482,-0.173515258
5886,-2412,8527,11211,15079,15119,-527,0.57,0.74,8520.77693,0.56507573,11179.5,0.739433825,-0.174358095
5886,-2419,8528,11215,15088,15114,-527,0.57,0.74,8521.7889,0.564805733,11183.3425,0.739932678,-0.175126945
5887,-2420,8520,11219,15084,15124,-527,0.56,0.74,8513.78358,0.564424793,11187.6575,0.739728742,-0.175303949
5888,-2428,8537,11213,15114,15115,-508,0.56,0.74,8530.82348,0.564431883,11181.374,0.73975349,-0.175321607
5889,-2429,8519,11221,15080,15122,-485,0.56,0.74,8512.77826,0.564507842,11189.5945,0.739954669,-0.175446827
5890,-2440,8512,11220,15086,15117,-463,0.56,0.74,8505.78624,0.563819849,11188.437,0.740122842,-0.176302993
5891,-2440,8531,11220,15125,15112,-440,0.56,0.74,8524.83811,0.56362566,11188.2795,0.740357299,-0.176731639
5892,-2439,8524,11224,15114,15118,-435,0.56,0.74,8517.82348,0.563571753,11192.4685,0.740340554,-0.176768801
5893,-2442,8500,11222,15078,15117,-435,0.56,0.74,8493.7756,0.56332243,11190.437,0.740255143,-0.176932713
5895,-2441,8507,11229,15083,15125,-435,0.56,0.74,8500.78225,0.563600229,11197.689,0.740343074,-0.176742846
5896,-2434,8511,11227,15085,15120,-435,0.56,0.74,8504.78491,0.563790846,11195.5315,0.740445205,-0.176654359
5897,-2444,8506,11223,15081,15119,-435,0.56,0.74,8499.77959,0.563608487,11191.5,0.740227528,-0.176619041
5898,-2441,8511,11221,15088,15116,-435,0.56,0.74,8504.7889,0.56367901,11189.4055,0.740235876,-0.176556866
5899,-2441,8508,11212,15080,15100,-258,0.56,0.74,8501.77826,0.563778399,11179.9015,0.740390828,-0.176612429
5900,-2438,8507,11216,15077,15108,-30,0.56,0.74,8500.77427,0.563823988,11184.1535,0.740280216,-0.176456228
5901,-2437,8509,11217,15077,15112,197,0.56,0.74,8502.77427,0.563956641,11185.2795,0.740158781,-0.176202141
5901,-2435,8518,11209,15091,15099,424,0.56,0.74,8511.79289,0.564031071,11176.87,0.740239089,-0.176208018
5902,-2433,8518,11208,15083,15102,475,0.56,0.74,8511.78225,0.564329527,11175.9645,0.740032082,-0.175702555
5903,-2427,8514,11218,15073,15113,475,0.56,0.74,8507.76895,0.564437667,11186.311,0.740178059,-0.175740392
5904,-2429,8518,11224,15080,15117,475,0.56,0.74,8511.77826,0.564441529,11192.437,0.740387445,-0.175945915
5905,-2422,8524,11223,15083,15125,475,0.57,0.74,8517.78225,0.564727325,11191.689,0.73994638,-0.175219055
5907,-2422,8527,11223,15083,15120,475,0.57,0.74,8520.78225,0.564926225,11191.5315,0.740180655,-0.17525443
5908,-2417,8528,11215,15078,15119,475,0.57,0.74,8521.7756,0.56517944,11183.5,0.739698393,-0.174518953
5909,-2411,8536,11208,15088,15119,283,0.57,0.74,8529.7889,0.565335956,11176.5,0.739235399,-0.173899443
5910,-2406,8541,11218,15095,15127,45,0.57,0.74,8534.79821,0.565405645,11186.752,0.739522179,-0.174116534
5911,-2402,8545,11211,15089,15115,-193,0.57,0.74,8538.79023,0.565895038,11179.374,0.739621171,-0.173726133
5911,-2397,8549,11203,15086,15114,-431,0.57,0.74,8542.78624,0.566272454,11171.3425,0.739138712,-0.172866259
5912,-2389,8556,11210,15087,15123,-477,0.57,0.74,8549.78757,0.566698984,11178.626,0.739180454,-0.17248147
5913,-2388,8552,11203,15090,15115,-477,0.57,0.74,8545.79156,0.566321508,11171.374,0.739091895,-0.172770387
5914,-2380,8566,11211,15094,15132,-477,0.57,0.74,8559.79688,0.567099303,11179.9095,0.738825634,-0.171726331
5915,-2370,8567,11207,15092,15136,-477,0.57,0.74,8560.79422,0.567240539,11176.0355,0.738374438,-0.171133899
5916,-2366,8572,11205,15091,15131,-477,0.57,0.74,8565.79289,0.567609363,11173.878,0.738475844,-0.170866482
5918,-2358,8585,11201,15090,15131,-477,0.57,0.74,8578.79156,0.568508387,11169.878,0.738211486,-0.169703099
5918,-2345,8592,11199,15092,15129,-381,0.57,0.74,8585.79422,0.568897046,11167.815,0.738172715,-0.169275669
5920,-2328,8603,11194,15093,15141,-262,0.57,0.74,8596.79555,0.569588256,11163.193,0.737282412,-0.167694156
5920,-2313,8620,11188,15104,15151,-143,0.57,0.74,8613.81018,0.570299932,11157.508,0.736420566,-0.166120634
5921,-2297,8619,11164,15097,15127,-24,0.57,0.74,8612.80087,0.570497507,11132.752,0.735952403,-0.165454896
5922,-2280,8643,11154,15111,15130,0,0.57,0.74,8636.81949,0.571558434,11122.8465,0.735151785,-0.163593351
5924,-2257,8642,11151,15088,15134,0,0.57,0.74,8635.7889,0.572361406,11119.9725,0.734767576,-0.16240617
5925,-2240,8650,11152,15085,15144,0,0.57,0.74,8643.78491,0.573005297,11121.2875,0.734369222,-0.161363925
5926,-2229,8664,11137,15093,15137,0,0.57,0.74,8657.79555,0.573629865,11106.067,0.73370331,-0.160073445
5927,-2214,8678,11124,15099,15132,0,0.57,0.74,8671.80353,0.57432966,11092.9095,0.733076229,-0.15874657
5928,-2200,8691,11126,15101,15138,0,0.58,0.73,8684.80619,0.575114641,11095.0985,0.732930275,-0.157815634
5929,-2188,8696,11117,15103,15134,77,0.58,0.73,8689.80885,0.575369718,11085.9725,0.732520979,-0.157151261
5929,-2174,8704,11121,15099,15149,209,0.58,0.73,8697.80353,0.576051628,11090.445,0.732090897,-0.156039269
5930,-2162,8717,11112,15099,15143,341,0.58,0.73,8710.80353,0.576912612,11081.256,0.731774153,-0.154861541
5931,-2148,8725,11103,15105,15136,472,0.58,0.73,8718.81151,0.577213605,11072.0355,0.731503402,-0.154289797
5932,-2130,8735,11098,15109,15140,525,0.58,0.73,8728.81683,0.577723002,11067.1615,0.73098821,-0.153265209
5933,-2114,8751,11091,15106,15149,525,0.58,0.73,8744.81284,0.578896653,11060.445,0.730110568,-0.151213915
5934,-2099,8759,11082,15099,15144,525,0.58,0.73,8752.80353,0.579694253,11051.2875,0.729746929,-0.150052676
5936,-2084,8765,11081,15096,15153,525,0.58,0.73,8758.79954,0.580206647,11050.571,0.729266218,-0.149059571
5937,-2069,8773,11076,15095,15155,525,0.58,0.73,8766.79821,0.580774973,11045.634,0.72884421,-0.148069237
5938,-2055,8788,11089,15111,15183,525,0.58,0.73,8781.81949,0.581154092,11059.516,0.728414411,-0.147260318
5939,-2035,8787,11065,15099,15162,155,0.58,0.73,8780.80353,0.581548681,11034.8545,0.727796762,-0.146248081
5940,-2023,8798,11068,15093,15167,-302,0.58,0.73,8791.79555,0.582508153,11038.012,0.727765016,-0.145256863
5941,-1998,8820,11044,15098,15166,-760,0.58,0.73,8813.8022,0.583772831,11013.9805,0.726228439,-0.142455608
5942,-1986,8825,11052,15103,15187,-1218,0.58,0.73,8818.80885,0.583911067,11022.642,0.725794561,-0.141883494
5942,-1970,8830,11044,15088,15184,-1305,0.59,0.73,8823.7889,0.58482164,11014.5475,0.725404867,-0.140583227
5943,-1954,8841,11035,15101,15185,-1305,0.59,0.73,8834.80619,0.585047758,11005.579,0.72476648,-0.139718722
5944,-1944,8851,11028,15107,15180,-1305,0.59,0.73,8844.81417,0.585477869,10998.4215,0.724533696,-0.139055826
5945,-1926,8865,11017,15107,15171,-1305,0.59,0.73,8858.81417,0.586404592,10987.138,0.724219761,-0.137815169
5946,-1913,8877,11001,15103,15161,-1305,0.59,0.73,8870.80885,0.587354092,10970.823,0.723621331,-0.136267239
5948,-1901,8889,11001,15100,15175,-1305,0.59,0.72,8882.80486,0.588265223,10971.264,0.722982801,-0.134717578
5949,-1886,8903,11005,15112,15184,-1181,0.59,0.72,8896.82082,0.58872557,10975.5475,0.722836374,-0.134110803
5949,-1872,8906,10980,15106,15164,-974,0.59,0.72,8899.81284,0.589157476,10949.9175,0.722099545,-0.132942068
5950,-1864,8910,11005,15104,15198,-767,0.59,0.72,8903.81018,0.589500144,10975.9885,0.722199533,-0.132699389
5951,-1853,8919,10992,15106,15182,-560,0.59,0.72,8912.81284,0.590018062,10962.4845,0.72207117,-0.132053108
5952,-1833,8931,10985,15105,15185,-477,0.59,0.72,8924.81151,0.590851474,10955.579,0.721473757,-0.130622283
5953,-1829,8936,10977,15105,15178,-477,0.59,0.72,8929.81151,0.59118249,10947.3585,0.72126489,-0.1300824
5954,-1816,8943,10956,15102,15163,-477,0.59,0.72,8936.80752,0.591763178,10925.886,0.72056229,-0.128799111
5956,-1805,8950,10965,15108,15173,-477,0.59,0.72,8943.8155,0.591992024,10935.201,0.720701312,-0.128709287
5957,-1801,8961,10970,15114,15185,-477,0.59,0.72,8954.82348,0.592485343,10940.579,0.72048594,-0.128000597
5958,-1791,8959,10968,15098,15184,-477,0.59,0.72,8952.8022,0.592979348,10938.5475,0.720399598,-0.12742025
5959,-1779,8951,10949,15081,15163,-470,0.59,0.72,8944.77959,0.593115814,10918.886,0.72010064,-0.126984826
5960,-1770,8974,10953,15106,15176,-460,0.59,0.72,8967.81284,0.593658999,10923.2955,0.719774348,-0.126115349
5961,-1763,8974,10938,15101,15167,-450,0.59,0.72,8967.80619,0.593855122,10908.012,0.719193776,-0.125338654
5962,-1756,8982,10951,15108,15183,-439,0.59,0.72,8975.8155,0.594110107,10921.516,0.719325298,-0.125215191
5962,-1747,8982,10944,15090,15176,-435,0.6,0.72,8975.79156,0.594817201,10914.2955,0.719181306,-0.124364105
5963,-1732,8992,10942,15100,15187,-435,0.6,0.72,8985.80486,0.595086415,10912.642,0.718551524,-0.12346511
5964,-1728,8998,10933,15102,15173,-435,0.6,0.72,8991.80752,0.59540508,10903.201,0.718592302,-0.123187222
5965,-1722,9008,10925,15105,15180,-435,0.6,0.72,9001.81151,0.595949123,10895.4215,0.717748452,-0.121799328
5966,-1716,9011,10923,15105,15177,-435,0.6,0.72,9004.81151,0.596147733,10893.327,0.717752323,-0.121604589
5967,-1711,9016,10931,15111,15192,-435,0.6,0.72,9009.81949,0.596242439,10901.7995,0.717601336,-0.121358898
5969,-1709,9017,10928,15100,15184,-441,0.6,0.72,9010.80486,0.596742044,10898.5475,0.717765246,-0.121023203
5970,-1709,9017,10931,15108,15187,-452,0.6,0.72,9010.8155,0.596426761,10901.642,0.717827221,-0.12140046
5971,-1711,9016,10931,15104,15182,-462,0.6,0.72,9009.81018,0.596518153,10901.4845,0.718053254,-0.121535101
5972,-1712,9010,10946,15100,15202,-472,0.6,0.72,9003.80486,0.596278468,10917.1145,0.718136725,-0.121858258
5973,-1716,9017,10936,15119,15189,-477,0.6,0.72,9010.83013,0.595993791,10906.705,0.718066035,-0.122072243
5974,-1724,9003,10953,15108,15199,-477,0.6,0.72,8996.8155,0.595500099,10924.02,0.718732811,-0.123232712
5975,-1736,9003,10957,15115,15200,-477,0.6,0.72,8996.82481,0.59522493,10928.0515,0.718950757,-0.123725827
5976,-1738,8998,10952,15103,15189,-477,0.6,0.72,8991.80885,0.595365745,10922.705,0.719119429,-0.123753683
5976,-1749,8996,10948,15103,15178,-477,0.6,0.72,8989.80885,0.595233321,10918.3585,0.71935423,-0.124120909
5977,-1751,8989,10949,15110,15179,-477,0.59,0.72,8982.81816,0.594494915,10919.39,0.719374794,-0.124879879
5979,-1759,8987,10970,15107,15201,-405,0.59,0.72,8980.81417,0.594480318,10941.083,0.719760739,-0.125280421
5980,-1767,8978,10959,15104,15184,-286,0.59,0.72,8971.81018,0.594002263,10929.5475,0.719806869,-0.125804606
5981,-1774,8981,10966,15114,15183,-167,0.59,0.72,8974.82348,0.59380862,10936.516,0.720313245,-0.126504625
5982,-1779,8980,10986,15115,15207,-48,0.59,0.72,8973.82481,0.593703262,10957.272,0.72054133,-0.126838067
5983,-1788,8966,10987,15112,15203,0,0.59,0.72,8959.82082,0.592894443,10958.146,0.720788397,-0.127893954
