ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FAprime,FAprime/NA,FBprime,FBprime/NA,NACprime
5906,-2464,10109,13191,18491,18158,-50,0.55,0.73,10107.31489,0.546607262,13255.2285,0.729993859,-0.183386597
5905,-2465,10111,13183,18500,18151,-300,0.55,0.73,10109.32686,0.546450101,13247.008,0.729822489,-0.183372389
5905,-2463,10104,13184,18490,18154,-550,0.55,0.73,10102.31356,0.546366336,13248.1025,0.729762174,-0.183395837
5905,-2461,10113,13189,18491,18158,-801,0.55,0.73,10111.31489,0.546823584,13253.2285,0.729883715,-0.183060131
5905,-2460,10116,13187,18496,18158,-1001,0.55,0.73,10114.32154,0.546838319,13251.2285,0.729773571,-0.182935252
5905,-2454,10110,13188,18495,18162,-1001,0.55,0.73,10108.32021,0.546543401,13252.3545,0.729674843,-0.183131442
5905,-2457,10114,13183,18491,18156,-1000,0.55,0.73,10112.31489,0.546877664,13247.1655,0.729630177,-0.182752513
5905,-2457,10110,13186,18488,18158,-1000,0.55,0.73,10108.3109,0.546749832,13250.2285,0.729718499,-0.182968666
5905,-2454,10110,13180,18487,18156,-1001,0.55,0.73,10108.30957,0.546779335,13244.1655,0.729464943,-0.182685608
5905,-2454,10110,13184,18490,18162,-1000,0.55,0.73,10108.31356,0.546690836,13248.3545,0.729454603,-0.182763767
5905,-2457,10109,13185,18487,18155,-1000,0.55,0.73,10107.30957,0.546725243,13249.134,0.729778794,-0.183053551
5905,-2458,10114,13188,18495,18158,-501,0.55,0.73,10112.32021,0.546759676,13252.2285,0.729828643,-0.183068967
5906,-2458,10115,13188,18503,18162,0,0.55,0.73,10113.33085,0.546577898,13252.3545,0.729674843,-0.183096945
5906,-2459,10112,13189,18505,18161,498,0.55,0.73,10110.33351,0.54635685,13253.323,0.72976835,-0.1834115
5906,-2459,10118,13186,18510,18154,999,0.55,0.73,10116.34016,0.546533774,13250.1025,0.729872342,-0.183338568
5905,-2460,10112,13191,18496,18163,999,0.55,0.73,10110.32154,0.546622056,13255.386,0.729801575,-0.183179519
5905,-2461,10109,13191,18497,18163,999,0.55,0.73,10107.32287,0.546430387,13255.386,0.729801575,-0.183371188
5905,-2462,10113,13192,18506,18161,999,0.55,0.73,10111.33484,0.546381435,13256.323,0.729933539,-0.183552104
5905,-2458,10118,13184,18500,18162,999,0.55,0.73,10116.32686,0.546828479,13248.3545,0.729454603,-0.182626124
5905,-2457,10117,13179,18492,18158,999,0.55,0.73,10115.31622,0.547010395,13243.2285,0.729332994,-0.182322599
5905,-2458,10114,13188,18498,18164,999,0.55,0.73,10112.3242,0.546671219,13252.4175,0.729597969,-0.18292675
5905,-2454,10116,13188,18499,18158,749,0.55,0.73,10114.32553,0.546749853,13252.2285,0.729828643,-0.18307879
5906,-2454,10116,13175,18502,18157,499,0.55,0.73,10114.32952,0.546661416,13239.197,0.729151126,-0.18248971
5906,-2452,10113,13185,18487,18165,249,0.55,0.73,10111.30957,0.546941611,13249.449,0.729394385,-0.182452773
5906,-2453,10119,13180,18501,18157,0,0.55,0.73,10117.32819,0.546853045,13244.197,0.729426502,-0.182573457
5906,-2450,10116,13171,18499,18151,0,0.55,0.73,10114.32553,0.546749853,13235.008,0.729161369,-0.182411516
5905,-2454,10113,13176,18501,18153,0,0.55,0.73,10111.32819,0.546528738,13240.071,0.729359941,-0.182831202
5905,-2452,10124,13181,18515,18162,0,0.55,0.73,10122.34681,0.546710603,13245.3545,0.729289423,-0.18257882
5905,-2454,10118,13185,18503,18160,0,0.55,0.73,10116.33085,0.546740034,13249.2915,0.729586536,-0.182846502
5905,-2453,10109,13187,18487,18166,0,0.55,0.73,10107.30957,0.546725243,13251.4805,0.729466063,-0.18274082
5905,-2449,10119,13191,18499,18177,-10,0.55,0.73,10117.32553,0.546912024,13255.827,0.72926374,-0.182351716
5905,-2452,10125,13171,18506,18153,-606,0.55,0.73,10123.33484,0.547029874,13235.071,0.729084504,-0.18205463
5905,-2449,10121,13180,18500,18161,-1201,0.55,0.73,10119.32686,0.546990641,13244.323,0.729272782,-0.182282141
5905,-2445,10127,13182,18509,18169,-1797,0.55,0.73,10125.33883,0.54704948,13246.575,0.729075623,-0.182026143
5905,-2443,10126,13176,18509,18160,-2382,0.55,0.73,10124.33883,0.546995452,13240.2915,0.729090942,-0.182095489
5906,-2442,10127,13173,18509,18161,-2382,0.55,0.73,10125.33883,0.54704948,13237.323,0.728887341,-0.181837861
5906,-2442,10127,13183,18497,18171,-2382,0.55,0.73,10125.32287,0.547403518,13247.638,0.729053877,-0.181650359
5906,-2440,10124,13178,18488,18154,-2382,0.55,0.73,10122.3109,0.54750708,13242.1025,0.729431668,-0.181924588
5906,-2441,10125,13180,18498,18168,-2382,0.55,0.73,10123.3242,0.547265877,13244.5435,0.729003935,-0.181738058
5905,-2439,10126,13174,18497,18157,-2382,0.55,0.73,10124.32287,0.547349455,13238.197,0.729096051,-0.181746596
5905,-2442,10128,13175,18504,18157,-2382,0.55,0.73,10126.33218,0.547250982,13239.197,0.729151126,-0.181900144
5905,-2441,10129,13176,18501,18157,-2239,0.55,0.73,10127.32819,0.547393557,13240.197,0.729206201,-0.181812645
5905,-2442,10118,13183,18484,18167,-1525,0.55,0.73,10116.30558,0.54730067,13247.512,0.729207464,-0.181906794
5905,-2442,10128,13180,18494,18157,-810,0.55,0.73,10126.31888,0.547546171,13244.197,0.729426502,-0.181880332
5905,-2444,10119,13173,18498,18154,-96,0.55,0.73,10117.3242,0.546941518,13237.1025,0.729156247,-0.182214729
5906,-2439,10124,13181,18488,18161,475,0.55,0.73,10122.3109,0.54750708,13245.323,0.729327845,-0.181820765
5906,-2447,10121,13183,18491,18164,475,0.55,0.73,10119.31489,0.547256227,13247.4175,0.729322699,-0.182066472
5906,-2444,10125,13190,18502,18169,475,0.55,0.73,10123.32952,0.54714785,13254.575,0.729515934,-0.182368084
5906,-2445,10120,13180,18496,18163,475,0.55,0.73,10118.32154,0.547054582,13244.386,0.729195948,-0.182141366
5905,-2445,10124,13188,18494,18167,475,0.55,0.73,10122.31888,0.547329884,13252.512,0.729482688,-0.182152804
5905,-2441,10125,13178,18504,18152,475,0.55,0.73,10123.33218,0.547088855,13242.0395,0.729508567,-0.182419711
5905,-2443,10128,13172,18498,18149,106,0.55,0.73,10126.3242,0.547428057,13235.945,0.729293349,-0.181865292
5905,-2443,10126,13175,18499,18152,-262,0.55,0.73,10124.32553,0.547290423,13239.0395,0.729343296,-0.182052873
5905,-2440,10127,13175,18495,18165,-631,0.55,0.73,10125.32021,0.547462569,13239.449,0.728843876,-0.181381307
5905,-2440,10124,13180,18498,18169,-1000,0.55,0.73,10122.3242,0.547211817,13244.575,0.728965546,-0.181753728
5905,-2440,10122,13172,18495,18158,-1000,0.55,0.73,10120.32021,0.547192225,13236.2285,0.728947489,-0.181755263
5906,-2442,10123,13186,18500,18176,-1000,0.55,0.73,10121.32686,0.547098749,13250.7955,0.729027041,-0.181928292
5906,-2442,10133,13172,18503,18156,-1000,0.55,0.73,10131.33085,0.547550713,13236.1655,0.729024317,-0.181473604
5906,-2438,10122,13181,18491,18169,-1000,0.55,0.73,10120.31489,0.547310307,13245.575,0.729020585,-0.181710277
5905,-2440,10125,13176,18494,18162,-1000,0.55,0.73,10123.31888,0.547383956,13240.3545,0.729014123,-0.181630167
5905,-2442,10129,13189,18498,18180,-1000,0.55,0.73,10127.3242,0.547482117,13253.9215,0.729038586,-0.181556469
5905,-2441,10132,13176,18505,18160,-642,0.55,0.73,10130.33351,0.547437639,13240.2915,0.729090942,-0.181653303
5905,-2443,10132,13177,18503,18158,-283,0.55,0.73,10130.33085,0.547496668,13241.2285,0.729222849,-0.181726181
5905,-2441,10129,13182,18499,18164,75,0.55,0.73,10127.32553,0.547452594,13246.4175,0.729267645,-0.181815051
5905,-2443,10126,13174,18499,18155,433,0.55,0.73,10124.32553,0.547290423,13238.134,0.7291729,-0.181882477
5905,-2437,10127,13179,18505,18162,433,0.55,0.73,10125.33351,0.547167442,13243.3545,0.729179303,-0.182011861
5906,-2443,10132,13173,18502,18150,433,0.55,0.73,10130.32952,0.547526187,13236.9765,0.72931,-0.181783813
5906,-2447,10129,13180,18505,18155,433,0.55,0.73,10127.33351,0.547275521,13244.134,0.729503387,-0.182227867
5906,-2447,10125,13183,18498,18156,433,0.55,0.73,10123.3242,0.547265877,13247.1655,0.729630177,-0.1823643
5906,-2453,10125,13196,18503,18163,433,0.55,0.73,10123.33085,0.547118351,13260.386,0.73007686,-0.182958508
5905,-2454,10117,13204,18493,18177,433,0.55,0.73,10115.31755,0.546980887,13268.827,0.729978929,-0.182998042
5905,-2461,10115,13193,18494,18158,325,0.55,0.73,10113.31888,0.54684324,13257.2285,0.730104004,-0.183260764
5905,-2460,10121,13194,18502,18153,216,0.55,0.73,10119.32952,0.546931657,13258.071,0.730351512,-0.183419855
5905,-2467,10119,13196,18511,18160,107,0.55,0.73,10117.34149,0.546558343,13260.2915,0.730192263,-0.18363392
5905,-2458,10118,13190,18499,18160,0,0.55,0.73,10116.32553,0.546857967,13254.2915,0.729861867,-0.1830039
5905,-2461,10115,13202,18498,18170,0,0.55,0.73,10113.3242,0.546725278,13266.6065,0.730137947,-0.183412669
5905,-2464,10114,13208,18497,18171,0,0.55,0.73,10112.32287,0.546700701,13272.638,0.730429696,-0.183728994
5905,-2464,10117,13193,18500,18158,0,0.55,0.73,10115.32686,0.546774425,13257.2285,0.730104004,-0.183329579
5906,-2464,10105,13201,18489,18164,0,0.55,0.73,10103.31223,0.546449902,13265.4175,0.73031367,-0.183863768
5906,-2464,10111,13198,18503,18157,0,0.55,0.73,10109.33085,0.546361717,13262.197,0.730417855,-0.184056138
5906,-2466,10116,13194,18501,18152,0,0.55,0.73,10114.32819,0.546690892,13258.0395,0.730390012,-0.18369912
5906,-2465,10103,13193,18479,18157,146,0.55,0.73,10101.29893,0.546636665,13257.197,0.730142479,-0.183505815
5905,-2468,10108,13195,18494,18157,293,0.55,0.73,10106.31888,0.546464739,13259.197,0.73025263,-0.183787891
5905,-2465,10119,13193,18504,18160,440,0.55,0.73,10117.33218,0.546764601,13257.2915,0.730027065,-0.183262464
5905,-2466,10113,13198,18503,18167,587,0.55,0.73,10111.33085,0.546469808,13262.512,0.730033137,-0.183563329
5905,-2462,10113,13198,18495,18163,587,0.55,0.73,10111.32021,0.546705607,13262.386,0.730186974,-0.183481366
5905,-2462,10119,13191,18501,18157,587,0.55,0.73,10117.32819,0.546853045,13255.197,0.730032329,-0.183179284
5905,-2460,10121,13193,18492,18164,587,0.55,0.73,10119.31622,0.547226705,13257.4175,0.729873238,-0.182646534
5905,-2463,10118,13194,18499,18160,587,0.55,0.73,10116.32553,0.546857967,13258.2915,0.730082131,-0.183224164
5905,-2459,10124,13192,18509,18158,587,0.55,0.73,10122.33883,0.546887397,13256.2285,0.730048932,-0.183161535
5905,-2456,10119,13183,18497,18154,587,0.55,0.73,10117.32287,0.546971015,13247.1025,0.729707089,-0.182736074
5906,-2456,10134,13197,18516,18168,308,0.55,0.73,10132.34814,0.547221222,13261.5435,0.729939647,-0.182718425
5905,-2451,10127,13180,18498,18154,29,0.55,0.73,10125.3242,0.547373997,13244.1025,0.729541837,-0.182167839
5906,-2450,10129,13189,18500,18162,-248,0.55,0.73,10127.32686,0.547423074,13253.3545,0.729729903,-0.18230683
5905,-2447,10122,13189,18494,18161,-527,0.55,0.73,10120.31888,0.547221741,13253.323,0.72976835,-0.182546609
5905,-2444,10124,13182,18495,18166,-527,0.55,0.73,10122.32021,0.547300363,13246.4805,0.729190824,-0.181890461
5905,-2438,10134,13189,18502,18170,-527,0.55,0.73,10132.32952,0.547634284,13253.6065,0.729422482,-0.181788198
5905,-2441,10129,13177,18487,18157,-527,0.55,0.73,10127.30957,0.547807084,13241.197,0.729261277,-0.181454192
5905,-2435,10141,13186,18505,18173,-527,0.55,0.73,10139.33351,0.547923994,13250.701,0.729142189,-0.181218195
5905,-2432,10135,13186,18494,18173,-527,0.55,0.73,10133.31888,0.547924672,13250.701,0.729142189,-0.181217517
5905,-2435,10135,13181,18503,18166,-527,0.55,0.73,10133.33085,0.547658804,13245.4805,0.729135776,-0.181476972
5905,-2436,10139,13173,18504,18164,-754,0.55,0.73,10137.33218,0.547845449,13237.4175,0.728772159,-0.180926711
5905,-2431,10142,13171,18512,18156,-980,0.55,0.73,10140.34282,0.547771328,13235.1655,0.728969239,-0.181197911
5906,-2434,10134,13172,18497,18158,-1206,0.55,0.73,10132.32287,0.547781958,13236.2285,0.728947489,-0.181165531
5905,-2433,10142,13182,18508,18163,-1431,0.55,0.73,10140.3375,0.547889426,13246.386,0.729306062,-0.181416636
5905,-2433,10133,13177,18512,18158,-1429,0.55,0.73,10131.34282,0.547285157,13241.2285,0.729222849,-0.181937693
5905,-2440,10132,13184,18496,18170,-1429,0.55,0.73,10130.32154,0.54770337,13248.6065,0.729147303,-0.181443933
5905,-2436,10136,13169,18508,18158,-1429,0.55,0.73,10134.3375,0.547565242,13233.2285,0.728782272,-0.18121703
5905,-2439,10134,13185,18500,18170,-1429,0.55,0.73,10132.32686,0.547693344,13249.6065,0.729202339,-0.181508995
5905,-2437,10129,13177,18496,18158,-1429,0.55,0.73,10127.32154,0.547541173,13241.2285,0.729222849,-0.181681676
5905,-2435,10131,13167,18494,18151,-1429,0.55,0.73,10129.31888,0.547708385,13231.008,0.728940995,-0.18123261
5905,-2434,10135,13172,18497,18159,-1072,0.55,0.73,10133.32287,0.54783602,13236.26,0.728909081,-0.18107306
5905,-2432,10138,13178,18497,18167,-715,0.55,0.73,10136.32287,0.547998209,13242.512,0.72893224,-0.180934031
5905,-2429,10140,13174,18503,18161,-358,0.55,0.73,10138.33085,0.54792903,13238.323,0.728942404,-0.181013374
5905,-2431,10137,13166,18500,18159,0,0.55,0.73,10135.32686,0.547855506,13230.26,0.728578666,-0.18072316
5905,-2428,10138,13164,18499,18158,0,0.55,0.72,10136.32553,0.547939106,13228.2285,0.728506912,-0.180567805
5905,-2429,10141,13167,18513,18156,0,0.55,0.73,10139.34415,0.547687795,13231.1655,0.728748926,-0.181061131
5905,-2431,10133,13183,18495,18165,0,0.55,0.73,10131.32021,0.547786981,13247.449,0.729284283,-0.181497302
5905,-2434,10131,13180,18501,18166,0,0.55,0.73,10129.32819,0.547501659,13244.4805,0.729080728,-0.181579069
5905,-2434,10131,13177,18500,18159,0,0.55,0.73,10129.32686,0.547531182,13241.26,0.729184426,-0.181653245
5905,-2438,10131,13177,18507,18158,0,0.55,0.73,10129.33617,0.547324589,13241.2285,0.729222849,-0.18189826
5905,-2437,10132,13179,18504,18167,-329,0.55,0.73,10130.33218,0.547467152,13243.512,0.728987285,-0.181520133
5905,-2434,10132,13175,18502,18167,-655,0.55,0.73,10130.32952,0.547526187,13239.512,0.728767105,-0.181240918
5905,-2438,10129,13178,18501,18171,-981,0.55,0.73,10127.32819,0.547393557,13242.638,0.728778713,-0.181385157
5905,-2438,10136,13166,18507,18156,-1307,0.55,0.73,10134.33617,0.547594757,13230.1655,0.728693848,-0.181099091
5905,-2430,10126,13171,18487,18163,-1305,0.55,0.73,10124.30957,0.547644808,13235.386,0.728700435,-0.181055627
5906,-2436,10127,13172,18491,18157,-1305,0.55,0.73,10125.31489,0.547580709,13236.197,0.728985901,-0.181405192
5906,-2433,10129,13163,18491,18153,-1305,0.55,0.73,10127.31489,0.54768887,13227.071,0.728643805,-0.180954936
5905,-2429,10110,13168,18461,18157,-1305,0.55,0.73,10108.27499,0.547547532,13232.197,0.7287656,-0.181218068
5904,-2439,10116,13169,18489,18153,-1305,0.55,0.73,10114.31223,0.54704485,13233.071,0.728974329,-0.181929479
5900,-2413,10188,13112,18490,18132,-1305,0.55,0.72,10186.31356,0.550909333,13175.4095,0.726638512,-0.175729179
5889,-2191,10446,12896,18495,18091,-1206,0.56,0.71,10444.32021,0.564710474,12958.118,0.71627428,-0.151563806
5869,-1893,10539,12723,18470,18045,-1107,0.57,0.71,10537.28696,0.570508227,12783.669,0.708432751,-0.137924524
5839,-2063,10246,12877,18468,17986,-1008,0.55,0.72,10244.2843,0.554704586,12935.8105,0.719215529,-0.164510942
5802,-2259,10289,12852,18443,17918,-909,0.56,0.72,10287.25105,0.557786209,12908.6685,0.72043021,-0.162644001
5758,-2025,10440,12628,18417,17847,-910,0.57,0.71,10438.21647,0.566770727,12682.432,0.710619824,-0.143849098
5710,-1953,10390,12553,18403,17773,-910,0.56,0.71,10388.19785,0.564483935,12605.101,0.709227536,-0.144743601
5662,-1915,10430,12425,18369,17699,-910,0.57,0.7,10428.15263,0.567703883,12474.77,0.704829086,-0.137125203
5615,-1807,10430,12284,18347,17630,-910,0.57,0.7,10428.12337,0.568383026,12331.5965,0.699466619,-0.131083594
5570,-1764,10410,12192,18311,17558,-910,0.57,0.69,10408.07549,0.56840563,12237.3285,0.69696597,-0.12856034
5528,-1721,10443,12112,18283,17493,-910,0.57,0.69,10441.03825,0.571079049,12155.281,0.694865432,-0.123786383
5490,-1648,10461,12018,18260,17437,-808,0.57,0.69,10459.00766,0.572782457,12059.517,0.691605035,-0.118822579
5455,-1616,10430,11955,18231,17397,-680,0.57,0.69,10427.96909,0.571991064,11995.257,0.689501466,-0.117510402
5424,-1614,10384,11897,18187,17336,-553,0.57,0.69,10381.91057,0.570842391,11935.3355,0.688471129,-0.117628738
5396,-1618,10359,11858,18152,17285,-426,0.57,0.69,10356.86402,0.570563245,11894.729,0.688153254,-0.117590009
5370,-1600,10370,11819,18138,17240,-400,0.57,0.69,10367.8454,0.571609075,11854.3115,0.687605075,-0.115996001
5346,-1585,10366,11784,18110,17198,-400,0.57,0.69,10363.80816,0.572269915,11817.9885,0.687172258,-0.114902343
5324,-1576,10339,11743,18081,17156,-400,0.57,0.68,10336.76959,0.571692362,11775.6655,0.68638759,-0.114695229
5303,-1581,10302,11705,18034,17113,-400,0.57,0.68,10299.70708,0.571127153,11736.311,0.685812599,-0.114685445
5284,-1583,10280,11673,18025,17082,-400,0.57,0.68,10277.69511,0.57019113,11703.3345,0.685126712,-0.114935583
5265,-1576,10264,11636,17992,17048,-400,0.57,0.68,10261.65122,0.570345221,11665.2635,0.684259943,-0.113914721
5248,-1547,10282,11579,17969,16999,-520,0.57,0.68,10279.62063,0.572075276,11606.72,0.682788399,-0.110713124
5230,-1505,10307,11537,17944,16970,-670,0.57,0.68,10304.58738,0.574263675,11563.8065,0.681426429,-0.107162754
5214,-1452,10333,11481,17907,16925,-820,0.58,0.68,10330.53817,0.576899434,11506.389,0.679845731,-0.102946297
5198,-1403,10356,11431,17886,16895,-970,0.58,0.68,10353.51024,0.578861134,11455.444,0.678037526,-0.099176392
5183,-1366,10360,11398,17858,16872,-1000,0.58,0.68,10357.473,0.579990648,11421.7195,0.676962986,-0.096972338
5169,-1344,10346,11363,17828,16842,-1001,0.58,0.67,10343.4331,0.580179106,11385.7745,0.676034586,-0.09585548
5156,-1334,10333,11336,17804,16809,-1000,0.58,0.67,10330.40118,0.580229228,11357.735,0.675693676,-0.095464448
5144,-1335,10300,11309,17776,16784,-1000,0.58,0.67,10297.36394,0.57928465,11329.9475,0.675044536,-0.095759886
5132,-1344,10285,11289,17766,16748,-1000,0.58,0.67,10282.35064,0.578765656,11308.8135,0.67523367,-0.096468014
5121,-1351,10268,11277,17746,16734,-1000,0.58,0.67,10265.32404,0.578458472,11296.3725,0.675055127,-0.096596656
5111,-1358,10242,11258,17724,16702,-1041,0.58,0.67,10239.29478,0.577707898,11276.3645,0.675150551,-0.097442653
5101,-1362,10222,11258,17701,16695,-1091,0.58,0.67,10219.26419,0.577326941,11276.144,0.675420425,-0.098093484
5092,-1365,10221,11232,17683,16660,-1141,0.58,0.67,10218.24025,0.577856713,11249.0415,0.675212575,-0.097355862
5083,-1359,10212,11214,17661,16643,-1191,0.58,0.67,10209.21099,0.578065285,11230.506,0.67478856,-0.096723275
5075,-1353,10214,11197,17651,16619,-1201,0.58,0.67,10211.19769,0.578505336,11212.75,0.674694627,-0.09618929
5067,-1345,10214,11188,17633,16605,-1201,0.58,0.67,10211.17375,0.579094524,11203.309,0.674694911,-0.095600387
5059,-1335,10220,11164,17625,16581,-1201,0.58,0.67,10217.16311,0.579697198,11178.553,0.674178457,-0.09448126
5052,-1329,10221,11154,17618,16574,-1201,0.58,0.67,10218.1538,0.579983755,11168.3325,0.673846537,-0.093862781
5046,-1314,10220,11144,17597,16565,-1201,0.58,0.67,10217.12587,0.580617484,11158.049,0.67359185,-0.092974366
5040,-1304,10218,11130,17578,16547,-1201,0.58,0.67,10215.1006,0.581129856,11143.482,0.67344425,-0.092314394
5034,-1295,10225,11112,17580,16518,-1437,0.58,0.67,10222.10326,0.581462074,11124.5685,0.673481566,-0.092019492
5029,-1289,10219,11100,17560,16517,-1732,0.58,0.67,10216.07666,0.581781131,11112.537,0.672793909,-0.091012778
5024,-1281,10222,11097,17556,16515,-2028,0.58,0.67,10219.07134,0.582084264,11109.474,0.672689918,-0.090605654
5019,-1276,10220,11073,17549,16495,-2323,0.58,0.67,10217.06203,0.582201951,11084.844,0.672012367,-0.089810417
5015,-1271,10210,11064,17523,16472,-2382,0.58,0.67,10207.02745,0.582493149,11075.1195,0.672360339,-0.08986719
5010,-1264,10207,11060,17515,16469,-2382,0.58,0.67,10204.01681,0.582587314,11071.025,0.672234198,-0.089646883
5006,-1261,10209,11047,17515,16457,-2382,0.58,0.67,10206.01681,0.582701502,11057.647,0.671911466,-0.089209964
5002,-1258,10204,11044,17508,16455,-2382,0.58,0.67,10201.0075,0.582648361,11054.584,0.671806989,-0.089158628
4999,-1255,10203,11031,17495,16443,-2382,0.58,0.67,10199.99021,0.583023161,11041.206,0.671483671,-0.088460509
4995,-1255,10196,11024,17491,16432,-2382,0.58,0.67,10192.98489,0.582755983,11033.8595,0.671486094,-0.088730112
4992,-1253,10197,11022,17480,16427,-1993,0.58,0.67,10193.97026,0.583179077,11031.702,0.67155914,-0.088380064
4990,-1251,10188,11014,17468,16421,-1506,0.58,0.67,10184.9543,0.583063562,11023.513,0.671305828,-0.088242266
4987,-1251,10191,11008,17485,16417,-1019,0.58,0.67,10187.97691,0.58266954,11017.387,0.671096242,-0.088426702
4984,-1251,10177,11003,17455,16405,-532,0.58,0.67,10173.93701,0.582866629,11012.009,0.671259311,-0.088392682
4982,-1245,10180,11002,17459,16398,-435,0.58,0.67,10176.94233,0.582905225,11010.7885,0.671471429,-0.088566204
4980,-1251,10181,10996,17462,16396,-435,0.58,0.67,10177.94632,0.582862577,11004.7255,0.671183551,-0.088320974
4978,-1248,10173,10989,17448,16392,-435,0.58,0.67,10169.9277,0.582870684,10997.5995,0.67091261,-0.088041925
4976,-1247,10170,10986,17450,16390,-435,0.58,0.67,10166.93036,0.582632112,10994.5365,0.670807596,-0.088175484
4974,-1249,10175,10995,17454,16397,-435,0.58,0.67,10171.93568,0.58278536,11003.757,0.671083552,-0.088298191
4972,-1247,10168,10983,17440,16383,-435,0.58,0.67,10164.91706,0.582850749,10991.316,0.670897638,-0.088046889
4971,-1246,10169,10976,17435,16374,-1015,0.58,0.67,10165.91041,0.583074873,10984.0325,0.670821577,-0.087746704
4969,-1248,10161,10980,17433,16382,-1740,0.58,0.67,10157.90775,0.582682714,10988.2845,0.67075354,-0.088070827
4968,-1249,10159,10975,17432,16364,-2465,0.58,0.67,10155.90642,0.582601332,10982.7175,0.671151155,-0.088549823
4966,-1250,10159,10977,17426,16376,-3190,0.58,0.67,10155.89844,0.582801471,10985.0955,0.670804562,-0.08800309
4965,-1250,10156,10971,17431,16366,-3335,0.58,0.67,10152.90509,0.582462572,10978.7805,0.670828578,-0.088366006
4964,-1247,10160,10967,17428,16362,-3335,0.58,0.67,10156.9011,0.582792122,10974.6545,0.670740405,-0.087948283
4963,-1247,10157,10962,17422,16354,-3335,0.58,0.67,10153.89312,0.582820177,10969.4025,0.670747371,-0.087927194
4962,-1249,10146,10968,17408,16357,-3335,0.58,0.67,10142.8745,0.582655934,10975.497,0.670996943,-0.088341009
4961,-1247,10154,10965,17413,16355,-3335,0.58,0.67,10150.88115,0.582948438,10972.434,0.670891715,-0.087943277
4960,-1247,10152,10961,17412,16351,-3335,0.58,0.67,10148.87982,0.582866978,10968.308,0.670803498,-0.08793652
4960,-1247,10148,10965,17407,16355,-2850,0.58,0.67,10144.87317,0.582804226,10972.434,0.670891715,-0.088087489
4959,-1246,10152,10962,17412,16350,-2243,0.58,0.67,10148.87982,0.582866978,10969.2765,0.670903761,-0.088036784
