ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FAprime,FAprime/NA,FBprime,FBprime/NA,NACprime
5905,-2426,9545,12378,17218,16924,-910,0.55,0.73,9541.6218,0.554165513,12403.3575,0.732885695,-0.178720182
5905,-2426,9545,12381,17213,16929,-910,0.55,0.73,9541.61515,0.554326099,12406.515,0.73285575,-0.178529651
5905,-2428,9542,12378,17213,16922,-910,0.55,0.73,9538.61515,0.554151813,12403.2945,0.732968591,-0.178816779
5905,-2429,9534,12378,17205,16927,-910,0.55,0.73,9530.60451,0.553943883,12403.452,0.732761387,-0.178817504
5905,-2427,9534,12371,17199,16918,-910,0.55,0.73,9530.59653,0.554136667,12396.1685,0.732720682,-0.178584015
5905,-2427,9536,12383,17213,16934,-910,0.55,0.73,9532.61515,0.553803239,12408.6725,0.732766771,-0.178963532
5905,-2425,9538,12378,17210,16940,-1012,0.55,0.73,9534.61116,0.554015756,12403.8615,0.732223229,-0.178207473
5905,-2425,9543,12373,17213,16927,-1142,0.55,0.73,9539.61515,0.554209908,12398.452,0.732466001,-0.178256093
5906,-2422,9542,12372,17208,16921,-1272,0.55,0.73,9538.6085,0.554312442,12397.263,0.732655458,-0.178343016
5906,-2421,9544,12382,17211,16940,-1402,0.55,0.73,9540.61249,0.554332258,12407.8615,0.732459357,-0.178127099
5906,-2420,9548,12378,17214,16933,-1429,0.55,0.73,9544.61648,0.554468251,12403.641,0.732512904,-0.178044652
5905,-2421,9546,12378,17210,16933,-1429,0.55,0.73,9542.61116,0.554480602,12403.641,0.732512904,-0.178032302
5905,-2421,9541,12370,17213,16929,-1429,0.55,0.73,9537.61515,0.554093717,12395.515,0.732205978,-0.178112261
5905,-2421,9550,12370,17218,16921,-1429,0.55,0.73,9546.6218,0.554455907,12395.263,0.732537261,-0.178081355
5905,-2421,9543,12372,17207,16921,-1430,0.55,0.73,9539.60717,0.554402695,12397.263,0.732655458,-0.178252763
5905,-2418,9546,12370,17216,16922,-1430,0.55,0.73,9542.61914,0.554287822,12395.2945,0.732495834,-0.178208012
5904,-2421,9550,12377,17219,16925,-1342,0.55,0.73,9546.62313,0.554423784,12402.389,0.73278517,-0.178361386
5904,-2425,9544,12373,17209,16919,-1212,0.55,0.73,9540.60983,0.554396527,12398.2,0.732797447,-0.17840092
5905,-2426,9535,12377,17204,16922,-1082,0.55,0.73,9531.60318,0.55403413,12402.2945,0.732909497,-0.178875366
5905,-2426,9536,12371,17203,16919,-952,0.55,0.73,9532.60185,0.554124388,12396.2,0.732679236,-0.178554848
5905,-2428,9542,12385,17216,16925,-910,0.55,0.73,9538.61914,0.55405548,12410.389,0.733257843,-0.179202364
5905,-2433,9533,12383,17211,16920,-909,0.55,0.73,9529.61249,0.553693132,12408.2315,0.733347015,-0.179653884
5905,-2434,9541,12380,17217,16924,-910,0.55,0.73,9537.62047,0.553965294,12405.3575,0.73300387,-0.179038576
5905,-2441,9533,12396,17214,16939,-910,0.55,0.73,9529.61648,0.553596868,12421.83,0.733327233,-0.179730365
5905,-2441,9532,12387,17205,16927,-910,0.55,0.73,9528.60451,0.553827638,12412.452,0.733293082,-0.179465444
5905,-2444,9529,12392,17211,16927,-910,0.55,0.73,9525.61249,0.553460722,12417.452,0.733588468,-0.180127746
5904,-2444,9534,12391,17210,16920,-969,0.55,0.73,9530.61116,0.553783333,12416.2315,0.733819829,-0.180036496
5904,-2445,9526,12384,17197,16918,-1068,0.55,0.73,9522.59387,0.55373576,12409.1685,0.733489094,-0.179753334
5904,-2443,9533,12391,17208,16929,-1167,0.55,0.73,9529.6085,0.553789429,12416.515,0.733446453,-0.179657023
5904,-2441,9541,12397,17223,16934,-1266,0.55,0.73,9537.62845,0.553772772,12422.6725,0.73359351,-0.179820738
5905,-2436,9532,12385,17205,16917,-1305,0.55,0.73,9528.60451,0.553827638,12410.137,0.733589703,-0.179762065
5905,-2438,9540,12388,17210,16926,-1305,0.55,0.73,9536.61116,0.554131967,12413.4205,0.733393625,-0.179261658
5905,-2438,9539,12390,17215,16937,-1305,0.55,0.73,9535.61781,0.55391332,12415.767,0.733055854,-0.179142534
5905,-2435,9537,12384,17205,16924,-1305,0.55,0.73,9533.60451,0.554118251,12409.3575,0.733240221,-0.17912197
5905,-2436,9539,12385,17211,16923,-1305,0.55,0.73,9535.61249,0.554041746,12410.326,0.733340779,-0.179299033
5905,-2434,9546,12388,17219,16925,-1305,0.55,0.73,9542.62313,0.554191482,12413.389,0.733435096,-0.179243614
5905,-2434,9538,12392,17210,16934,-1324,0.55,0.73,9534.61116,0.554015756,12417.6725,0.733298246,-0.17928249
5905,-2436,9533,12390,17203,16930,-1355,0.55,0.73,9529.60185,0.55395,12415.5465,0.733345924,-0.179395924
5905,-2440,9538,12388,17208,16928,-1386,0.55,0.73,9534.6085,0.554079992,12413.4835,0.733310698,-0.179230706
5905,-2437,9535,12387,17213,16932,-1417,0.55,0.73,9531.61515,0.553745143,12412.6095,0.733085843,-0.1793407
5904,-2438,9532,12393,17210,16933,-1430,0.55,0.73,9528.61116,0.553667121,12418.641,0.733398748,-0.179731627
5904,-2439,9533,12385,17200,16934,-1429,0.55,0.73,9529.59786,0.554046387,12410.6725,0.732884877,-0.178838489
5904,-2439,9528,12386,17209,16932,-1430,0.55,0.73,9524.60983,0.553466781,12411.6095,0.733026784,-0.179560003
5905,-2440,9534,12384,17210,16925,-1429,0.55,0.73,9530.61116,0.553783333,12409.389,0.733198759,-0.179415426
5905,-2435,9532,12380,17217,16926,-1429,0.55,0.73,9528.62047,0.553442555,12405.4205,0.73292098,-0.179478425
5905,-2433,9533,12382,17200,16931,-1429,0.55,0.73,9529.59786,0.554046387,12407.578,0.732831965,-0.178785578
5905,-2434,9533,12377,17212,16924,-1395,0.55,0.73,9529.61382,0.55366104,12402.3575,0.732826607,-0.179165567
5905,-2432,9536,12379,17207,16931,-1338,0.55,0.73,9532.60717,0.553995884,12404.578,0.732654775,-0.178658892
5905,-2427,9530,12381,17210,16938,-1281,0.55,0.73,9526.61116,0.55355091,12406.7985,0.732483085,-0.178932175
5905,-2429,9538,12380,17205,16937,-1224,0.55,0.73,9534.60451,0.554176374,12405.767,0.732465431,-0.178289057
5905,-2427,9538,12374,17209,16927,-1201,0.55,0.73,9534.60983,0.554047872,12399.452,0.732525078,-0.178477206
5905,-2426,9539,12373,17207,16928,-1201,0.55,0.73,9535.60717,0.554170231,12398.4835,0.732424592,-0.178254361
5904,-2421,9541,12366,17206,16923,-1201,0.55,0.73,9537.60584,0.5543186,12391.326,0.732218046,-0.177899446
5904,-2417,9536,12374,17198,16925,-1201,0.55,0.73,9532.5952,0.554285103,12399.389,0.732607917,-0.178322814
5904,-2417,9544,12371,17212,16931,-1201,0.55,0.73,9540.61382,0.554300129,12396.578,0.732182269,-0.17788214
5905,-2417,9540,12379,17203,16936,-1201,0.55,0.73,9536.60185,0.554356906,12404.7355,0.732447774,-0.178090868
5905,-2416,9545,12362,17215,16929,-1021,0.55,0.73,9541.61781,0.554261854,12387.515,0.731733416,-0.177471562
5905,-2417,9548,12370,17212,16926,-721,0.55,0.73,9544.61382,0.554532525,12395.4205,0.732330173,-0.177797648
5905,-2416,9536,12370,17198,16932,-421,0.55,0.73,9532.5952,0.554285103,12395.6095,0.732081827,-0.177796724
5905,-2415,9539,12356,17203,16917,-121,0.55,0.73,9535.60185,0.554298776,12381.137,0.731875451,-0.177576674
5905,-2416,9535,12372,17196,16924,0,0.55,0.73,9531.59254,0.554291262,12397.3575,0.732531169,-0.178239907
5905,-2419,9539,12378,17204,16932,0,0.55,0.73,9535.60318,0.554266635,12403.6095,0.732554305,-0.178287671
5905,-2424,9536,12369,17203,16917,0,0.55,0.73,9532.60185,0.554124388,12394.137,0.732643908,-0.17851952
5904,-2422,9542,12377,17209,16931,0,0.55,0.73,9538.60983,0.554280309,12402.578,0.732536649,-0.17825634
5904,-2422,9547,12369,17211,16923,0,0.55,0.73,9543.61249,0.554506565,12394.326,0.73239532,-0.177888755
5904,-2426,9538,12376,17205,16926,0,0.55,0.73,9534.60451,0.554176374,12401.4205,0.732684657,-0.178508283
5905,-2423,9547,12371,17218,16923,-60,0.55,0.73,9543.6218,0.55428167,12396.326,0.732513502,-0.178231832
5905,-2421,9533,12372,17198,16923,-160,0.55,0.73,9529.5952,0.554110664,12397.326,0.732572594,-0.178461929
5905,-2420,9545,12372,17209,16924,-260,0.55,0.73,9541.60983,0.554454636,12397.3575,0.732531169,-0.178076533
5905,-2419,9543,12367,17207,16923,-360,0.55,0.73,9539.60717,0.554402695,12392.326,0.732277138,-0.177874443
5905,-2422,9538,12369,17202,16918,-400,0.55,0.73,9534.60052,0.554272789,12394.1685,0.732602465,-0.178329676
5905,-2421,9546,12370,17213,16925,-400,0.55,0.73,9542.61515,0.554384195,12395.389,0.732371581,-0.177987385
5905,-2421,9539,12376,17211,16933,-400,0.55,0.73,9535.61249,0.554041746,12401.641,0.732394791,-0.178353045
5905,-2425,9540,12373,17210,16922,-400,0.55,0.73,9536.61116,0.554131967,12398.2945,0.732673118,-0.17854115
5904,-2423,9543,12381,17208,16934,-400,0.55,0.73,9539.6085,0.554370554,12406.6725,0.732648665,-0.178278111
5904,-2422,9542,12365,17206,16918,-400,0.55,0.73,9538.60584,0.55437672,12390.1685,0.73236603,-0.177989311
5904,-2425,9539,12378,17211,16933,-592,0.55,0.73,9535.61249,0.554041746,12403.641,0.732512904,-0.178471158
5904,-2422,9537,12366,17204,16926,-909,0.55,0.73,9533.60318,0.554150382,12391.4205,0.73209385,-0.177943467
5905,-2417,9537,12364,17200,16932,-1226,0.55,0.73,9533.59786,0.554278945,12389.6095,0.731727469,-0.177448523
5905,-2415,9540,12369,17208,16929,-1542,0.55,0.73,9536.6085,0.554196217,12394.515,0.732146908,-0.177950691
5905,-2416,9532,12372,17194,16932,-1667,0.55,0.73,9528.58988,0.554181103,12397.6095,0.732199947,-0.178018844
5905,-2420,9537,12370,17210,16925,-1667,0.55,0.73,9533.61116,0.55395765,12395.389,0.732371581,-0.17841393
5905,-2420,9534,12372,17202,16933,-1668,0.55,0.73,9530.60052,0.554040258,12397.641,0.732158566,-0.178118308
5905,-2427,9536,12377,17217,16934,-1668,0.55,0.73,9532.62047,0.553674884,12402.6725,0.732412454,-0.178737571
5904,-2430,9540,12378,17215,16924,-1667,0.55,0.73,9536.61781,0.553971409,12403.3575,0.732885695,-0.178914286
5904,-2431,9531,12378,17210,16926,-1667,0.55,0.73,9527.61116,0.553609016,12403.4205,0.732802818,-0.179193802
5904,-2434,9534,12381,17210,16933,-1453,0.55,0.73,9530.61116,0.553783333,12406.641,0.732690073,-0.17890674
5904,-2439,9528,12384,17201,16929,-917,0.55,0.73,9524.59919,0.553723574,12409.515,0.733032961,-0.179309388
5904,-2440,9530,12384,17200,16928,-381,0.55,0.73,9526.59786,0.553871969,12409.4835,0.733074403,-0.179202435
5905,-2437,9530,12390,17205,16938,153,0.55,0.73,9526.60451,0.553711393,12415.7985,0.733014435,-0.179303042
5905,-2435,9535,12382,17211,16930,475,0.55,0.73,9531.61249,0.553809336,12407.5465,0.73287339,-0.179064054
5905,-2434,9535,12381,17212,16925,475,0.55,0.73,9531.61382,0.553777238,12406.389,0.733021507,-0.179244269
5905,-2434,9532,12385,17218,16931,475,0.55,0.73,9528.6218,0.553410489,12410.578,0.733009155,-0.179598666
5905,-2435,9526,12381,17209,16927,475,0.55,0.73,9522.60983,0.553350562,12406.452,0.732938619,-0.179588056
5905,-2435,9536,12386,17208,16934,475,0.55,0.73,9532.6085,0.553963767,12411.6725,0.732943929,-0.178980163
5904,-2432,9534,12372,17212,16917,475,0.55,0.73,9530.61382,0.553719139,12397.137,0.732821245,-0.179102106
5904,-2433,9536,12375,17215,16929,417,0.55,0.73,9532.61781,0.553739054,12400.515,0.732501329,-0.178762275
5904,-2433,9536,12381,17208,16922,298,0.55,0.73,9532.6085,0.553963767,12406.2945,0.733145875,-0.179182108
5904,-2428,9542,12379,17215,16933,178,0.55,0.73,9538.61781,0.554087587,12404.641,0.73257196,-0.178484373
5904,-2423,9543,12370,17212,16920,59,0.55,0.73,9539.61382,0.55424203,12395.2315,0.732578694,-0.178336664
5905,-2424,9539,12375,17208,16928,0,0.55,0.73,9535.6085,0.554138104,12400.4835,0.73254274,-0.178404635
5905,-2425,9546,12376,17212,16922,0,0.55,0.73,9542.61382,0.554416327,12401.2945,0.732850402,-0.178434075
5905,-2421,9540,12367,17207,16917,0,0.55,0.73,9536.60717,0.554228347,12392.137,0.732525684,-0.178297337
5905,-2425,9540,12370,17205,16923,0,0.55,0.73,9536.60451,0.554292619,12395.326,0.732454411,-0.178161792
5905,-2424,9536,12373,17198,16921,0,0.55,0.73,9532.5952,0.554285103,12398.263,0.732714556,-0.178429453
5905,-2427,9542,12369,17209,16918,0,0.55,0.73,9538.60983,0.554280309,12394.1685,0.732602465,-0.178322156
5905,-2427,9545,12378,17219,16920,82,0.55,0.73,9541.62313,0.554133407,12403.2315,0.733051507,-0.1789181
5905,-2430,9539,12382,17206,16927,290,0.55,0.73,9535.60584,0.554202362,12407.452,0.732997696,-0.178795334
5905,-2428,9534,12374,17200,16922,499,0.55,0.73,9530.59786,0.554104527,12399.2945,0.732732213,-0.178627686
5904,-2434,9540,12379,17221,16924,707,0.55,0.73,9536.62579,0.553778862,12404.3575,0.732944783,-0.17916592
5904,-2431,9541,12388,17214,16933,832,0.55,0.73,9537.61648,0.554061606,12413.641,0.733103467,-0.179041861
5904,-2432,9537,12385,17207,16928,832,0.55,0.73,9533.60717,0.554054,12410.4835,0.733133477,-0.179079478
5904,-2434,9536,12383,17207,16924,832,0.55,0.73,9532.60717,0.553995884,12408.3575,0.733181133,-0.17918525
5904,-2431,9541,12383,17218,16929,832,0.55,0.73,9537.6218,0.553933198,12408.515,0.732973891,-0.179040693
5905,-2431,9538,12382,17200,16924,832,0.55,0.73,9534.59786,0.554337085,12407.3575,0.733122046,-0.178784961
5905,-2428,9538,12373,17210,16915,832,0.55,0.73,9534.61116,0.554015756,12398.074,0.732963287,-0.178947531
5905,-2429,9541,12378,17215,16926,796,0.55,0.73,9537.61781,0.554029498,12403.4205,0.732802818,-0.17877332
5905,-2429,9533,12373,17191,16920,707,0.55,0.73,9529.58589,0.554335751,12398.2315,0.732755999,-0.178420248
5905,-2427,9535,12372,17204,16922,618,0.55,0.73,9531.60318,0.55403413,12397.2945,0.732614023,-0.178579893
5905,-2424,9543,12376,17213,16935,528,0.55,0.73,9539.61515,0.554209908,12401.704,0.732312017,-0.178102108
5904,-2417,9537,12373,17205,16929,475,0.55,0.73,9533.60451,0.554118251,12398.515,0.732383189,-0.178264938
5904,-2423,9544,12369,17215,16918,475,0.55,0.73,9540.61781,0.554203765,12394.1685,0.732602465,-0.1783987
5904,-2422,9544,12368,17214,16925,475,0.55,0.73,9540.61648,0.554235882,12393.389,0.732253412,-0.17801753
5904,-2421,9546,12370,17218,16927,475,0.55,0.73,9542.6218,0.554223592,12395.452,0.732288769,-0.178065178
5904,-2420,9545,12373,17217,16927,475,0.55,0.73,9541.62047,0.554197623,12398.452,0.732466001,-0.178268378
5904,-2417,9544,12370,17209,16927,475,0.55,0.73,9540.60983,0.554396527,12395.452,0.732288769,-0.177892243
5904,-2415,9543,12372,17202,16925,380,0.55,0.73,9539.60052,0.554563453,12397.389,0.732489749,-0.177926296
5905,-2418,9548,12365,17219,16925,141,0.55,0.73,9544.62313,0.554307633,12390.389,0.73207616,-0.177768527
5905,-2417,9544,12371,17206,16932,-96,0.55,0.73,9540.60584,0.554492958,12396.6095,0.732140887,-0.177647929
5905,-2417,9544,12367,17212,16920,-334,0.55,0.73,9540.61382,0.554300129,12392.2315,0.732401389,-0.17810126
5905,-2417,9548,12377,17216,16929,-477,0.55,0.73,9544.61914,0.554403993,12402.515,0.73261947,-0.178215477
5905,-2421,9549,12377,17217,16931,-477,0.55,0.73,9545.62047,0.554429951,12402.578,0.732536649,-0.178106698
5904,-2424,9538,12371,17206,16923,-477,0.55,0.73,9534.60584,0.554144243,12396.326,0.732513502,-0.17836926
5904,-2427,9543,12372,17213,16919,-477,0.55,0.73,9539.61515,0.554209908,12397.2,0.732738342,-0.178528433
5904,-2427,9522,12380,17170,16927,-477,0.55,0.73,9518.55796,0.55437146,12405.452,0.732879542,-0.178508082
5904,-2424,9540,12399,17214,16954,-477,0.55,0.73,9536.61648,0.554003513,12425.3025,0.732883243,-0.178879729
5903,-2433,9537,12383,17212,16918,-472,0.55,0.73,9533.61382,0.553893436,12408.1685,0.733429986,-0.17953655
5898,-2381,9633,12301,17213,16901,-462,0.56,0.73,9629.61515,0.559438514,12325.633,0.729284244,-0.169845729
5886,-2117,9881,12089,17201,16874,-452,0.57,0.72,9877.59919,0.574245636,12112.7825,0.717837057,-0.143591421
5864,-1875,9881,11990,17220,16851,-441,0.57,0.71,9877.62446,0.573613499,12013.058,0.712898819,-0.13928532
5833,-2122,9609,12135,17203,16789,-435,0.56,0.72,9605.60185,0.558367834,12156.105,0.72405176,-0.165683926
5794,-2221,9733,12043,17188,16734,-435,0.57,0.72,9729.5819,0.566068298,12062.3725,0.720830196,-0.154761898
5749,-1970,9828,11851,17187,16682,-435,0.57,0.71,9824.58057,0.57162859,11868.7345,0.711469518,-0.139840928
5702,-1930,9776,11787,17170,16620,-435,0.57,0.71,9772.55796,0.569164704,11802.7815,0.710155325,-0.140990621
5654,-1880,9823,11663,17169,16574,-435,0.57,0.7,9819.55663,0.571935269,11677.3325,0.704557289,-0.13262202
5607,-1780,9837,11519,17198,16494,-435,0.57,0.7,9833.5952,0.571787138,11530.8125,0.699091336,-0.127304198
5563,-1741,9795,11462,17122,16463,-435,0.57,0.7,9791.49412,0.571866261,11472.836,0.696886108,-0.125019847
5522,-1692,9830,11389,17106,16422,-475,0.57,0.69,9826.47284,0.574445975,11398.5445,0.694102089,-0.119656114
5485,-1627,9829,11300,17080,16374,-575,0.58,0.69,9825.43826,0.575259851,11308.0325,0.690609045,-0.115349194
5451,-1599,9795,11232,17059,16331,-674,0.57,0.69,9791.41033,0.573973289,11238.678,0.688180638,-0.114207349
5421,-1600,9762,11194,17036,16291,-774,0.57,0.69,9758.37974,0.57280933,11199.418,0.687460438,-0.114651109
5393,-1599,9741,11165,16996,16251,-834,0.57,0.69,9737.32654,0.572918719,11169.158,0.687290505,-0.114371787
5368,-1589,9744,11130,16980,16209,-834,0.57,0.69,9740.30526,0.573633996,11132.835,0.686830465,-0.113196468
5345,-1576,9732,11099,16954,16176,-834,0.57,0.69,9728.27068,0.573803862,11100.7955,0.686250958,-0.112447096
5323,-1573,9713,11069,16939,16150,-834,0.57,0.69,9709.25073,0.573189133,11069.9765,0.685447461,-0.112258328
5302,-1574,9681,11037,16912,16111,-834,0.57,0.69,9677.21482,0.572209959,11036.748,0.685044255,-0.112834297
5283,-1580,9652,10999,16886,16077,-750,0.57,0.68,9648.18024,0.571371565,10997.677,0.68406276,-0.112691196
5265,-1574,9655,10964,16881,16047,-542,0.57,0.68,9651.17359,0.57171812,10961.732,0.683101639,-0.111383519
5247,-1545,9657,10924,16840,16010,-334,0.57,0.68,9653.11906,0.573225597,10920.5665,0.682109088,-0.108883491
5230,-1504,9687,10875,16827,15972,-125,0.58,0.68,9683.10177,0.575450275,10870.3695,0.680589125,-0.10513885
5214,-1452,9695,10829,16792,15947,0,0.58,0.68,9691.05522,0.577123346,10823.582,0.678722142,-0.101598796
5199,-1408,9747,10773,16819,15900,0,0.58,0.68,9743.09113,0.57929075,10766.1015,0.677113302,-0.097822552
5184,-1367,9730,10754,16753,15899,0,0.58,0.68,9726.00335,0.580552937,10747.07,0.675958865,-0.095405929
5171,-1351,9724,10712,16737,15858,0,0.58,0.68,9719.98207,0.580748167,10703.7785,0.674976573,-0.094228406
5157,-1338,9705,10695,16705,15844,0,0.58,0.68,9700.93951,0.580720713,10686.3375,0.674472198,-0.093751485
5145,-1336,9690,10668,16696,15813,0,0.58,0.67,9685.92754,0.580134615,10658.361,0.674025232,-0.093890617
5134,-1344,9672,10651,16681,15794,0,0.58,0.67,9667.90759,0.57957602,10640.7625,0.673721825,-0.094145805
5123,-1355,9650,10643,16663,15774,0,0.58,0.67,9645.88365,0.578880373,10632.1325,0.67402894,-0.095148567
5113,-1362,9634,10634,16650,15759,0,0.58,0.67,9629.86636,0.578370352,10622.66,0.674069421,-0.095699069
5103,-1367,9619,10612,16627,15733,0,0.58,0.67,9614.83577,0.57826642,10599.841,0.673732982,-0.095466561
5094,-1367,9610,10602,16607,15713,0,0.58,0.67,9605.80917,0.578419291,10589.211,0.67391402,-0.095494729
5085,-1367,9600,10589,16589,15690,0,0.58,0.67,9595.78523,0.578442657,10575.4865,0.674027183,-0.095584526
5077,-1361,9603,10580,16580,15685,0,0.58,0.67,9598.77326,0.578936867,10566.329,0.673658208,-0.094721341
5069,-1354,9598,10563,16562,15659,0,0.58,0.67,9593.74932,0.579262729,10548.51,0.673638802,-0.094376073
5062,-1348,9605,10546,16556,15647,0,0.58,0.67,9600.74134,0.579894983,10531.132,0.673044801,-0.093149818
5055,-1336,9606,10542,16553,15634,0,0.58,0.67,9601.73735,0.580060252,10526.7225,0.673322406,-0.093262154
5049,-1326,9607,10523,16537,15624,-112,0.58,0.67,9602.71607,0.58068066,10507.4075,0.672517121,-0.091836461
5043,-1316,9604,10512,16522,15607,-389,0.58,0.67,9599.69612,0.581025065,10495.872,0.67251054,-0.091485475
5037,-1309,9606,10507,16505,15600,-667,0.58,0.67,9601.67351,0.581743321,10490.6515,0.67247766,-0.090734339
5032,-1305,9603,10496,16496,15583,-945,0.58,0.67,9598.66154,0.581878124,10479.116,0.672471026,-0.090592902
5027,-1290,9605,10481,16489,15571,-1112,0.58,0.67,9600.65223,0.582245875,10463.738,0.67200167,-0.089755795
5022,-1284,9610,10471,16482,15561,-1112,0.58,0.67,9605.64292,0.582795954,10453.423,0.671770645,-0.08897469
5018,-1278,9608,10458,16479,15550,-1112,0.58,0.67,9603.63893,0.582780444,10440.0765,0.671387556,-0.088607113
5014,-1281,9609,10457,16469,15545,-1112,0.58,0.67,9604.62563,0.583194221,10438.919,0.671529045,-0.088334823
5010,-1273,9604,10442,16455,15531,-1112,0.58,0.67,9599.60701,0.583385415,10423.478,0.671140171,-0.087754756
5006,-1273,9601,10437,16449,15524,-1112,0.58,0.67,9596.59903,0.583415346,10418.2575,0.671106512,-0.087691166
5002,-1269,9595,10436,16448,15526,-1158,0.58,0.67,9590.5977,0.58308595,10417.3205,0.670959713,-0.087873763
4999,-1264,9593,10430,16440,15517,-1275,0.58,0.67,9588.58706,0.583247388,10411.037,0.670943932,-0.087696544
4996,-1268,9592,10422,16436,15503,-1392,0.58,0.67,9587.58174,0.583328166,10402.596,0.671005354,-0.087677188
4994,-1264,9584,10413,16422,15494,-1509,0.58,0.67,9579.56312,0.583337177,10393.3125,0.670795953,-0.087458776
4991,-1262,9591,10408,16431,15491,-1580,0.58,0.67,9586.57509,0.583444409,10388.218,0.670596992,-0.087152582
4988,-1260,9583,10410,16422,15491,-1580,0.58,0.67,9578.56312,0.583276283,10390.218,0.670726099,-0.087449816
4986,-1260,9578,10398,16409,15477,-1580,0.58,0.67,9573.54583,0.583432618,10377.777,0.670528978,-0.08709636
4983,-1261,9578,10400,16416,15482,-1580,0.58,0.67,9573.55514,0.583184402,10379.9345,0.670451783,-0.087267381
4981,-1260,9572,10388,16401,15464,-1580,0.58,0.67,9567.53519,0.583350722,10367.3675,0.670419523,-0.087068801
4979,-1257,9569,10386,16392,15460,-1580,0.58,0.67,9564.52322,0.583487263,10365.2415,0.670455466,-0.086968202
4977,-1260,9569,10381,16394,15459,-1505,0.58,0.67,9564.52588,0.583416243,10360.21,0.670173362,-0.086757119
4976,-1257,9565,10383,16392,15459,-1319,0.58,0.67,9560.52322,0.583243242,10362.21,0.670302736,-0.087059494
4974,-1258,9570,10385,16392,15461,-1132,0.58,0.67,9565.52322,0.583548269,10364.273,0.67034946,-0.086801191
4973,-1260,9558,10381,16379,15458,-946,0.58,0.67,9553.50593,0.583277729,10360.1785,0.670214678,-0.086936949
4972,-1252,9560,10379,16382,15454,-834,0.58,0.67,9555.50992,0.583293244,10358.0525,0.670250582,-0.086957339
4971,-1259,9552,10377,16372,15455,-834,0.58,0.67,9547.49662,0.583160067,10356.084,0.670079845,-0.086919778
4969,-1260,9558,10367,16377,15444,-834,0.58,0.67,9553.50327,0.583348798,10345.7375,0.669887173,-0.086538375
4968,-1258,9559,10358,16383,15433,-834,0.58,0.67,9554.51125,0.583196683,10336.391,0.669759023,-0.08656234
4967,-1260,9555,10365,16375,15439,-834,0.58,0.67,9550.50061,0.583236678,10343.58,0.669964376,-0.086727697
4966,-1257,9547,10362,16367,15433,-834,0.58,0.67,9542.48997,0.583032319,10340.391,0.670018208,-0.086985888
4965,-1257,9550,10359,16361,15427,-841,0.58,0.67,9545.48199,0.583429007,10337.202,0.670072081,-0.086643074
4964,-1258,9552,10362,16367,15433,-860,0.58,0.67,9547.48997,0.583337812,10340.391,0.670018208,-0.086680396
4964,-1256,9548,10355,16361,15427,-879,0.58,0.67,9543.48199,0.583306765,10333.202,0.669812796,-0.08650603
